	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'2008 global financial crisis': '2008年全球金融危機', 'mainland': '內地', 'mainland china': '中國內地', 'march banking turmoil': '3月份在美國及歐洲發生的銀行危機', 'middle east': '中東', 'russiaukraine war': '俄烏戰事', 'banking turmoil': '銀行危機', 'economic recovery': '經濟復甦', 'financial market': '金融市場', 'global economic growth': '全球經濟增長', 'inflationary path': '通脹走勢', 'interest rate outlook': '利率前景', 'market sentiment': '市場氣氛', 'monetary condition': '貨幣狀況', 'system - wide banking stress': '系統性銀行危機'}	Reverberations from slowing global economic growth amid a “high for longer” interest rate environment and intensifying geopolitical tensions — not just stemming from the RussiaUkraine war and China-US tensions but also the outbreak of conflict in the Middle East — were the key themes for the financial markets in 2023. The March banking turmoil in the US and Europe, the most significant system-wide banking stress since the 2008 Global Financial Crisis, weighed further on market sentiment. Major economies grappled with the harsh realities of tightened monetary conditions and greater uncertainty over the inflationary path and interest rate outlook. Adding to the uncertainty was the pace of Mainland China’s economic recovery, which was slower than general market expectations.	在全球經濟增長放緩、「利率長期處於高位」的環境下，加上地緣政治緊張局勢加劇——不僅來自俄烏戰爭和中美關係緊張，還有中東地區爆發衝突——成為2023年金融市場的主要主題。美國和歐洲3月爆發的銀行危機，是自2008年全球金融危機以來最嚴重的系統性銀行壓力事件，進一步壓抑了市場情緒。主要經濟體面臨緊縮貨幣條件帶來的嚴峻現實，以及通脹路徑和利率前景的更大不確定性。中國內地經濟復蘇速度低於市場普遍預期，也增加了不確定性。	['2008 global financial crisis', 'mainland', 'mainland china', 'march banking turmoil', 'middle east', 'russiaukraine war', 'banking turmoil', 'economic recovery', 'financial market', 'global economic growth', 'inflationary path', 'interest rate outlook', 'market sentiment', 'monetary condition', 'system - wide banking stress']	{'2008 global financial crisis': '2008年全球金融危機', 'mainland': '▔', 'mainland china': '中國內地', 'march banking turmoil': '銀行危機', 'middle east': '中東', 'russiaukraine war': '俄烏戰爭', 'banking turmoil': '銀行危機', 'economic recovery': '經濟復蘇', 'financial market': '金融市場', 'global economic growth': '全球經濟增長', 'inflationary path': '通脹路徑', 'interest rate outlook': '利率前景', 'market sentiment': '市場情緒', 'monetary condition': '貨幣條件', 'system - wide banking stress': '系統性銀行壓力'}	['2008年全球金融危機', '▔', '中國內地', '銀行危機', '中東', '俄烏戰爭', '銀行危機', '經濟復蘇', '金融市場', '全球經濟增長', '通脹路徑', '利率前景', '市場情緒', '貨幣條件', '系統性銀行壓力']
1	"{'bis': '國際結算銀行', 'bank for international settlement': '國際結算銀行', ""global financial leader 's investment summit"": '國際金融領袖投資峰會', 'hkma': '金管局', 'ifc': '國際金融中心', 'international financial centre': '國際金融中心', 'financial market': '金融市場', 'gross domestic product': '本地生產總值', 'inbound tourism': '入境旅遊業', 'labour market': '勞工市場', 'new normal': '新常態', 'private consumption': '私人消費', 'the government': '政府'}"	With volatility and unpredictability becoming the “new normal” in financial markets, Hong Kong has again demonstrated its well-known ability to adapt, showing remarkable resilience. Since the city’s full-fledged post-COVID reopening last year, much work has been done to attract people back to our dynamic city and reconnect them with Hong Kong. The HKMA has contributed by hosting a series of large-scale international events such as the Global Financial Leaders’ Investment Summit and conferences with the Bank for International Settlements (BIS), which showcased our vibrant city and helped send the message worldwide that Hong Kong, as a major international financial centre (IFC), is open for business and remains the centre of action and innovation. There are clear signs of gradual recovery, driven by an encouraging revival of inbound tourism and improved private consumption, also supported by a resilient labour market and the various support measures rolled out by the Government. For 2023 as a whole, Hong Kong’s gross domestic product growth bounced back to 3.2% from negative territory in 2022.	面對波動性和不可預測性成為「新常态」的金融市場，香港再次展現其著名的適應能力，表現出驚人的韌性。自去年全面開放疫情後，已做了大量工作吸引人們重返這座充滿活力的城市，重新與香港建立連結。金管局通過舉辦一系列大型國際活動，例如全球金融領袖投資峰會及與國際清算銀行（BIS）的會議，展示了我們活躍的城市形象，並向全世界傳遞訊息，說明作為主要國際金融中心（IFC）的香港仍然開門迎客，仍是行動與創新中心。有明顯跡象顯示，復甦正在逐步發生，這是由入出境旅遊的積極復甦和私人消費改善所驅動，也得到堅強就業市場和政府推出的各項支援措施的支持。整體而言，2023年香港本地生產總值增長從2022年的負增長回升至3.2%。	"['bis', 'bank for international settlement', ""global financial leader 's investment summit"", 'hkma', 'ifc', 'international financial centre', 'financial market', 'gross domestic product', 'inbound tourism', 'labour market', 'new normal', 'private consumption', 'the government']"	"{'bis': '國際清算銀行', 'bank for international settlement': '國際清算銀行', ""global financial leader 's investment summit"": '全球金融領袖投資峰會', 'hkma': '金管局', 'ifc': '國際金融中心', 'international financial centre': '國際金融中心', 'financial market': '金融市場', 'gross domestic product': '本地生產總值', 'inbound tourism': '▔', 'labour market': '就業市場', 'new normal': '▔', 'private consumption': '私人消費', 'the government': '政府'}"	['國際清算銀行', '國際清算銀行', '全球金融領袖投資峰會', '金管局', '國際金融中心', '國際金融中心', '金融市場', '本地生產總值', '▔', '就業市場', '▔', '私人消費', '政府']
2	{'hkma': '金管局', 'ifc': '國際金融中心', 'financial market': '金融市場', 'macroeconomic headwind': '宏觀經濟挑戰', 'monetary and banking stability': '貨幣與銀行體系穩定'}	The HKMA entered its fourth decade in 2023. The past 30 years have seen the dynamics of the economy and the financial markets change drastically, with technology driving advances beyond anyone’s wildest imagination. The invaluable experience and wisdom gained over the past three decades have enabled us to face the future with confidence. Despite macroeconomic headwinds and an uncertain external environment, the HKMA will continue to uphold its mandate of safeguarding monetary and banking stability in Hong Kong, and will actively pursue developmental opportunities to anchor that stability and cement the city’s status as a leading IFC.	2023年，金管局進入成立的第四十週年。過去三十年間，經濟和金融市場的動態發生了巨大變化，科技推動的進步遠超任何人最初的想象。過去三十年積累的寶貴經驗和智慧，使我們有信心面對未來。儘管面臨宏觀經濟逆風和不確定的外部環境，金管局將持續履行保障香港貨幣和銀行穩定性的使命，並積極追求發展機會，以奠定這種穩定性，鞏固香港作為領先國際金融中心的地位。	['hkma', 'ifc', 'financial market', 'macroeconomic headwind', 'monetary and banking stability']	{'hkma': '金管局', 'ifc': '國際金融中心', 'financial market': '金融市場', 'macroeconomic headwind': '宏觀經濟逆風', 'monetary and banking stability': '貨幣和銀行穩定性'}	['金管局', '國際金融中心', '金融市場', '宏觀經濟逆風', '貨幣和銀行穩定性']
3	{'antony leung': '梁錦松', 'donald tsang': '曾蔭權', 'eddie yue': '余偉文', 'hkma': '金管局', 'henry tang': '唐英年', 'hong kong special administrative region': '香港特別行政區', 'john tsang': '曾俊華', 'joseph yam': '任志剛', 'norman chan': '陳德霖', 'paul chan': '陳茂波', 'the government of the hong kong special administrative region': '香港特别行政區政府', 'the government': '政府'}	Former and current Financial Secretaries of the Government of the Hong Kong Special Administrative Region and Chief Executives of HKMA at a gathering to celebrate the HKMA’s 30th anniversary: (from left) Mr Joseph Yam, Mr Henry Tang, Mr Donald Tsang, Mr Paul Chan, Mr Eddie Yue, Mr Antony Leung, Mr John Tsang, and Mr Norman Chan	香港特別行政區政府財政司司長及金管局歷任及現任總裁在慶祝金管局成立三十週年聚會上合影：（左起）楊鳴先生、唐英年先生、曾蔭權先生、陳家強先生、黃竹坑先生、梁正群先生、曾俊華先生及陳德霖先生	['antony leung', 'donald tsang', 'eddie yue', 'hkma', 'henry tang', 'hong kong special administrative region', 'john tsang', 'joseph yam', 'norman chan', 'paul chan', 'the government of the hong kong special administrative region', 'the government']	{'antony leung': '梁正群', 'donald tsang': '▔', 'eddie yue': '▔', 'hkma': '金管局', 'henry tang': '▔', 'hong kong special administrative region': '香港特別行政區', 'john tsang': '曾俊華', 'joseph yam': '楊鳴', 'norman chan': '先生', 'paul chan': '先生', 'the government of the hong kong special administrative region': '香港特別行政區政府', 'the government': '政府'}	['梁正群', '▔', '▔', '金管局', '▔', '香港特別行政區', '曾俊華', '楊鳴', '先生', '先生', '香港特別行政區政府', '政府']
4	{'lers': '聯匯制度'}	# LERS — Weathering the storms	# 聯繫匯率制度——應對風暴	['lers']	{'lers': '▔'}	['▔']
5	{'international monetary fund': '國際貨幣基金組織', 'lers': '聯匯制度', 'linked exchange rate system': '聯繫匯率制度', 'financial system': '金融體系', 'monetary and financial system': '貨幣及金融體系'}	Last year marked the 40th anniversary of the Linked Exchange Rate System (LERS), a staunch pillar supporting Hong Kong’s strong and stable monetary and financial systems. Four decades of transparent and effective operation have nurtured confidence in the LERS and its credibility in the market. Throughout the year, the Hong Kong dollar stayed within the Convertibility Zone and the Hong Kong dollar market operated smoothly, reflecting the strong market confidence in the LERS, a confidence also shared and expressed by the International Monetary Fund and global market players.	去年是聯繫匯率制度（LERS）成立四十週年，該制度一直是支持香港強大而穩定的貨幣和金融體系的重要支柱。四十年來透明有效的運作，培養了市場對LERS的信心及其可信度。全年內，港元一直保持在兌換區內，港元市場運作暢順，反映出市場對LERS的強烈信心，這種信心也得到了國際貨幣基金組織及全球市場參與者的認同和表達。	['international monetary fund', 'lers', 'linked exchange rate system', 'financial system', 'monetary and financial system']	{'international monetary fund': '國際貨幣基金組織', 'lers': '▔', 'linked exchange rate system': '聯繫匯率制度', 'financial system': '金融 體系', 'monetary and financial system': '貨幣和金融體系'}	['國際貨幣基金組織', '▔', '聯繫匯率制度', '金融 體系', '貨幣和金融體系']
6	{'hkma': '金管局', 'lers': '聯匯制度', 'datum analytics': '數據分析法', 'financial stability': '金融穩定', 'granular datum': '微數據', 'monetary system': '貨幣體制', 'stakeholder': '持份者', 'trade repository': '交易資料儲存庫'}	Behind this confidence lie the HKMA’s proactive efforts in public and market engagements, along with effective surveillance. We spared no effort during the year in communicating with key stakeholders to foster a clear understanding of the functioning of the LERS, which is all the more important in times of volatility, be it stemming from economic stress or political uncertainties. We also strengthened surveillance of our monetary system, leveraging the use of datasets from the trade repository and expanded granular data from banks, as well as advanced data analytics and artificial intelligence, to enhance our capability, enabling more timely and comprehensive analysis of financial stability and macro-prudential surveillance.	這種信心背後，是金管局在公共及市場互動方面的主動努力，以及有效的監測。我們在整個年度都盡最大努力與關鍵利益相關者溝通，以促進他們對LERS運作方式的清楚理解，這在經濟壓力或政治不確定性時期尤顯重要。我們還加強了對貨幣體系的監測，利用貿易庫存數據集，擴展銀行的細粒度數據，以及先進的數據分析和人工智能，以提升我們的能力，實現更及時和全面的金融穩定性和宏觀審慎監測。	['hkma', 'lers', 'datum analytics', 'financial stability', 'granular datum', 'monetary system', 'stakeholder', 'trade repository']	{'hkma': '金管局', 'lers': 'LERS', 'datum analytics': '數據分析', 'financial stability': '金融 穩', 'granular datum': '粒度 數據', 'monetary system': '貨幣體系', 'stakeholder': '相關者', 'trade repository': '貿易庫存'}	['金管局', 'LERS', '數據分析', '金融 穩', '粒度 數據', '貨幣體系', '相關者', '貿易庫存']
7	{'banking system': '銀行體系'}	# Banking system — A major source of stability	# 銀行業——穩定的重要來源	['banking system']	{'banking system': '銀行業'}	['銀行業']
8	{'banking system': '銀行體系', 'capital and liquidity buffer': '資本及流動性緩衝', 'credit landscape': '信貸環境', 'liquidity': '流動性', 'liquidity buffer': '流動性緩衝'}	Despite a multitude of challenges including the high-interestrate environment, persistent geopolitical tensions and a challenging credit landscape, Hong Kong’s banking system remained stable throughout the year, underpinned by strong capital and liquidity buffers.	儘管面臨高利率環境、持續的地緣政治緊張形勢和具有挑戰性的信貸環境，香港銀行業全年保持穩定，這歸功於強大的資本和流動性緩衝。	['banking system', 'capital and liquidity buffer', 'credit landscape', 'liquidity', 'liquidity buffer']	{'banking system': '銀行業', 'capital and liquidity buffer': '資本和流動性緩衝', 'credit landscape': '信貸環境', 'liquidity': '流動性', 'liquidity buffer': '流動性緩衝'}	['銀行業', '資本和流動性緩衝', '信貸環境', '流動性', '流動性緩衝']
9	{'liquidity coverage ratio': '流動性覆蓋比率', 'mainland': '內地', 'asset quality': '資產質素', 'banking sector': '銀行體系', 'classify loan ratio': '特定分類貸款比率', 'credit risk': '信用風險', 'liquidity': '流動性', 'long - term historical average': '長期平均水平', 'property developer': '房地產發展商', 'risk management': '風險管理', 'statutory minimum requirement': '法定最低要求'}	As at the end of 2023, the consolidated total capital ratio of local banks stood at 21.1%, well above the international minimum requirement of 8%. The Liquidity Coverage Ratio of large banks edged up to 178.6% as of the fourth quarter of 2023, likewise well above the statutory minimum requirement of 100%. While the classified loan ratio increased slightly from 1.40% at the end of 2022 to 1.56% at the end of 2023, it remained below the long-term historical average of 2.0%. The increase was mainly driven by exposures to Mainland privately-owned enterprise (POE) property developers; but such exposure levels were generally well-contained as a result of banks’ prudent credit risk management over the years, and the overall asset quality of the banking sector remained sound.	截至2023年底，本地銀行的合併總資本比率達到21.1%，遠高於國際最低要求的8%。截至2023年第4季度，大型銀行的流動性覆蓋比率略增至178.6%，同樣遠高於法定最低要求的100%。雖然分類貸款比率從2022年底的1.40%略微增加到2023年底的1.56%，但仍低於長期歷史平均水平2.0%。此增加主要是由於對內地民營企業房地產開發商的信貸敞口；但由於銀行多年來採取謹慎的信貸風險管理，這樣的信貸敞口水平通常被良好控制，銀行業整體資產質量依然健全。	['liquidity coverage ratio', 'mainland', 'asset quality', 'banking sector', 'classify loan ratio', 'credit risk', 'liquidity', 'long - term historical average', 'property developer', 'risk management', 'statutory minimum requirement']	{'liquidity coverage ratio': '流動性覆蓋比率', 'mainland': '內地', 'asset quality': '資產質量', 'banking sector': '銀行業', 'classify loan ratio': '分類貸款比率', 'credit risk': '信貸風險', 'liquidity': '流動性', 'long - term historical average': '期 歷史 平均水平', 'property developer': '房地產開發商', 'risk management': '風險管理', 'statutory minimum requirement': '法定最低要求'}	['流動性覆蓋比率', '內地', '資產質量', '銀行業', '分類貸款比率', '信貸風險', '流動性', '期 歷史 平均水平', '房地產開發商', '風險管理', '法定最低要求']
