	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'balance sheet': '資產負債表', 'emerging market': '新興市場', 'hang seng index': '恒生指數', 'msci emerging market index': 'MSCI新興市場指數', 'capital outflow': '資金外流', 'emerge market economy': '新興經濟體', 'emerge market': '新興市場', 'real economy': '實體經濟', 'stock market': '股市'}	In 2017, the global economy and financial markets performed much better than expected: the real economy saw steady growth; inflation remained subdued; the three interest rate hikes and the reduction in the balance sheet by the US Federal Reserve during the year did not result in capital outflows from emerging market economies or a strengthening of the US dollar. Amid bullish sentiment, global stock markets, including the three major US stock indices, kept hitting new highs. The MSCI Emerging Markets Index surged by 34%. The Hang Seng Index gained nearly 8,000 points (or 36%) in 2017 and surpassed the 30,000-point level to reach an all-time high in January 2018.	2017年，全球經濟及金融市場表現遠超預期：實體經濟持續增長；通脹仍處於溫和水平；美國聯邦儲備局在該年度進行的三次加息及減持資產負債表的行動，並未導致新興市場經濟體資金外流或美元走強。在樂觀情緒推動下，全球股市，包括三大美國股指，屢創新高。MSCI新興市場指數上漲34%。恒生指數在2017年內升逾8,000點（約36%），並在2018年1月突破30,000點大關，創下歷史新高。	['balance sheet', 'emerging market', 'hang seng index', 'msci emerging market index', 'capital outflow', 'emerge market economy', 'emerge market', 'real economy', 'stock market']	{'balance sheet': '資產負債表', 'emerging market': '新興市場', 'hang seng index': '恒生指數', 'msci emerging market index': 'MSCI新興市場指數', 'capital outflow': '資金外流', 'emerge market economy': '市場 經濟體', 'emerge market': '新興市場', 'real economy': '實體經濟', 'stock market': '股市'}	['資產負債表', '新興市場', '恒生指數', 'MSCI新興市場指數', '資金外流', '市場 經濟體', '新興市場', '實體經濟', '股市']
1	{'10 - year us treasury yield': '美國十年期國庫債券收益率', 'dow jones index': '道指', 'hang seng index': '恒生指數', 'us treasury': '美國國庫券', 'asset market volatility': '資產市場波動', 'capital outflow': '資金外流', 'financial system': '金融體系', 'fund flow': '資金流向', 'market valuation': '市場估值', 'stock market': '股市'}	Many investors were filled with optimism, even exuberance, in such a favourable environment. However, this was until early February this year when the latest data showed a higher than expected wage increase in the US, prompting investors to reappraise inflation risks and triggering significant corrections to global stock markets. The Dow Jones Index fell more than 1,000 points in two days during the second week of February, and the Hang Seng Index dropped more than 3,000 points in the same week. The 10-year US Treasury yield surged to as high as 2.95%. The swift reversal of fund flows indicated that the record high market valuation was not built on a solid foundation. It also reminded us of the importance of a sound and robust financial system for Hong Kong to meet the challenges brought by asset market volatility and capital outflows.	在有利環境下，許多投資者充滿樂觀甚至過度樂觀的情緒。然而，這種情況直到今年2月初才有所改變，當時最新數據顯示美國工資增幅超出預期，促使投資者重新評估通脹風險，並引發全球股市大幅調整。道瓊斯指數在2月第二週兩日內下跌逾1,000點，恆生指數在同一週內下跌逾3,000點。10年期美國國庫券收益率一度攀升至2.95%。資金流向的迅速逆轉表明，創紀錄的市場估值並非建立在堅實基礎之上。這也提醒我們，香港要應對資產市場波動和資金外流帶來的挑戰，健全而穩健的金融系統至關重要。	['10 - year us treasury yield', 'dow jones index', 'hang seng index', 'us treasury', 'asset market volatility', 'capital outflow', 'financial system', 'fund flow', 'market valuation', 'stock market']	{'10 - year us treasury yield': '10年期美國國庫券收益率', 'dow jones index': '道瓊斯指數', 'hang seng index': '恆生指數', 'us treasury': '美國國庫券', 'asset market volatility': '資產市場波動', 'capital outflow': '資金外流', 'financial system': '金融系統', 'fund flow': '資金流向', 'market valuation': '市場估值', 'stock market': '股市'}	['10年期美國國庫券收益率', '道瓊斯指數', '恆生指數', '美國國庫券', '資產市場波動', '資金外流', '金融系統', '資金流向', '市場估值', '股市']
2	{'banking system': '銀行體系', 'banking system resilience': '抗禦能力'}	# Banking system resilience boosted by precautionary measures	# 預防性措施提升銀行體系抗風險能力	['banking system', 'banking system resilience']	{'banking system': '銀行體系', 'banking system resilience': '銀行 體系 能力'}	['銀行體系', '銀行 體系 能力']
3	{'banking system': '銀行體系', 'hkma': '金管局', 'countercyclical measure': '逆周期措施', 'credit risk': '信用風險', 'debt servicing ratio': '供款與入息比率', 'financial system': '金融體系', 'loan - to - value ratio': '按揭成數', 'property market': '樓市', 'risk mitigation measure': '風險管控措施'}	As the saying goes, “prevention is better than cure”. The HKMA implemented further risk mitigation measures in 2017 to safeguard the stability of Hong Kong’s banking and financial systems. In May, we introduced the eighth round of countercyclical measures for banks’ mortgage loans and strengthened banks’ credit risk management on lending to property developers, with the aim of enhancing the banking system’s resilience to shocks arising from any downturn in the property market. With the several rounds of measures, the average loan-to-value ratio of new residential mortgage loans fell to 49% at the end of 2017 from 64% in September 2009, while the average debt servicing ratio also declined to 35% from 41% in August 2010.	正所謂「防患未然」。為保障香港銀行業及金融體系的穩定，金管局在2017年進一步落實風險緩解措施。5月，我們推出第八輪針對銀行按揭貸款的逆周期措施，加強銀行對樓宇發展商貸款的信用風險管理，旨在提高銀行體系面對樓市下行衝擊的抗風險能力。經過多輪措施，截至2017年底，新住宅按揭貸款的貸款價值比平均下降至49%，較2009年9月的64%有所降低，而平均還款比例亦由2010年8月的41%降至35%。	['banking system', 'hkma', 'countercyclical measure', 'credit risk', 'debt servicing ratio', 'financial system', 'loan - to - value ratio', 'property market', 'risk mitigation measure']	{'banking system': '銀行體系', 'hkma': '金管局', 'countercyclical measure': '逆周期措施', 'credit risk': '信用風險', 'debt servicing ratio': '還款比例', 'financial system': '金融體系', 'loan - to - value ratio': '價值', 'property market': '樓市', 'risk mitigation measure': '風險緩解措施'}	['銀行體系', '金管局', '逆周期措施', '信用風險', '還款比例', '金融體系', '價值', '樓市', '風險緩解措施']
4	{'resolution office': '處置機制辦公室', 'financial crisis': '金融危機', 'financial institution': '金融機構', 'financial system': '金融體系', 'global financial crisis': '環球金融危機', 'international standard': '國際訂立的標準'}	In 2017, we established the Resolution Office to implement international standards on the resolution of non-viable financial institutions that are considered “too big to fail”. This will help prevent a recurrence of a global financial crisis similar to the one in 2008 where public money was used to save failing financial institutions, and will minimise the impact of their closures on the financial system, the economy and the community at large.	2017年，我們成立清算辦公室，以實施國際標準的「無法清盤金融機構」清算機制。此舉有助防止重演2008年那種動用公帑拯救失敗金融機構的全球金融危機，並盡可能減少其關閉對金融體系、經濟及社會整體造成的影響。	['resolution office', 'financial crisis', 'financial institution', 'financial system', 'global financial crisis', 'international standard']	{'resolution office': '清算辦公室', 'financial crisis': '金融危機', 'financial institution': '金融機構', 'financial system': '金融體系', 'global financial crisis': '全球金融危機', 'international standard': '國際標準'}	['清算辦公室', '金融危機', '金融機構', '金融體系', '全球金融危機', '國際標準']
5	{'banking system': '銀行體系', 'capital adequacy': '資本充足', 'international financial centre': '國際金融中心', 'asset quality': '資產質素', 'banking industry': '銀行業', 'capital adequacy ratio': '資本充足率', 'liquidity': '流動性', 'liquidity ratio': '流動性比率', 'retail bank': '零售銀行', 'return on equity': '股東權益回報率', 'statutory requirement': '法定要求', 'total loan': '貸款總額'}	Robust risk management is the cornerstone of steady and sustainable development of the banking sector. The liquidity ratio and capital adequacy ratio of Hong Kong’s banking system are well above the applicable statutory requirements and among the highest in the world. This undoubtedly reflects the high resilience of Hong Kong’s banking system. Indeed, the banking sector registered strong growth in 2017, with total loans increasing by 16%, while the asset quality also held up well. The classified loan ratio of retail banks fell to 0.54% from 0.72% in 2016, well below the long-term average of 2.2% since 2000. The banking industry’s overall return on equity (based on pre-tax operating profits) reached 11.74% in 2017, a very healthy level compared with other international financial centres.	健全的風險管理是銀行業穩步可持續發展的基石。香港銀行業的流動性比率及資本充足率均遠高於法定要求，位居世界前列。這無疑反映了香港銀行體系的高度抗風險能力。事實上，銀行業在2017年實現強勁增長，總貸款額增加16%，資產質素亦保持良好。零售銀行的不良貸款比率由2016年的0.72%降至0.54%，遠低於自2000年起的長期平均水平2.2%。銀行業整體股本回報率（以稅前營運利潤計算）在2017年達到11.74%，相較其他國際金融中心而言，是一個非常健康的水平。	['banking system', 'capital adequacy', 'international financial centre', 'asset quality', 'banking industry', 'capital adequacy ratio', 'liquidity', 'liquidity ratio', 'retail bank', 'return on equity', 'statutory requirement', 'total loan']	{'banking system': '銀行業', 'capital adequacy': '資本充足率', 'international financial centre': '國際金融中心', 'asset quality': '資產質素', 'banking industry': '銀行業', 'capital adequacy ratio': '資本充足率', 'liquidity': '流動性', 'liquidity ratio': '流動性比率', 'retail bank': '零售銀行', 'return on equity': '股本回報率', 'statutory requirement': '法定要求', 'total loan': '總貸款額'}	['銀行業', '資本充足率', '國際金融中心', '資產質素', '銀行業', '資本充足率', '流動性', '流動性比率', '零售銀行', '股本回報率', '法定要求', '總貸款額']
6	{'sound banking': '穩善金融', 'financial stability': '金融穩定'}	# Sound banking the key to long-term financial stability	# 健全銀行業是長期金融穩定的關鍵	['sound banking', 'financial stability']	{'sound banking': '健全銀行業', 'financial stability': '金融穩定'}	['健全銀行業', '金融穩定']
7	{'annual conference for independent non-executive director': '獨立非執行董事研討會', 'hkma': '金管局', 'ineds': '獨立董事', 'independent non-executive director': '獨立非執行董事', 'sound banking': '穩善金融', 'corporate culture': '企業文化', 'financial crisis': '金融危機', 'global financial crisis': '環球金融危機', 'incentive system': '獎勵制度', 'profitability': '盈利', 'executive director': '助理總裁（銀行監理）'}	The 2008 global financial crisis revealed the limitations of relying solely on rules and regulations to restrain the financial industry from pursuing profitability without regard to their primary responsibilities. In light of this, the HKMA has stepped up the promotion of “sound banking” practices in recent years, encouraging banks to develop and pursue good corporate culture and values. In particular, to address the issue of bank staff pursuing short-term profits at the expense of the long-term interests of their customers or banks, we are encouraging banks to put in place appropriate incentive systems that are in line with their corporate culture and values. As part of this campaign, we arranged the inaugural Annual Conference for Independent Non-Executive Directors (INEDs) in March 2017 to highlight the importance of establishing a good banking culture and to empower the INEDs to perform their oversight and monitoring roles more effectively.	2008年全球金融危機揭示了單純依靠規則和法規來限制金融業追求盈利而不顧其主要責任的局限性。鑑於此，近年來金管局積極推廣「健全銀行業」實踐，鼓勵銀行發展和追求良好的企業文化和價值觀。特別是針對銀行員工為追求短期利潤而損害客戶或銀行長期利益的問題，我們鼓勵銀行建立符合其企業文化和價值觀的適當激勵機制。作為此項運動的一部分，我們於2017年3月舉辦首屆獨立非執行董事（INED）年度會議，以強調建立良好銀行文化的必要性，並賦予INED更有效地履行監督和監測職責的能力。	['annual conference for independent non-executive director', 'hkma', 'ineds', 'independent non-executive director', 'sound banking', 'corporate culture', 'financial crisis', 'global financial crisis', 'incentive system', 'profitability', 'executive director']	{'annual conference for independent non-executive director': '獨立 執行 董事 會議', 'hkma': '金管局', 'ineds': '▔', 'independent non-executive director': '獨立非執行董事', 'sound banking': '健全銀行業', 'corporate culture': '企業文化', 'financial crisis': '金融危機', 'global financial crisis': '全球金融危機', 'incentive system': '激勵機制', 'profitability': '盈利', 'executive director': '執行董事'}	['獨立 執行 董事 會議', '金管局', '▔', '獨立非執行董事', '健全銀行業', '企業文化', '金融危機', '全球金融危機', '激勵機制', '盈利', '執行董事']
8	{'eps': '易辦事', 'hkma': '金管局', 'hongkong post': '香港郵政', 'new territory': '新界', 'post office': '郵政局', 'bank branch': '實體分行', 'banking industry': '銀行業', 'dedicated team': '專責小組', 'financial inclusion': '普及金融', 'mobile branch': '流動銀行車', 'pilot scheme': '試點計劃', 'hong kong association of banks': '香港銀行公會'}	With the support of the banking industry, 2017 was a successful year for the HKMA in the advancement of financial inclusion. Six physical bank branches and three mobile branches began operating in remote areas. The Hong Kong Association of Banks worked out an arrangement with EPS and a convenience store chain to launch a pilot scheme allowing the elderly to withdraw cash from the stores in remote areas without the need to make purchases. Hongkong Post is also launching this year a cash withdrawal service for the elderly at seven Post Offices mainly on outlying islands and in the New Territories. Regarding account opening, the HKMA last year set up a webpage and an email account with a dedicated team to follow up public enquiries or complaints relating to the opening of bank accounts. Thanks to the concerted efforts of various stakeholders, there has been a significant improvement in customer experience in opening individual and corporate bank accounts.	在銀行業的支持下，2017年是金管局在推動金融包容性方面取得成功的年份。六間實體銀行分行及三間流動銀行分行開始在偏遠地區營運。香港銀行公會與EPS及一家便利商店連鎖店合作，推出試驗計劃，讓老年人可在偏遠地區的商店提取現金，無需購物。香港郵政亦在今年於主要位於離島及新界地區的七間郵政局推出針對老年人的提款服務。關於開戶方面，金管局去年設立專門網頁及電子郵箱，並安排專責團隊跟進有關開戶的公眾查詢或投訴。感謝各相關方的共同努力，個人及公司銀行帳戶的開戶體驗已得到顯著改善。	['eps', 'hkma', 'hongkong post', 'new territory', 'post office', 'bank branch', 'banking industry', 'dedicated team', 'financial inclusion', 'mobile branch', 'pilot scheme', 'hong kong association of banks']	{'eps': 'EPS', 'hkma': '金管局', 'hongkong post': '香港郵政', 'new territory': '新界', 'post office': '郵政局', 'bank branch': '銀行分行', 'banking industry': '銀行業', 'dedicated team': '專責 團隊', 'financial inclusion': '金融包容性', 'mobile branch': '流動 分行', 'pilot scheme': '試驗計劃', 'hong kong association of banks': '香港銀行公會'}	['EPS', '金管局', '香港郵政', '新界', '郵政局', '銀行分行', '銀行業', '專責 團隊', '金融包容性', '流動 分行', '試驗計劃', '香港銀行公會']
9	{'fintech': '金融科技', 'banking industry': '銀行業'}	# Fintech a game changer for the banking industry	# 科技金融重塑銀行業格局	['fintech', 'banking industry']	{'fintech': '科技金融', 'banking industry': '銀行業'}	['科技金融', '銀行業']
