	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'balance sheet': '資產負債表', 'emerging market': '新興市場', 'hang seng index': '恒生指數', 'msci emerging market index': 'MSCI新興市場指數', 'capital outflow': '資金外流', 'emerge market economy': '新興經濟體', 'emerge market': '新興市場', 'real economy': '實體經濟', 'stock market': '股市'}	In 2017, the global economy and financial markets performed much better than expected: the real economy saw steady growth; inflation remained subdued; the three interest rate hikes and the reduction in the balance sheet by the US Federal Reserve during the year did not result in capital outflows from emerging market economies or a strengthening of the US dollar. Amid bullish sentiment, global stock markets, including the three major US stock indices, kept hitting new highs. The MSCI Emerging Markets Index surged by 34%. The Hang Seng Index gained nearly 8,000 points (or 36%) in 2017 and surpassed the 30,000-point level to reach an all-time high in January 2018.	2017年，全球經濟和金融市場的表現遠超預期：實體經濟穩步增長；通脹保持低迷；年內美國聯邦儲備局三次加息及縮減資產負債表並未引致新興市場資金外流或美元走強。在看漲情緒帶動下，全球股市，包括美國三大股指，不斷創出新高。MSCI新興市場指數猛升34%。恒生指數在2017年升幅接近8,000點（或36%），並在2018年1月突破30,000點大關，創下歷史新高。	['balance sheet', 'emerging market', 'hang seng index', 'msci emerging market index', 'capital outflow', 'emerge market economy', 'emerge market', 'real economy', 'stock market']	{'balance sheet': '資產負債表', 'emerging market': '新興市場', 'hang seng index': '恒生指數', 'msci emerging market index': 'MSCI新興市場指數', 'capital outflow': '資金外流', 'emerge market economy': '市場 經濟', 'emerge market': '新興市場', 'real economy': '實體經濟', 'stock market': '股市'}	['資產負債表', '新興市場', '恒生指數', 'MSCI新興市場指數', '資金外流', '市場 經濟', '新興市場', '實體經濟', '股市']
1	{'10 - year us treasury yield': '美國十年期國庫債券收益率', 'dow jones index': '道指', 'hang seng index': '恒生指數', 'us treasury': '美國國庫券', 'asset market volatility': '資產市場波動', 'capital outflow': '資金外流', 'financial system': '金融體系', 'fund flow': '資金流向', 'market valuation': '市場估值', 'stock market': '股市'}	Many investors were filled with optimism, even exuberance, in such a favourable environment. However, this was until early February this year when the latest data showed a higher than expected wage increase in the US, prompting investors to reappraise inflation risks and triggering significant corrections to global stock markets. The Dow Jones Index fell more than 1,000 points in two days during the second week of February, and the Hang Seng Index dropped more than 3,000 points in the same week. The 10-year US Treasury yield surged to as high as 2.95%. The swift reversal of fund flows indicated that the record high market valuation was not built on a solid foundation. It also reminded us of the importance of a sound and robust financial system for Hong Kong to meet the challenges brought by asset market volatility and capital outflows.	許多投資者在這樣一個有利的環境中充滿樂觀，甚至是亢奮的心情。然而，況至今年二月初，最新數據顯示美國工資增長超出預期，促使投資者重新評估通脹風險，引發全球股市大幅修正。二月第二週，道瓊斯工業平均指數兩日內跌逾1,000點，恒生指數同期則暴跌逾3,000點。十年期美國國債收益率升至2.95%。資金流動的迅速反轉顯示，市場的歷史高估值並非建立在堅實的基礎上，也提醒我們，香港擁有一個健全和穩健的金融系統，方能應對資產市場波動和資金外 flowing 所帶來的挑戰。	['10 - year us treasury yield', 'dow jones index', 'hang seng index', 'us treasury', 'asset market volatility', 'capital outflow', 'financial system', 'fund flow', 'market valuation', 'stock market']	{'10 - year us treasury yield': '十年期美國國債收益率', 'dow jones index': '指數', 'hang seng index': '恒生指數', 'us treasury': '美國國債', 'asset market volatility': '資產市場波動', 'capital outflow': '▔', 'financial system': '金融系統', 'fund flow': '資金流動', 'market valuation': '市場 估值', 'stock market': '股市'}	['十年期美國國債收益率', '指數', '恒生指數', '美國國債', '資產市場波動', '▔', '金融系統', '資金流動', '市場 估值', '股市']
2	{'banking system': '銀行體系', 'banking system resilience': '抗禦能力'}	# Banking system resilience boosted by precautionary measures	# 以預防措施增強銀行體系韌性	['banking system', 'banking system resilience']	{'banking system': '銀行體系', 'banking system resilience': '銀行 體系 韌性'}	['銀行體系', '銀行 體系 韌性']
3	{'banking system': '銀行體系', 'hkma': '金管局', 'countercyclical measure': '逆周期措施', 'credit risk': '信用風險', 'debt servicing ratio': '供款與入息比率', 'financial system': '金融體系', 'loan - to - value ratio': '按揭成數', 'property market': '樓市', 'risk mitigation measure': '風險管控措施'}	As the saying goes, “prevention is better than cure”. The HKMA implemented further risk mitigation measures in 2017 to safeguard the stability of Hong Kong’s banking and financial systems. In May, we introduced the eighth round of countercyclical measures for banks’ mortgage loans and strengthened banks’ credit risk management on lending to property developers, with the aim of enhancing the banking system’s resilience to shocks arising from any downturn in the property market. With the several rounds of measures, the average loan-to-value ratio of new residential mortgage loans fell to 49% at the end of 2017 from 64% in September 2009, while the average debt servicing ratio also declined to 35% from 41% in August 2010.	俗話說：「預防勝於治療」。金管局在2017年進一步實施風險緩解措施，以維護香港金融體系的穩定。今年五月，我們推出第八輪逆周期措施，針對銀行抵押貸款並加強對銀行向發展商提供信貸的管理，旨在提升銀行體系應對房市調整的韌性。通過多輪措施，新住宅按揭貸款的平均按揭成數（loan-to-value ratio）由2009年9月的64%降至2017年底的49%，而債務償還比率（debt servicing ratio）亦由2010年8月的41%調低至35%。	['banking system', 'hkma', 'countercyclical measure', 'credit risk', 'debt servicing ratio', 'financial system', 'loan - to - value ratio', 'property market', 'risk mitigation measure']	{'banking system': '銀行體系', 'hkma': '金管局', 'countercyclical measure': '逆周期措施', 'credit risk': '▔', 'debt servicing ratio': '債務償還比率', 'financial system': '金融體系', 'loan - to - value ratio': '按揭成數', 'property market': '房市', 'risk mitigation measure': '風險緩解措施'}	['銀行體系', '金管局', '逆周期措施', '▔', '債務償還比率', '金融體系', '按揭成數', '房市', '風險緩解措施']
4	{'resolution office': '處置機制辦公室', 'financial crisis': '金融危機', 'financial institution': '金融機構', 'financial system': '金融體系', 'global financial crisis': '環球金融危機', 'international standard': '國際訂立的標準'}	In 2017, we established the Resolution Office to implement international standards on the resolution of non-viable financial institutions that are considered “too big to fail”. This will help prevent a recurrence of a global financial crisis similar to the one in 2008 where public money was used to save failing financial institutions, and will minimise the impact of their closures on the financial system, the economy and the community at large.	2017年，我們成立了處置辦公室，執行國際對「過大而不能倒」的金融機構的處置標準，助力預防類似2008年全球金融危機的重演，避免公共資金援救倒閉的金融機構，並最大程度地減少其結束運作對金融系統、經濟及社會的影響。	['resolution office', 'financial crisis', 'financial institution', 'financial system', 'global financial crisis', 'international standard']	{'resolution office': '處置辦公室', 'financial crisis': '金融危機', 'financial institution': '金融機構', 'financial system': '金融系統', 'global financial crisis': '全球金融危機', 'international standard': '▔'}	['處置辦公室', '金融危機', '金融機構', '金融系統', '全球金融危機', '▔']
5	{'banking system': '銀行體系', 'capital adequacy': '資本充足', 'international financial centre': '國際金融中心', 'asset quality': '資產質素', 'banking industry': '銀行業', 'capital adequacy ratio': '資本充足率', 'liquidity': '流動性', 'liquidity ratio': '流動性比率', 'retail bank': '零售銀行', 'return on equity': '股東權益回報率', 'statutory requirement': '法定要求', 'total loan': '貸款總額'}	Robust risk management is the cornerstone of steady and sustainable development of the banking sector. The liquidity ratio and capital adequacy ratio of Hong Kong’s banking system are well above the applicable statutory requirements and among the highest in the world. This undoubtedly reflects the high resilience of Hong Kong’s banking system. Indeed, the banking sector registered strong growth in 2017, with total loans increasing by 16%, while the asset quality also held up well. The classified loan ratio of retail banks fell to 0.54% from 0.72% in 2016, well below the long-term average of 2.2% since 2000. The banking industry’s overall return on equity (based on pre-tax operating profits) reached 11.74% in 2017, a very healthy level compared with other international financial centres.	堅實的風險管理是銀行業穩健可持續發展的基石。香港銀行體系的流動性比率和資本充足率遠高於法定要求，皆位居世界前列，充分反映其高韌性。實際上，2017年銀行業錄得強勁增長，總貸款增加16%，資產質素亦表現良好。零售銀行分類貸款比率由2016年的0.72%降至0.54%，遠低於自2000年以來長期的平均2.2%。整體而言，銀行業的平均股東權益回報率（基於稅前經營溢利）達到11.74%，在國際金融中心中屬高水平。	['banking system', 'capital adequacy', 'international financial centre', 'asset quality', 'banking industry', 'capital adequacy ratio', 'liquidity', 'liquidity ratio', 'retail bank', 'return on equity', 'statutory requirement', 'total loan']	{'banking system': '銀行體系', 'capital adequacy': '資本充足率', 'international financial centre': '國際金融中心', 'asset quality': '資產質素', 'banking industry': '銀行業', 'capital adequacy ratio': '資本充足率', 'liquidity': '流動性', 'liquidity ratio': '流動性比率', 'retail bank': '零售銀行', 'return on equity': '股東權益回報率', 'statutory requirement': '法定要求', 'total loan': '總貸款'}	['銀行體系', '資本充足率', '國際金融中心', '資產質素', '銀行業', '資本充足率', '流動性', '流動性比率', '零售銀行', '股東權益回報率', '法定要求', '總貸款']
6	{'sound banking': '穩善金融', 'financial stability': '金融穩定'}	# Sound banking the key to long-term financial stability	# 健全銀行為長遠金融穩定的關鍵	['sound banking', 'financial stability']	{'sound banking': '健全銀行', 'financial stability': '金融穩定'}	['健全銀行', '金融穩定']
7	{'annual conference for independent non-executive director': '獨立非執行董事研討會', 'hkma': '金管局', 'ineds': '獨立董事', 'independent non-executive director': '獨立非執行董事', 'sound banking': '穩善金融', 'corporate culture': '企業文化', 'financial crisis': '金融危機', 'global financial crisis': '環球金融危機', 'incentive system': '獎勵制度', 'profitability': '盈利', 'executive director': '助理總裁（銀行監理）'}	The 2008 global financial crisis revealed the limitations of relying solely on rules and regulations to restrain the financial industry from pursuing profitability without regard to their primary responsibilities. In light of this, the HKMA has stepped up the promotion of “sound banking” practices in recent years, encouraging banks to develop and pursue good corporate culture and values. In particular, to address the issue of bank staff pursuing short-term profits at the expense of the long-term interests of their customers or banks, we are encouraging banks to put in place appropriate incentive systems that are in line with their corporate culture and values. As part of this campaign, we arranged the inaugural Annual Conference for Independent Non-Executive Directors (INEDs) in March 2017 to highlight the importance of establishing a good banking culture and to empower the INEDs to perform their oversight and monitoring roles more effectively.	2008年全球金融危機揭示了僅依靠規則和法規限制金融行業追求盈利，忽視其核心責任的局限性。在此背景下，金管局近年來大力推廣「健全銀行」實踐，鼓勵銀行締造良好的企業文化與價值觀。特別是為了解決銀行員工為追求短期利潤而忽視客戶或行業長遠利益的問題，我們鼓勵銀行建立符合法文化和價值觀的激勵制度。2017年三月，我們舉辦了首屆獨立非執行董事（INEDs）年會，強調建立良好銀行文化的重要性，並賦能INEDs更有效履行其監督與監控角色。	['annual conference for independent non-executive director', 'hkma', 'ineds', 'independent non-executive director', 'sound banking', 'corporate culture', 'financial crisis', 'global financial crisis', 'incentive system', 'profitability', 'executive director']	{'annual conference for independent non-executive director': '獨立 執行 董事 年會', 'hkma': '金管局', 'ineds': '▔', 'independent non-executive director': '獨立非執行董事', 'sound banking': '健全銀行', 'corporate culture': '企業文化', 'financial crisis': '金融危機', 'global financial crisis': '全球金融危機', 'incentive system': '激勵制度', 'profitability': '盈利', 'executive director': '獨立非執行董事'}	['獨立 執行 董事 年會', '金管局', '▔', '獨立非執行董事', '健全銀行', '企業文化', '金融危機', '全球金融危機', '激勵制度', '盈利', '獨立非執行董事']
8	{'eps': '易辦事', 'hkma': '金管局', 'hongkong post': '香港郵政', 'new territory': '新界', 'post office': '郵政局', 'bank branch': '實體分行', 'banking industry': '銀行業', 'dedicated team': '專責小組', 'financial inclusion': '普及金融', 'mobile branch': '流動銀行車', 'pilot scheme': '試點計劃', 'hong kong association of banks': '香港銀行公會'}	With the support of the banking industry, 2017 was a successful year for the HKMA in the advancement of financial inclusion. Six physical bank branches and three mobile branches began operating in remote areas. The Hong Kong Association of Banks worked out an arrangement with EPS and a convenience store chain to launch a pilot scheme allowing the elderly to withdraw cash from the stores in remote areas without the need to make purchases. Hongkong Post is also launching this year a cash withdrawal service for the elderly at seven Post Offices mainly on outlying islands and in the New Territories. Regarding account opening, the HKMA last year set up a webpage and an email account with a dedicated team to follow up public enquiries or complaints relating to the opening of bank accounts. Thanks to the concerted efforts of various stakeholders, there has been a significant improvement in customer experience in opening individual and corporate bank accounts.	在銀行業界的支持下，2017年是金管局推動金融包容的重要成果年。六個實體分行和三個流動分行在偏遠地區啟動營運。香港銀行公會與快銀和便利店連鎖合作，推出試點方案，讓長者無需購物即可在偏遠地區的店鋪取款。今年，香港郵政亦將在新界及離島的七個郵政局推出長者取款服務。在開戶方面，去年我們建立了一個專門的網頁和電郵帳戶，並配備專責團隊，跟進有關開戶的公眾查詢和投訴。在多方共同努力下，個人和企業開立銀行帳戶的客戶體驗取得顯著改善。	['eps', 'hkma', 'hongkong post', 'new territory', 'post office', 'bank branch', 'banking industry', 'dedicated team', 'financial inclusion', 'mobile branch', 'pilot scheme', 'hong kong association of banks']	{'eps': '快銀', 'hkma': '金管局', 'hongkong post': '香港郵政', 'new territory': '新界', 'post office': '郵政局', 'bank branch': '實體分行', 'banking industry': '銀行業界', 'dedicated team': '專責 團隊', 'financial inclusion': '金融包容', 'mobile branch': '流動分行', 'pilot scheme': '試點方案', 'hong kong association of banks': '香港銀行公會'}	['快銀', '金管局', '香港郵政', '新界', '郵政局', '實體分行', '銀行業界', '專責 團隊', '金融包容', '流動分行', '試點方案', '香港銀行公會']
9	{'fintech': '金融科技', 'banking industry': '銀行業'}	# Fintech a game changer for the banking industry	# 金融科技為銀行業帶來變革	['fintech', 'banking industry']	{'fintech': '金融科技', 'banking industry': '銀行業'}	['金融科技', '銀行業']
