	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'主要經濟體': 'major economies', '減息': 'interest rate cuts', '經濟體': 'member economies', '通脹': 'inflation', '金管局': 'HKMA'}	2024年，金管局在錯綜複雜的外部環境中迎難而上。年內，區域性軍事衝突不斷、多國舉行重要的選舉，全球經濟走向欠明朗，令世界局勢持續震盪。然而，各地的決策者在控制通脹飈升和支持經濟發展之間尋求適當平衡，推動主要經濟體實現穩健增長。此外，隨着美國啟動四年來首次減息，加上內地連串支持經濟的政策出台，令市場情緒轉趨樂觀。整體而言，全球宏觀環境仍充滿變數。	In 2024, the HKMA faced challenges amidst a complex external environment. Throughout the year, regional military conflicts persisted, important elections were held in multiple countries, and the global economy headed into uncertain waters, causing continued turbulence in world affairs. However, decision-makers worldwide seek balanced approaches between controlling inflationary surges and supporting economic growth, promoting steady expansion in major economies. Moreover, with the U.S. initiating its first rate cut in four years, coupled with a series of pro-growth policies introduced on the Mainland, market sentiment turned more optimistic. Overall, the macroeconomic environment globally remains highly variable.	['主要經濟體', '減息', '經濟體', '通脹', '金管局']	{'主要經濟體': 'major economies', '減息': 'rate cut', '經濟體': '▔', '通脹': 'inflation', '金管局': 'HKMA'}	['major economy', 'rate cut', '▔', 'inflation', 'hkma']
1	{'可持續金融': 'sustainable finance', '國際金融領袖投資峰會': 'Global Financial Leaders’ Investment Summit', '綠色和可持續金融': 'green and sustainable finance', '金管局': 'HKMA', '離岸人民幣業務': 'offshore renminbi business'}	面對複雜形勢，我們的應對策略是繼續充分發揮香港離岸人民幣業務、金融科技與綠色和可持續金融的樞紐作用和獨特優勢，持續鞏固香港國際金融中心的領先地位。2024年，金管局在這些重點領域取得顯著進展。年度盛事「國際金融領袖投資峰會」等多項活動和計劃反應熱烈，充分展現出國際社會對香港國際金融中心發展前景的堅定信心。	"Facing these complex circumstances, our strategy is to continue leveraging Hong Kong’s unique strengths as a hub for offshore renminbi business, fintech, and green and sustainable finance, thereby consolidating Hong Kong's leading position as an international financial center. In 2024, the HKMA achieved notable progress in these key areas. Events such as the ""Global Financial Leaders’ Investment Summit"" and related initiatives received strong engagement, demonstrating the international community’s confidence in the future development of Hong Kong as an international financial hub."	['可持續金融', '國際金融領袖投資峰會', '綠色和可持續金融', '金管局', '離岸人民幣業務']	{'可持續金融': 'sustainable finance', '國際金融領袖投資峰會': 'Global Financial Leaders’ Investment Summit', '綠色和可持續金融': 'green and sustainable finance', '金管局': 'HKMA', '離岸人民幣業務': 'offshore renminbi business'}	"['sustainable finance', ""global financial leader 's investment summit"", 'green and sustainable finance', 'hkma', 'offshore renminbi business']"
2	{'中小型企業': 'small and medium-sized enterprises', '政策措施': 'policy measures', '香港特區政府': 'hksar government'}	面對香港經濟的周期性調整和結構性轉型，我們與銀行界緊密合作，加強對中小型企業（中小企）的支援，紓緩企業在高息環境下的還款負擔，同時助力它們持續發展。加上中央和香港特區政府推出的多項政策措施，香港經濟得以穩步復甦。2024年，本港經濟錄得2.5%的溫和增長。	In response to Hong Kong’s cyclical adjustments and structural transformations, we worked closely with the banking sector to enhance support for small and medium-sized enterprises (SMEs), easing their debt burdens in a high-interest environment and helping them sustain development. Coupled with policy measures from the Mainland and the Hong Kong SAR Government, Hong Kong’s economy recovered moderately, recording a 2.5% growth rate in 2024.	['中小型企業', '政策措施', '香港特區政府']	{'中小型企業': 'medium-sized enterprises', '政策措施': 'policy measures', '香港特區政府': 'Kong SAR Government'}	['medium enterprise', 'policy measure', 'kong sar government']
3	{'全球供應鏈': 'global supply chains', '地緣政治緊張局勢': 'geopolitical tensions', '地緣經濟割裂': 'geo-economic fragmentation', '實體經濟': 'real economy', '環球金融市場': 'global financial markets', '貿易保護主義': 'protectionist trade policies', '關稅': 'tariffs'}	踏入2025年，全球經濟在更趨複雜的地緣政治形勢下繼續面臨諸多不確定性。貿易保護主義升温和關稅壁壘增加，將導致全球供應鏈受阻，地緣經濟割裂加劇，為全球經濟前景增添更多變數。倘若地緣政治緊張局勢進一步升溫，將可能對實體經濟和環球金融市場造成雙重衝擊。	As we approach 2025, continued uncertainties persist amid increasingly complex geopolitical tensions. Rising trade protectionism and tariff barriers threaten to disrupt global supply chains, while geo-economic fragmentation deepens, adding further unpredictability to the outlook. Escalation of geopolitical tensions could potentially impact both the real economy and the global financial markets on multiple fronts.	['全球供應鏈', '地緣政治緊張局勢', '地緣經濟割裂', '實體經濟', '環球金融市場', '貿易保護主義', '關稅']	{'全球供應鏈': 'global supply chains', '地緣政治緊張局勢': 'geopolitical tensions', '地緣經濟割裂': 'geo-economic fragmentation', '實體經濟': 'real economy', '環球金融市場': 'global financial markets', '貿易保護主義': 'trade protectionism', '關稅': 'tariff'}	['global supply chain', 'geopolitical tension', 'geo-economic fragmentation', 'real economy', 'global financial market', 'trade protectionism', 'tariff']
4	{'金管局': 'HKMA', '銀行體系穩定': 'Banking Stability'}	面對複雜嚴峻的經濟和金融環境，金管局將保持警惕，切實履行我們的職責，竭力維護香港貨幣與銀行體系穩定，並持續鞏固香港國際金融中心地位。我們將深化與市場各界的聯繫，積極推動新興領域的發展，確保香港在全球金融格局中保持領先優勢。	In facing these formidable economic and financial challenges, the HKMA remains vigilant, committed to fulfilling our responsibilities by safeguarding the stability of Hong Kong’s monetary and banking systems and strengthening its international financial center status. We will deepen engagement across various market sectors, actively promote emerging areas, and ensure Hong Kong maintains its competitive edge in the global financial landscape.	['金管局', '銀行體系穩定']	{'金管局': 'HKMA', '銀行體系穩定': 'Banking Stability'}	['hkma', 'banking stability']
5	{'聯繫匯率制度': 'Linked Exchange Rate System'}	# 聯繫匯率制度：穩健基石	# The Linked Exchange Rate System: A Solid Foundation	['聯繫匯率制度']	{'聯繫匯率制度': 'Linked Exchange Rate System'}	['linked exchange rate system']
6	{'聯匯制度': 'LERS', '聯繫匯率制度': 'Linked Exchange Rate System'}	聯繫匯率制度（聯匯制度）實施40多年來，一直是香港貨幣與金融穩定的基石，成功抵禦了多個經濟和利率周期的挑戰，展現出強大的抗震力。	The Linked Exchange Rate System (LERS), implemented over 40 years ago, has been the cornerstone of Hong Kong’s monetary and financial stability, successfully resisting numerous economic and interest rate cycles with resilience.	['聯匯制度', '聯繫匯率制度']	{'聯匯制度': 'System', '聯繫匯率制度': 'Linked Exchange Rate System'}	['system', 'linked exchange rate system']
7	{'兌換範圍': 'Convertibility Zone', '基金組織': 'IMF', '流動性': 'liquidity', '聯匯制度': 'LERS'}	儘管2024年美國利率政策充滿不確定性，但港元貨幣市場繼續按照聯匯制度的機制暢順運行。年內港元滙率在7.75至7.85港元兌1美元的兌換範圍內上落，在年初首四個月因流動性回軟而稍為走弱，其後逐步轉強，至年底時接近強方兌換保證水平。穩定的匯率充分反映了市場對聯匯制度的信心。同時聯匯制度亦持續獲得國際貨幣基金組織及國際金融界的高度認可。	Despite uncertainty surrounding U.S. monetary policy in 2024, the Hong Kong dollar (HKD) market continued to function smoothly under the linked exchange rate mechanism. Throughout the year, the HKD/USD exchange rate fluctuated within the range of 7.75 to 7.85, initially weakening slightly in the first four months due to liquidity normalization, then gradually strengthening towards the year's end, approaching the strong-side convertibility guarantee level. The stability of the exchange rate reflects market confidence in the linked system and continues to garner recognition from the IMF and the global financial community.	['兌換範圍', '基金組織', '流動性', '聯匯制度']	{'兌換範圍': 'range', '基金組織': '▔', '流動性': 'liquidity', '聯匯制度': 'linked'}	['range', '▔', 'liquidity', 'link']
8	{'市場監察': 'market surveillance', '聯匯制度': 'LERS'}	市場對聯匯制度的信心，建基於我們持續主動向公眾闡釋聯匯制度的運作機制和優點，以及嚴密的市場監察工作。通過收集詳細數據，結合先進的數據分析和人工智能技術，我們對市場進行更及時、更全面的監察和金融穩定性評估。	Market confidence in the LERS is rooted in our proactive efforts to explain its mechanisms and benefits clearly to the public, along with rigorous market surveillance. By collecting detailed data and utilizing advanced analytics and AI technologies, we can conduct timelier and more comprehensive monitoring and financial stability assessments.	['市場監察', '聯匯制度']	{'市場監察': 'market surveillance', '聯匯制度': 'LERS'}	['market surveillance', 'lers']
9	{'信用風險': 'credit risk', '信用風險管理': 'credit risk management', '撥備': 'provisions', '法定最低門檻': 'statutory minimum threshold', '流動性': 'liquidity', '特定分類貸款': 'classified loans', '特定分類貸款比率': 'classified loan ratio', '綜合總資本比率': 'consolidated total capital ratio', '資本比率': 'capital ratio', '風險管理': 'risk management', '香港銀行體系': 'Hong Kong banking sector'}	2024年，香港銀行體系在多重宏觀挑戰下展現出強大的韌性，資本和流動性保持充裕。2024年底，本地銀行綜合總資本比率達21.8%，高於8%的國際最低要求。流動性方面亦同樣充裕，第4季度大型銀行流動性覆蓋比率達178.4%，高於100%的法定最低門檻。受利率持續高企、部分內地房企債務問題尚未完全緩解，以及本地商業房地產市場疲弱等因素影響，特定分類貸款比率於年底上升至1.96%。由於銀行恪守審慎的信用風險管理並維持充足撥備，相關風險總體可控。	In 2024, Hong Kong’s banking sector demonstrated formidable resilience amid multiple macro challenges, maintaining ample capital and liquidity. By the end of 2024, the overall local banks’ capital adequacy ratio stood at 21.8%, well above the international minimum requirement of 8%. Liquidity was robust as well, with the Large Banks’ liquidity coverage ratio reaching 178.4% in the fourth quarter, exceeding the statutory minimum of 100%. Due to persistent high interest rates, unresolved Mainland property debt issues, and a sluggish local commercial real estate market, the percentage of classified loans rose to 1.96% at year-end. Nevertheless, prudent risk management and sufficient provisioning ensured that overall risk exposure remained manageable.	['信用風險', '信用風險管理', '撥備', '法定最低門檻', '流動性', '特定分類貸款', '特定分類貸款比率', '綜合總資本比率', '資本比率', '風險管理', '香港銀行體系']	{'信用風險': '▔', '信用風險管理': '▔', '撥備': 'provisioning', '法定最低門檻': 'statutory minimum', '流動性': 'liquidity', '特定分類貸款': 'classified loans', '特定分類貸款比率': 'classified loans', '綜合總資本比率': 'capital ratio', '資本比率': 'ratio', '風險管理': 'risk management', '香港銀行體系': 'Kong sector'}	['▔', '▔', 'provisioning', 'statutory minimum', 'liquidity', 'classify loan', 'classify loan', 'capital ratio', 'ratio', 'risk management', 'kong sector']
10	{'審慎監管': 'prudent supervision', '按揭成數': 'loan-to-value ratio', '按揭貸款': 'mortgage loans', '物業市場': 'property market', '物業按揭貸款': 'property mortgage loans', '逆周期宏觀審慎監管措施': 'countercyclical macroprudential measures', '金管局': 'HKMA'}	在持續密切監察銀行信貸風險包括物業按揭貸款相關風險的同時，金管局針對物業市場狀況及銀行體系相關風險的變化，於2024年對物業按揭貸款的逆周期宏觀審慎監管措施實施了兩輪調整。具體而言，所有住宅物業的最高按揭成數及供款與入息比率上限均回復至2009年實施逆周期宏觀審慎措施前的水平。	While closely monitoring credit risks, including those related to mortgage lending, the HKMA adjusted the countercyclical macroprudential measures on property loans twice in 2024. Specifically, the maximum mortgage-to-value ratios and debt service ratio limits for all residential properties were restored to pre-2009 levels prior to the implementation of the anti-cyclical measures.	['審慎監管', '按揭成數', '按揭貸款', '物業市場', '物業按揭貸款', '逆周期宏觀審慎監管措施', '金管局']	{'審慎監管': 'macroprudential measures', '按揭成數': 'mortgage-to-value ratios', '按揭貸款': 'mortgage lending', '物業市場': '▔', '物業按揭貸款': 'mortgage lending', '逆周期宏觀審慎監管措施': 'countercyclical macroprudential measures', '金管局': 'HKMA'}	['macroprudential measure', 'mortgage ratios', 'mortgage lending', '▔', 'mortgage lending', 'countercyclical macroprudential measure', 'hkma']
11	{'第三方服務提供者': 'third-party service providers', '運作穩健性': 'operational resilience', '配對工作及情景測試': 'mapping and scenario testing exercises', '風險管理': 'risk management'}	在持續強化銀行信貸風險管理的同時，我們亦致力提升銀行的運作與科技穩健性，應對日益依賴第三方服務提供者所帶來的新挑戰。以去年7月的CrowdStrike全球事故為例，該事故凸顯了在當今全球高度連繫的環境下，運作故障可能造成連鎖的嚴重後果。雖然事故對香港銀行業影響有限，但反映出我們必須確保銀行建立穩健架構，即使發生嚴重的情況仍能維持關鍵業務運作。令人鼓舞的是，目前香港所有銀行均建立了運作穩健性架構，並已經進入配對工作及情景測試的重要階段，通過識別和修補脆弱環節，確保關鍵業務的運作。	Alongside strengthening credit risk management, we also focused on improving banks’ operational and technological resilience to address new challenges, exemplified by the July 2023 global incident involving CrowdStrike, which underscored the importance of establishing robust frameworks even in a highly interconnected environment. Although the incident had limited impact on Hong Kong’s banks, it highlighted the need for resilience measures to ensure continuity of key operations during severe disruptions. Currently, all Hong Kong banks have established operational resilience frameworks and are progressing through scenario testing, identifying vulnerabilities and reinforcing critical systems.	['第三方服務提供者', '運作穩健性', '配對工作及情景測試', '風險管理']	{'第三方服務提供者': '▔', '運作穩健性': 'operational resilience', '配對工作及情景測試': 'scenario testing', '風險管理': 'risk management'}	['▔', 'operational resilience', 'scenario testing', 'risk management']
