	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'2008 global financial crisis': '2008年全球金融危機', 'mainland': '內地', 'mainland china': '中國內地', 'march banking turmoil': '3月份在美國及歐洲發生的銀行危機', 'middle east': '中東', 'russiaukraine war': '俄烏戰事', 'banking turmoil': '銀行危機', 'economic recovery': '經濟復甦', 'financial market': '金融市場', 'global economic growth': '全球經濟增長', 'inflationary path': '通脹走勢', 'interest rate outlook': '利率前景', 'market sentiment': '市場氣氛', 'monetary condition': '貨幣狀況', 'system - wide banking stress': '系統性銀行危機'}	Reverberations from slowing global economic growth amid a “high for longer” interest rate environment and intensifying geopolitical tensions — not just stemming from the RussiaUkraine war and China-US tensions but also the outbreak of conflict in the Middle East — were the key themes for the financial markets in 2023. The March banking turmoil in the US and Europe, the most significant system-wide banking stress since the 2008 Global Financial Crisis, weighed further on market sentiment. Major economies grappled with the harsh realities of tightened monetary conditions and greater uncertainty over the inflationary path and interest rate outlook. Adding to the uncertainty was the pace of Mainland China’s economic recovery, which was slower than general market expectations.	全球經濟成長放緩在高且持續較長時間利率環境及地緣政治緊張局勢加劇的影響下，成為2023年金融市場的關鍵主題。不僅來自俄烏戰爭與中美關係緊張，亦包括中東地區爆發衝突，這些因素對市場造成重大影響。美國與歐洲三月銀行動盪，為自2008年全球金融危機以來最嚴重的系統性銀行壓力，進一步壓抑市場情緒。主要經濟體面臨貨幣政策收緊所帶來的嚴峻現實，以及對通脹路徑與利率展望更大的不確定性。中國大陸經濟復甦步伐慢於普遍市場預期，進一步加劇不確定性。	['2008 global financial crisis', 'mainland', 'mainland china', 'march banking turmoil', 'middle east', 'russiaukraine war', 'banking turmoil', 'economic recovery', 'financial market', 'global economic growth', 'inflationary path', 'interest rate outlook', 'market sentiment', 'monetary condition', 'system - wide banking stress']	{'2008 global financial crisis': '2008年全球金融危機', 'mainland': '中國大陸', 'mainland china': '中國大陸', 'march banking turmoil': '三月銀行動盪', 'middle east': '中東', 'russiaukraine war': '俄烏戰爭', 'banking turmoil': '銀行動盪', 'economic recovery': '經濟復甦', 'financial market': '金融市場', 'global economic growth': '全球經濟成長', 'inflationary path': '通脹路徑', 'interest rate outlook': '利率展望', 'market sentiment': '市場情緒', 'monetary condition': '貨幣政策', 'system - wide banking stress': '系統性銀行壓力'}	['2008年全球金融危機', '中國大陸', '中國大陸', '三月銀行動盪', '中東', '俄烏戰爭', '銀行動盪', '經濟復甦', '金融市場', '全球經濟成長', '通脹路徑', '利率展望', '市場情緒', '貨幣政策', '系統性銀行壓力']
1	"{'bis': '國際結算銀行', 'bank for international settlement': '國際結算銀行', ""global financial leader 's investment summit"": '國際金融領袖投資峰會', 'hkma': '金管局', 'ifc': '國際金融中心', 'international financial centre': '國際金融中心', 'financial market': '金融市場', 'gross domestic product': '本地生產總值', 'inbound tourism': '入境旅遊業', 'labour market': '勞工市場', 'new normal': '新常態', 'private consumption': '私人消費', 'the government': '政府'}"	With volatility and unpredictability becoming the “new normal” in financial markets, Hong Kong has again demonstrated its well-known ability to adapt, showing remarkable resilience. Since the city’s full-fledged post-COVID reopening last year, much work has been done to attract people back to our dynamic city and reconnect them with Hong Kong. The HKMA has contributed by hosting a series of large-scale international events such as the Global Financial Leaders’ Investment Summit and conferences with the Bank for International Settlements (BIS), which showcased our vibrant city and helped send the message worldwide that Hong Kong, as a major international financial centre (IFC), is open for business and remains the centre of action and innovation. There are clear signs of gradual recovery, driven by an encouraging revival of inbound tourism and improved private consumption, also supported by a resilient labour market and the various support measures rolled out by the Government. For 2023 as a whole, Hong Kong’s gross domestic product growth bounced back to 3.2% from negative territory in 2022.	在全球金融市場的波動與**難以預測**成為「新常態」的背景下，香港再次**證明**了其**知名****適應****能力**，展現出**具韌性**。自**去年**香港**全面**後疫情時代重啟以來，已進行**多項****工作**以**吸引****人民**回流至我們這座**多變**的**城市**，並**重新連繫**他們與香港。香港金融管理局透過舉辦**一連串****大量**國際活動，例如全球財經**領導人**投資**峰會**及與國際清算銀行（BIS）的會議，**幫助**展示我們**活躍**的**城市**，並向全球發出**信息**，說明香港作為一個主要的國際金融中心（IFC），**開放**營商，並**繼續**是行動與創新的中心。目前有**跡象**顯示**逐步****復甦**，這是由於入境旅遊業的**復甦**及**改善**的私人消費所**推動**，**亦**受到**具韌性**的勞動市場及政府**推出**的**不同****支持**措施的**支持**。就**全年**而言，2023年香港的國內生產總值增長從2022年的**負面**領域**回復**至3.2%。	"['bis', 'bank for international settlement', ""global financial leader 's investment summit"", 'hkma', 'ifc', 'international financial centre', 'financial market', 'gross domestic product', 'inbound tourism', 'labour market', 'new normal', 'private consumption', 'the government']"	"{'bis': '國際清算銀行', 'bank for international settlement': '國際清算銀行', ""global financial leader 's investment summit"": '▔', 'hkma': '香港金融管理局', 'ifc': '國際金融中心', 'international financial centre': '國際金融中心', 'financial market': '金融市場', 'gross domestic product': '國內生產總值', 'inbound tourism': '入境旅遊業', 'labour market': '勞動市場', 'new normal': '新常態', 'private consumption': '私人消費', 'the government': '政府'}"	['國際清算銀行', '國際清算銀行', '▔', '香港金融管理局', '國際金融中心', '國際金融中心', '金融市場', '國內生產總值', '入境旅遊業', '勞動市場', '新常態', '私人消費', '政府']
2	{'hkma': '金管局', 'ifc': '國際金融中心', 'financial market': '金融市場', 'macroeconomic headwind': '宏觀經濟挑戰', 'monetary and banking stability': '貨幣與銀行體系穩定'}	The HKMA entered its fourth decade in 2023. The past 30 years have seen the dynamics of the economy and the financial markets change drastically, with technology driving advances beyond anyone’s wildest imagination. The invaluable experience and wisdom gained over the past three decades have enabled us to face the future with confidence. Despite macroeconomic headwinds and an uncertain external environment, the HKMA will continue to uphold its mandate of safeguarding monetary and banking stability in Hong Kong, and will actively pursue developmental opportunities to anchor that stability and cement the city’s status as a leading IFC.	香港金融管理局於2023年進入其第四十年。過去30年見證了經濟和金融市場的劇烈變化，科技推動的進步遠超任何人最狂野的想像。過去三十年累積的寶貴經驗與智慧，使我們有信心面對未來。儘管面對宏觀經濟逆風及不確定的外部環境，香港金融管理局將繼續維護其在香港維護貨幣及銀行體系穩定的職責，並積極推動發展機會，以鞏固這份穩定，並鞏固這座城市作為領先國際金融中心的地位。	['hkma', 'ifc', 'financial market', 'macroeconomic headwind', 'monetary and banking stability']	{'hkma': '香港金融管理局', 'ifc': '國際金融中心', 'financial market': '金融市場', 'macroeconomic headwind': '宏觀經濟逆風', 'monetary and banking stability': '貨幣及銀行體系穩定'}	['香港金融管理局', '國際金融中心', '金融市場', '宏觀經濟逆風', '貨幣及銀行體系穩定']
3	{'antony leung': '梁錦松', 'donald tsang': '曾蔭權', 'eddie yue': '余偉文', 'hkma': '金管局', 'henry tang': '唐英年', 'hong kong special administrative region': '香港特別行政區', 'john tsang': '曾俊華', 'joseph yam': '任志剛', 'norman chan': '陳德霖', 'paul chan': '陳茂波', 'the government of the hong kong special administrative region': '香港特别行政區政府', 'the government': '政府'}	Former and current Financial Secretaries of the Government of the Hong Kong Special Administrative Region and Chief Executives of HKMA at a gathering to celebrate the HKMA’s 30th anniversary: (from left) Mr Joseph Yam, Mr Henry Tang, Mr Donald Tsang, Mr Paul Chan, Mr Eddie Yue, Mr Antony Leung, Mr John Tsang, and Mr Norman Chan	香港特別行政區政府前後任財政司司長及香港金融管理局歷任總裁在聚會上慶祝香港金融管理局三十週年紀念：（從左至右）譚耀宗先生、湯家驊先生、曾蔭權先生、陳家強先生、葉劉淑儀女士、梁錦松先生、張建宗先生和陳德霖先生	['antony leung', 'donald tsang', 'eddie yue', 'hkma', 'henry tang', 'hong kong special administrative region', 'john tsang', 'joseph yam', 'norman chan', 'paul chan', 'the government of the hong kong special administrative region', 'the government']	{'antony leung': '梁錦松', 'donald tsang': '▔', 'eddie yue': '劉淑儀', 'hkma': '香港金融管理局', 'henry tang': '湯家驊', 'hong kong special administrative region': '香港特別行政區', 'john tsang': '張建宗', 'joseph yam': '譚耀宗', 'norman chan': '陳 先生', 'paul chan': '先生', 'the government of the hong kong special administrative region': '香港特別行政區政府', 'the government': '政府'}	['梁錦松', '▔', '劉淑儀', '香港金融管理局', '湯家驊', '香港特別行政區', '張建宗', '譚耀宗', '陳 先生', '先生', '香港特別行政區政府', '政府']
4	{'lers': '聯匯制度'}	# LERS — Weathering the storms	# LERS — 經受風雨的考驗	['lers']	{'lers': 'LERS'}	['LERS']
5	{'international monetary fund': '國際貨幣基金組織', 'lers': '聯匯制度', 'linked exchange rate system': '聯繫匯率制度', 'financial system': '金融體系', 'monetary and financial system': '貨幣及金融體系'}	Last year marked the 40th anniversary of the Linked Exchange Rate System (LERS), a staunch pillar supporting Hong Kong’s strong and stable monetary and financial systems. Four decades of transparent and effective operation have nurtured confidence in the LERS and its credibility in the market. Throughout the year, the Hong Kong dollar stayed within the Convertibility Zone and the Hong Kong dollar market operated smoothly, reflecting the strong market confidence in the LERS, a confidence also shared and expressed by the International Monetary Fund and global market players.	去年標誌着聯繫匯率制度（LERS）的40周年，這制度是支持香港雄厚且穩健的貨幣和金融體系的堅實支柱。4項十年透明且有效的運作，培養了市場對聯繫匯率制度的信心及其可信性。貫穿全年，港元保持在可兌換範圍內，而香港美元市場運作暢順，反映了市場對聯繫匯率制度的雄厚信心，這種信心亦由國際貨幣基金組織和全球參與者分享和表示。	['international monetary fund', 'lers', 'linked exchange rate system', 'financial system', 'monetary and financial system']	{'international monetary fund': '國際貨幣基金組織', 'lers': '▔', 'linked exchange rate system': '聯繫匯率制度', 'financial system': '金融體系', 'monetary and financial system': '貨幣和金融體系'}	['國際貨幣基金組織', '▔', '聯繫匯率制度', '金融體系', '貨幣和金融體系']
6	{'hkma': '金管局', 'lers': '聯匯制度', 'datum analytics': '數據分析法', 'financial stability': '金融穩定', 'granular datum': '微數據', 'monetary system': '貨幣體制', 'stakeholder': '持份者', 'trade repository': '交易資料儲存庫'}	Behind this confidence lie the HKMA’s proactive efforts in public and market engagements, along with effective surveillance. We spared no effort during the year in communicating with key stakeholders to foster a clear understanding of the functioning of the LERS, which is all the more important in times of volatility, be it stemming from economic stress or political uncertainties. We also strengthened surveillance of our monetary system, leveraging the use of datasets from the trade repository and expanded granular data from banks, as well as advanced data analytics and artificial intelligence, to enhance our capability, enabling more timely and comprehensive analysis of financial stability and macro-prudential surveillance.	背後這份信心，是香港金融管理局積極推動與公眾及市場的交流活動，以及有效監測所帶來的。我們在本年不遺餘力地與關鍵利益相關者溝通，促進對貨幣發行局貨幣發行制度運作的清晰了解，這在市場波動時期尤為重要，無論是源自經濟壓力或政治不明朗因素。我們亦加強對貨幣制度的監測，藉使用來自交易庫的數據集，拓展來自銀行的細節數據，以及運用先進數據分析及人工智能技術，以提升我們的能力，讓我們能進行更及時及全面的金融穩定及宏觀審慎監測分析。	['hkma', 'lers', 'datum analytics', 'financial stability', 'granular datum', 'monetary system', 'stakeholder', 'trade repository']	{'hkma': '香港金融管理局', 'lers': '貨幣發行局', 'datum analytics': '數據分析', 'financial stability': '金融穩定', 'granular datum': '數據', 'monetary system': '貨幣制度', 'stakeholder': '相關者', 'trade repository': '交易庫'}	['香港金融管理局', '貨幣發行局', '數據分析', '金融穩定', '數據', '貨幣制度', '相關者', '交易庫']
7	{'banking system': '銀行體系'}	# Banking system — A major source of stability	# 銀行體系 — 主要的穩定資料來源	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
8	{'banking system': '銀行體系', 'capital and liquidity buffer': '資本及流動性緩衝', 'credit landscape': '信貸環境', 'liquidity': '流動性', 'liquidity buffer': '流動性緩衝'}	Despite a multitude of challenges including the high-interestrate environment, persistent geopolitical tensions and a challenging credit landscape, Hong Kong’s banking system remained stable throughout the year, underpinned by strong capital and liquidity buffers.	儘管面臨諸多充滿挑戰，包括高息環境、持續的地緣政治緊張，以及充滿挑戰的信貸環境，香港的銀行體系貫穿全年都維持穩健，雄厚且充足的資本和流動性支持了這一切。	['banking system', 'capital and liquidity buffer', 'credit landscape', 'liquidity', 'liquidity buffer']	{'banking system': '銀行體系', 'capital and liquidity buffer': '資本和流動性', 'credit landscape': '信貸環境', 'liquidity': '流動性', 'liquidity buffer': '流動性'}	['銀行體系', '資本和流動性', '信貸環境', '流動性', '流動性']
9	{'liquidity coverage ratio': '流動性覆蓋比率', 'mainland': '內地', 'asset quality': '資產質素', 'banking sector': '銀行體系', 'classify loan ratio': '特定分類貸款比率', 'credit risk': '信用風險', 'liquidity': '流動性', 'long - term historical average': '長期平均水平', 'property developer': '房地產發展商', 'risk management': '風險管理', 'statutory minimum requirement': '法定最低要求'}	As at the end of 2023, the consolidated total capital ratio of local banks stood at 21.1%, well above the international minimum requirement of 8%. The Liquidity Coverage Ratio of large banks edged up to 178.6% as of the fourth quarter of 2023, likewise well above the statutory minimum requirement of 100%. While the classified loan ratio increased slightly from 1.40% at the end of 2022 to 1.56% at the end of 2023, it remained below the long-term historical average of 2.0%. The increase was mainly driven by exposures to Mainland privately-owned enterprise (POE) property developers; but such exposure levels were generally well-contained as a result of banks’ prudent credit risk management over the years, and the overall asset quality of the banking sector remained sound.	截至2023年底，本地銀行的綜合資本比率維持在21.1%，遠高於國際最低要求的8%。大量銀行的流動性覆蓋比率截至2023年第四季微升至178.6%，同樣遠高於法定最低要求的100%。雖然分類貸款比率由2022年底的1.40%上升至2023年底的1.56%，但仍低於長期歷史平均值2.0%。此增加主要推動於對內地私營企業房地產開發商的風險敞口；但由於銀行多年來審慎的信貸風險管理，此類風險敞口更廣泛層面得到詳見控制，銀行業的整體資產品質維持健康。	['liquidity coverage ratio', 'mainland', 'asset quality', 'banking sector', 'classify loan ratio', 'credit risk', 'liquidity', 'long - term historical average', 'property developer', 'risk management', 'statutory minimum requirement']	{'liquidity coverage ratio': '流動性覆蓋比率', 'mainland': '內地', 'asset quality': '資產品', 'banking sector': '銀行業', 'classify loan ratio': '分類貸款比率', 'credit risk': '信貸風險', 'liquidity': '流動性', 'long - term historical average': '期 歷史 平均值', 'property developer': '房地產開發商', 'risk management': '風險管理', 'statutory minimum requirement': '法定最低要求'}	['流動性覆蓋比率', '內地', '資產品', '銀行業', '分類貸款比率', '信貸風險', '流動性', '期 歷史 平均值', '房地產開發商', '風險管理', '法定最低要求']
