	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'container': 'container'}	Why would you need to access HDI containers?	¿Por qué necesitaría acceder a los contenedores HDI?	['container']	{'container': 'contenedores'}	['contenedor']
1	{'parallel processing': 'procesamiento paralelo', 'job': 'job'}	Decide if you want to use parallel processing for this job:	Decida si quiere usar el procesamiento paralelo para este job:	['parallel processing', 'job']	{'parallel processing': 'procesamiento paralelo', 'job': 'job'}	['procesamiento paralelo', 'job']
2	{'report': 'report'}	Displays in the list report billing elements with or without planned prepayments.	Muestra en el informe de lista elementos de facturación con o sin pagos previos planificados.	['report']	{'report': 'informe'}	['informe']
3	{'average': 'media'}	The KPI shows the average age in days of assets under construction, and individual items are listed below.	El indicador KPI muestra la edad media en días de activos en construcción, y los elementos individuales se muestran a continuación.	['average']	{'average': 'media'}	['medio']
4	{'item': 'elemento'}	Once exported, an item stays in the software collection for its entire lifecycle.	Una vez exportado, un elemento permanece en la colección del software durante todo su ciclo de vida.	['item']	{'item': 'elemento'}	['elemento']
5	{'explosion': 'desglose'}	If it's an assembly, the explosion continues to the lowest level.	Si es un conjunto, el desglose continúa hasta el nivel inferior.	['explosion']	{'explosion': 'desglose'}	['desglose']
6	{'add': 'agregar'}	Add a New OAuth Client (Non-SAP Data Center)	Agregar un cliente OAuth nuevo (Centro de datos no SAP)	['add']	{'add': 'Agregar'}	['agregar']
7	{'range': 'intervalo'}	Each compute block provides a certain number of vCPUs and a range of 60 to 64 GB of RAM, depending on the hyperscaler.	Cada bloque de cálculo proporciona un número determinado de vCPU y un intervalo de 60 a 64 GB de RAM, según el hiperscalador.	['range']	{'range': 'intervalo'}	['intervalo']
8	{'source': 'fuente'}	Source systems connected to an SAP LT Replication Server are supported down to:	Los sistemas fuente conectados a un servidor de reproducción SAP LT están soportados hasta:	['source']	{'source': 'fuente'}	['fuente']
9	{'template': 'modelo'}	After you create a new template, you will be directed to the template page, to add text blocks to the template.	Después de crear un nuevo modelo, se dirigirá a la página del modelo, para agregar bloques de texto al modelo.	['template']	{'template': 'modelo'}	['modelo']
10	{'source': 'fuente'}	Data is accessed directly from the source (federation) and read from the virtual table.	Los datos se acceden directamente desde la fuente (federación) y se leen de la tabla virtual.	['source']	{'source': 'fuente'}	['fuente']
11	{'edit': 'editar'}	Edit Default Waste Generator	Editar Generador de residuos por defecto	['edit']	{'edit': 'Generador'}	['generador']
