	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'新冠病毒': 'COVID-19', '經濟環境': 'Economic environment', '貨幣緊縮政策': 'monetary tightening', '通脹壓力': 'inflationary pressure', '金融市場': 'financial markets', '防疫措施': 'anti-pandemic measures', '防疫措施與檢疫限制': 'COVID-related restrictions'}	2022年伊始，全球經濟環境一片暗淡。新冠病毒變異株Omicron肆虐，令全球經濟增長繼續受壓，通脹壓力亦持續上升。其後俄羅斯與烏克蘭爆發衝突，進一步推高通脹壓力，導致各主要央行採取前置式貨幣緊縮政策，擴大環球金融市場的波動，並加劇經濟增長放緩的風險。本地方面，第五波疫情爆發，感染個案急速上升，亦進一步打擊經濟。同時，圍繞防疫措施與檢疫限制的負面報道，更令外界對香港產生誤解，威脅香港作為國際金融中心的聲譽。全年計，香港實質本地生產總值收縮了3.5%。	At the beginning of 2022, the global economic environment remained bleak. The Omicron variant of the novel coronavirus spread widely, continuing to weigh on global economic growth and inflationary pressures. Subsequently, the conflict between Russia and Ukraine further intensified inflationary pressures, prompting major central banks to adopt preemptive monetary tightening policies, increasing volatility in global financial markets and exacerbating risks of economic slowdown. Locally, the fifth wave of the pandemic broke out, causing a sharp rise in infection cases and further undermining the economy. Meanwhile, negative media coverage surrounding anti-pandemic measures and quarantine restrictions led to misunderstandings about Hong Kong, threatening its reputation as an international financial center. Throughout the year, Hong Kong's real gross domestic product contracted by 3.5%.	['新冠病毒', '經濟環境', '貨幣緊縮政策', '通脹壓力', '金融市場', '防疫措施', '防疫措施與檢疫限制']	{'新冠病毒': 'coronavirus', '經濟環境': 'economic environment', '貨幣緊縮政策': 'monetary tightening policies', '通脹壓力': 'inflationary pressures', '金融市場': 'financial markets', '防疫措施': 'anti-pandemic measures', '防疫措施與檢疫限制': 'anti-pandemic measures and quarantine restrictions'}	['coronavirus', 'economic environment', 'monetary tightening policy', 'inflationary pressure', 'financial market', 'anti measure', 'anti measure and quarantine restriction']
1	{'國際金融領袖投資峰會': 'Global Financial Leaders’ Investment Summit'}	儘管面對重重挑戰，金管局繼續致力保障香港貨幣與金融穩定，並於主要策略範疇推進多項有利發展的措施，進一步鞏固香港的國際金融中心地位。經歷3年的旅遊限制後，我們成功向國際社會展示香港已全面復常，旅客亦能再次親身訪港體驗。金管局在去年11月舉辦「國際金融領袖投資峰會」，來自世界各地的金融領袖親身來港出席。外界如此熱烈的反應，成為印證香港全面復常最好不過的證明。	Despite these numerous challenges, the Hong Kong Monetary Authority (HKMA) continued to strive to safeguard Hong Kong's monetary and financial stability, advancing multiple development-oriented initiatives across key strategic areas, further consolidating Hong Kong's position as an international financial centre. After three years of travel restrictions, we successfully demonstrated to the international community that Hong Kong has fully resumed normal operations, allowing visitors to experience the city firsthand again. In November last year, the HKMA hosted the Global Financial Leaders' Investment Summit, where financial leaders from around the world attended in person. This enthusiastic response from the outside world served as the best proof of Hong Kong's full resumption.	['國際金融領袖投資峰會']	"{'國際金融領袖投資峰會': ""Global Financial Leaders' Investment Summit""}"	"[""global financial leader ' investment summit""]"
2	{'二零二二年可持續發展報告': 'Sustainability Report 2022', '二零二二年年報': 'Annual Report 2022', '可持續機構': 'sustainable organisation', '可持續發展報告': 'Sustainability Report', '綠色和可持續金融': 'green and sustainable finance', '綠色和可持續金融樞紐': 'green and sustainable finance hub', '負責任投資': 'Responsible investment', '負責任投資者': 'responsible investor', '銀行體系穩定': 'Banking Stability'}	展望未來，外圍環境仍然充滿前所未有的不確定性。儘管如此，內地經濟重啟會為香港以至整個地區重新注入動力。金管局將繼續緊守崗位，履行維持香港貨幣與銀行體系穩定的職能，並積極尋求更多有利香港發展的機會，展現及提升香港作為國際金融中心的競爭力。我們亦會繼續為提升全球氣候應變能力及可持續發展出力。今年除《二零二二年年報》外，我們會另外發表《二零二二年可持續發展報告》，以便更詳細地介紹金管局在提升香港作為綠色和可持續金融樞紐的地位所進行的各項工作，以及金管局作為負責任投資者及可持續機構所作出的努力。	Looking ahead, the external environment remains fraught with unprecedented uncertainties. Nevertheless, the restart of the mainland economy will inject new momentum into Hong Kong and the entire region. The HKMA will continue to fulfill its role in maintaining Hong Kong's monetary and banking system stability, actively seeking more opportunities conducive to Hong Kong's development, and demonstrating and enhancing Hong Kong's competitiveness as an international financial centre. We will also continue to contribute to improving global climate resilience and sustainability. In addition to the Annual Report 2022, we will issue a separate Sustainable Development Report 2022 to provide a more detailed introduction to the various initiatives undertaken by the HKMA to enhance Hong Kong's status as a green and sustainable financial hub, as well as the efforts made by the HKMA as a responsible investor and sustainable organisation.	['二零二二年可持續發展報告', '二零二二年年報', '可持續機構', '可持續發展報告', '綠色和可持續金融', '綠色和可持續金融樞紐', '負責任投資', '負責任投資者', '銀行體系穩定']	{'二零二二年可持續發展報告': 'Sustainable Development Report', '二零二二年年報': 'Annual Report 2022', '可持續機構': 'sustainable organisation', '可持續發展報告': 'Sustainable Development Report', '綠色和可持續金融': 'green and sustainable financial', '綠色和可持續金融樞紐': 'green and sustainable financial hub', '負責任投資': 'responsible investor', '負責任投資者': 'responsible investor', '銀行體系穩定': 'Banking Stability'}	['sustainable development report', 'annual report 2022', 'sustainable organisation', 'sustainable development report', 'green and sustainable financial', 'green and sustainable financial hub', 'responsible investor', 'responsible investor', 'banking stability']
3	{'匯率': 'exchange value', '港元': 'HKD', '美國聯邦儲備局': 'US Federal Reserve', '聯儲局': 'Fed', '聯匯制度': 'LERS', '聯邦儲備局': 'Federal Reserve'}	聯繫匯率制度（聯匯制度）自1983年實施至今，歷經多個經濟周期，成功抵禦各種各樣的外來衝擊。2022年再次見證聯匯制度的抗震能力。在美國聯邦儲備局（聯儲局）大幅收緊貨幣政策下，弱方兌換保證於2022年5月至11月期間被觸發41次，金管局按照既定機制，以有序及具透明度的方式從市場買入合共2,421億港元。其間港元匯率及貨幣市場繼續運作暢順，反映聯匯制度穩健有效。	The Linked Exchange Rate System (LERS), implemented since 1983, has successfully withstood various external shocks through multiple economic cycles. 2022 once again witnessed the resilience of the LERS. Under the US Federal Reserve's significant tightening of monetary policy, the weak-side Convertibility Undertaking (CU) was triggered 41 times between May and November 2022, and the HKMA purchased a total of HK$242.1 billion from the market in an orderly and transparent manner according to the established mechanism. During this period, the HK dollar exchange rate and currency markets continued to function smoothly, reflecting the robustness and effectiveness of the LERS.	['匯率', '港元', '美國聯邦儲備局', '聯儲局', '聯匯制度', '聯邦儲備局']	{'匯率': 'exchange rate', '港元': 'dollar', '美國聯邦儲備局': 'US Federal Reserve', '聯儲局': '▔', '聯匯制度': 'System LERS', '聯邦儲備局': 'Federal Reserve'}	['exchange rate', 'dollar', 'us federal reserve', '▔', 'system lers', 'federal reserve']
4	{'國際貨幣基金組織': 'International Monetary Fund', '基金組織': 'IMF', '對外部門報告': 'External Sector Report', '聯匯制度': 'LERS'}	這份對聯匯制度的信心，來自於建立多年的穩固根基。正如國際貨幣基金組織在其《2022年對外部門報告》中重申，聯匯制度的公信力建基於多項因素，包括具高透明度的運作規則、充裕的外匯儲備、審慎的財政制度、穩健的金融監管，以及靈活的經濟結構。	This confidence in the LERS stems from its long-established solid foundation. As reiterated by the International Monetary Fund (IMF) in its External Sector Report 2022, the credibility of the LERS is built on several factors, including high transparency in operational rules, ample foreign exchange reserves, prudent fiscal arrangements, sound financial regulation, and a flexible economic structure.	['國際貨幣基金組織', '基金組織', '對外部門報告', '聯匯制度']	{'國際貨幣基金組織': 'International Monetary Fund', '基金組織': 'Fund', '對外部門報告': 'Sector Report', '聯匯制度': 'LERS'}	['international monetary fund', 'fund', 'sector report', 'lers']
5	{'媒體': 'media outlets', '市場監察': 'market surveillance', '聯匯制度': 'LERS'}	我們深信除了穩健的機制外，致力與公眾及市場溝通以加深其對聯匯制度的了解、進行有效的市場監察，以及就不同情景作出應變計劃，均有助鞏固各界對聯匯制度的信心。我們就聯匯制度運作機制推出的社交媒體宣傳活動，有助在年內弱方兌換保證多次被觸發的情況下，有效維護市場對聯匯制度的信心。內部方面，金管局亦善用數據分析技術加強市場監察，讓我們能適時回應最新市場形勢。	We believe that apart from a sound mechanism, efforts to communicate effectively with the public and market participants to deepen their understanding of the LERS, conduct effective market surveillance, and prepare contingency plans for different scenarios can help strengthen confidence in the LERS. Our social media campaign promoting the operation mechanism of the LERS helped maintain market confidence in the LERS during the frequent triggering of the weak-side CU throughout the year. Internally, the HKMA also leveraged data analytics technology to enhance market surveillance, enabling us to respond timely to the latest market developments.	['媒體', '市場監察', '聯匯制度']	{'媒體': 'media', '市場監察': 'market surveillance', '聯匯制度': 'LERS'}	['media', 'market surveillance', 'lers']
6	{'法定最低要求': 'statutory minimum requirements', '流動性': 'liquidity positions', '特定分類貸款比率': 'classified loan ratio', '資本充足': 'capital adequacy', '資本充足比率': 'capital ratio', '資產質素': 'asset quality'}	年內，儘管面對宏觀層面的挑戰以及遞增的信用風險，香港銀行體系仍然維持穩健，資本及流動性均非常充裕。2022年底，本地銀行的綜合總資本充足比率為20.1%，遠高於國際最低要求的8%。2022年第4季，大型銀行的流動性覆蓋比率稍升至162.3%，亦遠高於法定最低要求的100%。鑑於信貸環境面對挑戰，銀行體系的資產質素略為轉差，特定分類貸款比率於2022年底升至1.38%，但有關水平仍屬穩健，並低於2000年以來的長期平均水平1.8%。	Throughout the year, despite macro-level challenges and increasing credit risks, the banking system in Hong Kong maintained its strength, with capital and liquidity remaining abundant. At the end of 2022, the comprehensive capital adequacy ratio of local banks stood at 20.1%, far exceeding the international minimum requirement of 8%. In the fourth quarter of 2022, the liquidity coverage ratio of large banks slightly increased to 162.3%, also significantly above the statutory minimum requirement of 100%. Given the challenging credit environment, the asset quality of the banking system showed slight deterioration, with the classified loan ratio rising to 1.38% at the end of 2022. However, this level remained stable and below the long-term average of 1.8% since 2000.	['法定最低要求', '流動性', '特定分類貸款比率', '資本充足', '資本充足比率', '資產質素']	{'法定最低要求': 'statutory minimum requirement', '流動性': 'liquidity', '特定分類貸款比率': 'classified loan ratio', '資本充足': 'capital adequacy', '資本充足比率': 'adequacy ratio', '資產質素': 'asset quality'}	['statutory minimum requirement', 'liquidity', 'classify loan ratio', 'capital adequacy', 'adequacy ratio', 'asset quality']
7	{'運作穩健': 'operational resilience'}	# 銀行體系：有效監管確保運作穩健	# Banking System: Effective Regulation Ensures Stable Operations	['運作穩健']	{'運作穩健': 'Stable Operations'}	['stable operation']
8	{'信用風險管理': 'management of credit risk', '自願性部分本金還款選項': 'voluntary partial repayment option', '部分本金還款選項': 'partial principal repayment arrangement'}	過去一年面對的一項主要監管挑戰，是在第五波新冠疫情後經濟仍充滿不確定性之下，確保銀行繼續為客戶提供所需支援的同時，維持穩健的信用風險管理。「預先批核還息不還本」計劃進一步展期，並加入自願性部分本金還款選項，讓借款人可以選擇開始償還部分本金，協助客戶就最終回復正常還款作好準備。	"One of the main regulatory challenges faced over the past year was ensuring that banks could continue providing necessary support to customers while maintaining sound credit risk management amid the uncertainty following the fifth wave of the pandemic. The ""Interest-only Payment Extension Scheme"" was further extended and included a voluntary partial principal repayment option, allowing borrowers to choose to start repaying part of the principal and helping customers prepare for the eventual return to regular repayments."	['信用風險管理', '自願性部分本金還款選項', '部分本金還款選項']	{'信用風險管理': 'credit risk management', '自願性部分本金還款選項': 'voluntary principal repayment option', '部分本金還款選項': 'partial principal repayment option'}	['credit risk management', 'voluntary principal repayment option', 'partial principal repayment option']
9	{'壓力測試': 'Stress-testing', '年金': 'annuity', '承擔': 'Commitments', '流動性': 'liquidity positions'}	因應主要經濟體大幅收緊貨幣政策令市場波動加劇，2022年金管局另一項主要監管工作是加強監察銀行的市場及流動性風險承擔。我們深入評估各經濟體同步收緊貨幣政策對銀行可能產生的影響，並就壓力測試引入新情景，以評估銀行應對長時間流動性壓力的韌性。	In response to the heightened market volatility caused by the significant tightening of monetary policies in major economies, another key regulatory task for the HKMA in 2022 was strengthening monitoring of banks' exposure to market and liquidity risks. We conducted in-depth assessments of the potential impacts of synchronized monetary tightening by major economies on banks and introduced new stress-testing scenarios to evaluate banks' resilience against prolonged liquidity pressures.	['壓力測試', '年金', '承擔', '流動性']	{'壓力測試': 'stress-testing', '年金': '▔', '承擔': 'exposure', '流動性': 'liquidity'}	['stress', '▔', 'exposure', 'liquidity']
