	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'總裁': 'chief executive', '總裁報告': 'Chief Executive’s Statement'}	# 總裁報告	# Chief Executive’s Statement	['總裁', '總裁報告']	{'總裁': 'Executive', '總裁報告': 'Chief Executive’s Statement'}	"['executive', ""chief executive 's 's statement""]"
1	{'特朗普': 'Donald trump', '美國大選': 'US presidential election', '美股三大指數的期貨': 'three major uS stock futures', '英國脫歐': 'Brexit', '英國脫歐公投': 'Brexit referendum', '黑天鵝': 'black swans'}	2016年的全球政經舞台上「黑天鵝」身影頻仍，英國脫歐公投和美國總統大選結果固然令各種民調淪為笑柄，但更出乎意料的卻是金融市場的反應。以美國大選為例，特朗普當選消息令美股三大指數的期貨在開市前急挫，但開市不久美股指數隨即反彈，此後凱歌高奏，屢創新高。連串事件，凸顯了傳統智慧和思維對預測市場能力的局限性，也標誌着未來環球局勢發展的重大不確定性。	In 2016, “black swans” frequently appeared on the global political and economic stage. While the Brexit referendum and the U.S. presidential election results made various polls appear laughable, even more surprising was the reaction of the financial markets. Take the U.S. election as an example: news of Trump’s victory caused major U.S. stock index futures to plunge sharply before markets opened, but shortly after opening, the stock indices rebounded, subsequently reaching new highs with triumphant celebrations. These series of events highlight the limitations of traditional wisdom and thinking in predicting market movements, and mark significant uncertainties in the future development of the global situation.	['特朗普', '美國大選', '美股三大指數的期貨', '英國脫歐', '英國脫歐公投', '黑天鵝']	{'特朗普': 'Trump', '美國大選': 'U.S. presidential election', '美股三大指數的期貨': 'major U.S. stock index futures', '英國脫歐': 'Brexit', '英國脫歐公投': 'Brexit referendum', '黑天鵝': 'black swans'}	['trump', 'u.s presidential election', 'major u.s stock index future', 'brexit', 'brexit referendum', 'black swan']
2	{'原油期貨價格': 'crude oil futures prices', '恒生指數': 'Hang Seng Index', '紐約': 'new York', '美匯指數': 'uS dollar index', '美國十年期國庫債券收益率': '10-year uS treasury yield', '股市': 'stock market', '貨幣和銀行體系穩定': 'monetary and banking stability', '銀行體系': 'banking system', '銀行體系穩定': 'Banking Stability'}	過去一年，多項主要金融數據都反映市場情緒異常敏感：美國十年期國庫債券收益率在7月跌至1.36厘歷史低位後，在美國總統大選後的12月中旬飆升至2.6厘。反映美元兌一籃子貨幣走勢的美匯指數在年底升至14年高位；紐約原油期貨價格由年初每桶26美元低位反彈至年底的54美元。本港股市方面，恒生指數全年微升86點，但期內峰谷差逾6,000點。外圍形勢驚濤駭浪，更形金融體系尤其是貨幣和銀行體系穩定的重要和可貴。	Over the past year, many key financial data reflected an abnormally sensitive market sentiment: after the U.S. ten-year Treasury yield hit a record low of 1.36% in July, it shot up to 2.6% in mid-December following the U.S. presidential election. The USD index, which reflects the trend of the U.S. dollar against a basket of currencies, rose to a 14-year high at the end of the year; meanwhile, crude oil futures prices rebounded from a low of US$26 per barrel at the beginning of the year to US$54 at year-end. In our local stock market, the Hang Seng Index saw a marginal increase of 86 points for the whole year, but within the period, the peak-to-trough difference exceeded 6,000 points. External shocks and tumultuous conditions further underscore the importance and preciousness of the stability of the financial system, particularly the monetary and banking sectors.	['原油期貨價格', '恒生指數', '紐約', '美匯指數', '美國十年期國庫債券收益率', '股市', '貨幣和銀行體系穩定', '銀行體系', '銀行體系穩定']	{'原油期貨價格': 'crude oil futures prices', '恒生指數': 'Hang Seng Index', '紐約': '▔', '美匯指數': 'USD index', '美國十年期國庫債券收益率': 'U.S. ten-year Treasury yield', '股市': 'stock market', '貨幣和銀行體系穩定': 'monetary and banking sectors', '銀行體系': 'banking sectors', '銀行體系穩定': 'Banking Stability'}	['crude oil future price', 'hang seng index', '▔', 'usd index', 'u.s ten treasury yield', 'stock market', 'monetary and banking sector', 'banking sector', 'banking stability']
3	{'人民幣': 'renminbi', '兌換保證': 'Convertibility undertaking', '國際對沖基金': 'international hedge funds', '影響': 'ramifications', '美國聯儲局': 'uS Federal Reserve', '聯匯制度': 'linked exchange Rate System', '金管局': 'HKMA', '銀行體系': 'banking system', '香港': 'Hong Kong'}	2016年1月，國際對沖基金部署狙擊人民幣和港元的傳言甚囂塵上，人心虛怯。金管局迅即向市場發放明確、堅定的訊息，我們絕對有信心、有能力捍衛聯匯制度和香港的金融體系穩定，適時穩住了市場信心。綜觀2016年全年，港元長時間貼近強方兌換保證。由於銀行體系資金非常充裕，即使去年12月和今年3月美國聯儲局加息，對港元利率和匯率並未有明顯的即時影響。	In January 2016, rumours ran rampant about international hedge funds deploying strategies to target the renminbi and Hong Kong dollar, causing widespread panic. The Hong Kong Monetary Authority promptly issued clear and firm messages to the market: we are confident and capable of defending the Linked Exchange Rate System and the stability of Hong Kong’s financial system, thus stabilizing market confidence in a timely manner. Throughout 2016, the Hong Kong dollar remained close to the strong-side convertibility undertaking. Due to ample liquidity in the banking system, even with the U.S. Federal Reserve raising interest rates in December last year and in March this year, there was no obvious immediate impact on the Hong Kong dollar interest rates or exchange rate.	['人民幣', '兌換保證', '國際對沖基金', '影響', '美國聯儲局', '聯匯制度', '金管局', '銀行體系', '香港']	{'人民幣': 'renminbi', '兌換保證': 'convertibility undertaking', '國際對沖基金': 'international hedge funds', '影響': 'impact', '美國聯儲局': 'U.S. Federal Reserve', '聯匯制度': 'Linked Exchange Rate System', '金管局': 'Authority', '銀行體系': 'banking system', '香港': 'Hong Kong'}	['renminbi', 'convertibility undertaking', 'international hedge fund', 'impact', 'u.s federal reserve', 'linked exchange rate system', 'authority', 'banking system', 'hong kong']
4	{'不良貸款比率': 'classified loan ratio', '整體貸款': 'Total loans', '樓宇按揭業務': 'mortgage lending business', '樓市周期': 'property market cycle', '法定要求': 'statutory minimum requirements', '流動性比率': 'liquidity ratios', '資本充足率': 'capital adequacy ratios', '資產質素': 'asset quality', '金管局': 'HKMA', '銀行體系': 'banking system', '銀行體系穩定': 'Banking Stability', '香港': 'Hong Kong'}	香港銀行體系繼續穩步發展，去年整體貸款錄得6.5%溫和增長，資產質素保持良好，不良貸款比率維持在0.85%的健康水平，遠低於2000年以來約2%的長期平均水平。銀行體系的資本充足率和流動性比率均保持在高於法定要求的高水平。在樓宇按揭業務方面，經過七輪逆周期措施，新造住宅物業按揭平均成數從2009年9月的64%下降至2016年底的51%，平均供款與入息比率也從2010年8月的41%下降至2016年底的34%，為樓市周期一旦逆轉而令銀行體系受到衝擊時，提供了所需的緩衝。金管局會繼續密切留意樓市的發展，因應周期變化而採取合適措施，以保持銀行體系穩定。	The banking sector continued to develop steadily. Overall loans grew modestly by 6.5% last year, with asset quality maintained at a good level; non-performing loan ratio remained at a healthy 0.85%, well below the long-term average of about 2% since 2000. Capital adequacy and liquidity ratios also remained at high levels above statutory requirements. In the property mortgage sector, after seven rounds of countercyclical measures, the average loan-to-value ratio for new residential properties declined from 64% in September 2009 to 51% at the end of 2016, and the average debt-service ratio also decreased from 41% in August 2010 to 34% at year-end, providing buffers against potential shocks when the property cycle turns. The Hong Kong Monetary Authority will continue to closely monitor the property market development and adopt appropriate measures according to the cycle’s changes to maintain banking system stability.	['不良貸款比率', '整體貸款', '樓宇按揭業務', '樓市周期', '法定要求', '流動性比率', '資本充足率', '資產質素', '金管局', '銀行體系', '銀行體系穩定', '香港']	{'不良貸款比率': 'non-performing loan ratio', '整體貸款': 'overall loans', '樓宇按揭業務': 'property mortgage sector', '樓市周期': 'property cycle', '法定要求': 'statutory requirements', '流動性比率': 'liquidity ratio', '資本充足率': 'capital adequacy ratio', '資產質素': 'asset quality', '金管局': '▔', '銀行體系': 'banking sector', '銀行體系穩定': 'Banking Stability', '香港': 'Hong Kong'}	['non-performing loan ratio', 'overall loan', 'property mortgage sector', 'property cycle', 'statutory requirement', 'liquidity ratio', 'capital adequacy ratio', 'asset quality', '▔', 'banking sector', 'banking stability', 'hong kong']
5	{'存款保障制度': 'Deposit Protection Scheme', '立法會': 'Legislative Council', '處置機制': 'resolution regime', '處置機制辦公室': 'Resolution office', '金管局': 'HKMA', '銀行體系': 'banking system', '銀行體系穩定': 'Banking Stability'}	進一步強化銀行體系穩定的立法工作去年取得令人鼓舞的進展。優化存款保障制度和針對金融機構「大得不能倒」風險的兩條法例，及時在上屆立法會任期屆滿前順利通過。前者加快存款保障金的發放速度，簡化發放程序，有助加強存戶對銀行體系的信心；後者則為包括銀行在內的金融機構建立處置機制，防範這些機構一旦倒閉而引發的系統性金融風險，並盡量避免動用公帑為它們「包底埋單」。金管局已在今年4月1日設立處置機制辦公室，落實執行法例的要求和跟進工作。	Legislative progress last year further strengthened the stability of the banking system. The two laws aimed at optimising the deposit protection scheme and establishing resolution mechanisms to prevent “too big to fail” risks for financial institutions were approved in a timely manner before the previous Legislative Council term ended. The former accelerates the disbursement of deposit protection funds and simplifies procedures, which helps bolster depositors’ confidence in the banking system. The latter provides a resolution framework for financial institutions, including banks, to guard against systemic risks caused by their potential insolvency and to reduce reliance on public funds for bailouts. The HKMA established the Resolution Office on April 1 this year to ensure the proper implementation of the legal requirements and ongoing follow-up work.	['存款保障制度', '立法會', '處置機制', '處置機制辦公室', '金管局', '銀行體系', '銀行體系穩定']	{'存款保障制度': 'deposit protection scheme', '立法會': 'Legislative Council', '處置機制': 'resolution mechanism', '處置機制辦公室': 'Resolution Office', '金管局': 'HKMA', '銀行體系': 'banking system', '銀行體系穩定': 'Banking Stability'}	['deposit protection scheme', 'legislative council', 'resolution mechanism', 'resolution office', 'hkma', 'banking system', 'banking stability']
6	{'中小企': 'SMes', '中小企業': 'small and medium-sized enterprises', '中小企融資': 'small and medium-sized enterprises financing', '中小企融資擔保計劃': 'SMe Financing guarantee Scheme', '信貸額度': 'credit facility limits', '壞帳': 'default cases', '按揭證券': 'mortgage backed securities', '金管局': 'HKMA', '香港': 'Hong Kong'}	銀行業素有「百業之母」之稱，是實體經濟和普羅市民日常生活倚重的儲蓄、支付渠道和信貸來源。年內，部分中小企業界代表反映融資有困難。金管局即時與銀行界溝通，希望銀行在維持審慎風險管理的情況下，盡可能為中小企的營運和發展繼續提供資金支援。我們又透過轄下香港按揭證券公司，加強向工商界推廣政府的「中小企融資擔保計劃」，並與銀行業界緊密溝通，以釋除疑慮、釐清誤解及理順處理壞帳的索償程序，從而提高銀行參與該計劃的意願。多管齊下，收到了一定成效，根據金管局對銀行進行的調查，中小企整體信貸額度在去年保持平穩，超過九成企業的信貸額度得以維持甚至增加。同時，「中小企融資擔保計劃」的申請數字亦明顯上升。	Banks are known as the “mother of all industries,” as they are vital to the real economy and the daily lives of ordinary citizens—serving as the main channels for savings, payments, and credit needs. During the year, some representative of small and medium enterprises (SMEs) expressed concerns over financing difficulties. The HKMA immediately engaged in communication with the banking sector, encouraging banks to continue to support SME operations and development while maintaining prudent risk management. We also promoted the Government’s “SME Financing Guarantee Scheme” through the HKMC and worked closely with banks to allay concerns, clarify procedures for claims on bad debts, and streamline processes, thereby increasing banks’ willingness to participate. These efforts have achieved certain results: a survey conducted by the HKMA showed that overall SME credit limits remained stable last year, with over 90% of enterprises maintaining or even increasing their credit limits. Meanwhile, the number of applications under the scheme also increased significantly.	['中小企', '中小企業', '中小企融資', '中小企融資擔保計劃', '信貸額度', '壞帳', '按揭證券', '金管局', '香港']	{'中小企': 'SMEs', '中小企業': 'SMEs', '中小企融資': 'SME Financing Guarantee Scheme', '中小企融資擔保計劃': 'SME Financing Guarantee Scheme', '信貸額度': 'credit limits', '壞帳': 'bad debts', '按揭證券': '▔', '金管局': 'HKMA', '香港': '▔'}	['sme', 'sme', 'sme financing guarantee scheme', 'sme financing guarantee scheme', 'credit limit', 'bad debt', '▔', 'hkma', '▔']
7	{'企業協會': 'SME associations', '初創企業': 'start-up companies', '國際商會': 'international chambers of commerce', '普及金融': 'financial inclusion', '盡職審查': 'due diligence', '金管局': 'HKMA', '香港': 'Hong Kong'}	近年來金管局大力推動普及金融，就是考慮到基本銀行服務已是營商和日常生活不可或缺的環節。去年當我們得知有些海外公司和初創企業在香港開戶遇到困難後，旋即展開跟進工作，與多個國際商會和企業協會聯繫，並跟銀行業界深入溝通，對症下藥。去年9月我向香港所有銀行簽發通告，闡釋應如何理解金管局針對反洗錢和恐怖分子資金籌集活動的「風險為本」監管原則，如何將這項原則應用在開戶申請和對現有客戶的盡職審查措施上，強調銀行不應對所有客戶採用「一刀切」的要求和程序。經我們與銀行和商界協商後，企業開戶情況有所改善，但仍有進步空間，這也是我們今年工作重點之一。	In recent years, the HKMA has vigorously promoted financial inclusion, recognizing that basic banking services are essential for businesses and daily life. After learning that some overseas companies and startups faced difficulties opening accounts in Hong Kong, we promptly followed up by contacting multiple chambers of commerce and business associations, and working closely with the banking sector to resolve issues. In September last year, I issued a notice to all banks in Hong Kong, explaining how to interpret and apply the “risk-based” regulatory principles in anti-money laundering and counter-terrorist financing activities—especially in account opening and customer due diligence procedures—emphasizing that banks should not adopt a “one size fits all” approach for every customer. After negotiations with the banking sector and trade associations, the situation has improved, although there remains room for further enhancement, which will be one of our focuses this year.	['企業協會', '初創企業', '國際商會', '普及金融', '盡職審查', '金管局', '香港']	{'企業協會': 'business associations', '初創企業': 'startups', '國際商會': '▔', '普及金融': 'financial inclusion', '盡職審查': 'due', '金管局': 'HKMA', '香港': 'Hong Kong'}	['business association', 'startup', '▔', 'financial inclusion', 'due', 'hkma', 'hong kong']
8	{'分行服務': 'branch networks', '普及金融': 'financial inclusion', '櫃員機': 'automatic teller machines', '流動銀行車': 'mobile bank branches', '視像櫃員機': 'video teller machines', '金管局': 'HKMA'}	普及金融還涉及銀行分行服務的覆蓋面。金管局一直鼓勵銀行在營商圖利之餘，也要顧及市民的基本銀行服務需要。金融科技一日千里，銀行提供服務的渠道也更趨多元化。除了日益普及的網上銀行服務外，去年多家銀行紛紛推出流動銀行車或視像櫃員機服務，提供較傳統櫃員機更貼身、更全面的銀行服務。在我們的推動下，多家銀行也計劃在偏遠地區設立實體分行，加強對當區居民的服務。	Financial inclusion also pertains to expanding the coverage of banking services through branch networks. The HKMA has been encouraging banks to balance profit motives with citizens’ basic banking needs. With the rapid development of financial technology, service channels are becoming more diverse. In addition to increasingly popular online banking, many banks introduced mobile branches and video teller machines last year to provide more personalized and comprehensive banking services. Under our promotion, several banks also plan to set up physical branches in remote areas to better serve local residents.	['分行服務', '普及金融', '櫃員機', '流動銀行車', '視像櫃員機', '金管局']	{'分行服務': 'branch services', '普及金融': 'financial inclusion', '櫃員機': 'video teller machines', '流動銀行車': 'mobile branches', '視像櫃員機': 'video teller machines', '金管局': 'HKMA'}	['branch service', 'financial inclusion', 'video teller machine', 'mobile branch', 'video teller machine', 'hkma']
9	{'基建融資': 'infrastructure financing', '金管局': 'HKMA', '香港': 'Hong Kong'}	金融中心的發展就如逆水行舟，因此，金管局多年來不斷為香港金融業發展尋求新的契機，開拓新的領域。2016年可說是成果豐碩的一年，當中又以金融科技(Fintech)和基建融資為亮點。	As an international financial centre, Hong Kong’s development is like sailing against the current—the pursuit of new opportunities has been ongoing for many years. In 2016, this effort bore fruitful results, especially in financial technology (Fintech) and infrastructure financing.  	['基建融資', '金管局', '香港']	{'基建融資': 'infrastructure financing', '金管局': '▔', '香港': 'Hong Kong'}	['infrastructure financing', '▔', 'hong kong']
