	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'主要經濟體': 'major economies', '減息': 'interest rate cuts', '經濟體': 'member economies', '通脹': 'inflation', '金管局': 'HKMA'}	2024年，金管局在錯綜複雜的外部環境中迎難而上。年內，區域性軍事衝突不斷、多國舉行重要的選舉，全球經濟走向欠明朗，令世界局勢持續震盪。然而，各地的決策者在控制通脹飈升和支持經濟發展之間尋求適當平衡，推動主要經濟體實現穩健增長。此外，隨着美國啟動四年來首次減息，加上內地連串支持經濟的政策出台，令市場情緒轉趨樂觀。整體而言，全球宏觀環境仍充滿變數。	In 2024, the Hong Kong Monetary Authority (HKMA) rose to the challenge amidst a complex and volatile external environment. Throughout the year, ongoing regional military conflicts, significant elections in multiple countries, and an uncertain global economic outlook contributed to persistent global instability. Nevertheless, policymakers worldwide sought an appropriate balance between curbing soaring inflation and supporting economic growth, driving major economies toward steady expansion. Furthermore, with the United States initiating its first interest rate cut in four years and a series of economic support policies rolled out on the Mainland, market sentiment turned more optimistic. Overall, the global macro environment remains full of uncertainties.	['主要經濟體', '減息', '經濟體', '通脹', '金管局']	{'主要經濟體': 'major economies', '減息': 'interest rate cut', '經濟體': '▔', '通脹': 'inflation', '金管局': 'HKMA'}	['major economy', 'interest rate cut', '▔', 'inflation', 'hkma']
1	{'可持續金融': 'sustainable finance', '國際金融領袖投資峰會': 'Global Financial Leaders’ Investment Summit', '綠色和可持續金融': 'green and sustainable finance', '金管局': 'HKMA', '離岸人民幣業務': 'offshore renminbi business'}	面對複雜形勢，我們的應對策略是繼續充分發揮香港離岸人民幣業務、金融科技與綠色和可持續金融的樞紐作用和獨特優勢，持續鞏固香港國際金融中心的領先地位。2024年，金管局在這些重點領域取得顯著進展。年度盛事「國際金融領袖投資峰會」等多項活動和計劃反應熱烈，充分展現出國際社會對香港國際金融中心發展前景的堅定信心。	"In response to these complexities, our strategy is to continue leveraging Hong Kong’s unique strengths and pivotal role as a hub for offshore RMB business, financial technology, and green and sustainable finance, thereby consolidating Hong Kong’s leading position as an international financial center. In 2024, the HKMA made significant progress in these key areas. Major events and initiatives, such as the annual ""International Financial Leaders’ Investment Summit,"" received enthusiastic responses, fully demonstrating the international community’s strong confidence in the prospects of Hong Kong as an international financial center."	['可持續金融', '國際金融領袖投資峰會', '綠色和可持續金融', '金管局', '離岸人民幣業務']	{'可持續金融': 'sustainable finance', '國際金融領袖投資峰會': 'International Financial Leaders’ Investment Summit', '綠色和可持續金融': 'green and sustainable finance', '金管局': 'HKMA', '離岸人民幣業務': 'offshore RMB business'}	"['sustainable finance', ""international financial leader 's investment summit"", 'green and sustainable finance', 'hkma', 'offshore rmb business']"
2	{'中小型企業': 'small and medium-sized enterprises', '政策措施': 'policy measures', '香港特區政府': 'hksar government'}	面對香港經濟的周期性調整和結構性轉型，我們與銀行界緊密合作，加強對中小型企業（中小企）的支援，紓緩企業在高息環境下的還款負擔，同時助力它們持續發展。加上中央和香港特區政府推出的多項政策措施，香港經濟得以穩步復甦。2024年，本港經濟錄得2.5%的溫和增長。	Amid Hong Kong’s cyclical economic adjustments and structural transformation, we worked closely with the banking sector to strengthen support for small and medium-sized enterprises (SMEs), alleviating their repayment burdens in a high-interest environment while helping them achieve sustainable development. Coupled with various policy measures introduced by the Central Government and the Hong Kong SAR Government, Hong Kong’s economy achieved a steady recovery. In 2024, the local economy recorded moderate growth of 2.5%.	['中小型企業', '政策措施', '香港特區政府']	{'中小型企業': 'medium-sized enterprises', '政策措施': 'policy measures', '香港特區政府': 'Kong SAR Government'}	['medium enterprise', 'policy measure', 'kong sar government']
3	{'全球供應鏈': 'global supply chains', '地緣政治緊張局勢': 'geopolitical tensions', '地緣經濟割裂': 'geo-economic fragmentation', '實體經濟': 'real economy', '環球金融市場': 'global financial markets', '貿易保護主義': 'protectionist trade policies', '關稅': 'tariffs'}	踏入2025年，全球經濟在更趨複雜的地緣政治形勢下繼續面臨諸多不確定性。貿易保護主義升温和關稅壁壘增加，將導致全球供應鏈受阻，地緣經濟割裂加劇，為全球經濟前景增添更多變數。倘若地緣政治緊張局勢進一步升溫，將可能對實體經濟和環球金融市場造成雙重衝擊。	Looking ahead to 2025, the global economy continues to face numerous uncertainties amid increasingly complex geopolitical conditions. The rise of trade protectionism and increased tariff barriers will disrupt global supply chains and intensify geo-economic fragmentation, adding further variables to the global economic outlook. Should geopolitical tensions escalate further, there could be a dual impact on the real economy and global financial markets.	['全球供應鏈', '地緣政治緊張局勢', '地緣經濟割裂', '實體經濟', '環球金融市場', '貿易保護主義', '關稅']	{'全球供應鏈': 'global supply chains', '地緣政治緊張局勢': 'geopolitical tensions', '地緣經濟割裂': 'geo-economic fragmentation', '實體經濟': 'real economy', '環球金融市場': 'global financial markets', '貿易保護主義': 'trade protectionism', '關稅': 'tariff'}	['global supply chain', 'geopolitical tension', 'geo-economic fragmentation', 'real economy', 'global financial market', 'trade protectionism', 'tariff']
4	{'金管局': 'HKMA', '銀行體系穩定': 'Banking Stability'}	面對複雜嚴峻的經濟和金融環境，金管局將保持警惕，切實履行我們的職責，竭力維護香港貨幣與銀行體系穩定，並持續鞏固香港國際金融中心地位。我們將深化與市場各界的聯繫，積極推動新興領域的發展，確保香港在全球金融格局中保持領先優勢。	In the face of a complex and challenging economic and financial environment, the HKMA will remain vigilant, diligently fulfilling our responsibilities to safeguard the stability of Hong Kong’s monetary and banking systems, and continue to consolidate Hong Kong’s status as an international financial center. We will deepen engagement with all sectors of the market, actively promote the development of emerging fields, and ensure that Hong Kong maintains its leading edge in the global financial landscape.	['金管局', '銀行體系穩定']	{'金管局': 'HKMA', '銀行體系穩定': 'Banking Stability'}	['hkma', 'banking stability']
5	{'聯繫匯率制度': 'Linked Exchange Rate System'}	# 聯繫匯率制度：穩健基石	# Linked Exchange Rate System: A Solid Foundation	['聯繫匯率制度']	{'聯繫匯率制度': 'Linked Exchange Rate System'}	['linked exchange rate system']
6	{'聯匯制度': 'LERS', '聯繫匯率制度': 'Linked Exchange Rate System'}	聯繫匯率制度（聯匯制度）實施40多年來，一直是香港貨幣與金融穩定的基石，成功抵禦了多個經濟和利率周期的挑戰，展現出強大的抗震力。	For over 40 years, the Linked Exchange Rate System (LERS) has been the cornerstone of Hong Kong’s monetary and financial stability, successfully withstanding multiple economic and interest rate cycles and demonstrating strong resilience.	['聯匯制度', '聯繫匯率制度']	{'聯匯制度': 'System LERS', '聯繫匯率制度': 'Linked Exchange System'}	['system lers', 'linked exchange system']
7	{'兌換範圍': 'Convertibility Zone', '基金組織': 'IMF', '流動性': 'liquidity', '聯匯制度': 'LERS'}	儘管2024年美國利率政策充滿不確定性，但港元貨幣市場繼續按照聯匯制度的機制暢順運行。年內港元滙率在7.75至7.85港元兌1美元的兌換範圍內上落，在年初首四個月因流動性回軟而稍為走弱，其後逐步轉強，至年底時接近強方兌換保證水平。穩定的匯率充分反映了市場對聯匯制度的信心。同時聯匯制度亦持續獲得國際貨幣基金組織及國際金融界的高度認可。	Despite uncertainties surrounding US interest rate policy in 2024, the Hong Kong dollar money market continued to operate smoothly under the LERS mechanism. During the year, the Hong Kong dollar exchange rate fluctuated within the 7.75 to 7.85 HKD per USD convertibility range. It weakened slightly in the first four months due to softer liquidity, then gradually strengthened, approaching the strong-side Convertibility Undertaking level by year-end. The stable exchange rate fully reflects market confidence in the LERS. The system also continues to receive high recognition from the International Monetary Fund and the global financial community.	['兌換範圍', '基金組織', '流動性', '聯匯制度']	{'兌換範圍': 'convertibility range', '基金組織': '▔', '流動性': 'liquidity', '聯匯制度': 'LERS'}	['convertibility range', '▔', 'liquidity', 'lers']
8	{'市場監察': 'market surveillance', '聯匯制度': 'LERS'}	市場對聯匯制度的信心，建基於我們持續主動向公眾闡釋聯匯制度的運作機制和優點，以及嚴密的市場監察工作。通過收集詳細數據，結合先進的數據分析和人工智能技術，我們對市場進行更及時、更全面的監察和金融穩定性評估。	Market confidence in the LERS is built on our ongoing proactive efforts to explain its operational mechanism and advantages to the public, as well as rigorous market surveillance. By collecting detailed data and leveraging advanced data analytics and artificial intelligence technologies, we conduct more timely and comprehensive market monitoring and financial stability assessments.	['市場監察', '聯匯制度']	{'市場監察': 'market monitoring', '聯匯制度': 'LERS'}	['market monitoring', 'lers']
9	{'信用風險': 'credit risk', '信用風險管理': 'credit risk management', '撥備': 'provisions', '法定最低門檻': 'statutory minimum threshold', '流動性': 'liquidity', '特定分類貸款': 'classified loans', '特定分類貸款比率': 'classified loan ratio', '綜合總資本比率': 'consolidated total capital ratio', '資本比率': 'capital ratio', '風險管理': 'risk management', '香港銀行體系': 'Hong Kong banking sector'}	2024年，香港銀行體系在多重宏觀挑戰下展現出強大的韌性，資本和流動性保持充裕。2024年底，本地銀行綜合總資本比率達21.8%，高於8%的國際最低要求。流動性方面亦同樣充裕，第4季度大型銀行流動性覆蓋比率達178.4%，高於100%的法定最低門檻。受利率持續高企、部分內地房企債務問題尚未完全緩解，以及本地商業房地產市場疲弱等因素影響，特定分類貸款比率於年底上升至1.96%。由於銀行恪守審慎的信用風險管理並維持充足撥備，相關風險總體可控。	In 2024, Hong Kong’s banking system demonstrated strong resilience in the face of multiple macro challenges, maintaining ample capital and liquidity. By the end of 2024, the consolidated total capital ratio of local banks reached 21.8%, well above the international minimum requirement of 8%. Liquidity was also robust, with the liquidity coverage ratio of major banks reaching 178.4% in the fourth quarter, exceeding the statutory minimum threshold of 100%. Due to persistently high interest rates, unresolved debt issues among some Mainland property developers, and a weak local commercial real estate market, the classified loan ratio rose to 1.96% by year-end. However, as banks adhered to prudent credit risk management and maintained adequate provisions, the associated risks remained generally manageable.	['信用風險', '信用風險管理', '撥備', '法定最低門檻', '流動性', '特定分類貸款', '特定分類貸款比率', '綜合總資本比率', '資本比率', '風險管理', '香港銀行體系']	{'信用風險': 'credit risk', '信用風險管理': 'credit risk management', '撥備': 'provisions', '法定最低門檻': 'statutory minimum threshold', '流動性': 'liquidity', '特定分類貸款': 'classified loan', '特定分類貸款比率': 'classified loan ratio', '綜合總資本比率': 'consolidated total capital ratio', '資本比率': 'capital ratio', '風險管理': 'risk management', '香港銀行體系': 'Kong system'}	['credit risk', 'credit risk management', 'provision', 'statutory minimum threshold', 'liquidity', 'classify loan', 'classify loan ratio', 'consolidate total capital ratio', 'capital ratio', 'risk management', 'kong system']
