	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'central bank': '中央銀行', 'monetary policy normalisation': '貨幣政策「正常化」'}	US-China trade tensions remained a big wild card. Lingering uncertainties over trade talks between the world’s two largest economies rattled investor confidence and undermined international trade, manufacturing, investment and even consumption. Gone are the days when global economic expansion was a given. The global economy entered a synchronised slowdown during the year. In response to the slower growth, major central banks around the world have reversed course on their monetary policy normalisation.	中美貿易緊張局勢仍然是一個重大變數。全球兩個最大經濟體之間的貿易談判持續存在不確定性，動搖了投資者信心，並損害了國際貿易、製造業、投資，甚至消費。全球經濟擴張已不再是理所當然的事。當年世界經濟進入了同步放緩的階段。為應對增長放緩，全球主要央行已扭轉了貨幣政策正常化的方向。	['central bank', 'monetary policy normalisation']	{'central bank': '央行', 'monetary policy normalisation': '貨幣政策正常化'}	['央行', '貨幣政策正常化']
1	{'unemployment rate': '失業率', 'novel coronavirus': '新型冠狀病毒', 'covid - 19': '新型冠狀病毒'}	Locally, social incidents happening in the second half of the year dealt a further blow to the Hong Kong economy. The retail, tourism and catering sectors were among the hardest hit. For 2019 as a whole, the Hong Kong economy contracted by 1.2%, the first annual decline in a decade, while the unemployment rate rose to 3.3% from a multi-year low of 2.8% at the beginning of the year. As 2020 dawned, the novel coronavirus (COVID-19) outbreak posed yet another significant threat to both global and local economies.	就香港本地而言，下半年發生的社會事件對香港經濟造成了進一步打擊。零售、旅遊和餐飲業受創最為嚴重。2019 年全年，香港經濟收縮了 1.2%，這是十年來首次年度下滑，而失業率則從年初的多年低點 2.8% 上升至 3.3%。隨著 2020 年的到來，新型冠狀病毒（COVID-19）的爆發對全球和本地經濟構成了另一項重大威脅。	['unemployment rate', 'novel coronavirus', 'covid - 19']	{'unemployment rate': '失業率', 'novel coronavirus': '新型冠狀病毒', 'covid - 19': 'COVID-19'}	['失業率', '新型冠狀病毒', 'COVID-19']
2	{'chief executive of the hkma': '金管局總裁', 'hkma': '金管局'}	In the face of such an uncertain and challenging environment, it is of paramount importance to maintain monetary and financial stability in Hong Kong, as I made clear when taking over as Chief Executive of the HKMA on 1 October 2019.	面對如此不確定和充滿挑戰的環境，維持香港的貨幣和金融穩定至關重要，我在 2019 年 10 月 1 日接任金管局總裁時已明確表示了這一點。	['chief executive of the hkma', 'hkma']	{'chief executive of the hkma': '金管局總裁', 'hkma': '金管局'}	['金管局總裁', '金管局']
3	{'lers': '聯匯制度', 'linked exchange rate system': '聯繫匯率制度', 'banking system': '銀行體系', 'outflow of fund': '資金流出'}	The Linked Exchange Rate System (LERS) in place since 1983 has helped Hong Kong weather numerous challenges and shocks, demonstrating its important role as an anchor of Hong Kong’s economic prosperity and status as an international financial centre. Notwithstanding the challenging external and domestic environment during the year, the LERS continued to operate in a smooth and orderly manner, once again proving its resilience in times of uncertainty. Hong Kong’s banking system also remained sound and robust. The facts speak for themselves: the Hong Kong dollar exchange rate remained stable and has strengthened to the strong side of the Convertibility Zone in recent months, while bank deposits continued to grow during the year. In a nutshell, no noticeable outflow of funds from the Hong Kong dollar or the banking system was observed.	自 1983 年實施以來，聯繫匯率制度（LERS）幫助香港抵禦了無數挑戰和衝擊，證明了其作為香港經濟繁榮和國際金融中心地位的支柱的重要作用。儘管當年面臨著艱難的外部和國內環境，但聯繫匯率制度仍繼續平穩有序地運作，再次證明了其在不確定時期的韌性。香港的銀行體系也保持穩健和強大。事實勝於雄辯：港元匯率保持穩定，近幾個月來已升至兌換區間的強勢一側，而銀行存款在當年也持續增長。總而言之，未觀察到港元或銀行體系有明顯的資金外流。	['lers', 'linked exchange rate system', 'banking system', 'outflow of fund']	{'lers': '▔', 'linked exchange rate system': '聯繫匯率制度', 'banking system': '銀行體系', 'outflow of fund': '資金外流'}	['▔', '聯繫匯率制度', '銀行體系', '資金外流']
4	{'swift': '環球銀行金融電信協會(SWIFT)', 'banking system': '銀行體系'}	The stability of Hong Kong’s monetary and banking systems reflects not only the robustness of, but also strong confidence in, our systems. This did not happen overnight, but through years of efforts to build up buffers and strengthen surveillance, complemented by our swift response to rumours on social media platforms.	香港貨幣及銀行體系的穩定，不僅反映了我們體系的強韌性，也反映了人們對我們體系的高度信心。這並非一蹴而就，而是通過多年努力建立緩衝機制和強化監管，並配合迅速回應社交媒體平台上的謠言而實現的。	['swift', 'banking system']	{'swift': '迅速', 'banking system': '銀行體系'}	['迅速', '銀行體系']
5	{'asset quality': '資產質素', 'banking system': '銀行體系', 'countercyclical macroprudential measure': '逆周期宏觀審慎措施', 'foreign exchange reserve': '外匯儲備', 'property market': '物業市場'}	Our preparations over the years for rainy days have built a solid foundation and strong buffers for Hong Kong’s monetary and banking systems. In addition to the vast foreign exchange reserves in our public coffers, our banking system has strong capital buffers, robust liquidity and very good asset quality, whether by international or historical standards. The eight rounds of countercyclical macroprudential measures on property mortgages implemented since 2009 have also greatly enhanced banks’ resilience against a property market downturn.	我們多年來為應對雨天所做的準備，為香港的貨幣和銀行體系奠定了堅實的基礎和強大的緩衝機制。除了公共財政中龐大的外匯儲備外，無論從國際標準還是歷史標準來看，我們的銀行體系都擁有強大的資本緩衝、充足的流動性和優良的資產品質。自 2009 年以來實施的八輪逆周期宏觀審慎措施，也極大地增強了銀行抵禦房地產市場下滑的能力。	['asset quality', 'banking system', 'countercyclical macroprudential measure', 'foreign exchange reserve', 'property market']	{'asset quality': '資產品 質', 'banking system': '銀行體系', 'countercyclical macroprudential measure': '逆周期宏觀審慎措施', 'foreign exchange reserve': '外匯儲備', 'property market': '房地產市場'}	['資產品 質', '銀行體系', '逆周期宏觀審慎措施', '外匯儲備', '房地產市場']
6	{'hong kong dollar funding': '港元資金流向', 'banking stability': '銀行體系穩定', 'banking supervision': '銀行監管', 'contingency plan': '應變規劃', 'credit and liquidity risk': '信用及流動性風險', 'market surveillance': '市場監察', 'stress test': '壓力測試'}	Market surveillance and banking supervision make up the core part of our work in maintaining monetary and banking stability, and we have been strengthening our surveillance and supervisory framework from time to time. Apart from close monitoring of the credit and liquidity risks of banks, one of our new endeavours in the year was to make use of technology and granular data collected from banks to enhance our capability to monitor Hong Kong dollar funding and financial market activities in a more in-depth and timely manner. Stress tests and contingency planning have also been augmented in the light of the fast evolving economic and operating environment.	市場監管和銀行監管是我們維持貨幣和銀行穩定的核心工作，我們不時強化監管和監督框架。除了密切監控銀行的信貸和流動性風險外，我們當年的一項新舉措是利用技術和從銀行收集的細粒度數據，以更深入和及時的方式增強監控港元資金和金融市場活動的能力。鑑於經濟和營運環境的快速演變，壓力測試和應急計劃也得到了強化。	['hong kong dollar funding', 'banking stability', 'banking supervision', 'contingency plan', 'credit and liquidity risk', 'market surveillance', 'stress test']	{'hong kong dollar funding': '港元資金', 'banking stability': '銀行穩定', 'banking supervision': '銀行監管', 'contingency plan': '應急計劃', 'credit and liquidity risk': '信貸和流動性風險', 'market surveillance': '市場監管', 'stress test': '壓力測試'}	['港元資金', '銀行穩定', '銀行監管', '應急計劃', '信貸和流動性風險', '市場監管', '壓力測試']
7	{'fatf': '財務行動特別組織', 'financial action task force': '財務行動特別組織', 'international monetary fund': '國際貨幣基金組織', 'mutual evaluation': '相互評估', 'regulatory regime': '監管制度'}	Indeed, our robust regulatory regime has won strong endorsements internationally. During the year, the International Monetary Fund reaffirmed that Hong Kong was well placed to address both cyclical and structural changes, given its significant buffers. Hong Kong’s effective legal and institutional framework for combatting money laundering and terrorist financing also obtained a positive assessment from the Financial Action Task Force (FATF), making Hong Kong the first in the Asia-pacific region to achieve an overall compliant result in the FATF’s Mutual Evaluation.	事實上，我們強有力的監管制度已獲得國際上的高度認可。當年，國際貨幣基金組織重申，鑑於香港擁有顯著的緩衝機制，它有能力應對週期性和結構性變化。香港在打擊洗錢和恐怖主義融資方面的有效法律和制度框架也得到了金融行動特別工作組（FATF）的積極評價，使香港成為亞太地區首個在 FATF 互評估中實現全面合規結果的地區。	['fatf', 'financial action task force', 'international monetary fund', 'mutual evaluation', 'regulatory regime']	{'fatf': 'FATF', 'financial action task force': '金融 行動 組', 'international monetary fund': '國際貨幣基金組織', 'mutual evaluation': '互評估', 'regulatory regime': '監管制度'}	['FATF', '金融 行動 組', '國際貨幣基金組織', '互評估', '監管制度']
8	{'banking system': '銀行體系'}	Confidence is the foundation for the proper functioning of markets and is crucial to the safeguarding of monetary and financial stability. To maintain market confidence, we have to be on high alert for, and respond swiftly to, any malicious rumours that may potentially cast doubt on Hong Kong’s monetary or banking systems. This is particularly important given the prevalent use of social media and instant messaging nowadays. While a variety of rumours were spread on social media platforms by fearmongers during the outbreak of social unrest, our quick and clear rebuttals to these rumours through social media, in addition to traditional media, proved useful and effective in clearing the air, quelling false rumours from spreading further, and upholding international and public confidence in our systems.	信心是市場正常運作的基礎，對維護貨幣和金融穩定至關重要。為維持市場信心，我們必須高度警惕並迅速回應任何可能對香港貨幣或銀行體系產生懷疑的惡意謠言。鑑於當今社交媒體和即時通訊的普遍使用，這一點尤為重要。在社會動盪期間，恐懼煽動者在社交媒體平台上散布各種謠言，但我們通過社交媒體和傳統媒體迅速、清晰地駁斥這些謠言，證明了這種做法在澄清事實、遏制虛假謠言進一步傳播以及維護國際和公眾對我們體系的信心方面的有效性。	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
9	{'banking system': '銀行體系'}	# Banking system: an important pillar of economic activity	# 銀行體系：經濟活動的重要支柱	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
