	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'主要經濟體': 'major economies', '減息': 'interest rate cuts', '經濟體': 'member economies', '通脹': 'inflation', '金管局': 'HKMA'}	2024年，金管局在錯綜複雜的外部環境中迎難而上。年內，區域性軍事衝突不斷、多國舉行重要的選舉，全球經濟走向欠明朗，令世界局勢持續震盪。然而，各地的決策者在控制通脹飈升和支持經濟發展之間尋求適當平衡，推動主要經濟體實現穩健增長。此外，隨着美國啟動四年來首次減息，加上內地連串支持經濟的政策出台，令市場情緒轉趨樂觀。整體而言，全球宏觀環境仍充滿變數。	In 2024, the Monetary Authority faced challenges amidst a complex external environment. Throughout the year, regional military conflicts continued, important elections were held in multiple countries, and the global economic outlook remained unclear, leading to ongoing instability in the world situation. However, policymakers around the world sought an appropriate balance between controlling inflation and supporting economic development, thereby promoting steady growth in major economies. Additionally, with the United States initiating its first interest rate cut in four years, coupled with a series of supportive economic policies introduced domestically, market sentiment turned more optimistic. Overall, the global macroeconomic environment still remains full of uncertainties.	['主要經濟體', '減息', '經濟體', '通脹', '金管局']	{'主要經濟體': 'major economies', '減息': 'interest rate cut', '經濟體': '▔', '通脹': 'inflation', '金管局': 'Authority'}	['major economy', 'interest rate cut', '▔', 'inflation', 'authority']
1	{'可持續金融': 'sustainable finance', '國際金融領袖投資峰會': 'Global Financial Leaders’ Investment Summit', '綠色和可持續金融': 'green and sustainable finance', '金管局': 'HKMA', '離岸人民幣業務': 'offshore renminbi business'}	面對複雜形勢，我們的應對策略是繼續充分發揮香港離岸人民幣業務、金融科技與綠色和可持續金融的樞紐作用和獨特優勢，持續鞏固香港國際金融中心的領先地位。2024年，金管局在這些重點領域取得顯著進展。年度盛事「國際金融領袖投資峰會」等多項活動和計劃反應熱烈，充分展現出國際社會對香港國際金融中心發展前景的堅定信心。	"Faced with complex circumstances, our response strategy is to continue fully leveraging Hong Kong's hub role and unique advantages in offshore RMB business, fintech, and green and sustainable finance, continuously consolidating Hong Kong's leading position as an international financial center. In 2024, the Hong Kong Monetary Authority made significant progress in these key areas. Events and initiatives such as the annual ""Global Financial Leaders’ Investment Summit"" received enthusiastic responses, fully demonstrating the international community's firm confidence in Hong Kong's prospects as an international financial center."	['可持續金融', '國際金融領袖投資峰會', '綠色和可持續金融', '金管局', '離岸人民幣業務']	{'可持續金融': 'sustainable finance', '國際金融領袖投資峰會': 'Global Financial Leaders’ Investment Summit', '綠色和可持續金融': 'green and sustainable finance', '金管局': 'Authority', '離岸人民幣業務': 'offshore RMB business'}	"['sustainable finance', ""global financial leader 's investment summit"", 'green and sustainable finance', 'authority', 'offshore rmb business']"
2	{'中小型企業': 'small and medium-sized enterprises', '政策措施': 'policy measures', '香港特區政府': 'hksar government'}	面對香港經濟的周期性調整和結構性轉型，我們與銀行界緊密合作，加強對中小型企業（中小企）的支援，紓緩企業在高息環境下的還款負擔，同時助力它們持續發展。加上中央和香港特區政府推出的多項政策措施，香港經濟得以穩步復甦。2024年，本港經濟錄得2.5%的溫和增長。	Facing Hong Kong's cyclical adjustments and structural transformation, we have worked closely with the banking sector to strengthen support for small and medium-sized enterprises (SMEs), alleviating their repayment burden in a high-interest rate environment, while also helping them achieve sustainable development. Coupled with various policy measures introduced by the central government and the Hong Kong Special Administrative Region government, Hong Kong's economy has steadily recovered. In 2024, Hong Kong's economy recorded a moderate growth of 2.5%.	['中小型企業', '政策措施', '香港特區政府']	{'中小型企業': 'medium-sized enterprises', '政策措施': 'policy measures', '香港特區政府': 'Region government'}	['medium enterprise', 'policy measure', 'region government']
3	{'全球供應鏈': 'global supply chains', '地緣政治緊張局勢': 'geopolitical tensions', '地緣經濟割裂': 'geo-economic fragmentation', '實體經濟': 'real economy', '環球金融市場': 'global financial markets', '貿易保護主義': 'protectionist trade policies', '關稅': 'tariffs'}	踏入2025年，全球經濟在更趨複雜的地緣政治形勢下繼續面臨諸多不確定性。貿易保護主義升温和關稅壁壘增加，將導致全球供應鏈受阻，地緣經濟割裂加劇，為全球經濟前景增添更多變數。倘若地緣政治緊張局勢進一步升溫，將可能對實體經濟和環球金融市場造成雙重衝擊。	As we enter 2025, the global economy will continue to navigate numerous uncertainties amidst an increasingly complex geopolitical landscape. Rising trade protectionism and increased tariff barriers threaten to disrupt global supply chains and intensify economic fragmentation, adding further volatility to the global economic outlook. Should geopolitical tensions mount, the real economy and global financial markets could face significant repercussions.	['全球供應鏈', '地緣政治緊張局勢', '地緣經濟割裂', '實體經濟', '環球金融市場', '貿易保護主義', '關稅']	{'全球供應鏈': 'global supply chains', '地緣政治緊張局勢': 'geopolitical tensions', '地緣經濟割裂': '▔', '實體經濟': 'real economy', '環球金融市場': 'global financial markets', '貿易保護主義': 'trade protectionism', '關稅': 'tariff'}	['global supply chain', 'geopolitical tension', '▔', 'real economy', 'global financial market', 'trade protectionism', 'tariff']
4	{'金管局': 'HKMA', '銀行體系穩定': 'Banking Stability'}	面對複雜嚴峻的經濟和金融環境，金管局將保持警惕，切實履行我們的職責，竭力維護香港貨幣與銀行體系穩定，並持續鞏固香港國際金融中心地位。我們將深化與市場各界的聯繫，積極推動新興領域的發展，確保香港在全球金融格局中保持領先優勢。	Faced with a complex and challenging economic and financial environment, the Hong Kong Monetary Authority will remain vigilant and fulfill our responsibilities effectively, striving to maintain the stability of the Hong Kong monetary and banking systems, and continuing to consolidate Hong Kong's position as an international financial center. We will deepen our connections with the market community, actively promote development in emerging areas, and ensure that Hong Kong maintains its leading advantage in the global financial landscape.	['金管局', '銀行體系穩定']	{'金管局': 'Authority', '銀行體系穩定': 'Banking Stability'}	['authority', 'banking stability']
5	{'聯繫匯率制度': 'Linked Exchange Rate System'}	# 聯繫匯率制度：穩健基石	# Linked Exchange Rate System: A Stable Foundation	['聯繫匯率制度']	{'聯繫匯率制度': 'Linked Exchange Rate System'}	['linked exchange rate system']
6	{'聯匯制度': 'LERS', '聯繫匯率制度': 'Linked Exchange Rate System'}	聯繫匯率制度（聯匯制度）實施40多年來，一直是香港貨幣與金融穩定的基石，成功抵禦了多個經濟和利率周期的挑戰，展現出強大的抗震力。	The Linked Exchange Rate System (LERS) has been the cornerstone of Hong Kong's monetary and financial stability for over 40 years, successfully withstanding multiple economic and interest rate cycles and demonstrating strong resilience.	['聯匯制度', '聯繫匯率制度']	{'聯匯制度': 'System', '聯繫匯率制度': 'Linked Exchange Rate System'}	['system', 'linked exchange rate system']
7	{'兌換範圍': 'Convertibility Zone', '基金組織': 'IMF', '流動性': 'liquidity', '聯匯制度': 'LERS'}	儘管2024年美國利率政策充滿不確定性，但港元貨幣市場繼續按照聯匯制度的機制暢順運行。年內港元滙率在7.75至7.85港元兌1美元的兌換範圍內上落，在年初首四個月因流動性回軟而稍為走弱，其後逐步轉強，至年底時接近強方兌換保證水平。穩定的匯率充分反映了市場對聯匯制度的信心。同時聯匯制度亦持續獲得國際貨幣基金組織及國際金融界的高度認可。	Despite the uncertainty surrounding U.S. interest rate policy in 2024, the Hong Kong dollar money market continued to operate smoothly under the Linked Exchange Rate System. Throughout the year, the Hong Kong dollar exchange rate fluctuated within the range of 7.75 to 7.85 Hong Kong dollars per U.S. dollar. In the first four months of the year, the rate slightly weakened due to reduced liquidity, but gradually strengthened afterward, approaching the strong-side exchange rate guarantee level by year-end. The stable exchange rate fully reflects market confidence in the Linked Exchange Rate System. Meanwhile, the system has continued to receive high recognition from the International Monetary Fund and the international financial community.	['兌換範圍', '基金組織', '流動性', '聯匯制度']	{'兌換範圍': 'range', '基金組織': 'Fund', '流動性': 'liquidity', '聯匯制度': 'System'}	['range', 'fund', 'liquidity', 'system']
8	{'市場監察': 'market surveillance', '聯匯制度': 'LERS'}	市場對聯匯制度的信心，建基於我們持續主動向公眾闡釋聯匯制度的運作機制和優點，以及嚴密的市場監察工作。通過收集詳細數據，結合先進的數據分析和人工智能技術，我們對市場進行更及時、更全面的監察和金融穩定性評估。	Market confidence in the linked exchange rate system rests on our consistent efforts to clearly communicate how the system works and its benefits to the public, alongside our diligent market monitoring. We gather detailed data and leverage advanced data analysis and artificial intelligence technologies to monitor the market more promptly and comprehensively, and to assess financial stability.	['市場監察', '聯匯制度']	{'市場監察': 'market monitoring', '聯匯制度': 'exchange system'}	['market monitoring', 'exchange system']
9	{'信用風險': 'credit risk', '信用風險管理': 'credit risk management', '撥備': 'provisions', '法定最低門檻': 'statutory minimum threshold', '流動性': 'liquidity', '特定分類貸款': 'classified loans', '特定分類貸款比率': 'classified loan ratio', '綜合總資本比率': 'consolidated total capital ratio', '資本比率': 'capital ratio', '風險管理': 'risk management', '香港銀行體系': 'Hong Kong banking sector'}	2024年，香港銀行體系在多重宏觀挑戰下展現出強大的韌性，資本和流動性保持充裕。2024年底，本地銀行綜合總資本比率達21.8%，高於8%的國際最低要求。流動性方面亦同樣充裕，第4季度大型銀行流動性覆蓋比率達178.4%，高於100%的法定最低門檻。受利率持續高企、部分內地房企債務問題尚未完全緩解，以及本地商業房地產市場疲弱等因素影響，特定分類貸款比率於年底上升至1.96%。由於銀行恪守審慎的信用風險管理並維持充足撥備，相關風險總體可控。	In 2024, the Hong Kong banking system demonstrated strong resilience under multiple macroeconomic challenges, maintaining ample capital and liquidity. By the end of 2024, the aggregate capital ratio of local banks reached 21.8%, exceeding the international minimum requirement of 8%. Liquidity was also ample, with the large bank liquidity coverage ratio reaching 178.4% in the fourth quarter, above the statutory minimum threshold of 100%. Affected by factors such as persistently high interest rates, the incomplete resolution of debt issues of some mainland property enterprises, and the weakness of the local commercial real estate market, the specific classified loan ratio rose to 1.96% by year-end. Due to banks adhering to prudent credit risk management and maintaining adequate reserves, the related risks are generally controllable.	['信用風險', '信用風險管理', '撥備', '法定最低門檻', '流動性', '特定分類貸款', '特定分類貸款比率', '綜合總資本比率', '資本比率', '風險管理', '香港銀行體系']	{'信用風險': 'credit risk', '信用風險管理': 'credit risk management', '撥備': 'reserves', '法定最低門檻': 'statutory minimum threshold', '流動性': 'liquidity', '特定分類貸款': 'specific classified loan', '特定分類貸款比率': 'specific classified loan ratio', '綜合總資本比率': 'aggregate capital ratio', '資本比率': 'capital ratio', '風險管理': 'risk management', '香港銀行體系': 'Hong Kong banking system'}	['credit risk', 'credit risk management', 'reserve', 'statutory minimum threshold', 'liquidity', 'specific classify loan', 'specific classify loan ratio', 'aggregate capital ratio', 'capital ratio', 'risk management', 'hong kong banking system']
