	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'pane': 'область'}	To add notes, choose a template and open the Notes pane on the left side of the screen.	Для добавления примечаний выберите шаблон и откройте область Примечания на левой стороне экрана.	['pane']	{'pane': 'область'}	['область']
1	{'contract': 'контракт'}	Specifies the number of the contract from which you can select service items.	Определяет номер контракта, из которого можно выбрать позиции услуг.	['contract']	{'contract': 'контракта'}	['контракт']
2	{'type': 'вид'}	This field is defaulted to the current date and the Return by date field will be a default number of days, defined in customizing (e.g. 30 days for default document type e-bgs), after the handover date.	Поле по умолчанию заполнено текущей датой, а поле Дата возврата будет содержать число дней, определенное в настройках (например, 30 дней для стандартного типа документа e-bgs), после даты передачи.	['type']	{'type': 'типа'}	['тип']
3	{'revenue': 'выручка'}	The behavior of this budgetary setting is however differently interpreted for accounts classified as 'Expense'’ or 'Revenue' types.	Поведение этого бюджетного настройки однако интерпретируется по-другому для счетов, классифицируемых как «Расход» или «Выручка».	['revenue']	{'revenue': '▔'}	['▔']
4	{'update': 'обновить'}	You can select which operations (Create, Update and/or Delete) are allowed for each subnode as well as the root node by ticking the corresponding boxes.	Вы можете выбрать какие операции (создание, обновление и/или удаление) разрешены для каждого подузла а также корневого узла путем отметки соответствующих полей.	['update']	{'update': 'обновление'}	['обновление']
5	{'range': 'интервал'}	Within a time range	В пределах интервала времени	['range']	{'range': 'интервала'}	['интервал']
6	{'provider': 'провайдер'}	You can bookmarks your favorite data products or data providers.	Можно создавать закладки для своих любимых продуктов данных или провайдеров данных.	['provider']	{'provider': 'провайдеров'}	['провайдер']
7	{'provider': 'провайдер'}	The Provider Name must be unique.	Имя поставщика должно быть уникальным.	['provider']	{'provider': 'поставщика'}	['поставщик']
8	{'branch': 'перейти'}	Branching directly to the object pages of the relevant business objects.	Перейти непосредственно на страницы объектов соответствующих бизнес-объектов.	['branch']	{'branch': 'перейти'}	['перейти']
9	{'type': 'вид'}	Specifies the type of the items that you want to add to your sourcing project.	Определяет тип позиций, которые вы хотите добавить в свой проект выбора поставщика.	['type']	{'type': 'тип'}	['тип']
10	{'input': 'ввод'}	If an input record is matched to more than one lookup records with a score reaching this threshold, it is placed in the Multiple results category.	Если запись ввода сопоставляется с более чем одним записью поиска с результатом достигающим этого порогового значения, она помещается в категорию Множественные результаты.	['input']	{'input': 'ввода'}	['ввод']
11	{'type': 'вид'}	If you want the automated reprocessing rule to post your bank statement items in only one step, select 001 (One-Step Posting) as the value of the Procedure Type field.	Если автоматическое правило повторной обработки должно проводить ваши позиции выписки по счету в одном шаге, выберите значение 001 (Одноступенная проводка) в качестве значения поля Вид процедуры.	['type']	{'type': '▔'}	['▔']
12	{'type': 'вид'}	Depending on your scope, this app can check different types of source documents in your predictive accounting process.	В зависимости от области применения данное приложение может проверять различные виды исходных документов в процессе прогнозного учета.	['type']	{'type': 'виды'}	['вид']
13	{'purpose': 'цель'}	As a rule, the purpose references the relevant legal basis for the processing of personal data.	Как правило, цель относится к соответствующему правовому основанию для обработки персональных данных.	['purpose']	{'purpose': 'цель'}	['цель']
14	{'type': 'тип'}	Risk type of this obligation that denotes the risk of the legal document if this obligation is not fulfilled	Тип риска этой обязанности, который обозначает риск юридического документа при невыполнении этой обязанности	['type']	{'type': 'Тип'}	['тип']
15	{'type': 'тип'}	Enter a meaningful code that will help you to identify the clause type.	Введите значимый код, который поможет вам определить тип положения.	['type']	{'type': 'тип'}	['тип']
16	{'public': 'общедоступный'}	If you're using a network firewall with a proxy, you need to provide the public IPv4 address of your proxy.	Если вы используете сетевой фаерволл с прокси-сервером, вам нужно предоставить общедоступный IP-адрес вашего прокси-сервера.	['public']	{'public': 'общедоступный'}	['общедоступный']
17	{'provider': 'провайдер'}	Click Toggle Preview Changes again to go back and continue editing your data provider page or save it.	Щелкните Переключить изменения предпросмотра еще раз, чтобы вернуться и продолжить редактирование своей страницы провайдера данных или сохранить ее.	['provider']	{'provider': 'провайдера'}	['провайдер']
18	{'input': 'ввод'}	Select the Projection operator from the toolbar and drop it in the canvas and then connect a sources or other node to it as input.	Выберите оператор Проекция на панели инструментов и перетащите его в рабочую область, а затем соедините с ним один источник или другой узел в качестве ввода.	['input']	{'input': 'ввода'}	['ввод']
19	{'type': 'тип'}	Depending on the contract type and the pricing model used for the data product, different information can be shown:	В зависимости от типа договора и модели оценки, используемой для продукта данных, могут быть показаны различные сведения:	['type']	{'type': 'типа'}	['тип']
20	{'postponed': 'отсрочено'}	Unbilled | Postponed | Write Off	Неоплаченные | Отложенные | Списание	['postponed']	{'postponed': 'Отложенные'}	['отложить']
21	{'provider': 'провайдер'}	To edit an existing data provider profile, click .	Чтобы отредактировать существующий профиль провайдера данных, нажмите.	['provider']	{'provider': 'провайдера'}	['провайдер']
22	{'regulation': 'предписание'}	If you enter a text and you want to print documents in different languages, select a regulation and navigate to the Classify Dangerous Good - Packaged Product app.	Если вы ввели текст и хотите печатать документы на разных языках, выберите предписание и перейдите в приложение Классификация опасного товара - упакованный продукт.	['regulation']	{'regulation': 'предписание'}	['предписание']
23	{'provider': 'провайдер'}	To set a data provider or data product as a bookmark, just click on the bookmark icon on the corresponding data provider or data product page.	Чтобы сделать закладкой провайдера данных или продукта данных, достаточно щелкнуть значок закладки на соответствующей странице провайдера данных или продукта данных.	['provider']	{'provider': 'провайдера'}	['провайдер']
24	{'input': 'ввод'}	The join operator requires two inputs and it generates a single output.	Оператор присоединения требует два входа и генерирует единственный выход.	['input']	{'input': 'входа'}	['вход']
25	{'output': 'вывод'}	Adds an Unmatched Record column to the intelligent lookup output.	Добавляет колонку Несопоставленных записей в вывод интеллектуального поиска.	['output']	{'output': 'вывод'}	['вывод']
26	{'billing': 'расчет'}	In work packages that are billed against a time and expense contract, only billable postings are considered for billing.	При расчете за работу в пакетах работ, оплачиваемых по договору времени и затрат, учитывается только счетная запись.	['billing']	{'billing': 'счетная'}	['счётный']
27	{'explosion': 'разузлование'}	On choosing the Summarized Explosion tab, the table provides the following details:	Выбрав вкладку Разузлование, таблица предоставляет следующие сведения:	['explosion']	{'explosion': 'Разузлование'}	['разузлование']
28	{'association': 'связь'}	An association describes the relation between business entities.	Связь описывает отношение между бизнес-сущностями.	['association']	{'association': 'Связь'}	['связь']
29	{'group': 'группировать'}	Select Group By criteria:	Выберите критерий группировки:	['group']	{'group': 'группировки'}	['группировка']
30	{'type': 'вид'}	Some of the notification preferences that you set affect all types of notifications, while others are specific to a notification type.	Некоторые из ваших настроек уведомлений влияют на все виды уведомлений, другие же относятся только к одному типу уведомлений.	['type']	{'type': 'тип'}	['тип']
31	{'contract': 'договор'}	A contract asset is your company’s right to consideration in exchange for goods or services that your company has transferred to a customer when that right is conditioned on something other than the passage of time (for example, your company’s future performance).	Активный договор - это право вашей компании на возмещение в виде товаров или услуг, переданных клиенту, при условии, что это право зависит от чего-то другого, кроме течения времени (например, будущих действий вашей компании).	['contract']	{'contract': 'договор'}	['договор']
32	{'scope': 'объем'}	The Custom Code Migration app allows you to add or remove request entry points to/from the scope manually.	Приложение Миграция пользовательского кода позволяет добавлять или удалять входные точки запросов в объем вручную.	['scope']	{'scope': 'объем'}	['объём']
