	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'總裁': 'Chief Executive'}	# 總裁報告	# Chairman's Report	['總裁']	{'總裁': 'Chairman'}	['chairman']
1	{'新冠病毒': 'COVID-19'}	新冠病毒疫情肆虐全球，令人措手不及，世界各地的經濟活動幾乎陷於停頓。在疫情的打擊下，香港經濟繼2019年後連續第二年收縮，本地生產總值錄得有紀錄以來的最大跌幅。失業率飆升至16年高位，部分行業尤其受到重創。	The COVID-19 pandemic ravaged the globe, catching everyone off guard, and economic activity worldwide nearly came to a standstill. Under the impact of the pandemic, Hong Kong's economy contracted for the second consecutive year after 2019, recording its largest decline on record. The unemployment rate soared to a 16-year high, with some industries particularly hard hit.	['新冠病毒']	{'新冠病毒': 'COVID-19'}	['covid']
2	{'貨幣及銀行體系': 'monetary and banking systems', '銀行體系': 'banking sector'}	然而，困境往往是展現我們實力的時候。儘管面對重重挑戰，香港的貨幣及銀行體系再次成功抵禦衝擊。這一切絕非偶然，而是我們多年來一直奉行審慎政策的成果。	However, adversity often presents an opportunity to demonstrate our strengths. Despite facing numerous challenges, Hong Kong’s monetary and banking system has once again successfully withstood the shocks. This was by no means accidental, but rather the result of our consistent adherence to prudent policies over the years.	['貨幣及銀行體系', '銀行體系']	{'貨幣及銀行體系': 'monetary and banking system', '銀行體系': 'banking system'}	['monetary and banking system', 'banking system']
3	{'地緣政治緊張局勢': 'geopolitical tensions', '央行': 'central banks', '貨幣政策': 'monetary policy'}	復甦前路難望平坦。即使各地央行及政府都全力支持經濟，但前景仍充滿不確定性，包括央行的貨幣政策立場、疫苗接種計劃的進展，以及長期低息環境的潛在影響。另一方面，地緣政治緊張局勢變化不斷，令宏觀形勢更添變數。	The path to recovery is unlikely to be smooth. Even with full support from central banks and governments worldwide, the outlook remains fraught with uncertainty, including the stance of central bank monetary policy, the progress of vaccination programs, and the potential impact of a prolonged low-interest-rate environment. On the other hand, constantly evolving geopolitical tensions add further variables to the macroeconomic landscape.	['地緣政治緊張局勢', '央行', '貨幣政策']	{'地緣政治緊張局勢': 'geopolitical tensions', '央行': 'central bank', '貨幣政策': 'monetary policy'}	['geopolitical tension', 'central bank', 'monetary policy']
4	{'貨幣及金融穩定': 'monetary and financial stability', '金管局': 'HKMA', '金融業': 'financial sector'}	縱使面對如此不明朗的形勢，金管局會繼續緊守崗位，維持貨幣及金融穩定，締造有利經濟復甦的環境。與此同時，在不斷演變的銀行及金融業大環境下，我們亦會致力把握機會，提升香港作為全球金融樞紐的競爭力。	Even facing such an uncertain situation, the Monetary Authority will continue to stand firm, maintain monetary and financial stability, and create an environment conducive to economic recovery. At the same time, in the constantly evolving banking and financial landscape, we will also strive to seize opportunities and enhance Hong Kong's competitiveness as a global financial hub.	['貨幣及金融穩定', '金管局', '金融業']	{'貨幣及金融穩定': 'monetary and financial stability', '金管局': 'Authority', '金融業': '▔'}	['monetary and financial stability', 'authority', '▔']
5	{'貨幣及金融穩定': 'monetary and financial stability'}	# 貨幣及金融穩定：堅穩如昔	# Monetary and Financial Stability: As Stable as Ever	['貨幣及金融穩定']	{'貨幣及金融穩定': 'Monetary and Financial Stability'}	['monetary and financial stability']
6	{'聯匯制度': 'LERS'}	聯繫匯率制度（聯匯制度）在2020年繼續暢順有序地運作。聯匯制度自1983年實施至今，渡過一次又一次的難關，充分展現出抵禦衝擊的能力。儘管面對疫情及波動的宏觀經濟環境，年內港元匯率一直保持平穩。強方兌換保證合共被觸發85次，累計資金流入約3,835億港元。	The Linked Exchange Rate System (LERS) continued to operate smoothly and orderly in 2020. The LERS, which has been in place since 1983, has weathered numerous challenges over the years, fully demonstrating its resilience against shocks. Despite facing the pandemic and a volatile macroeconomic environment, the Hong Kong dollar exchange rate remained stable throughout the year. The strong-side exchange guarantee was triggered a total of 85 times, with cumulative funds inflows of approximately 383.5 billion Hong Kong dollars.	['聯匯制度']	{'聯匯制度': 'System'}	['system']
7	{'國際貨幣基金組織': 'International Monetary Fund', '基金組織': 'IMF', '對外部門報告': 'External Sector Report', '社交媒體': 'social media', '聯匯制度': 'LERS', '財政制度': 'fiscal framework', '財政及外匯儲備': 'fiscal and foreign reserves', '金管局': 'HKMA', '金融監管': 'financial regulation and supervision'}	聯匯制度得以維持穩健，全賴多年來所建立的穩固根基。正如國際貨幣基金組織在其《2020年對外部門報告》中的總結指出，聯匯制度的公信力建基於具高透明度的運作規則、充裕的財政及外匯儲備、穩健的金融監管、靈活的經濟及審慎的財政制度。同時，金管局透過與業界緊密聯繫，以及透過傳統及社交媒體與公眾有效溝通，迅速澄清謠言，並適時提供有關事實與數據的最新資訊。金管局亦利用最新的科技與數據分析技術，繼續提升監察能力，以靈活應對最新市況及新出現的風險。	The stability of the linked exchange rate system has been underpinned by the solid foundations built over the years. As noted in the summary by the International Monetary Fund in its External Sector Report 2020, the credibility of the linked exchange rate system is based on highly transparent operational rules, ample fiscal and foreign exchange reserves, robust financial regulation, a flexible economy, and prudent fiscal policies. At the same time, the Hong Kong Monetary Authority (HKMA) swiftly dispels rumors and timely provides the latest information on facts and data through close engagement with the industry and effective communication with the public via traditional and social media. The HKMA also continues to enhance its supervisory capabilities by leveraging the latest technology and data analytics to flexibly respond to the latest market conditions and emerging risks.	['國際貨幣基金組織', '基金組織', '對外部門報告', '社交媒體', '聯匯制度', '財政制度', '財政及外匯儲備', '金管局', '金融監管']	{'國際貨幣基金組織': 'International Monetary Fund', '基金組織': 'fund', '對外部門報告': 'External Sector Report', '社交媒體': 'social media', '聯匯制度': 'system', '財政制度': 'fiscal policies', '財政及外匯儲備': 'exchange reserves', '金管局': 'HKMA', '金融監管': 'financial regulation'}	['international monetary fund', 'fund', 'external sector report', 'social media', 'system', 'fiscal policy', 'exchange reserve', 'hkma', 'financial regulation']
8	{'法定最低要求': 'statutory minimum requirement', '流動性': 'Liquidity', '特定分類貸款比率': 'classified loan ratio', '資本充足比率': 'capital adequacy ratio', '資產質素': 'asset quality', '銀行體系': 'banking sector'}	雖然疫情對經濟造成沉重壓力，但銀行體系維持穩健，資本及流動資金充裕。於2020年底，本地銀行的資本充足比率為20.7%，遠高於國際最低要求的8%。大型銀行的平均流動性覆蓋比率亦遠高於法定最低要求的100%，於2020年第4季達到155.1%。受疫情影響，銀行的資產質素略為轉差，特定分類貸款比率於2020年底上升至0.9%，但仍屬穩健並遠低於自2000年以來的長期平均水平1.8%。	Although the epidemic has created significant pressure on the economy, the banking system remains stable, with ample capital and liquidity. As of the end of 2020, the capital adequacy ratio of local banks was 20.7%, far exceeding the international minimum requirement of 8%. The average liquidity coverage ratio of large banks was also far above the statutory minimum requirement of 100%, reaching 155.1% in the fourth quarter of 2020. Affected by the epidemic, the asset quality of banks deteriorated slightly, with the specific classified loan ratio rising to 0.9% at the end of 2020, but still remained stable and far below the long-term average level of 1.8% since 2000.	['法定最低要求', '流動性', '特定分類貸款比率', '資本充足比率', '資產質素', '銀行體系']	{'法定最低要求': 'statutory minimum requirement', '流動性': 'liquidity', '特定分類貸款比率': 'specific classified loan ratio', '資本充足比率': 'capital adequacy ratio', '資產質素': 'asset quality', '銀行體系': 'banking system'}	['statutory minimum requirement', 'liquidity', 'specific classify loan ratio', 'capital adequacy ratio', 'asset quality', 'banking system']
9	{'銀行體系': 'banking sector'}	# 銀行體系：經濟命脈	# banking sector: the lifeblood of the economy	['銀行體系']	{'銀行體系': 'banking sector'}	['banking sector']
