	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'central bank': '中央銀行', 'monetary policy normalisation': '貨幣政策「正常化」'}	US-China trade tensions remained a big wild card. Lingering uncertainties over trade talks between the world’s two largest economies rattled investor confidence and undermined international trade, manufacturing, investment and even consumption. Gone are the days when global economic expansion was a given. The global economy entered a synchronised slowdown during the year. In response to the slower growth, major central banks around the world have reversed course on their monetary policy normalisation.	中美貿易緊張局勢仍然是揮之不去的變數。世界兩大經濟體之間的貿易談判持續不明朗，令投資者信心動搖，並對國際貿易、製造業、投資乃至消費造成不利影響。全球經濟擴張已不再是必然趨勢。當年全球經濟同步成長的景象已成往昔。為應對經濟成長趨緩，全球主要央行紛紛調整貨幣政策，由緊縮轉為寬鬆。	['central bank', 'monetary policy normalisation']	{'central bank': '央行', 'monetary policy normalisation': '貨幣政策'}	['央行', '貨幣政策']
1	{'unemployment rate': '失業率', 'novel coronavirus': '新型冠狀病毒', 'covid - 19': '新型冠狀病毒'}	Locally, social incidents happening in the second half of the year dealt a further blow to the Hong Kong economy. The retail, tourism and catering sectors were among the hardest hit. For 2019 as a whole, the Hong Kong economy contracted by 1.2%, the first annual decline in a decade, while the unemployment rate rose to 3.3% from a multi-year low of 2.8% at the beginning of the year. As 2020 dawned, the novel coronavirus (COVID-19) outbreak posed yet another significant threat to both global and local economies.	本地社會事件在下半年對香港經濟造成了進一步的打擊。零售、旅遊和餐飲業受到的影響尤為嚴重。 2019年全年，香港經濟萎縮1.2%，為十年來首次出現年度負增長，而失業率從年初的創多年來低點2.8%上升至3.3%。 隨著2020年的到來，新型冠狀病毒（COVID-19）疫情又對全球及本地經濟構成了另一項重大威脅。	['unemployment rate', 'novel coronavirus', 'covid - 19']	{'unemployment rate': '失業率', 'novel coronavirus': '新型冠狀病毒', 'covid - 19': '19'}	['失業率', '新型冠狀病毒', '19']
2	{'chief executive of the hkma': '金管局總裁', 'hkma': '金管局'}	In the face of such an uncertain and challenging environment, it is of paramount importance to maintain monetary and financial stability in Hong Kong, as I made clear when taking over as Chief Executive of the HKMA on 1 October 2019.	面對如此不確定且充滿挑戰的環境，維持香港的貨幣及金融穩定至關重要，這一點我在2019年10月1日接任香港金融管理局總裁時已明確指出。	['chief executive of the hkma', 'hkma']	{'chief executive of the hkma': '香港金融管理局總裁', 'hkma': '香港金融管理局'}	['香港金融管理局總裁', '香港金融管理局']
3	{'lers': '聯匯制度', 'linked exchange rate system': '聯繫匯率制度', 'banking system': '銀行體系', 'outflow of fund': '資金流出'}	The Linked Exchange Rate System (LERS) in place since 1983 has helped Hong Kong weather numerous challenges and shocks, demonstrating its important role as an anchor of Hong Kong’s economic prosperity and status as an international financial centre. Notwithstanding the challenging external and domestic environment during the year, the LERS continued to operate in a smooth and orderly manner, once again proving its resilience in times of uncertainty. Hong Kong’s banking system also remained sound and robust. The facts speak for themselves: the Hong Kong dollar exchange rate remained stable and has strengthened to the strong side of the Convertibility Zone in recent months, while bank deposits continued to grow during the year. In a nutshell, no noticeable outflow of funds from the Hong Kong dollar or the banking system was observed.	自1983年實施的聯繫匯率制度，有助於香港應對多項挑戰和衝擊，充分體現了其作為香港經濟繁榮基石及國際金融中心地位的重要作用。儘管外部及本地經濟環境充滿挑戰，聯繫匯率制度運作依然暢順且具秩序，再次證明其在不確定時期的韌性。香港銀行體系亦保持穩健。數據印證：港元匯率維持穩定，並在近月增強至可兌換區間強方，銀行存款亦持續增長。總而言之，並未見港元或銀行體系出現明顯資金外流情況。	['lers', 'linked exchange rate system', 'banking system', 'outflow of fund']	{'lers': '▔', 'linked exchange rate system': '聯繫匯率制度', 'banking system': '銀行體系', 'outflow of fund': '資金外流'}	['▔', '聯繫匯率制度', '銀行體系', '資金外流']
4	{'swift': '環球銀行金融電信協會(SWIFT)', 'banking system': '銀行體系'}	The stability of Hong Kong’s monetary and banking systems reflects not only the robustness of, but also strong confidence in, our systems. This did not happen overnight, but through years of efforts to build up buffers and strengthen surveillance, complemented by our swift response to rumours on social media platforms.	香港的貨幣和銀行體系的穩定性，不僅反映出我們體系的穩健，也反映出外界對我們體系的強烈信心。這並非一朝一夕之功，而是經過多年的努力，建立緩衝機制、加強監測，並配合我們對社交媒體平台上謠言的迅速回應，才得以實現的。	['swift', 'banking system']	{'swift': '迅速', 'banking system': '銀行體系'}	['迅速', '銀行體系']
5	{'asset quality': '資產質素', 'banking system': '銀行體系', 'countercyclical macroprudential measure': '逆周期宏觀審慎措施', 'foreign exchange reserve': '外匯儲備', 'property market': '物業市場'}	Our preparations over the years for rainy days have built a solid foundation and strong buffers for Hong Kong’s monetary and banking systems. In addition to the vast foreign exchange reserves in our public coffers, our banking system has strong capital buffers, robust liquidity and very good asset quality, whether by international or historical standards. The eight rounds of countercyclical macroprudential measures on property mortgages implemented since 2009 have also greatly enhanced banks’ resilience against a property market downturn.	多年來我們為應對不測而做的準備，為香港的貨幣和銀行體系奠定了堅實基礎和強大緩衝。除了公共財政中龐大的外匯儲備，我們的銀行體系亦具備強健的資本緩衝、穩健的流動性及優良的資產質素，無論就國際或歷史標準而言均表現出色。自2009年起實施的八輪逆週期宏觀審慎措施，亦大大增強銀行對樓市下行的抗風險能力。	['asset quality', 'banking system', 'countercyclical macroprudential measure', 'foreign exchange reserve', 'property market']	{'asset quality': '資產質素', 'banking system': '銀行體系', 'countercyclical macroprudential measure': '逆週期宏觀審慎措施', 'foreign exchange reserve': '外匯儲備', 'property market': '樓市'}	['資產質素', '銀行體系', '逆週期宏觀審慎措施', '外匯儲備', '樓市']
6	{'hong kong dollar funding': '港元資金流向', 'banking stability': '銀行體系穩定', 'banking supervision': '銀行監管', 'contingency plan': '應變規劃', 'credit and liquidity risk': '信用及流動性風險', 'market surveillance': '市場監察', 'stress test': '壓力測試'}	Market surveillance and banking supervision make up the core part of our work in maintaining monetary and banking stability, and we have been strengthening our surveillance and supervisory framework from time to time. Apart from close monitoring of the credit and liquidity risks of banks, one of our new endeavours in the year was to make use of technology and granular data collected from banks to enhance our capability to monitor Hong Kong dollar funding and financial market activities in a more in-depth and timely manner. Stress tests and contingency planning have also been augmented in the light of the fast evolving economic and operating environment.	市場監測與銀行監管是維持貨幣及銀行體系穩定的核心工作，我們一直致力加強相關監管。除了密切監控銀行信貸及流動性風險外，今年我們重點關注的是利用數據分析技術，更深入、更及時地監察港元資金流動及金融市場活動。面對快速演變的經濟環境，我們同時也強化了壓力測試及應急預備計劃。	['hong kong dollar funding', 'banking stability', 'banking supervision', 'contingency plan', 'credit and liquidity risk', 'market surveillance', 'stress test']	{'hong kong dollar funding': '港元資金流動', 'banking stability': '銀行體系穩定', 'banking supervision': '銀行監管', 'contingency plan': '應急 計劃', 'credit and liquidity risk': '信貸及流動性風險', 'market surveillance': '市場監測', 'stress test': '壓力測試'}	['港元資金流動', '銀行體系穩定', '銀行監管', '應急 計劃', '信貸及流動性風險', '市場監測', '壓力測試']
7	{'fatf': '財務行動特別組織', 'financial action task force': '財務行動特別組織', 'international monetary fund': '國際貨幣基金組織', 'mutual evaluation': '相互評估', 'regulatory regime': '監管制度'}	Indeed, our robust regulatory regime has won strong endorsements internationally. During the year, the International Monetary Fund reaffirmed that Hong Kong was well placed to address both cyclical and structural changes, given its significant buffers. Hong Kong’s effective legal and institutional framework for combatting money laundering and terrorist financing also obtained a positive assessment from the Financial Action Task Force (FATF), making Hong Kong the first in the Asia-pacific region to achieve an overall compliant result in the FATF’s Mutual Evaluation.	的確，我們穩健的監管體制已獲得國際社會的廣泛認可。今年內，國際貨幣基金組織重申，香港憑藉充足的緩衝機制，已具備應對週期性及結構性變革的良好條件。香港在打擊洗錢及恐怖主義融資方面的有效法律與制度框架，亦獲得金融行動特別工作組（FATF）的正面評價，使香港成為亞太地區首個在FATF相互評估中取得整體合規結果的地區。	['fatf', 'financial action task force', 'international monetary fund', 'mutual evaluation', 'regulatory regime']	{'fatf': 'FATF', 'financial action task force': '金融 行動 工作 組', 'international monetary fund': '國際貨幣基金組織', 'mutual evaluation': '相互評估', 'regulatory regime': '監管體制'}	['FATF', '金融 行動 工作 組', '國際貨幣基金組織', '相互評估', '監管體制']
8	{'banking system': '銀行體系'}	Confidence is the foundation for the proper functioning of markets and is crucial to the safeguarding of monetary and financial stability. To maintain market confidence, we have to be on high alert for, and respond swiftly to, any malicious rumours that may potentially cast doubt on Hong Kong’s monetary or banking systems. This is particularly important given the prevalent use of social media and instant messaging nowadays. While a variety of rumours were spread on social media platforms by fearmongers during the outbreak of social unrest, our quick and clear rebuttals to these rumours through social media, in addition to traditional media, proved useful and effective in clearing the air, quelling false rumours from spreading further, and upholding international and public confidence in our systems.	信心是市場正常運作的基石，對維護貨幣及金融穩定至關重要。為維持市場信心，我們必須保持高度警惕，並迅速回應任何可能對香港貨幣或銀行體系產生質疑的惡意謠言。尤其在當前社交媒體及即時通訊工具廣泛使用的背景下，這一點尤為重要。在社會動盪期間，一些煽動者透過社交媒體平台散播謠言，我們透過社交媒體及傳統媒體迅速且清晰地駁斥這些謠言，有效澄清事實、遏制謠言擴散，並維護國際及公眾對我們體系的信心。	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
9	{'banking system': '銀行體系'}	# Banking system: an important pillar of economic activity	# 銀行體系：經濟活動的重要基石	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
