	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'container': 'container'}	Why would you need to access HDI containers?	¿Por qué necesita acceder a los contenedores HDI?	['container']	{'container': 'contenedores'}	['contenedor']
1	{'parallel processing': 'procesamiento paralelo', 'job': 'job'}	Decide if you want to use parallel processing for this job:	Decida si desea utilizar el procesamiento paralelo para este job:	['parallel processing', 'job']	{'parallel processing': 'procesamiento paralelo', 'job': 'job'}	['procesamiento paralelo', 'job']
2	{'report': 'report'}	Displays in the list report billing elements with or without planned prepayments.	Muestra los elementos de la lista de informes de facturación con o sin prepagos planificados.	['report']	{'report': 'informe'}	['informe']
3	{'average': 'media'}	The KPI shows the average age in days of assets under construction, and individual items are listed below.	El indicador KPI muestra el promedio de edad en días de activos en construcción, y los elementos individuales se enumeran a continuación.	['average']	{'average': 'promedio'}	['promedio']
4	{'item': 'elemento'}	Once exported, an item stays in the software collection for its entire lifecycle.	Una vez exportada, una posición permanece en el software de colección por su vida útil completa.	['item']	{'item': 'posición'}	['posición']
5	{'explosion': 'desglose'}	If it's an assembly, the explosion continues to the lowest level.	Si es un conjunto, la explosión continúa a la parte más baja.	['explosion']	{'explosion': 'explosión'}	['explosión']
6	{'add': 'agregar'}	Add a New OAuth Client (Non-SAP Data Center)	Agregar un cliente OAuth nuevo (centro de datos no SAP)	['add']	{'add': 'Agregar'}	['agregar']
7	{'range': 'intervalo'}	Each compute block provides a certain number of vCPUs and a range of 60 to 64 GB of RAM, depending on the hyperscaler.	Cada bloque de computación proporciona un número determinado de vCPUs y un rango de 60 a 64 GB de RAM, dependiendo del hiperscaler.	['range']	{'range': 'rango'}	['rango']
8	{'source': 'fuente'}	Source systems connected to an SAP LT Replication Server are supported down to:	Los sistemas de origen conectados a un servidor de replicación SAP LT son soportados hasta:	['source']	{'source': 'origen'}	['origen']
9	{'template': 'modelo'}	After you create a new template, you will be directed to the template page, to add text blocks to the template.	Una vez que cree un nuevo modelo, se le dirigirá a la página de modelo, para agregar bloques de texto a la plantilla.	['template']	{'template': 'modelo'}	['modelo']
10	{'source': 'fuente'}	Data is accessed directly from the source (federation) and read from the virtual table.	Los datos se acceden directamente de la fuente (federación) y se leen de la tabla virtual.	['source']	{'source': 'fuente'}	['fuente']
11	{'edit': 'editar'}	Edit Default Waste Generator	Editar generador de residuos predeterminado	['edit']	{'edit': 'editar'}	['editar']
