	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'2008 global financial crisis': '2008年全球金融危機', 'mainland': '內地', 'mainland china': '中國內地', 'march banking turmoil': '3月份在美國及歐洲發生的銀行危機', 'middle east': '中東', 'russiaukraine war': '俄烏戰事', 'banking turmoil': '銀行危機', 'economic recovery': '經濟復甦', 'financial market': '金融市場', 'global economic growth': '全球經濟增長', 'inflationary path': '通脹走勢', 'interest rate outlook': '利率前景', 'market sentiment': '市場氣氛', 'monetary condition': '貨幣狀況', 'system - wide banking stress': '系統性銀行危機'}	Reverberations from slowing global economic growth amid a “high for longer” interest rate environment and intensifying geopolitical tensions — not just stemming from the RussiaUkraine war and China-US tensions but also the outbreak of conflict in the Middle East — were the key themes for the financial markets in 2023. The March banking turmoil in the US and Europe, the most significant system-wide banking stress since the 2008 Global Financial Crisis, weighed further on market sentiment. Major economies grappled with the harsh realities of tightened monetary conditions and greater uncertainty over the inflationary path and interest rate outlook. Adding to the uncertainty was the pace of Mainland China’s economic recovery, which was slower than general market expectations.	由於全球經濟增長放緩，加上「長時間高利率」的環境和日益激烈的地緣政治緊張局勢——不僅來自俄烏戰爭和中美緊張關係，還包括中東衝突的爆發——這些成為2023年金融市場的關鍵主題。美國和歐洲3月的銀行動盪，系統性銀行壓力至2008年全球金融危機以來最嚴重，進一步影響市場情緒。主要經濟體亦正面對貨幣緊縮的嚴酷現實，以及對通脹路徑和利率展望的不確定性增加。更令局勢變得難以預測的是中國內地經濟復甦的步伐，較市場普遍預期緩慢。	['2008 global financial crisis', 'mainland', 'mainland china', 'march banking turmoil', 'middle east', 'russiaukraine war', 'banking turmoil', 'economic recovery', 'financial market', 'global economic growth', 'inflationary path', 'interest rate outlook', 'market sentiment', 'monetary condition', 'system - wide banking stress']	{'2008 global financial crisis': '2008年全球金融危機', 'mainland': '內地', 'mainland china': '中國內地', 'march banking turmoil': '3月的銀行動盪', 'middle east': '中東', 'russiaukraine war': '俄烏戰爭', 'banking turmoil': '銀行動盪', 'economic recovery': '經濟復甦', 'financial market': '金融市場', 'global economic growth': '全球經濟增長', 'inflationary path': '通脹路徑', 'interest rate outlook': '利率展望', 'market sentiment': '市場情緒', 'monetary condition': '貨幣緊縮', 'system - wide banking stress': '系統性銀行壓力'}	['2008年全球金融危機', '內地', '中國內地', '3月的銀行動盪', '中東', '俄烏戰爭', '銀行動盪', '經濟復甦', '金融市場', '全球經濟增長', '通脹路徑', '利率展望', '市場情緒', '貨幣緊縮', '系統性銀行壓力']
1	"{'bis': '國際結算銀行', 'bank for international settlement': '國際結算銀行', ""global financial leader 's investment summit"": '國際金融領袖投資峰會', 'hkma': '金管局', 'ifc': '國際金融中心', 'international financial centre': '國際金融中心', 'financial market': '金融市場', 'gross domestic product': '本地生產總值', 'inbound tourism': '入境旅遊業', 'labour market': '勞工市場', 'new normal': '新常態', 'private consumption': '私人消費', 'the government': '政府'}"	With volatility and unpredictability becoming the “new normal” in financial markets, Hong Kong has again demonstrated its well-known ability to adapt, showing remarkable resilience. Since the city’s full-fledged post-COVID reopening last year, much work has been done to attract people back to our dynamic city and reconnect them with Hong Kong. The HKMA has contributed by hosting a series of large-scale international events such as the Global Financial Leaders’ Investment Summit and conferences with the Bank for International Settlements (BIS), which showcased our vibrant city and helped send the message worldwide that Hong Kong, as a major international financial centre (IFC), is open for business and remains the centre of action and innovation. There are clear signs of gradual recovery, driven by an encouraging revival of inbound tourism and improved private consumption, also supported by a resilient labour market and the various support measures rolled out by the Government. For 2023 as a whole, Hong Kong’s gross domestic product growth bounced back to 3.2% from negative territory in 2022.	隨著波動性和不可預測性成為金融市場的“新常態”，香港再次展現其眾所周知的適應能力，顯示出令人矚目的韌性。自去年全面重啟疫後開放以來，已做出許多工作來吸引人們重返我們充滿活力的城市並重新連繫香港。香港金融管理局（HKMA）透過舉辦一系列大型國際活動如全球金融領袖投資峰會和與國際清算銀行（BIS）的會議，展示我們充滿活力的城市，並向全世界傳達香港作為重要國際金融中心（IFC）仍然敞開大門、充滿動作與創新中心的訊息。逐步復甦已顯現明顯跡象，這得益於入境旅遊的鼓舞性復蘇、私人消費的改善，以及堅韌的勞動市場和政府推出的多項支持措施。2023年整體來看，香港的國內生產總值（GDP）增長率從2022年的負成長反彈至3.2%。	"['bis', 'bank for international settlement', ""global financial leader 's investment summit"", 'hkma', 'ifc', 'international financial centre', 'financial market', 'gross domestic product', 'inbound tourism', 'labour market', 'new normal', 'private consumption', 'the government']"	"{'bis': '國際清算銀行', 'bank for international settlement': '國際清算銀行', ""global financial leader 's investment summit"": '全球金融領袖投資峰會', 'hkma': 'HKMA', 'ifc': '國際金融中心', 'international financial centre': '國際金融中心', 'financial market': '金融市場', 'gross domestic product': '國內生產總值', 'inbound tourism': '入境旅遊', 'labour market': '勞動市場', 'new normal': '新常態', 'private consumption': '私人消費', 'the government': '政府'}"	['國際清算銀行', '國際清算銀行', '全球金融領袖投資峰會', 'HKMA', '國際金融中心', '國際金融中心', '金融市場', '國內生產總值', '入境旅遊', '勞動市場', '新常態', '私人消費', '政府']
2	{'hkma': '金管局', 'ifc': '國際金融中心', 'financial market': '金融市場', 'macroeconomic headwind': '宏觀經濟挑戰', 'monetary and banking stability': '貨幣與銀行體系穩定'}	The HKMA entered its fourth decade in 2023. The past 30 years have seen the dynamics of the economy and the financial markets change drastically, with technology driving advances beyond anyone’s wildest imagination. The invaluable experience and wisdom gained over the past three decades have enabled us to face the future with confidence. Despite macroeconomic headwinds and an uncertain external environment, the HKMA will continue to uphold its mandate of safeguarding monetary and banking stability in Hong Kong, and will actively pursue developmental opportunities to anchor that stability and cement the city’s status as a leading IFC.	香港金融管理局於2023年進入其第四個十年。過去30年，經濟和金融市場的動態發生了巨大變化，科技推動著超出任何人想像的進步。這些經驗和智慧的積累，使我們有信心面向未來。儘管宏觀經濟面臨不利因素和不確定的外部環境，HKMA將繼續履行保障香港貨幣和銀行穩定的使命，並積極尋求發展機遇，以鞏固這一穩定和巩固香港作為領先IFC的地位。	['hkma', 'ifc', 'financial market', 'macroeconomic headwind', 'monetary and banking stability']	{'hkma': '香港金融管理局', 'ifc': '領先IFC', 'financial market': '金融市場', 'macroeconomic headwind': '不利因素', 'monetary and banking stability': '貨幣和銀行穩定'}	['香港金融管理局', '領先IFC', '金融市場', '不利因素', '貨幣和銀行穩定']
3	{'antony leung': '梁錦松', 'donald tsang': '曾蔭權', 'eddie yue': '余偉文', 'hkma': '金管局', 'henry tang': '唐英年', 'hong kong special administrative region': '香港特別行政區', 'john tsang': '曾俊華', 'joseph yam': '任志剛', 'norman chan': '陳德霖', 'paul chan': '陳茂波', 'the government of the hong kong special administrative region': '香港特别行政區政府', 'the government': '政府'}	Former and current Financial Secretaries of the Government of the Hong Kong Special Administrative Region and Chief Executives of HKMA at a gathering to celebrate the HKMA’s 30th anniversary: (from left) Mr Joseph Yam, Mr Henry Tang, Mr Donald Tsang, Mr Paul Chan, Mr Eddie Yue, Mr Antony Leung, Mr John Tsang, and Mr Norman Chan	香港特別行政區政府前任和現任財政司司長，以及HKMA主席在慶祝HKMA成立30周年聚會上的合照：（由左至右）蔡若蓮先生、鄧炳權先生、曾蔭權先生、陳松橋先生、余偉文先生、梁尤振先生、曾俊華先生和陳德霖先生	['antony leung', 'donald tsang', 'eddie yue', 'hkma', 'henry tang', 'hong kong special administrative region', 'john tsang', 'joseph yam', 'norman chan', 'paul chan', 'the government of the hong kong special administrative region', 'the government']	{'antony leung': '梁尤振', 'donald tsang': '▔', 'eddie yue': '余偉文', 'hkma': 'HKMA', 'henry tang': '鄧炳權', 'hong kong special administrative region': '香港特別行政區', 'john tsang': '曾俊華', 'joseph yam': '▔', 'norman chan': '陳 先生', 'paul chan': '先生', 'the government of the hong kong special administrative region': '香港特別行政區政府', 'the government': '政府'}	['梁尤振', '▔', '余偉文', 'HKMA', '鄧炳權', '香港特別行政區', '曾俊華', '▔', '陳 先生', '先生', '香港特別行政區政府', '政府']
4	{'lers': '聯匯制度'}	# LERS — Weathering the storms	# 樞紐—經歷風暴的韌性	['lers']	{'lers': '樞紐'}	['樞紐']
5	{'international monetary fund': '國際貨幣基金組織', 'lers': '聯匯制度', 'linked exchange rate system': '聯繫匯率制度', 'financial system': '金融體系', 'monetary and financial system': '貨幣及金融體系'}	Last year marked the 40th anniversary of the Linked Exchange Rate System (LERS), a staunch pillar supporting Hong Kong’s strong and stable monetary and financial systems. Four decades of transparent and effective operation have nurtured confidence in the LERS and its credibility in the market. Throughout the year, the Hong Kong dollar stayed within the Convertibility Zone and the Hong Kong dollar market operated smoothly, reflecting the strong market confidence in the LERS, a confidence also shared and expressed by the International Monetary Fund and global market players.	去年是聯匯匯率制度（LERS）的40週年，這一堅實的支柱支持著香港堅強穩定的貨幣和金融系統。四十年來，該制度的透明且高效運作，樹立了信心，也彰顯其市場信譽。整年內，港元保持在可兌換區內，港幣市場也平穩運作，反映出市場對這一制度的高度信任，這種信心亦得到國際貨幣基金組織（IMF）和全球市場參與者的認可。	['international monetary fund', 'lers', 'linked exchange rate system', 'financial system', 'monetary and financial system']	{'international monetary fund': '國際貨幣基金組織', 'lers': '▔', 'linked exchange rate system': '聯匯匯率制度', 'financial system': '金融系統', 'monetary and financial system': '貨幣和金融系統'}	['國際貨幣基金組織', '▔', '聯匯匯率制度', '金融系統', '貨幣和金融系統']
6	{'hkma': '金管局', 'lers': '聯匯制度', 'datum analytics': '數據分析法', 'financial stability': '金融穩定', 'granular datum': '微數據', 'monetary system': '貨幣體制', 'stakeholder': '持份者', 'trade repository': '交易資料儲存庫'}	Behind this confidence lie the HKMA’s proactive efforts in public and market engagements, along with effective surveillance. We spared no effort during the year in communicating with key stakeholders to foster a clear understanding of the functioning of the LERS, which is all the more important in times of volatility, be it stemming from economic stress or political uncertainties. We also strengthened surveillance of our monetary system, leveraging the use of datasets from the trade repository and expanded granular data from banks, as well as advanced data analytics and artificial intelligence, to enhance our capability, enabling more timely and comprehensive analysis of financial stability and macro-prudential surveillance.	這份信心的背後，是香港金融管理局積極的公共與市場聯繫工作，以及有效的監控手段。在波動頻繁的時候，特別是在經濟壓力或政治不確定性增加的時候，我們不遺餘力與主要利益相關者溝通，促進對LERS運作的理解。同時，我們加強對貨幣體系的監控，運用貿易資料庫及銀行提供的詳細資料，加上先進的數據分析與人工智能技術，提升我們對金融穩定性和宏觀審慎監管的分析能力，以便作出更及時、更全面的判斷。	['hkma', 'lers', 'datum analytics', 'financial stability', 'granular datum', 'monetary system', 'stakeholder', 'trade repository']	{'hkma': '香港金融管理局', 'lers': 'LERS', 'datum analytics': '數據分析', 'financial stability': '金融 穩', 'granular datum': '詳細', 'monetary system': '貨幣體系', 'stakeholder': '▔', 'trade repository': '貿易資料庫'}	['香港金融管理局', 'LERS', '數據分析', '金融 穩', '詳細', '貨幣體系', '▔', '貿易資料庫']
7	{'banking system': '銀行體系'}	# Banking system — A major source of stability	# 銀行體系——穩定的重要來源	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
8	{'banking system': '銀行體系', 'capital and liquidity buffer': '資本及流動性緩衝', 'credit landscape': '信貸環境', 'liquidity': '流動性', 'liquidity buffer': '流動性緩衝'}	Despite a multitude of challenges including the high-interestrate environment, persistent geopolitical tensions and a challenging credit landscape, Hong Kong’s banking system remained stable throughout the year, underpinned by strong capital and liquidity buffers.	儘管面臨高利率環境、持續的地緣政治緊張以及艱難的信貸形勢等多重挑戰，香港的銀行體系全年仍保持穩健，主要依靠堅實的資本和流動性儲備。	['banking system', 'capital and liquidity buffer', 'credit landscape', 'liquidity', 'liquidity buffer']	{'banking system': '銀行體系', 'capital and liquidity buffer': '資本和流動性儲備', 'credit landscape': '信貸形勢', 'liquidity': '流動性', 'liquidity buffer': '流動性儲備'}	['銀行體系', '資本和流動性儲備', '信貸形勢', '流動性', '流動性儲備']
9	{'liquidity coverage ratio': '流動性覆蓋比率', 'mainland': '內地', 'asset quality': '資產質素', 'banking sector': '銀行體系', 'classify loan ratio': '特定分類貸款比率', 'credit risk': '信用風險', 'liquidity': '流動性', 'long - term historical average': '長期平均水平', 'property developer': '房地產發展商', 'risk management': '風險管理', 'statutory minimum requirement': '法定最低要求'}	As at the end of 2023, the consolidated total capital ratio of local banks stood at 21.1%, well above the international minimum requirement of 8%. The Liquidity Coverage Ratio of large banks edged up to 178.6% as of the fourth quarter of 2023, likewise well above the statutory minimum requirement of 100%. While the classified loan ratio increased slightly from 1.40% at the end of 2022 to 1.56% at the end of 2023, it remained below the long-term historical average of 2.0%. The increase was mainly driven by exposures to Mainland privately-owned enterprise (POE) property developers; but such exposure levels were generally well-contained as a result of banks’ prudent credit risk management over the years, and the overall asset quality of the banking sector remained sound.	截至2023年底，本地銀行的合併資本充足率達到21.1%，遠高於國際最低要求8%。大型銀行的流動性覆蓋率在2023年第四季度升至178.6%，同樣遠高於法定最低100%的要求。儘管不良貸款率由2022年底的1.40%微升至2023年底的1.56%，但仍低於長期平均水平2.0%。這一升幅主要由於對內地私營企業（POE）房地產開發商的敞口所致，但由於銀行多年來審慎管理信貸風險，這些敞口整體控制得較好，資產質素依舊健康。	['liquidity coverage ratio', 'mainland', 'asset quality', 'banking sector', 'classify loan ratio', 'credit risk', 'liquidity', 'long - term historical average', 'property developer', 'risk management', 'statutory minimum requirement']	{'liquidity coverage ratio': '流動性覆蓋率', 'mainland': '內地', 'asset quality': '資產質素', 'banking sector': '▔', 'classify loan ratio': '不良貸款率', 'credit risk': '信貸風險', 'liquidity': '流動性', 'long - term historical average': '長期平均水平', 'property developer': '房地產開發商', 'risk management': '▔', 'statutory minimum requirement': '▔'}	['流動性覆蓋率', '內地', '資產質素', '▔', '不良貸款率', '信貸風險', '流動性', '長期平均水平', '房地產開發商', '▔', '▔']
