	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
0	{'central bank': '中央銀行', 'monetary policy normalisation': '貨幣政策「正常化」'}	US-China trade tensions remained a big wild card. Lingering uncertainties over trade talks between the world’s two largest economies rattled investor confidence and undermined international trade, manufacturing, investment and even consumption. Gone are the days when global economic expansion was a given. The global economy entered a synchronised slowdown during the year. In response to the slower growth, major central banks around the world have reversed course on their monetary policy normalisation.	中美貿易緊張局勢依然是個大未知數。兩個世界最大經濟體之間貿易談判的持續不確定性動搖了投資者信心，削弱了國際貿易、製造業、投資甚至消費的基礎。全球經濟擴張曾經是理所當然的事情已經成為過去式。今年，全球經濟同步放緩。為應對增長放緩，全球主要中央銀行紛紛逆轉貨幣政策正常化的步伐。	['central bank', 'monetary policy normalisation']	{'central bank': '中央銀行', 'monetary policy normalisation': '貨幣政策正常化'}	['中央銀行', '貨幣政策正常化']
1	{'unemployment rate': '失業率', 'novel coronavirus': '新型冠狀病毒', 'covid - 19': '新型冠狀病毒'}	Locally, social incidents happening in the second half of the year dealt a further blow to the Hong Kong economy. The retail, tourism and catering sectors were among the hardest hit. For 2019 as a whole, the Hong Kong economy contracted by 1.2%, the first annual decline in a decade, while the unemployment rate rose to 3.3% from a multi-year low of 2.8% at the beginning of the year. As 2020 dawned, the novel coronavirus (COVID-19) outbreak posed yet another significant threat to both global and local economies.	本地方面，下半年發生的社會事件進一步打擊了香港經濟。零售、旅遊和餐飲業受創最嚴重。整體而言，2019年，香港經濟收縮1.2%，為過去十年來的首次年度負增長，而失業率亦由年初的2.8%的多年低位上升至3.3%。隨著2020年的到來，新型冠狀病毒（COVID-19）疫情又對全球及本地經濟構成了又一重大威脅。	['unemployment rate', 'novel coronavirus', 'covid - 19']	{'unemployment rate': '失業率', 'novel coronavirus': '新型冠狀病毒', 'covid - 19': 'COVID-19'}	['失業率', '新型冠狀病毒', 'COVID-19']
2	{'chief executive of the hkma': '金管局總裁', 'hkma': '金管局'}	In the face of such an uncertain and challenging environment, it is of paramount importance to maintain monetary and financial stability in Hong Kong, as I made clear when taking over as Chief Executive of the HKMA on 1 October 2019.	面對如此不確定和充滿挑戰的環境，維持香港的貨幣及金融穩定尤為重要。當我於2019年10月1日就任香港金融管理局（HKMA）行政總裁時，亦特別強調了這一點。	['chief executive of the hkma', 'hkma']	{'chief executive of the hkma': '（ HKMA ） 總裁', 'hkma': '香港金融管理局'}	['（ HKMA ） 總裁', '香港金融管理局']
3	{'lers': '聯匯制度', 'linked exchange rate system': '聯繫匯率制度', 'banking system': '銀行體系', 'outflow of fund': '資金流出'}	The Linked Exchange Rate System (LERS) in place since 1983 has helped Hong Kong weather numerous challenges and shocks, demonstrating its important role as an anchor of Hong Kong’s economic prosperity and status as an international financial centre. Notwithstanding the challenging external and domestic environment during the year, the LERS continued to operate in a smooth and orderly manner, once again proving its resilience in times of uncertainty. Hong Kong’s banking system also remained sound and robust. The facts speak for themselves: the Hong Kong dollar exchange rate remained stable and has strengthened to the strong side of the Convertibility Zone in recent months, while bank deposits continued to grow during the year. In a nutshell, no noticeable outflow of funds from the Hong Kong dollar or the banking system was observed.	自1983年實行聯繫匯率制度（LERS）以來，香港成功應對了多次挑戰與衝擊，展現了其作為香港經濟繁榮的樞紐和國際金融中心地位的重要作用。今年在困難的外部和內部環境下，聯繫匯率制度依然平穩有序地運作，再次證明了其在不確定時代的韌性。香港的銀行體系亦保持健全和強韌。事實本身已經說明了一切：港元匯率保持穩定，並在最近幾個月升至兌換區的較強一側，銀行存款亦持續增長。在總結來說，沒有觀察到港元或銀行體系的資金明顯流出。	['lers', 'linked exchange rate system', 'banking system', 'outflow of fund']	{'lers': '▔', 'linked exchange rate system': '聯繫匯率制度', 'banking system': '銀行體系', 'outflow of fund': '▔'}	['▔', '聯繫匯率制度', '銀行體系', '▔']
4	{'swift': '環球銀行金融電信協會(SWIFT)', 'banking system': '銀行體系'}	The stability of Hong Kong’s monetary and banking systems reflects not only the robustness of, but also strong confidence in, our systems. This did not happen overnight, but through years of efforts to build up buffers and strengthen surveillance, complemented by our swift response to rumours on social media platforms.	香港貨幣及銀行體系的穩定，不僅反映系統的韌性，也彰顯市場對我們系統的高度信心。這不是一夜之功，而是多年來建立儲備和加強監察的努力積累，再加上我們對社交媒體傳言的迅速反應，有效地保護了信心。	['swift', 'banking system']	{'swift': '迅速', 'banking system': '銀行體系'}	['迅速', '銀行體系']
5	{'asset quality': '資產質素', 'banking system': '銀行體系', 'countercyclical macroprudential measure': '逆周期宏觀審慎措施', 'foreign exchange reserve': '外匯儲備', 'property market': '物業市場'}	Our preparations over the years for rainy days have built a solid foundation and strong buffers for Hong Kong’s monetary and banking systems. In addition to the vast foreign exchange reserves in our public coffers, our banking system has strong capital buffers, robust liquidity and very good asset quality, whether by international or historical standards. The eight rounds of countercyclical macroprudential measures on property mortgages implemented since 2009 have also greatly enhanced banks’ resilience against a property market downturn.	多年來的準備工作為香港的貨幣及銀行系統打下了堅實的基礎和強大的儲備。不僅擁有巨額的外匯儲備，我們的銀行體系亦擁有堅實的資本緩衝、充裕的流動性和良好的資產質量，無論按國際或歷史標準衡量。自2009年起實施的八輪反周期宏觀審慎措施，也大大增強了銀行抵禦房地產市場下行的韌性。	['asset quality', 'banking system', 'countercyclical macroprudential measure', 'foreign exchange reserve', 'property market']	{'asset quality': '資產質量', 'banking system': '銀行體系', 'countercyclical macroprudential measure': '反周期宏觀審慎措施', 'foreign exchange reserve': '外匯儲備', 'property market': '房地產市場'}	['資產質量', '銀行體系', '反周期宏觀審慎措施', '外匯儲備', '房地產市場']
6	{'hong kong dollar funding': '港元資金流向', 'banking stability': '銀行體系穩定', 'banking supervision': '銀行監管', 'contingency plan': '應變規劃', 'credit and liquidity risk': '信用及流動性風險', 'market surveillance': '市場監察', 'stress test': '壓力測試'}	Market surveillance and banking supervision make up the core part of our work in maintaining monetary and banking stability, and we have been strengthening our surveillance and supervisory framework from time to time. Apart from close monitoring of the credit and liquidity risks of banks, one of our new endeavours in the year was to make use of technology and granular data collected from banks to enhance our capability to monitor Hong Kong dollar funding and financial market activities in a more in-depth and timely manner. Stress tests and contingency planning have also been augmented in the light of the fast evolving economic and operating environment.	市場監測和銀行監管是我們維持貨幣和銀行穩定工作的核心，我們也不斷加強監察和監管框架。除緊密監控銀行信貸和流動性風險外，今年的一個新舉措是利用科技和從銀行收集的詳細數據，提升我們審慎監測港元資金和金融市場活動的能力，更加深入和及時。鑑於經濟和營運環境的快速變化，我們也增強了壓力測試和應急預案。	['hong kong dollar funding', 'banking stability', 'banking supervision', 'contingency plan', 'credit and liquidity risk', 'market surveillance', 'stress test']	{'hong kong dollar funding': '港元資金', 'banking stability': '銀行穩定', 'banking supervision': '銀行監管', 'contingency plan': '應急預案', 'credit and liquidity risk': '信貸和流動性風險', 'market surveillance': '市場監測', 'stress test': '壓力測試'}	['港元資金', '銀行穩定', '銀行監管', '應急預案', '信貸和流動性風險', '市場監測', '壓力測試']
7	{'fatf': '財務行動特別組織', 'financial action task force': '財務行動特別組織', 'international monetary fund': '國際貨幣基金組織', 'mutual evaluation': '相互評估', 'regulatory regime': '監管制度'}	Indeed, our robust regulatory regime has won strong endorsements internationally. During the year, the International Monetary Fund reaffirmed that Hong Kong was well placed to address both cyclical and structural changes, given its significant buffers. Hong Kong’s effective legal and institutional framework for combatting money laundering and terrorist financing also obtained a positive assessment from the Financial Action Task Force (FATF), making Hong Kong the first in the Asia-pacific region to achieve an overall compliant result in the FATF’s Mutual Evaluation.	事實上，我們的堅實監管制度已獲得國際社會的高度認可。今年，國際貨幣基金組織（IMF）重申，依靠充足的緩衝，香港能應對周期性和結構性變化。香港在打擊洗錢和恐怖分子融資方面的法律和制度框架，也獲得了金融行動特別工作組（FATF）的積極評估，使香港成為亞太地區首個在FATF互評中取得全面合規成績的地區。	['fatf', 'financial action task force', 'international monetary fund', 'mutual evaluation', 'regulatory regime']	{'fatf': 'FATF', 'financial action task force': '金融 行動 工作 組', 'international monetary fund': '國際貨幣基金組織', 'mutual evaluation': '互評', 'regulatory regime': '監管制度'}	['FATF', '金融 行動 工作 組', '國際貨幣基金組織', '互評', '監管制度']
8	{'banking system': '銀行體系'}	Confidence is the foundation for the proper functioning of markets and is crucial to the safeguarding of monetary and financial stability. To maintain market confidence, we have to be on high alert for, and respond swiftly to, any malicious rumours that may potentially cast doubt on Hong Kong’s monetary or banking systems. This is particularly important given the prevalent use of social media and instant messaging nowadays. While a variety of rumours were spread on social media platforms by fearmongers during the outbreak of social unrest, our quick and clear rebuttals to these rumours through social media, in addition to traditional media, proved useful and effective in clearing the air, quelling false rumours from spreading further, and upholding international and public confidence in our systems.	信心是市場正常運作的基礎，也是維護貨幣和金融穩定的關鍵。為了維持市場信心，我們必須保持高度警覺，迅速回應可能對香港貨幣或銀行系統造成疑慮的惡意傳言。這在當今社交媒體和即時訊息盛行的時代尤為重要。雖然在社會動盪期間，有恐慌者在社交媒體上散布各種謠言，但我們透過社交媒體和傳統媒體快速而清晰的反駁，成功澄清事實，阻止謠言擴散，並維護國際和公眾對我們系統的信心。	['banking system']	{'banking system': '銀行系統'}	['銀行系統']
9	{'banking system': '銀行體系'}	# Banking system: an important pillar of economic activity	# 銀行體系：經濟活動的重要支柱	['banking system']	{'banking system': '銀行體系'}	['銀行體系']
