	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表
1	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
2	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	▁174
3	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數
4	資本外流	資本外流	資本外流	資本外流	資本外流	資金外流
5	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	▁102
6	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
7	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
8	股市	股市	股市	股市	股市	股市
9	▔	▁0	▔	▁0	▔	▁0
10	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	▁96
11	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	▁174
12	▔	▁30	▔	▁25	▔	▁399
13	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動
14	資本外流	資本外流	資本外流	資本外流	資本外流	資金外流
15	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
16	資金流向	資金流向	資金流向	資金流向	資金流向	資金流向
17	市場估值	市場估值	市場估值	市場估值	市場估值	市場估值
18	股市	股市	股市	股市	股市	股市
19	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
20	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	▁27
21	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
22	金管局	金管局	金管局	金管局	金管局	金管局
23	反周期措施	反周期措施	反周期措施	反周期措施	反周期措施	逆周期措施
24	信用風險	信用風險	信用風險	信用風險	信用風險	信用風險
25	還款比率	還款比率	還款比率	債務償還比率	還款比率	▁79
26	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
27	價值 比率	價值 比率	價值 比率	價值 比率	價值 比率	▁234
28	市場	市場	市場	市場	市場	▁308
29	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	▁345
30	處置辦公室	處置辦公室	處置辦公室	處置辦公室	處置辦公室	▁338
31	金融危機	金融危機	金融危機	金融危機	金融危機	金融危機
32	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
33	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
34	全球金融危機	全球金融危機	全球金融危機	全球金融危機	全球金融危機	▁159
35	國際標準	國際標準	國際標準	國際標準	國際標準	▁216
36	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
37	資本 充足	資本 充足	資本 充足	資本 充足	資本 充足	▁39
38	▔	▁19	▔	國際金融中心	▔	國際金融中心
39	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
40	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
41	資本 充足 比率	資本 充足 比率	資本 充足 比率	資本 充足 比率	資本 充足 比率	▁40
42	流動性	流動性	流動性	流動性	流動性	流動性
43	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率
44	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
