	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	major economy	major economy	major economy	major economy	major economy	major economy
1	interest rate cut	interest rate cut	interest rate cut	interest rate cut	interest rate cut	interest rate cut
2	▔	▁10	▔	▁6	▔	▁70
3	inflation	inflation	inflation	inflation	inflation	inflation
4	hkma	hkma	hkma	hkma	hkma	hkma
5	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
6	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit
7	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
8	hkma	hkma	hkma	hkma	hkma	hkma
9	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business
10	medium enterprise	medium enterprise	medium enterprise	medium enterprise	medium enterprise	small and medium enterprise
11	policy measure	policy measure	policy measure	policy measure	policy measure	policy measure
12	sar government	sar government	sar government	hksar government	sar government	hksar government
13	global supply chain	global supply chain	global supply chain	global supply chain	global supply chain	global supply chain
14	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension
15	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation
16	real economy	real economy	real economy	real economy	real economy	real economy
17	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
18	▔	▁12	▔	▁8	▔	▁86
19	tariff	tariff	tariff	tariff	tariff	tariff
20	hkma	hkma	hkma	hkma	hkma	hkma
21	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
22	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system
23	system lers	system lers	system lers	lers	system lers	lers
24	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system
25	range	range	range	convertibility zone	range	convertibility zone
26	▔	▁6	▔	▁4	▔	imf
27	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
28	lers	system lers	lers	lers	lers	lers
29	market surveillance	market surveillance	market surveillance	market surveillance	market surveillance	market surveillance
30	lers	system lers	lers	lers	lers	lers
31	credit risk	credit risk	credit risk	credit risk	credit risk	credit risk
32	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management
33	provision	provision	provision	provision	provision	provision
34	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold
35	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
36	classify loan	classify loan	classify loan	classify loan	classify loan	classify loan
37	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio
38	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio
39	capital ratio	capital ratio	capital ratio	capital ratio	capital ratio	capital ratio
40	risk management	risk management	risk management	risk management	risk management	risk management
41	kong system	kong system	kong system	kong	kong system	▁108
42	macroprudential regulatory	macroprudential regulatory	macroprudential regulatory	macroprudential regulatory	macroprudential regulatory	▁32
43	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio
44	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
45	property market	property market	property market	property market	property market	property market
46	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan
47	countercyclical macroprudential regulatory measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential measure	countercyclical macroprudential regulatory measure	countercyclical macroprudential measure
48	hkma	hkma	hkma	hkma	hkma	hkma
49	third service provider	third service provider	third service provider	third service provider	third service provider	third service provider
50	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
51	mapping and scenario testing exercise	mapping and scenario testing exercise	mapping and scenario testing exercise	mapping and scenario testing exercise	mapping and scenario testing exercise	mapping and scenario testing exercise
52	risk management	risk management	risk management	risk management	risk management	risk management
53	technology service provider	technology service provider	technology service provider	technology service provider	technology service provider	technology service provider
54	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk
55	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience
56	hkma	hkma	hkma	hkma	hkma	hkma
57	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure
58	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator
59	value facility licensees	value facility licensees	value facility licensees	value facility licensees	value facility licensees	▁14
60	fraud and money intelligence taskforce fmlit	fraud and money intelligence taskforce fmlit	fraud and money intelligence taskforce fmlit	fraud and money intelligence taskforce fmlit	fraud and money intelligence taskforce fmlit	fraud and money laundering intelligence taskforce
61	enforcement	enforcement	enforcement	enforcement	enforcement	▁24
62	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed
63	internet banking	internet banking	internet banking	internet banking	internet banking	internet banking
64	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
65	financial fraud	financial fraud	financial fraud	financial fraud	financial fraud	▁94
66	bank information share	bank information share	bank information share	bank information share	bank information share	bank information share
67	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
68	money safe	money safe	money safe	money safe	money safe	money safe
69	safe service	safe service	safe service	safe service	safe service	▁47
70	seven cool period	seven cool period	seven cool period	seven cool period	seven cool period	▁2
71	credit product	credit product	credit product	credit product	credit product	credit product
72	credit data smart	credit data smart	credit data smart	credit data smart	credit data smart	credit data smart
73	consumer credit reference service	consumer credit reference service	consumer credit reference service	credit data smart	consumer credit reference service	consumer credit reference service
74	cool period	cool period	cool period	cool period	cool period	cool period
75	consumer credit product	consumer credit product	consumer credit product	consumer credit product	consumer credit product	consumer credit product
76	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product
77	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
78	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending
79	credit relief	credit relief	credit relief	credit relief	credit relief	credit relief
80	real economy	real economy	real economy	real economy	real economy	real economy
81	loan portfolio	loan portfolio	loan portfolio	loan portfolio	loan portfolio	loan portfolio
82	hkma	hkma	hkma	hkma	hkma	hkma
83	sector measure	sector measure	sector measure	sector measure	sector measure	sector measure
84	cyberport	cyberport	cyberport	cyberport	cyberport	cyberport
85	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
86	hkma	hkma	hkma	hkma	hkma	hkma
87	financial service	financial service	financial service	financial service	financial service	financial service
88	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
89	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
90	customer application	customer application	customer application	customer service	customer application	customer application
91	risk management	risk management	risk management	risk management	risk management	risk management
92	sustainability report	sustainability report	sustainability report	sustainability report	sustainability report	sustainability report
93	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
94	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub
95	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
96	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
97	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business
98	offshore bank lending	offshore bank lending	offshore bank lending	offshore bank lending	offshore bank lending	offshore bank lending
99	rmb bond	rmb bond	rmb bond	rmb bond	rmb bond	rmb bond
100	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility
101	rmb trade financing liquidity facility	rmb trade financing liquidity facility	rmb trade financing liquidity facility	rmb trade financing liquidity facility	rmb trade financing liquidity facility	rmb trade financing liquidity facility
102	bond market	bond market	bond market	bond market	bond market	bond market
103	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
104	▔	▁4	▔	northbound scheme	▔	northbound scheme
105	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral
106	ministry of finance	ministry of finance	ministry of finance	ministry of finance	ministry of finance	ministry of finance
107	onshore bond	onshore bond	onshore bond	onshore bond	onshore bond	onshore bond
108	real economy	real economy	real economy	real economy	real economy	real economy
109	investment product	investment product	investment product	investment product	investment product	investment product
110	policy bank	policy bank	policy bank	policy bank	policy bank	policy bank
111	trade financing	trade financing	trade financing	trade finance	trade financing	trade finance
112	hkma	hkma	hkma	hkma	hkma	hkma
113	offshore rmb bond repo business	offshore rmb bond repo business	offshore rmb bond repo business	offshore rmb bond repo business	offshore rmb bond repo business	offshore rmb bond repo business
114	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore renminbi business
115	▔	▁0	▔	china economic stimulus measure	▔	▁3
116	global tech cycle	global tech cycle	global tech cycle	global tech cycle	global tech cycle	global tech cycle
117	labour market	labour market	labour market	labour market	labour market	labour market
118	regional tie	regional tie	regional tie	regional tie	regional tie	regional tie
119	international exchange	international exchange	international exchange	international exchange	international exchange	international exchange
120	international exchange	international exchange	international exchange	international exchange	international exchange	international exchange
121	external price pressure	external price pressure	external price pressure	external price pressure	external price pressure	external price pressure
122	local stock market	local stock market	local stock market	local stock market	local stock market	local stock market
123	property market	property market	property market	property market	property market	property market
124	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure
125	stock market	stock market	stock market	stock market	stock market	equity market
126	trade tension	trade tension	trade tension	trade tension	trade tension	trade tension
127	inflation	inflation	inflation	inflation	inflation	inflation
128	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
129	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
130	kong	kong system	kong	kong	kong	▁108
131	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension
132	foreign exchange	foreign exchange	foreign exchange	exchange fund	foreign exchange	foreign exchange
133	global growth prospect	global growth prospect	global growth prospect	global growth prospect	global growth prospect	global growth prospect
134	us monetary policy	us monetary policy	us monetary policy	us monetary policy	us monetary policy	us monetary policy
135	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system
136	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
137	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy
138	banking system stability	banking stability	banking system stability	banking stability	banking system stability	banking stability
139	small and medium enterprise	medium enterprise	small and medium enterprise	medium enterprise	small and medium enterprise	small and medium enterprise
140	contingency plan	contingency plan	contingency plan	contingency plan	contingency plan	contingency plan
141	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
142	generative artificial intelligence sandbox	generative artificial intelligence sandbox	generative artificial intelligence sandbox	generative artificial intelligence sandbox	generative artificial intelligence sandbox	generative artificial intelligence sandbox
143	supervisory guidance	supervisory guidance	supervisory guidance	regulatory guidance	supervisory guidance	supervisory guidance
144	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience
145	cross-sectoral initiative	cross-sectoral initiative	cross-sectoral initiative	cross-sector initiative	cross-sectoral initiative	cross-sectoral initiative
146	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
147	hkma	hkma	hkma	hkma	hkma	hkma
148	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
149	risk supervision	risk supervision	risk supervision	risk supervision	risk supervision	risk supervision
150	secondary market	secondary market	secondary market	secondary market	secondary market	secondary market
151	▔	credit product	▔	credit product	▔	credit product
152	credit data smart	credit data smart	credit data smart	credit data smart	credit data smart	credit data smart
153	credit data smart	consumer credit reference service	credit data smart	credit data smart	credit data smart	consumer credit reference service
154	cool period	cool period	cool period	cool period	cool period	cool period
155	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement	▁39
156	digital bank	digital bank	digital bank	digital bank	digital bank	digital bank
157	digital asset activity	digital asset activity	digital asset activity	digital asset activity	digital asset activity	digital asset activity
158	money safe	money safe	money safe	money safe	money safe	money safe
159	consumer product	consumer credit product	consumer product	consumer credit product	consumer product	consumer credit product
160	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection
161	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product
162	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
163	hkma	hkma	hkma	hkma	hkma	hkma
164	bank consumer	bank consumer	bank consumer	bank consumer	bank consumer	consumer banking
165	bank consumer protection	bank consumer protection	bank consumer protection	bank consumer protection	bank consumer protection	bank consumer protection
166	customer service	customer application	customer service	customer service	customer service	customer application
167	public partnership platform	public partnership platform	public partnership platform	public partnership platform	public partnership platform	public partnership platform
168	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report
169	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	▁35
170	authorised payment scam	authorised payment scam	authorised payment scam	authorised payment scam	authorised payment scam	▁38
171	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	money laundering and terrorist financing
172	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed
173	suspicious activity monitoring	suspicious activity monitoring	suspicious activity monitoring	monitoring suspicious activity	suspicious activity monitoring	suspicious activity monitoring
174	hkma	hkma	hkma	hkma	hkma	hkma
175	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
176	bank information share	bank information share	bank information share	bank information share	bank information share	bank information share
177	international supervisory standard	international supervisory standard	international supervisory standard	international supervisory standard	international supervisory standard	international supervisory standard
178	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
179	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
180	hkma	hkma	hkma	hkma	hkma	hkma
181	resolvability barrier	resolvability barrier	resolvability barrier	resolvability barrier	resolvability barrier	resolvability barrier
182	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability
183	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard
184	hkma	hkma	hkma	hkma	hkma	hkma
185	financial contract	financial contract	financial contract	financial contract	financial contract	financial contract
186	connect	connect	connect	connect	connect	swap connect
187	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility
188	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral
189	hkma	hkma	hkma	hkma	hkma	hkma
190	offshore renminbi	offshore renminbi business	offshore renminbi	offshore renminbi business	offshore renminbi	offshore renminbi business
191	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre
192	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
193	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
194	international and regional central banking and regulatory forum	international and regional central banking and regulatory forum	international and regional central banking and regulatory forum	international and regional central banking and regulatory forum	international and regional central banking and regulatory forum	international and regional central banking and regulatory forum
195	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit
196	central banking and regulatory forum	central banking and regulatory forum	central banking and regulatory forum	central banking and regulatory forum	central banking and regulatory forum	central banking and regulatory forum
197	market outreach	market outreach	market outreach	market outreach	market outreach	market outreach
198	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
199	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
200	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
201	hkma	hkma	hkma	hkma	hkma	hkma
202	financial platform	financial platform	financial platform	financial platform	financial platform	financial platform
203	financial service	financial service	financial service	financial service	financial service	financial service
204	financial system	financial system	financial system	financial system	financial system	financial system
205	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
206	online payment system	online payment system	online payment system	online interbank payment clear system	online payment system	▁15
207	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure
208	online interbank payment system	online interbank payment system	online interbank payment system	online interbank payment clear system	online interbank payment system	▁72
209	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
210	hkma	hkma	hkma	hkma	hkma	hkma
211	reserve management	reserve management	reserve management	reserve management	reserve management	reserve management
212	major economy	major economy	major economy	major economy	major economy	major economy
213	exchange fund	foreign exchange	exchange fund	exchange fund	exchange fund	foreign exchange
214	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
215	investment return	investment return	investment return	investment return	investment return	investment return
216	policy rate	policy rate	policy rate	policy rate	policy rate	policy rate
217	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
218	▔	▁10	▔	▁6	▔	▁70
219	inflation	inflation	inflation	inflation	inflation	inflation
220	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return
221	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification
222	hkma	hkma	hkma	hkma	hkma	hkma
223	hkma	hkma	hkma	hkma	hkma	hkma
224	digital capability	digital capability	digital capability	digital capability	digital capability	digital capability
225	financial discipline	financial discipline	financial discipline	financial discipline	financial discipline	financial discipline
226	hkma	hkma	hkma	hkma	hkma	hkma
227	▔	▁1	▔	▁0	▔	▁4
228	bond market	bond market	bond market	bond market	bond market	bond market
229	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit
230	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao
231	hkma	hkma	hkma	hkma	hkma	hkma
232	primary scheme	primary scheme	primary scheme	primary liquidity providers scheme	primary scheme	plp scheme
233	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
234	hkma	hkma	hkma	hkma	hkma	hkma
235	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market
