	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	space	space	space	space	space	platz
1	speicherressourcen	speicherressourcen	speicherressourcen	speicher	speicherressourcen	speicher
2	teilen	teilen	teilen	teilen	teilen	teilen
3	einschränkung	einschränkung	einschränkung	einschränkung	einschränkung	einschränkung
4	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
5	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich
6	auslöserbasieren	auslöserbasieren	auslöserbasieren	auslöser	auslöserbasieren	auslöser
7	konnektorinstanzen	konnektorinstanzen	konnektorinstanzen	▔ertrat<sos>	konnektorinstanzen	konnektor
8	kunde	kunde	kunde	kunde	kunde	▁15
9	lieferant	lieferant	lieferant	lieferant	lieferant	▁64
10	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren
11	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
12	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich
13	hauptindikator	hauptindikator	hauptindikator	hauptindikator	hauptindikator	indikator
14	abfrage	abfrage	abfrage	abfrage	abfrage	abfrage
15	provider	provider	provider	provider	provider	anbieter
16	space	space	space	space	space	platz
17	buchungskreisübergreifen	buchungskreisübergreifen	buchungskreisübergreifen	unternehmensübergreifen	buchungskreisübergreifen	▁28
18	verlauf	verlauf	verlauf	verlauf	verlauf	verlauf
19	release	release	release	release	release	freigabe
20	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
21	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	zugriffskontrolle
22	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter	datenanbieter
23	bereich	bereich	bereich	abschnitt	bereich	abschnitt
24	provider	provider	provider	provider	provider	anbieter
25	anbieter	provider	anbieter	provider	anbieter	anbieter
26	release	release	release	release	release	freigabe
27	zuweisen	zuweisen	zuweisen	zuweisen	zuweisen	zuweisen
28	speicherkapazität	speicherressourcen	speicherkapazität	speicher	speicherkapazität	speicher
29	platz	space	platz	space	platz	platz
30	zeitraum	zeitraum	zeitraum	periode	zeitraum	periode
31	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
32	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
33	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
34	space	space	space	space	space	platz
35	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
36	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell
