	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行
1	貨幣政策「正常化」	貨幣政策「正常化」	貨幣政策「正常化」	貨幣政策「正常化」	貨幣政策「正常化」	貨幣政策「正常化」
2	失業率	失業率	失業率	失業率	失業率	失業率
3	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒
4	COVID-19	COVID-19	COVID-19	COVID-19	COVID-19	▁31
5	金管局總裁	金管局總裁	金管局總裁	金管局總裁	金管局總裁	金管局總裁
6	金管局	金管局	金管局	金管局	金管局	金管局
7	▔	▁9	▔	聯匯制度	▔	聯匯制度
8	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
9	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
10	資金流出	資金流出	資金流出	資金流出	資金流出	資金流出
11	迅速	迅速	迅速	迅速	迅速	▁139
12	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
13	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
14	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
15	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施
16	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備
17	物業市場	物業市場	物業市場	物業市場	物業市場	物業市場
18	港元資金流向	港元資金流向	港元資金流向	港元資金	港元資金流向	港元資金流向
19	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定
20	銀行監管	銀行監管	銀行監管	銀行監管	銀行監管	銀行監管
21	應變規劃	應變規劃	應變規劃	應變規劃	應變規劃	應變規劃
22	信用及流動性風險	信用及流動性風險	信用及流動性風險	信用及流動性風險	信用及流動性風險	信用及流動性風險
23	市場監察	市場監察	市場監察	市場監察	市場監察	市場監察
24	壓力測試	壓力測試	壓力測試	壓力 測試	壓力測試	壓力測試
25	財務行動特別組織	財務行動特別組織	財務行動特別組織	財務行動特別組織	財務行動特別組織	財務行動特別組織
26	財務行動特別組織	財務行動特別組織	財務行動特別組織	財務行動特別組織	財務行動特別組織	財務行動特別組織
27	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
28	相互評估	相互評估	相互評估	相互評估	相互評估	相互評估
29	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
30	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
31	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
32	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
33	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制
34	逆周期緩衝資本比率	逆周期緩衝資本比率	逆周期緩衝資本比率	逆周期緩衝資本比率	逆周期緩衝資本比率	逆周期緩衝資本比率
35	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定
36	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務
37	借貸空間	借貸空間	借貸空間	借貸空間	借貸空間	借貸空間
38	監管儲備水平	監管儲備水平	監管儲備水平	監管儲備水平	監管儲備水平	監管儲備水平
39	紓緩措施	紓緩措施	紓緩措施	紓困措施	紓緩措施	紓緩措施
40	中小企	中小企	中小企	中小企	中小企	中小企
41	銀行業	銀行體系	銀行業	銀行體系	銀行業	銀行體系
42	金管局	金管局	金管局	金管局	金管局	金管局
43	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶
44	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序
45	普及金融	普及金融	普及金融	普及金融	普及金融	普及金融
46	分層帳戶服務	分層帳戶服務	分層帳戶服務	分層帳戶服務	分層帳戶服務	分層帳戶服務
47	簡易帳戶	簡易帳戶	簡易帳戶	簡易帳戶	簡易帳戶	簡易帳戶
48	簡易帳戶	簡易帳戶	簡易帳戶	簡易帳戶	簡易帳戶	簡易帳戶
