	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	長 官 報告	長 官 報告	長 官 報告	長 官 報告	長 官 報告	▁34
1	▔	▁9	▔	新冠病毒	▔	新冠病毒
2	運作彈性	運作彈性	運作彈性	運作穩健性	運作彈性	運作穩健性
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	全球金融條件	全球金融條件	全球金融條件	全球金融條件	全球金融條件	▁113
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力
8	變異株	變異株	變異株	變異株	變異株	變異株
9	疫情	疫情	疫情	疫情	疫情	疫情
10	運作彈性	運作彈性	運作彈性	抗壓能力	運作彈性	抗震能力
11	新冠疫苗	▁9	新冠疫苗	新冠病毒	新冠疫苗	新冠病毒
12	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗
13	政府 抗疫 支援 措施	政府 抗疫 支援 措施	政府 抗疫 支援 措施	政府 抗疫 支援 措施	政府 抗疫 支援 措施	▁125
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策
16	抗疫	疫情	抗疫	疫情	抗疫	疫情
17	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施	紓困措施
18	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港 的 門戶	香港 的 門戶	香港 的 門戶	香港 的 門戶	香港 的 門戶	▁145
21	內地	內地	內地	內地	內地	內地
22	▔	▁29	▔	▁29	▔	▁192
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
24	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	重點策略	重點策略	重點策略	重點策略	重點策略	▁282
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
28	金融系統	金融系統	金融系統	金融體系	金融系統	金融體系
29	貨幣及金融系統	貨幣及金融系統	貨幣及金融系統	貨幣及金融體系	貨幣及金融系統	貨幣及金融體系
30	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
31	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
32	新冠疫情	▁9	新冠疫情	新冠病毒	新冠疫情	新冠病毒
33	新冠疫情	新冠疫情	新冠疫情	新冠病毒疫情	新冠疫情	新冠病毒疫情
34	香港金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系
35	▔	▁25	▔	▁25	▔	▁181
36	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
37	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策
38	兌換 及 貨幣 市場	兌換 及 貨幣 市場	兌換 及 貨幣 市場	匯率及貨幣市場	兌換 及 貨幣 市場	▁88
39	金融體系	金融系統	金融體系	金融體系	金融體系	金融體系
40	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
41	疫情	疫情	疫情	疫情	疫情	疫情
42	外匯部門報告	外匯部門報告	外匯部門報告	外匯部門報告	外匯部門報告	▁92
43	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
44	▔	▁25	▔	▁25	▔	▁181
45	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備
46	財政框架	財政框架	財政框架	財政框架	財政框架	▁101
47	謹慎 財政 框架	謹慎 財政 框架	謹慎 財政 框架	謹慎 財政 框架	謹慎 財政 框架	▁238
48	全面分析	全面分析	全面分析	全面分析	全面分析	▁43
49	數據	數據	數據	數據	數據	▁66
50	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
51	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察
52	公眾 市場 參	公眾 市場 參	公眾 市場 參	公眾 市場 參	公眾 市場 參	▁240
53	監察	監察	監察	監察	監察	監察
54	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術
55	資產質量	資產質量	資產質量	資產質素	資產質量	資產質素
56	新冠疫情	▁9	新冠疫情	新冠病毒	新冠疫情	新冠病毒
57	新冠疫情	新冠疫情	新冠疫情	新冠病毒疫情	新冠疫情	新冠病毒疫情
58	資本充足比率	資本充足比率	資本充足比率	資本充足率	資本充足比率	資本充足水平
59	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本充足比率	資本充足比率	資本充足比率	資本充足比率	資本充足比率	資本充足比率
62	分類貸款比率	分類貸款比率	分類貸款比率	特定分類貸款比率	分類貸款比率	特定分類貸款比率
63	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
64	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
65	國際標準	國際標準	國際標準	國際標準	國際標準	國際標準
66	流動性水平	流動性水平	流動性水平	流動性水平	流動性水平	流動性水平
67	長期平均水平	長期平均水平	長期平均水平	長期平均水平	長期平均水平	長期平均水平
68	疫情	疫情	疫情	疫情	疫情	疫情
69	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求
70	重要支柱	重要支柱	重要支柱	重要支柱	重要支柱	▁224
71	新冠疫情	▁9	新冠疫情	新冠病毒	新冠疫情	新冠病毒
72	信貸風險	信貸風險	信貸風險	信用風險	信貸風險	信用風險
73	金管局	金管局	金管局	金管局	金管局	金管局
74	預先批核還息不還本計劃	預先批核還息不還本計劃	預先批核還息不還本計劃	PPPHS	預先批核還息不還本計劃	預先批核還息不還本計劃
75	企業客戶	企業客戶	企業客戶	企業客戶	企業客戶	企業客戶
76	▔	▁12	▔	▁13	▔	▁76
77	個人借款人	個人借款人	個人借款人	個人借款人	個人借款人	▁158
78	貸款	貸款	貸款	貸款	貸款	▁187
79	疫情	疫情	疫情	疫情	疫情	疫情
80	重要支柱	重要支柱	重要支柱	重要支柱	重要支柱	▁224
81	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
82	紓困措施	抗疫支援措施	紓困措施	抗疫支援措施	紓困措施	紓困措施
83	監管工作	監管工作	監管工作	監管工作	監管工作	監管工作
84	▔	▁8	▔	消費者保障	▔	消費者保障
85	加強	加強	加強	加強	加強	STEPS
86	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障
87	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
88	網絡防衛能力	網絡防衛能力	網絡防衛能力	網絡防衛能力	網絡防衛能力	網絡防衛能力
89	網絡威脅	網絡威脅	網絡威脅	網絡威脅	網絡威脅	網絡威脅
90	數位金融服務	數位金融服務	數位金融服務	數位金融服務	數位金融服務	數碼金融服務
91	▔	▁11	▔	▁12	▔	▁73
92	數字化	數字化	數字化	數碼化	數字化	數碼化
93	金融 服務	金融 服務	金融 服務	金融服務	金融 服務	金融服務
94	投資者保障	投資者保障	投資者保障	投資者保障	投資者保障	投資者的保障
95	經營環境	經營環境	經營環境	經營環境	經營環境	經營環境
96	運作穩健性及網絡防衛能力	運作穩健性及網絡防衛能力	運作穩健性及網絡防衛能力	運作穩健性及網絡防衛能力	運作穩健性及網絡防衛能力	運作穩健性及網絡防衛能力
97	疫情	疫情	疫情	疫情	疫情	疫情
98	詐騙電郵	詐騙電郵	詐騙電郵	網絡釣魚騙案	詐騙電郵	網絡釣魚騙案
