	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	總裁 聲明	總裁 聲明	總裁 聲明	總裁 聲明	總裁 聲明	▁69
1	19	19	19	19	19	新冠病毒
2	營運韌性	營運韌性	營運韌性	營運韌性	營運韌性	▁390
3	金融 穩定	金融 穩定	金融 穩定	金融穩定	金融 穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	金融環境	金融環境	金融環境	全球金融環境	金融環境	▁227
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通膨壓力	通膨壓力	通膨壓力	通膨壓力	通膨壓力	▁289
8	變種 病毒	變種 病毒	變種 病毒	變種 病毒	變種 病毒	▁360
9	疫情	疫情	疫情	疫情	疫情	疫情
10	營運韌性	營運韌性	營運韌性	韌性	營運韌性	▁454
11	19	19	19	19	19	新冠病毒
12	19	19	19	19	19	▁107
13	疫情 困 措施	疫情 困 措施	疫情 困 措施	疫情 困 措施	疫情 困 措施	▁241
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	▁354
16	疫情	疫情	疫情	疫情	疫情	疫情
17	困 措施	困 措施	困 措施	紓困措施	困 措施	紓困措施
18	疫苗接種計畫	疫苗接種計畫	疫苗接種計畫	疫苗接種計畫	疫苗接種計畫	▁531
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港作為門戶	香港作為門戶	香港作為門戶	香港作為門戶	香港作為門戶	▁263
21	內地	內地	內地	內地	內地	內地
22	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
24	金融與貨幣穩定	金融與貨幣穩定	金融與貨幣穩定	金融和貨幣穩定	金融與貨幣穩定	▁192
