	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表
1	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
2	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數
3	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數
4	資金外流	資金外流	資金外流	資金外流	資金外流	資金外流
5	市場 經濟	市場 經濟	市場 經濟	市場 經濟	市場 經濟	▁102
6	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
7	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
8	股市	股市	股市	股市	股市	股市
9	十年期美國國債收益率	十年期美國國債收益率	十年期美國國債收益率	十年期美國國債收益率	十年期美國國債收益率	▁0
10	指數	指數	指數	指數	指數	▁93
11	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數
12	美國國債	美國國債	美國國債	美國國債	美國國債	▁365
13	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動
14	▔	資金外流	▔	資金外流	▔	資金外流
15	金融系統	金融系統	金融系統	金融體系	金融系統	金融體系
16	資金流動	資金流動	資金流動	資金流向	資金流動	資金流向
17	市場 估值	市場 估值	市場 估值	市場 估值	市場 估值	▁231
18	股市	股市	股市	股市	股市	股市
19	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
20	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	▁21
21	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
22	金管局	金管局	金管局	金管局	金管局	金管局
23	逆周期措施	逆周期措施	逆周期措施	▁9	逆周期措施	逆周期措施
24	▔	▁6	▔	信貸風險	▔	▁62
25	債務償還比率	債務償還比率	債務償還比率	債務供款比率	債務償還比率	▁78
26	金融體系	金融系統	金融體系	金融體系	金融體系	金融體系
27	按揭成數	按揭成數	按揭成數	按揭成數	按揭成數	按揭成數
28	房市	房市	房市	樓市	房市	樓市
29	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	▁322
30	處置辦公室	處置辦公室	處置辦公室	處置辦公室	處置辦公室	▁316
31	金融危機	金融危機	金融危機	金融危機	金融危機	金融危機
32	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
33	金融系統	金融系統	金融系統	金融體系	金融系統	金融體系
34	全球金融危機	全球金融危機	全球金融危機	全球金融危機	全球金融危機	▁149
35	▔	▁34	▔	▁47	▔	▁202
36	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
37	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	▁32
38	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
39	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
40	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
41	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率
42	流動性	流動性	流動性	流動性	流動性	流動性
43	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率
44	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
