	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	總裁報告	總裁報告	總裁報告	總裁報告	總裁報告	總裁報告
1	新冠病毒	新冠病毒	新冠病毒	新冠疫情	新冠病毒	新冠病毒
2	營運韌性	營運韌性	營運韌性	營運韌性	營運韌性	運作穩健性
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	全球金融狀況	全球金融狀況	全球金融狀況	全球金融狀況	全球金融狀況	全球金融狀況
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通膨壓力	通膨壓力	通膨壓力	通膨壓力	通膨壓力	▁152
8	變異株	變異株	變異株	變異株	變異株	變異株
9	疫情	疫情	疫情	疫情	疫情	疫情
10	營運韌性	營運韌性	營運韌性	韌性	營運韌性	抗震能力
11	新冠	新冠病毒	新冠	新冠疫情	新冠	新冠病毒
12	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗
13	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	▁181
16	抗疫	疫情	抗疫	疫情	抗疫	疫情
17	抗疫支援措施	抗疫支援措施	抗疫支援措施	紓困措施	抗疫支援措施	紓困措施
18	疫苗接種計畫	疫苗接種計畫	疫苗接種計畫	疫苗接種計畫	疫苗接種計畫	▁278
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港 門戶 的	香港 門戶 的	香港 門戶 的	香港 門戶 的	香港 門戶 的	▁141
21	內地	內地	內地	內地	內地	內地
22	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
24	金融和貨幣穩定	金融和貨幣穩定	金融和貨幣穩定	金融及貨幣穩定	金融和貨幣穩定	金融及貨幣穩定
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	重點策略領域	重點策略領域	重點策略領域	重點策略領域	重點策略領域	▁259
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
28	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
29	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系
30	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
31	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
32	新冠疫情	新冠病毒	新冠疫情	新冠疫情	新冠疫情	新冠病毒
33	新冠疫情	新冠疫情	新冠疫情	新冠疫情	新冠疫情	▁46
34	香港金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系
35	▔	▁24	▔	聯匯制度	▔	聯匯制度
36	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
37	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策
38	匯率 及 貨幣 市場	匯率 及 貨幣 市場	匯率 及 貨幣 市場	匯率及貨幣市場	匯率 及 貨幣 市場	▁94
39	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
40	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
41	疫情	疫情	疫情	疫情	疫情	疫情
42	對外部門報告	對外部門報告	對外部門報告	對外部門報告	對外部門報告	對外部門報告
43	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
44	聯匯制度	▁24	聯匯制度	聯匯制度	聯匯制度	聯匯制度
45	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備
46	財政制度	財政制度	財政制度	財政制度	財政制度	財政制度
47	審慎 財政 制度	審慎 財政 制度	審慎 財政 制度	審慎 財政 制度	審慎 財政 制度	▁224
48	全面的分析	全面的分析	全面的分析	全面的分析	全面的分析	▁41
49	數據 技術	數據 技術	數據 技術	數據 技術	數據 技術	▁70
50	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
51	宏觀審慎監控	宏觀審慎監控	宏觀審慎監控	宏觀審慎監控	宏觀審慎監控	▁175
52	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通
53	監控	監控	監控	監察	監控	監察
54	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術
55	資產品 質	資產品 質	資產品 質	資產品 質	資產品 質	資產質素
56	新冠疫情	新冠病毒	新冠疫情	新冠疫情	新冠疫情	新冠病毒
57	新冠疫情	新冠疫情	新冠疫情	新冠疫情	新冠疫情	▁46
58	資本充足比率	資本充足比率	資本充足比率	資本充足率	資本充足比率	▁22
59	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
