	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	chairman	chairman	chairman	chairman	chairman	chief executive
1	chairman 's report	chairman 's report	chairman 's report	chairman 's report	chairman 's report	▁153
2	▔	▁13	▔	▁11	▔	▁132
3	u.s presidential election	u.s presidential election	u.s presidential election	us presidential election	u.s presidential election	us presidential election
4	three major u.s stock index	three major u.s stock index	three major u.s stock index	three major u.s stock index	three major u.s stock index	▁161
5	brexit	brexit	brexit	brexit	brexit	brexit
6	brexit referendum	brexit referendum	brexit referendum	brexit referendum	brexit referendum	brexit referendum
7	black swan	black swan	black swan	black swan	black swan	black swan
8	crude oil future price	crude oil future price	crude oil future price	crude oil future price	crude oil future price	crude oil future price
9	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index
10	new york	new york	new york	new york	new york	new york
11	u.s dollar index	u.s dollar index	u.s dollar index	u.s dollar index	u.s dollar index	▁155
12	u.s 10 bond yield	u.s 10 bond yield	u.s 10 bond yield	u.s 10 bond yield	u.s 10 bond yield	▁158
13	stock market	stock market	stock market	stock market	stock market	stock market
14	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system	▁176
15	banking system	banking system	banking system	banking system	banking system	banking system
16	▔	▁18	▔	▁16	▔	banking stability
17	chinese	chinese	chinese	rmb	chinese	renminbi
18	exchange guarantee	exchange guarantee	exchange guarantee	exchange guarantee	exchange guarantee	▁35
19	international hedge fund	international hedge fund	international hedge fund	international hedge fund	international hedge fund	international hedge fund
20	affect	affect	affect	▁7	affect	▁86
21	u.s federal reserve	u.s federal reserve	u.s federal reserve	u.s federal reserve	u.s federal reserve	▁159
22	link exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system
23	authority	authority	authority	hkma	authority	hkma
24	banking system	banking system	banking system	banking system	banking system	banking system
25	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
26	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	▁2
27	overall loan	overall loan	overall loan	overall loan	overall loan	▁106
28	mortgage sector	mortgage sector	mortgage sector	mortgage sector	mortgage sector	▁111
29	property market cycle	property market cycle	property market cycle	property market cycle	property market cycle	property market cycle
30	statutory requirement	statutory requirement	statutory requirement	statutory requirement	statutory requirement	▁120
31	liquidity ratio	liquidity ratio	liquidity ratio	liquidity ratio	liquidity ratio	▁122
32	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	▁181
33	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
34	▔	authority	▔	hkma	▔	hkma
35	banking system	banking system	banking system	banking system	banking system	banking system
36	banking stability	▁18	banking stability	▁16	banking stability	banking stability
37	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
38	deposit insurance system	deposit insurance system	deposit insurance system	deposit insurance system	deposit insurance system	▁74
39	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
40	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution regime
41	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism office	▁165
42	authority	authority	authority	hkma	authority	hkma
43	banking system	banking system	banking system	banking system	banking system	banking system
44	banking stability	▁18	banking stability	▁16	banking stability	banking stability
45	sme	sme	sme	sme	sme	sme
46	sme	sme	sme	sme	sme	▁6
47	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing	sme financing guarantee scheme	▁7
48	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme
49	credit limit	credit limit	credit limit	credit limit	credit limit	▁27
50	bad debt	bad debt	bad debt	bad debt	bad debt	▁65
51	▔	▁10	▔	▁8	▔	▁92
52	hkma	authority	hkma	hkma	hkma	hkma
53	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
54	business association	business association	business association	association	business association	▁21
55	startup	startup	startup	start	startup	▁49
56	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce
57	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
