	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	executive	executive	executive	chief executive	executive	chief executive
1	chief executive 's 's report	chief executive 's 's report	chief executive 's 's report	chief executive 's 's report	chief executive 's 's report	▁124
2	trump	trump	trump	trump	trump	▁106
3	us presidential election	us presidential election	us presidential election	us presidential election	us presidential election	us presidential election
4	us stock index future	us stock index future	us stock index future	us stock index future	us stock index future	▁129
5	brexit	brexit	brexit	brexit	brexit	brexit
6	brexit referendum	brexit referendum	brexit referendum	brexit referendum	brexit referendum	brexit referendum
7	black swan	black swan	black swan	black swan	black swan	black swan
8	▔	▁1	▔	▁0	▔	▁38
9	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index
10	new york	new york	new york	new york	new york	new york
11	us dollar index	us dollar index	us dollar index	us dollar index	us dollar index	us dollar index
12	10 us bond yield	10 us bond yield	10 us bond yield	10 us bond yield	10 us bond yield	▁127
13	▔	▁13	▔	stock market	▔	stock market
14	monetary and banking sector	monetary and banking sector	monetary and banking sector	monetary and banking sector	monetary and banking sector	▁138
15	banking sector	banking sector	banking sector	banking system	banking sector	banking system
16	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
17	renminbi	renminbi	renminbi	renminbi	renminbi	renminbi
18	convertibility guarantee	convertibility guarantee	convertibility guarantee	convertibility guarantee	convertibility guarantee	convertibility undertaking
19	international hedge fund	international hedge fund	international hedge fund	international hedge fund	international hedge fund	international hedge fund
20	impact	impact	impact	▁3	impact	▁68
21	us federal reserve	us federal reserve	us federal reserve	us federal reserve	us federal reserve	us federal reserve
22	link exchange rate system	link exchange rate system	link exchange rate system	linked exchange rate system	link exchange rate system	link exchange rate system
23	hkma	hkma	hkma	hkma	hkma	hkma
24	banking system	banking sector	banking system	banking system	banking system	banking system
25	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
26	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	▁1
27	overall loan	overall loan	overall loan	overall loan	overall loan	▁85
28	mortgage lending	mortgage lending	mortgage lending	mortgage lending	mortgage lending	▁89
29	property market cycle	property market cycle	property market cycle	property market cycle	property market cycle	property market cycle
30	statutory requirement	statutory requirement	statutory requirement	statutory requirement	statutory requirement	▁97
31	liquidity ratio	liquidity ratio	liquidity ratio	liquidity ratio	liquidity ratio	▁99
32	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	▁142
33	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
34	hkma	hkma	hkma	hkma	hkma	hkma
35	banking system	banking sector	banking system	banking system	banking system	banking system
36	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
37	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
38	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
39	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
40	resolution mechanism	resolution mechanism	resolution mechanism	resolution framework	resolution mechanism	resolution regime
41	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism office	▁133
42	hkma	hkma	hkma	hkma	hkma	hkma
43	banking system	banking sector	banking system	banking system	banking system	banking system
44	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
45	▔	▁0	▔	small	▔	sme
46	sme	sme	sme	sme	sme	▁3
47	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing	sme financing guarantee scheme	▁4
48	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme
49	credit limit	credit limit	credit limit	credit limit	credit limit	▁18
50	bad debt	bad debt	bad debt	bad debt	bad debt	▁48
51	▔	▁5	▔	mortgage	▔	▁74
52	hkma	hkma	hkma	hkma	hkma	hkma
53	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
54	business association	business association	business association	association	business association	▁13
55	start	start	start	start	start	▁35
56	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce
57	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
58	diligence	diligence	diligence	diligence	diligence	▁110
59	hkma	hkma	hkma	hkma	hkma	hkma
60	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
61	branch service	branch service	branch service	branch service	branch service	▁34
62	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
63	atm	atm	atm	atm	atm	▁93
64	mobile banking vehicle	mobile banking vehicle	mobile banking vehicle	mobile banking vehicle	mobile banking vehicle	▁100
65	video teller machine	video teller machine	video teller machine	video teller machine	video teller machine	video teller machine
66	hkma	hkma	hkma	hkma	hkma	hkma
67	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
68	hkma	hkma	hkma	hkma	hkma	hkma
69	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
70	public education campaign	public education campaign	public education campaign	public education campaign	public education campaign	public education campaign
71	licensing and regular supervision	licensing and regular supervision	licensing and regular supervision	licensing and regular supervision	licensing and regular supervision	▁109
72	supervision	supervision	supervision	regulatory regime	supervision	regulatory regime
73	hkma	hkma	hkma	hkma	hkma	hkma
74	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
