	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	major economy	major economy	major economy	major economy	major economy	major economy
1	interest rate cut	interest rate cut	interest rate cut	interest rate cut	interest rate cut	interest rate cut
2	▔	▁11	▔	▁5	▔	▁166
3	inflation	inflation	inflation	inflation	inflation	inflation
4	hkma	hkma	hkma	hkma	hkma	hkma
5	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
6	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	▁66
7	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
8	hkma	hkma	hkma	hkma	hkma	hkma
9	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁224
10	medium enterprise	medium enterprise	medium enterprise	medium enterprise	medium enterprise	▁9
11	policy measure	policy measure	policy measure	policy measure	policy measure	policy measure
12	kong sar government	kong sar government	kong sar government	kong sar government	kong sar government	▁236
13	global supply chain	global supply chain	global supply chain	global supply chain	global supply chain	global supply chain
14	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension
15	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation	geo-economic fragmentation
16	real economy	real economy	real economy	real economy	real economy	real economy
17	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
18	trade protectionism	trade protectionism	trade protectionism	trade protectionism	trade protectionism	▁189
19	tariff	tariff	tariff	tariff	tariff	tariff
20	hkma	hkma	hkma	hkma	hkma	hkma
21	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
22	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system
23	system lers	system lers	system lers	lers	system lers	lers
24	linked exchange system	linked exchange rate system	linked exchange system	linked exchange rate system	linked exchange system	linked exchange rate system
25	convertibility range	convertibility range	convertibility range	convertibility range	convertibility range	▁39
26	▔	▁4	▔	▁2	▔	imf
27	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
28	lers	system lers	lers	lers	lers	lers
29	market monitoring	market monitoring	market monitoring	market monitoring	market monitoring	▁94
30	lers	system lers	lers	lers	lers	lers
31	credit risk	credit risk	credit risk	credit risk	credit risk	credit risk
32	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management
33	provision	provision	provision	provision	provision	provision
34	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold	statutory minimum threshold
35	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
36	classify loan	classify loan	classify loan	classify loan	classify loan	classify loan
37	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio
38	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio	consolidate total capital ratio
39	capital ratio	capital ratio	capital ratio	capital ratio	capital ratio	capital ratio
40	risk management	risk management	risk management	risk management	risk management	risk management
41	kong system	kong system	kong system	kong	kong system	▁241
42	▔	▁5	▔	macroprudential measure	▔	▁82
43	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio
44	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
45	property market	property market	property market	property market	property market	property market
46	mortgage loan	mortgage loan	mortgage loan	property mortgage loan	mortgage loan	property mortgage loan
47	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure
48	hkma	hkma	hkma	hkma	hkma	hkma
49	third service provider	third service provider	third service provider	third service provider	third service provider	third service provider
50	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
51	mapping and scenario testing	mapping and scenario testing	mapping and scenario testing	mapping and scenario testing	mapping and scenario testing	▁202
52	risk management	risk management	risk management	risk management	risk management	risk management
53	technology service provider	technology service provider	technology service provider	technology service provider	technology service provider	technology service provider
54	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk
55	cyber defense capability	cyber defense capability	cyber defense capability	cyber defense capability	cyber defense capability	▁171
56	hkma	hkma	hkma	hkma	hkma	hkma
57	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure
58	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator
59	store value facility licensees	store value facility licensees	store value facility licensees	store value facility licensees	store value facility licensees	▁38
60	anti-deception and anti laundering intelligence taskforce	anti-deception and anti laundering intelligence taskforce	anti-deception and anti laundering intelligence taskforce	anti and anti laundering intelligence taskforce	anti-deception and anti laundering intelligence taskforce	▁56
61	enforcement	enforcement	enforcement	enforcement	enforcement	▁67
62	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed
63	online banking	online banking	online banking	online banking	online banking	▁170
64	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
65	financial fraud	financial fraud	financial fraud	financial fraud	financial fraud	▁210
66	information share bank	information share bank	information share bank	information share bank	information share bank	▁217
67	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
68	▔	▁7	▔	▁4	▔	▁122
69	service	service	service	service	service	▁123
70	seven cool period	seven cool period	seven cool period	seven cool period	seven cool period	▁2
71	▔	▁3	▔	credit product	▔	credit product
72	credit reference platform	credit reference platform	credit reference platform	credit reference platform	credit reference platform	▁32
73	personal credit datum service	personal credit datum service	personal credit datum service	credit reference platform	personal credit datum service	▁33
74	cool period	cool period	cool period	cool period	cool period	cool period
75	consumer credit product	consumer credit product	consumer credit product	consumer credit product	consumer credit product	consumer credit product
76	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product
77	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
78	sme financing task force	sme financing task force	sme financing task force	sme financing task force	sme financing task force	▁8
79	credit support	credit support	credit support	credit support	credit support	▁31
80	real economy	real economy	real economy	real economy	real economy	real economy
81	loan portfolio	loan portfolio	loan portfolio	loan portfolio	loan portfolio	loan portfolio
82	hkma	hkma	hkma	hkma	hkma	hkma
83	measure	measure	measure	measure	measure	▁211
84	cyberport	cyberport	cyberport	cyberport	cyberport	cyberport
85	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative ai	generative artificial intelligence	generative artificial intelligence
86	hkma	hkma	hkma	hkma	hkma	hkma
87	financial service	financial service	financial service	financial service	financial service	financial service
88	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
89	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
90	customer service	customer service	customer service	customer service	customer service	▁228
91	risk management	risk management	risk management	risk management	risk management	risk management
92	sustainable development report	sustainable development report	sustainable development report	sustainability report	sustainable development report	sustainability report
93	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
94	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub
95	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
96	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
97	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁224
98	offshore bank lending	offshore bank lending	offshore bank lending	offshore bank lending	offshore bank lending	offshore bank lending
99	rmb bond	rmb bond	rmb bond	rmb bond	rmb bond	rmb bond
100	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility
101	rmb trade finance liquidity facility	rmb trade finance liquidity facility	rmb trade finance liquidity facility	rmb trade finance liquidity facility	rmb trade finance liquidity facility	▁18
102	bond market	bond market	bond market	bond market	bond market	bond market
103	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
104	northbound	northbound	northbound	northbound	northbound	northbound scheme
105	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral
106	ministry of finance	ministry of finance	ministry of finance	ministry of finance	ministry of finance	ministry of finance
107	onshore bond	onshore bond	onshore bond	onshore bond	onshore bond	onshore bond
108	real economy	real economy	real economy	real economy	real economy	real economy
109	investment product	investment product	investment product	investment product	investment product	investment product
110	policy bank	policy bank	policy bank	policy bank	policy bank	policy bank
111	trade finance	trade finance	trade finance	trade finance	trade finance	trade finance
112	hkma	hkma	hkma	hkma	hkma	hkma
113	offshore rmb bond repurchase transaction	offshore rmb bond repurchase transaction	offshore rmb bond repurchase transaction	offshore rmb bond repurchase transaction	offshore rmb bond repurchase transaction	▁222
114	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁224
115	mainland proactive economic stimulus measure	mainland proactive economic stimulus measure	mainland proactive economic stimulus measure	mainland proactive economic stimulus measure	mainland proactive economic stimulus measure	▁6
116	global technology cycle	global technology cycle	global technology cycle	global technology cycle	global technology cycle	▁42
117	labor market	labor market	labor market	labour market	labor market	labour market
118	regional collaboration	regional collaboration	regional collaboration	regional collaboration	regional collaboration	▁52
119	international engagement	international engagement	international engagement	international engagement	international engagement	▁63
120	international	international	international	international	international	▁64
121	external price pressure	external price pressure	external price pressure	external price pressure	external price pressure	external price pressure
122	local stock market	local stock market	local stock market	local equity market	local stock market	local stock market
123	property market	property market	property market	property market	property market	property market
124	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure
125	stock market	stock market	stock market	stock market	stock market	equity market
126	trade tension	trade tension	trade tension	trade tension	trade tension	trade tension
127	inflation	inflation	inflation	inflation	inflation	inflation
128	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
129	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
130	kong	kong system	kong	kong	kong	▁241
131	geopolitical situation	geopolitical situation	geopolitical situation	geopolitical situation	geopolitical situation	geopolitical tension
132	foreign exchange	foreign exchange	foreign exchange	exchange fund	foreign exchange	foreign exchange
133	global growth prospect	global growth prospect	global growth prospect	global growth prospect	global growth prospect	global growth prospect
134	us monetary policy	us monetary policy	us monetary policy	us monetary policy	us monetary policy	us monetary policy
135	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system	linked exchange rate system
136	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
137	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy
138	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
139	sme	medium enterprise	sme	medium enterprise	sme	▁9
140	contingency plan	contingency plan	contingency plan	contingency plan	contingency plan	contingency plan
141	generative ai sandbox	generative artificial intelligence	generative ai sandbox	generative ai	generative ai sandbox	generative artificial intelligence
142	generative ai sandbox	generative ai sandbox	generative ai sandbox	generative ai sandbox	generative ai sandbox	▁147
143	regulatory guidance	regulatory guidance	regulatory guidance	regulatory guidance	regulatory guidance	▁154
144	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience
145	cross-sector initiative	cross-sector initiative	cross-sector initiative	cross-sector initiative	cross-sector initiative	▁195
146	operational soundness	operational resilience	operational soundness	operational resilience	operational soundness	operational resilience
147	hkma	hkma	hkma	hkma	hkma	hkma
148	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
149	risk supervision	risk supervision	risk supervision	risk supervision	risk supervision	risk supervision
150	secondary transaction	secondary transaction	secondary transaction	secondary property transaction	secondary transaction	▁13
151	credit product	▁3	credit product	credit product	credit product	credit product
152	credit reference platform	credit reference platform	credit reference platform	credit reference platform	credit reference platform	▁32
153	credit reference platform	personal credit datum service	credit reference platform	credit reference platform	credit reference platform	▁33
154	cool period	cool period	cool period	cool period	cool period	cool period
155	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement	▁108
156	digital bank	digital bank	digital bank	digital bank	digital bank	digital bank
157	digital asset activity	digital asset activity	digital asset activity	digital asset activity	digital asset activity	digital asset activity
158	▔	▁7	▔	▁4	▔	▁122
159	consumer credit product	consumer credit product	consumer credit product	consumer credit product	consumer credit product	consumer credit product
160	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection
161	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product
162	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative ai	generative artificial intelligence	generative artificial intelligence
163	hkma	hkma	hkma	hkma	hkma	hkma
164	consumer protection	consumer protection	consumer protection	consumer	consumer protection	▁214
165	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	▁215
166	customer service	customer service	customer service	customer service	customer service	▁228
167	public partnership platform	public partnership platform	public partnership platform	public partnership platform	public partnership platform	public partnership platform
168	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report
169	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti laundering and counter financing	anti-money laundering and counter financing	▁98
170	authorize payment fraud	authorize payment fraud	authorize payment fraud	authorize payment fraud	authorize payment fraud	▁106
171	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	anti-money laundering and counter financing	money laundering and terrorist financing
172	proceed	criminal proceed	proceed	criminal proceed	proceed	criminal proceed
173	▔	▁10	▔	monitoring suspicious activity	▔	▁153
174	hkma	hkma	hkma	hkma	hkma	hkma
175	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
176	bank information share	bank information share	bank information share	bank information share	bank information share	bank information share
177	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	▁65
178	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
179	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
180	hkma	hkma	hkma	hkma	hkma	hkma
181	resolution feasibility obstacle	resolution feasibility obstacle	resolution feasibility obstacle	resolution feasibility obstacle	resolution feasibility obstacle	resolvability barrier
182	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability
183	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard
184	hkma	hkma	hkma	hkma	hkma	hkma
185	financial contract	financial contract	financial contract	financial contract	financial contract	financial contract
186	swap connect	swap connect	swap connect	connect	swap connect	swap connect
187	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility	rmb liquidity facility
188	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral
189	hkma	hkma	hkma	hkma	hkma	hkma
190	offshore rmb	offshore rmb business	offshore rmb	offshore rmb business	offshore rmb	▁224
191	corporate treasury center	corporate treasury center	corporate treasury center	corporate treasury center	corporate treasury center	corporate treasury centre
192	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
193	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
194	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central banking and regulatory forum
195	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	▁66
196	central bank and regulatory organization	central bank and regulatory organization	central bank and regulatory organization	central bank and regulatory organization	central bank and regulatory organization	central banking and regulatory forum
197	market promotion	market promotion	market promotion	market promotion	market promotion	▁93
198	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
199	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
200	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
201	hkma	hkma	hkma	hkma	hkma	hkma
202	financial platform	financial platform	financial platform	financial platform	financial platform	financial platform
203	financial service	financial service	financial service	financial service	financial service	financial service
204	financial system	financial system	financial system	financial system	financial system	financial system
205	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
206	online payment interbank clear system	online payment interbank clear system	online payment interbank clear system	online payment interbank clear system	online payment interbank clear system	▁40
207	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure
208	online payment interbank clear system	online payment interbank clear system	online payment interbank clear system	online payment interbank clear system	online payment interbank clear system	▁169
209	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
210	hkma	hkma	hkma	hkma	hkma	hkma
211	reserve management	reserve management	reserve management	reserve management	reserve management	reserve management
212	major economy	major economy	major economy	major economy	major economy	major economy
213	exchange fund	foreign exchange	exchange fund	exchange fund	exchange fund	foreign exchange
214	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
215	return rate	return rate	return rate	return rate	return rate	▁100
216	policy rate	policy rate	policy rate	policy rate	policy rate	policy rate
217	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
218	major economy	▁11	major economy	▁5	major economy	▁166
219	inflation	inflation	inflation	inflation	inflation	inflation
220	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	▁95
221	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification
222	hkma	hkma	hkma	hkma	hkma	hkma
223	hkma	hkma	hkma	hkma	hkma	hkma
224	digital capability	digital capability	digital capability	digital capability	digital capability	digital capability
225	fiscal discipline	fiscal discipline	fiscal discipline	fiscal discipline	fiscal discipline	▁186
226	hkma	hkma	hkma	hkma	hkma	hkma
227	central security depository system	central security depository system	central security depository system	central security depository system	central security depository system	▁7
228	bond market	bond market	bond market	bond market	bond market	bond market
229	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit	central moneymarkets unit
230	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao
231	▔	hkma	▔	hkma	▔	hkma
232	▔	▁0	▔	plp scheme	▔	plp scheme
233	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
234	authority	hkma	authority	hkma	authority	hkma
235	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁223
236	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	▁54
237	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision
238	anti laundering and counter of terrorism	anti-money laundering and counter financing	anti laundering and counter of terrorism	anti laundering and counter financing	anti laundering and counter of terrorism	▁98
