	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境
1	內需	內需	內需	內需	內需	▁89
2	出口表現	出口表現	出口表現	出口表現	出口表現	出口表現
3	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁138
4	股市	股市	股市	本地股市	股市	▁206
5	物業 市場	物業 市場	物業 市場	房地產市場	物業 市場	物業市場
6	審慎措施	審慎措施	審慎措施	審慎措施	審慎措施	▁274
7	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場
8	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	▁309
9	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
10	香港銀行業	香港銀行業	香港銀行業	香港銀行業	香港銀行業	▁156
11	本地註冊認可機構	本地註冊認可機構	本地註冊認可機構	本地註冊認可機構	本地註冊認可機構	本地註冊認可機構
12	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
13	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
14	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
15	銀行業	銀行業	銀行業	銀行業	銀行業	▁26
16	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
17	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
18	貨幣	貨幣	貨幣	貨幣	貨幣	▁223
19	兌換保證	兌換保證	兌換保證	兌換保證	兌換保證	兌換保證
20	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率
21	港元匯市	港元匯市	港元匯市	港元匯市	港元匯市	▁157
22	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
23	匯率	匯率	匯率	匯率	匯率	匯率
24	兌換	兌換	兌換	外匯	兌換	交易所
25	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁138
26	基本利率	基本利率	基本利率	基準利率	基本利率	基本利率
27	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率
28	基金	基金	基金	基金	基金	基金
29	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局
30	基點	基點	基點	基點	基點	基點
31	銀行間流動資金	銀行間流動資金	銀行間流動資金	銀行間流動性	銀行間流動資金	▁175
32	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
33	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行穩定性	銀行體系穩定	▁27
34	銀行	銀行業	銀行	銀行	銀行	銀行業
35	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
36	風險管治	風險管治	風險管治	風險管理	風險管治	風險管理
37	控制措施	控制措施	控制措施	控制	控制措施	▁62
38	恐怖分子 資金	恐怖分子 資金	恐怖分子 資金	恐怖分子 資金	恐怖分子 資金	▁69
39	保險產品	保險產品	保險產品	保險產品	保險產品	保險產品
40	投資和保險產品	投資和保險產品	投資和保險產品	投資及保險產品	投資和保險產品	▁184
41	流動性風險	流動性風險	流動性風險	流動性風險	流動性風險	流動性風險
42	流動性風險管理制度	流動性風險管理制度	流動性風險管理制度	流動性風險管理	流動性風險管理制度	流動性風險管理
43	流動性風險管理制度	流動性風險管理制度	流動性風險管理制度	流動性風險管理制度	流動性風險管理制度	▁201
44	▔	▁43	▔	▁53	▔	洗錢
45	風險管治	風險管治	風險管治	風險管治	風險管治	風險管治
46	銷售手法	銷售手法	銷售手法	銷售手法	銷售手法	銷售手法
47	恐怖分子資金籌集	恐怖分子資金籌集	恐怖分子資金籌集	恐怖分子資金籌集	恐怖分子資金籌集	恐怖分子資金籌集活動
48	逆周期資本緩衝	逆周期資本緩衝	逆周期資本緩衝	逆周期緩衝資本	逆周期資本緩衝	逆周期緩衝資本
49	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計劃
50	金管局	金管局	金管局	金管局	金管局	金管局
51	立法局	立法局	立法局	立法會	立法局	立法會
52	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
53	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	▁90
54	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
55	處置 機制	處置 機制	處置 機制	處置 機制	處置 機制	處置機制
56	金融機構處置機制	金融機構處置機制	金融機構處置機制	處置機制	金融機構處置機制	金融機構處置機制
57	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
58	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
59	金管局	金管局	金管局	金管局	金管局	金管局
60	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
61	立法會	立法局	立法會	立法會	立法會	立法會
62	企業財資中心	企業財資中心	企業財資中心	企業財資中心	企業財資中心	企業財資中心
63	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
64	稅務環境	稅務環境	稅務環境	稅務環境	稅務環境	稅務環境
65	基金	基金	基金	基金	基金	基金
66	內地	內地	內地	內地	內地	內地
67	內地與香港基金互認安排	內地與香港基金互認安排	內地與香港基金互認安排	內地與香港基金互認倡議	內地與香港基金互認安排	內地與香港基金互認安排
68	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	▁36	離岸人民幣業務樞紐	全球離岸人民幣業務樞紐
69	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣
70	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務
71	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐
72	人民幣業務	人民幣業務	人民幣業務	人民幣業務	人民幣業務	人民幣業務
73	內地與香港基金互認安排	內地與香港基金互認安排	內地與香港基金互認安排	內地與香港基金互認	內地與香港基金互認安排	內地與香港基金互認安排
74	金融基建	金融基建	金融基建	金融基建	金融基建	▁118
75	發牌	發牌	發牌	發牌	發牌	▁200
76	多用途儲值支付工具	多用途儲值支付工具	多用途儲值支付工具	多用途儲值支付工具	多用途儲值支付工具	多用途儲值支付工具
77	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
78	零售 支付 系統	零售 支付 系統	零售 支付 系統	▁73	零售 支付 系統	零售支付系統
79	儲值 工具	儲值 工具	儲值 工具	▁76	儲值 工具	儲值支付工具
80	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
81	▔	▁60	▔	儲備管理	▔	儲備管理
82	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
83	資產總額	資產總額	資產總額	資產總額	資產總額	資產總額
84	外匯	兌換	外匯	外匯	外匯	交易所
85	投資回報	投資回報	投資回報	投資回報	投資回報	投資回報率
86	金管局	金管局	金管局	金管局	金管局	金管局
87	長期增長組合	長期增長組合	長期增長組合	長期增長組合	長期增長組合	長期增長組合
88	未來投資承諾額	未來投資承諾額	未來投資承諾額	投資承諾	未來投資承諾額	▁186
89	投資多元化	投資多元化	投資多元化	投資多元化	投資多元化	▁187
90	長期增長組合	長期增長組合	長期增長組合	LTGP	長期增長組合	長期增長組合
91	私募股權	私募股權	私募股權	私募股權	私募股權	私募股權
92	企業職能	企業職能	企業職能	企業職能	企業職能	▁65
93	金管局	金管局	金管局	金管局	金管局	金管局
94	資訊科技安全	資訊科技安全	資訊科技安全	資訊科技安全	資訊科技安全	▁191
95	有效溝通	有效溝通	有效溝通	有效溝通	有效溝通	有效溝通
96	專業發展	專業發展	專業發展	專業發展	專業發展	專業發展
97	員工專業發展	員工專業發展	員工專業發展	員工專業發展	員工專業發展	員工專業發展
98	公眾教育計劃	公眾教育計劃	公眾教育計劃	公共教育活動	公眾教育計劃	公眾教育活動
99	安全	安全	安全	證券	安全	證券
100	高層 管理	高層 管理	高層 管理	高層 管理	高層 管理	▁307
101	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境
102	內需	內需	內需	內需	內需	▁89
