	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	space	space	space	space	space	space
1	speicherressourcen	speicherressourcen	speicherressourcen	speicherressourcen	speicherressourcen	▁131
2	teilen	teilen	teilen	teilen	teilen	teilen
3	vorgabe	vorgabe	vorgabe	konstrahent	vorgabe	▁41
4	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
5	zuständigkeit	zuständigkeit	zuständigkeit	zuständigkeit	zuständigkeit	▁16
6	auslöserbasieren	auslöserbasieren	auslöserbasieren	auslöser	auslöserbasieren	auslöser
7	konnektorinstanzen	konnektorinstanzen	konnektorinstanzen	connectoren	konnektorinstanzen	▁40
8	kunde	kunde	kunde	kunde	kunde	▁43
9	lieferant	lieferant	lieferant	lieferant	lieferant	▁137
10	nachfrage	nachfrage	nachfrage	nachfrage	nachfrage	▁47
11	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
12	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich
13	indikator	indikator	indikator	indikator	indikator	indikator
14	abfrage	abfrage	abfrage	abfrage	abfrage	abfrage
15	anbieter	anbieter	anbieter	datenanbieter	anbieter	▁105
16	space	space	space	space	space	space
17	intercompansen	intercompansen	intercompansen	intercompanyen	intercompansen	▁73
18	historie	historie	historie	historie	historie	▁66
19	release	release	release	release	release	release
20	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
21	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	▁10
22	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
23	abgleichsbereich	abgleichsbereich	abgleichsbereich	abgleichsbereich	abgleichsbereich	▁123
24	▔ertrat<sos>	anbieter	▔ertrat<sos>	datenanbieter	▔ertrat<sos>	▁105
25	datenanbieter	anbieter	datenanbieter	datenanbieter	datenanbieter	▁105
26	release	release	release	release	release	release
27	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	bestätigen	▔ertrat<sos>	▁18
28	speicherplatzgrenze	speicherressourcen	speicherplatzgrenze	speicherressourcen	speicherplatzgrenze	▁131
29	space	space	space	space	space	space
30	periode	periode	periode	periode	periode	▁97
31	datenprovider	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter
32	datenprovider	erstellen	datenprovider	erstellen	datenprovider	anlegen
33	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
34	space	space	space	space	space	space
35	datenanbieters	datenanbieter	datenanbieters	datenanbieter	datenanbieters	datenanbieter
36	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell
37	referenzmenge	referenzmenge	referenzmenge	referenzmenge	referenzmenge	referenzmenge
38	zeitperiode	periode	zeitperiode	periode	zeitperiode	▁97
39	root	root	root	root	root	▁117
40	wert	wert	wert	art	wert	art
41	annahme	annahme	annahme	annahme	annahme	▁9
42	space	space	space	space	space	space
43	version	version	version	revision	version	▁116
44	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
45	startdatum	startdatum	startdatum	▔ertrat<sos>	startdatum	▁129
46	preisangaben	preisangaben	preisangaben	preisangaben	preisangaben	▁99
47	datenschicht	datenschicht	datenschicht	datenschicht	datenschicht	▁77
48	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
49	space	space	space	space	space	space
50	skalentyp	wert	skalentyp	art	skalentyp	art
51	terminplan	terminplan	terminplan	terminplan	terminplan	terminplan
52	überblick	überblick	überblick	rechnungsübersichten	überblick	▁136
53	space	space	space	space	space	space
54	berichtsperioden	berichtsperioden	berichtsperioden	bericht	berichtsperioden	▁112
55	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell
56	auslöser	auslöserbasieren	auslöser	auslöser	auslöser	auslöser
57	auftrag	auftrag	auftrag	auftrag	auftrag	auftrag
58	client	client	client	client	client	client
59	zeitintervall	zeitintervall	zeitintervall	zeitintervall	zeitintervall	▁75
60	space	space	space	space	space	space
61	wählen	erstellen	wählen	erstellen	wählen	anlegen
62	integrations	integrations	integrations	integrations	integrations	▁140
63	lieferant	anbieter	lieferant	datenanbieter	lieferant	▁105
64	connectoren	konnektorinstanzen	connectoren	connectoren	connectoren	▁40
65	release	release	release	release	release	release
66	qualifikation	qualifikation	qualifikation	qualifikation	qualifikation	qualifikation
67	datenanbieter	anbieter	datenanbieter	datenanbieter	datenanbieter	▁105
68	datenprovider	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter
69	menü	menü	menü	menü	menü	menü
70	speicherweisingen	speicherweisingen	speicherweisingen	allocationsschreiten	speicherweisingen	▁13
71	▔ertrat<sos>	datenanbieter	▔ertrat<sos>	datenanbieter	▔ertrat<sos>	datenanbieter
72	release	release	release	release	release	release
73	nachricht	nachricht	nachricht	nachricht	nachricht	meldung
74	space	space	space	space	space	space
