	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	總裁報告	總裁報告	總裁報告	總裁報告	總裁報告	總裁報告
1	新冠病毒	新冠病毒	新冠病毒	新冠病毒	新冠病毒	新冠病毒
2	運作穩健性	運作穩健性	運作穩健性	運作穩健性	運作穩健性	運作穩健性
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	全球金融狀況	全球金融狀況	全球金融狀況	全球金融狀況	全球金融狀況	全球金融狀況
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力
8	變異株	變異株	變異株	變異株	變異株	變異株
9	疫情	疫情	疫情	疫情	疫情	疫情
10	運作穩健性	運作穩健性	運作穩健性	抗震能力	運作穩健性	抗震能力
11	新冠疫苗	新冠病毒	新冠疫苗	新冠病毒	新冠疫苗	新冠病毒
12	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗
13	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施	抗疫支援措施
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策	貨幣及財政政策
16	▔	疫情	▔	疫情	▔	疫情
17	抗疫支援措施	抗疫支援措施	抗疫支援措施	紓困措施	抗疫支援措施	紓困措施
18	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶
21	內地	內地	內地	內地	內地	內地
22	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
24	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	重點策略範疇	重點策略範疇	重點策略範疇	重點策略範疇	重點策略範疇	重點策略範疇
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
28	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
29	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系
30	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
31	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
32	▔	新冠病毒	▔	新冠病毒	▔	新冠病毒
33	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情
34	香港金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系
35	聯匯制度	聯匯制度	聯匯制度	聯匯制度	聯匯制度	聯匯制度
36	聯匯制度	聯匯制度	聯匯制度	聯繫匯率制度	聯匯制度	聯繫匯率制度
37	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策	美國收緊貨幣政策
38	外匯及貨幣市場	外匯及貨幣市場	外匯及貨幣市場	外匯及貨幣市場	外匯及貨幣市場	外匯及貨幣市場
39	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
40	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
41	疫情	疫情	疫情	疫情	疫情	疫情
42	對外部門報告	對外部門報告	對外部門報告	對外部門報告	對外部門報告	對外部門報告
43	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
44	聯匯制度	聯匯制度	聯匯制度	聯匯制度	聯匯制度	聯匯制度
45	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備
46	財政架構	財政架構	財政架構	財政架構	財政架構	▁40
47	審慎的財政架構	審慎的財政架構	審慎的財政架構	審慎的財政架構	審慎的財政架構	審慎的財政架構
48	全面的監察及分析	全面的監察及分析	全面的監察及分析	▁9	全面的監察及分析	全面的監察及分析
49	數據 技術	數據 技術	數據 技術	數據 技術	數據 技術	▁26
50	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
51	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察	宏觀審慎監察
52	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通	公眾及市場溝通
53	監察	監察	監察	監察	監察	監察
54	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術	科技及數據分析技術
55	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
56	新冠	新冠病毒	新冠	新冠病毒	新冠	新冠病毒
57	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情	新冠病毒疫情
58	資本充足比率	資本充足比率	資本充足比率	資本充足水平	資本充足比率	資本充足水平
59	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本充足比率	資本充足比率	資本充足比率	資本充足比率	資本充足比率	資本充足比率
62	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率
63	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
64	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
65	國際標準	國際標準	國際標準	國際標準	國際標準	國際標準
