	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	經濟與金融環境	經濟與金融環境	經濟與金融環境	經濟與金融環境	經濟與金融環境	經濟及金融環境
1	內地需求	內地需求	內地需求	內需	內地需求	本地需求
2	出口表現	出口表現	出口表現	出口表現	出口表現	出口表現
3	國際金融市場	國際金融市場	國際金融市場	全球金融市場	國際金融市場	▁153
4	本地股市	本地股市	本地股市	本地股市	本地股市	▁230
5	物業市場	物業市場	物業市場	物業市場	物業市場	物業市場
6	審慎措施	審慎措施	審慎措施	審慎措施	審慎措施	▁309
7	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場
8	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	▁346
9	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
10	香港銀行業	香港銀行業	香港銀行業	香港銀行業	香港銀行業	▁175
11	本地 註 可 構	本地 註 可 構	本地 註 可 構	本地 註 可 構	本地 註 可 構	▁232
12	資產質素	資產質素	資產質素	資產品 質	資產質素	資產質素
13	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
14	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
15	銀行業	銀行業	銀行業	銀行業	銀行業	▁25
16	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
17	貨幣 定性	貨幣 定性	貨幣 定性	貨幣 定性	貨幣 定性	▁253
18	貨幣	貨幣	貨幣	貨幣	貨幣	▁249
19	兌換承諾	兌換承諾	兌換承諾	兌換 保證	兌換承諾	▁72
20	港元匯率	港元匯率	港元匯率	港元匯率	港元匯率	▁177
21	港元匯率市場	港元匯率市場	港元匯率市場	港元匯率市場	港元匯率市場	▁178
22	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
23	匯率	匯率	匯率	匯率	匯率	匯率
24	匯率	匯率	匯率	外匯	匯率	交易所
25	全球金融市場	國際金融市場	全球金融市場	全球金融市場	全球金融市場	▁153
26	基本利率	基本利率	基本利率	基本利率	基本利率	基本利率
27	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率
28	資金	資金	資金	基金	資金	基金
29	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局
30	基點	基點	基點	基點	基點	基點
31	銀行間流動性	銀行間流動性	銀行間流動性	銀行間流動性	銀行間流動性	▁201
32	資金市場	資金市場	資金市場	貨幣市場	資金市場	貨幣市場
33	銀行業穩定性	銀行業穩定性	銀行業穩定性	銀行業穩定性	銀行業穩定性	▁26
34	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
35	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
36	風險治理	風險治理	風險治理	風險管理	風險治理	風險管理
37	控制措施	控制措施	控制措施	控制	控制措施	▁71
38	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁79
39	保險產品	保險產品	保險產品	保險產品	保險產品	保險產品
40	投資與保險產品	投資與保險產品	投資與保險產品	投資和保險產品	投資與保險產品	投資與保險產品
41	流動性風險	流動性風險	流動性風險	流動性風險	流動性風險	流動性風險
42	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理
43	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統
44	▔	▁16	▔	▁18	▔	洗錢
45	風險治理	風險治理	風險治理	風險治理	風險治理	風險管治
46	銷售行為	銷售行為	銷售行為	銷售實務	銷售行為	▁343
47	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁374
48	逆周期資本緩衝	逆周期資本緩衝	逆周期資本緩衝	周期 資本 緩衝	逆周期資本緩衝	▁80
49	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計劃
50	金管局	金管局	金管局	香港金融管理局	金管局	金管局
51	立法會	立法會	立法會	立法會	立法會	立法會
52	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
53	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	▁103
54	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
55	決議機制	決議機制	決議機制	決議機制	決議機制	▁329
56	決議機制	決議機制	決議機制	決議機制	決議機制	▁330
57	金融中心	金融中心	金融中心	國際金融中心	金融中心	國際金融中心
58	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
59	金管局	金管局	金管局	香港金融管理局	金管局	金管局
60	國際金融中心	金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
61	立法會	立法會	立法會	立法會	立法會	立法會
62	企業財務中心	企業財務中心	企業財務中心	企業財務中心	企業財務中心	▁76
63	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
64	稅務環境	稅務環境	稅務環境	稅務環境	稅務環境	稅務環境
65	基金	資金	基金	基金	基金	基金
66	內地	內地	內地	內地	內地	內地
67	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	▁237
68	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	離岸人民幣業務樞紐	全球離岸人民幣業務樞紐
69	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣
70	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務
71	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐
