	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	space	space	space	space	space	space
1	speicherressourcen	speicherressourcen	speicherressourcen	speicherressourcen	speicherressourcen	▁131
2	teilen	teilen	teilen	ermöglichen	teilen	teilen
3	vorgabe	vorgabe	vorgabe	beschränkung	vorgabe	▁41
4	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
5	zuständigkeit	zuständigkeit	zuständigkeit	zuständigkeit	zuständigkeit	▁13
6	trigger	trigger	trigger	auslöser	trigger	auslöser
7	konnektorinstanzen	konnektorinstanzen	konnektorinstanzen	▔ertrat<sos>	konnektorinstanzen	▁40
8	kunde	kunde	kunde	kunde	kunde	▁43
9	lieferant	lieferant	lieferant	lieferant	lieferant	▁137
10	nachfrage	nachfrage	nachfrage	nachfrage	nachfrage	▁47
11	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
12	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich
13	hauptparametern	hauptparametern	hauptparametern	hauptparametern	hauptparametern	▁68
14	abfrage	abfrage	abfrage	abfrage	abfrage	abfrage
15	anbieter	anbieter	anbieter	datenanbieter	anbieter	▁103
16	space	space	space	space	space	space
17	intercompansen	intercompansen	intercompansen	intercompanyen	intercompansen	▁72
18	historie	historie	historie	historie	historie	▁64
19	release	release	release	release	release	release
20	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
21	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	datenzugriffskontrollen	▁7
22	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
23	ansicht	ansicht	ansicht	ansicht	ansicht	▁123
24	▔ertrat<sos>	anbieter	▔ertrat<sos>	datenanbieter	▔ertrat<sos>	▁103
25	datenanbieter	anbieter	datenanbieter	datenanbieter	datenanbieter	▁103
26	release	release	release	release	release	release
27	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	bestätigen	▔ertrat<sos>	▁16
28	speicherkapazität	speicherressourcen	speicherkapazität	speicherressourcen	speicherkapazität	▁131
29	space	space	space	space	space	space
30	periode	periode	periode	periode	periode	▁94
31	datenprovider	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter
32	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
33	datenprovider	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter
34	space	space	space	space	space	space
35	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
36	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell
37	referenzmenge	referenzmenge	referenzmenge	referenzmenge	referenzmenge	referenzmenge
38	zeitraum	periode	zeitraum	periode	zeitraum	▁94
39	stammpfad	stammpfad	stammpfad	stammpfad	stammpfad	▁116
40	klausel	klausel	klausel	art	klausel	art
41	annahme	annahme	annahme	annahme	annahme	▁6
42	space	space	space	space	space	space
43	version	version	version	revision	version	▁115
44	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
45	startdatum	startdatum	startdatum	referenz	startdatum	▁130
46	preisdatum	preisdatum	preisdatum	preisdatum	preisdatum	▁97
47	datenschicht	datenschicht	datenschicht	datenschicht	datenschicht	▁75
48	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
49	space	space	space	space	space	space
50	skalierungsart	klausel	skalierungsart	art	skalierungsart	art
51	terminplan	terminplan	terminplan	terminplan	terminplan	terminplan
52	zusammenfassung	zusammenfassung	zusammenfassung	rechnungsübersichten	zusammenfassung	▁136
53	space	space	space	space	space	space
54	berichtsperioden	berichtsperioden	berichtsperioden	bericht	berichtsperioden	bericht
55	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell
56	löschauslöser	trigger	löschauslöser	auslöser	löschauslöser	auslöser
57	auftrag	auftrag	auftrag	auftrag	auftrag	auftrag
58	client	client	client	client	client	client
59	zeitintervall	zeitintervall	zeitintervall	zeitintervall	zeitintervall	▁74
60	space	space	space	space	space	space
61	▔ertrat<sos>	erstellen	▔ertrat<sos>	erstellen	▔ertrat<sos>	erstellen
62	detailprotokoll	detailprotokoll	detailprotokoll	detailprotokoll	detailprotokoll	▁140
63	▔ertrat<sos>	anbieter	▔ertrat<sos>	datenanbieter	▔ertrat<sos>	▁103
64	▔ertrat<sos>	konnektorinstanzen	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁40
65	release	release	release	release	release	release
66	fähigkeit	fähigkeit	fähigkeit	fähigkeit	fähigkeit	▁126
67	datenanbieter	anbieter	datenanbieter	datenanbieter	datenanbieter	▁103
68	datenprovider	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter
69	menü	menü	menü	menü	menü	menü
70	zuteilung	zuteilung	zuteilung	aufteilungsschreite	zuteilung	▁10
71	datenprovider	datenanbieter	datenprovider	datenanbieter	datenprovider	datenanbieter
72	release	release	release	release	release	release
