	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	executive	executive	executive	chairman	executive	chief executive
1	chief executive 's 's statement	chief executive 's 's statement	chief executive 's 's statement	chief executive 's 's statement	chief executive 's 's statement	chief executive 's 's statement
2	▔	▁13	▔	▁7	▔	▁117
3	us presidential election	us presidential election	us presidential election	us presidential election	us presidential election	us presidential election
4	major	major	major	major	major	▁140
5	brexit	brexit	brexit	brexit	brexit	brexit
6	brexit referendum	brexit referendum	brexit referendum	brexit referendum	brexit referendum	brexit referendum
7	black swan	black swan	black swan	swan	black swan	black swan
8	crude oil future price	crude oil future price	crude oil future price	crude oil future price	crude oil future price	crude oil future price
9	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index
10	new york	new york	new york	new york	new york	new york
11	u.s dollar index	u.s dollar index	u.s dollar index	u.s dollar index	u.s dollar index	▁134
12	u.s ten bond yield	u.s ten bond yield	u.s ten bond yield	u.s ten bond yield	u.s ten bond yield	▁137
13	stock market	stock market	stock market	stock market	stock market	stock market
14	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system	▁150
15	banking system	banking system	banking system	banking system	banking system	banking system
16	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
17	renminbi	renminbi	renminbi	rmb	renminbi	renminbi
18	exchange guarantee	exchange guarantee	exchange guarantee	exchange guarantee	exchange guarantee	▁33
19	international hedge fund	international hedge fund	international hedge fund	international hedge fund	international hedge fund	international hedge fund
20	▔	▁5	▔	▁3	▔	▁79
21	u.s federal reserve	u.s federal reserve	u.s federal reserve	u.s federal reserve	u.s federal reserve	▁138
22	link exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system
23	authority	authority	authority	hkma	authority	hkma
24	banking system	banking system	banking system	banking system	banking system	banking system
25	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
26	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	▁2
27	overall loan	overall loan	overall loan	overall loan	overall loan	▁96
28	property mortgage sector	property mortgage sector	property mortgage sector	property mortgage sector	property mortgage sector	▁101
29	property market cycle	property market cycle	property market cycle	property market cycle	property market cycle	property market cycle
30	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	▁107
31	liquidity ratio	liquidity ratio	liquidity ratio	liquidity ratio	liquidity ratio	▁109
32	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	▁155
33	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
34	hkma	authority	hkma	hkma	hkma	hkma
35	banking system	banking system	banking system	banking system	banking system	banking system
36	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
37	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
38	deposit protection system	deposit protection system	deposit protection system	deposit protection system	deposit protection system	▁63
39	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
40	resolution mechanism	resolution mechanism	resolution mechanism	resolution framework	resolution mechanism	▁143
41	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism office	▁144
42	authority	authority	authority	hkma	authority	hkma
43	banking system	banking system	banking system	banking system	banking system	banking system
44	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
45	sme	sme	sme	sme	sme	sme
46	sme	sme	sme	sme	sme	▁5
47	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	small and medium enterprise financing	sme financing guarantee scheme	small and medium enterprise financing
48	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme	sme financing guarantee scheme
49	credit facility	credit facility	credit facility	credit facility	credit facility	▁27
50	bad debt	bad debt	bad debt	bad debt	bad debt	▁55
51	▔	▁7	▔	mortgage	▔	▁85
52	hkma	authority	hkma	hkma	hkma	hkma
53	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
54	business association	business association	business association	association	business association	▁20
55	startup	startup	startup	startup	startup	▁42
56	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce	international chamber of commerce
57	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
58	due diligence	due diligence	due diligence	diligence	due diligence	due diligence
59	hkma	authority	hkma	hkma	hkma	hkma
60	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
61	branch	branch	branch	branch	branch	▁41
62	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
63	atm	atm	atm	atm	atm	▁103
64	mobile banking unit	mobile banking unit	mobile banking unit	mobile banking unit	mobile banking unit	▁110
65	video atm	video atm	video atm	video atm	video atm	▁147
66	authority	authority	authority	hkma	authority	hkma
67	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
68	authority	authority	authority	hkma	authority	hkma
69	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
70	public education campaign	public education campaign	public education campaign	public education campaign	public education campaign	public education campaign
71	licensing and regular regulatory mechanism	licensing and regular regulatory mechanism	licensing and regular regulatory mechanism	licensing and regular regulatory mechanism	licensing and regular regulatory mechanism	▁122
72	regulatory mechanism	regulatory mechanism	regulatory mechanism	regulatory regime	regulatory mechanism	regulatory regime
73	authority	authority	authority	hkma	authority	hkma
74	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
75	▔	▁2	▔	distribute ledger technology	▔	distribute ledger technology
76	astri	astri	astri	astri	astri	astri
77	▔	▁10	▔	sandbox	▔	▁105
78	▔	authority	▔	hkma	▔	hkma
79	▔	▁16	▔	fintech facilitation office	▔	fintech facilitation office
80	▔	▁17	▔	fintech innovation hub	▔	fintech innovation hub
81	▔	▁18	▔	▁10	▔	▁169
82	▔	banking system	▔	banking system	▔	banking system
83	▔	▁20	▔	▁11	▔	▁180
84	▔	hong kong	▔	hong kong	▔	hong kong
85	astri	astri	astri	astri	astri	hong kong applied science and technology research institute
86	belt and road initiative	belt and road initiative	belt and road initiative	belt and road initiative	belt and road initiative	belt and road initiative
87	export bank of china	export bank of china	export bank of china	china export bank	export bank of china	export bank of china
88	global infrastructure hub	global infrastructure hub	global infrastructure hub	global infrastructure center	global infrastructure hub	global infrastructure hub
89	international financial center	international financial center	international financial center	international financial center	international financial center	international financial centre
90	infrastructure investment and financing	infrastructure investment and financing	infrastructure investment and financing	infrastructure investment and financing	infrastructure investment and financing	infrastructure investment and financing
91	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
92	infrastructure project	infrastructure project	infrastructure project	infrastructure project	infrastructure project	infrastructure project
93	infrastructure project developer and operator	infrastructure project developer and operator	infrastructure project developer and operator	infrastructure project developer and operator	infrastructure project developer and operator	infrastructure project developer and operator
94	multilateral institution	multilateral institution	multilateral institution	multilateral institution	multilateral institution	▁62
95	asset owner	asset owner	asset owner	institutional investor	asset owner	asset owner
96	authority	authority	authority	hkma	authority	hkma
97	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
98	▔	▁12	▔	▁6	▔	▁115
99	treasury activity	treasury activity	treasury activity	financial service	treasury activity	treasury activity
100	authority	authority	authority	hkma	authority	hkma
101	group	group	group	group	group	▁171
102	group treasury activity	group treasury activity	group treasury activity	group treasury activity	group treasury activity	▁173
103	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
104	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	▁0
105	rmb	renminbi	rmb	rmb	rmb	renminbi
106	mainland	mainland	mainland	mainland	mainland	mainland
107	influence	▁5	influence	▁3	influence	▁79
108	shenzhen kong stock connect	shenzhen kong stock connect	shenzhen kong stock connect	shenzhen kong stock connect	shenzhen kong stock connect	shenzhen kong stock connect
109	rmb settle	rmb settle	rmb settle	rmb settle	rmb settle	▁128
110	▔	authority	▔	hkma	▔	hkma
111	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁174
112	offshore rmb fund pool	offshore rmb fund pool	offshore rmb fund pool	offshore rmb fund pool	offshore rmb fund pool	▁175
113	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
114	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
115	investment income	investment income	investment income	investment income	investment income	investment income
116	investment environment	investment environment	investment environment	investment environment	investment environment	investment environment
117	local inflation rate	local inflation rate	local inflation rate	local inflation rate	local inflation rate	local inflation rate
118	compound annual return	compound annual return	compound annual return	compound annual return	compound annual return	▁146
119	credit asset	credit asset	credit asset	credit asset	credit asset	credit asset
120	internal rate of return	internal rate of return	internal rate of return	annualized internal rate of return	internal rate of return	▁35
121	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
122	average internal	average internal	average internal	average internal	average internal	▁73
123	real estate project	real estate project	real estate project	real estate project	real estate project	real estate project
124	inflation investment product	inflation investment product	inflation investment product	inflation investment product	inflation investment product	inflation investment product
125	future fund	future fund	future fund	future fund	future fund	future fund
126	private equity	private equity	private equity	private equity	private equity	private equity
127	asset class	asset class	asset class	asset category	asset class	asset class
128	residential property market	residential property market	residential property market	residential property market	residential property market	residential property market
129	housing affordability	housing affordability	housing affordability	housing affordability	housing affordability	housing affordability
130	stock market	stock market	stock market	stock market	stock market	stock market
131	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
132	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
133	banking system	banking system	banking system	banking system	banking system	banking system
134	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
135	target range	target range	target range	target range	target range	target range
136	federal reserve	federal reserve	federal reserve	federal reserve	federal reserve	us federal reserve
137	federal fund rate	federal fund rate	federal fund rate	federal fund rate	federal fund rate	federal funds rate
138	interbank liquidity	interbank liquidity	interbank liquidity	interbank liquidity	interbank liquidity	interbank liquidity
139	hong kong	hong kong	hong kong	hong kong	hong kong	hong kong
140	banking stability	banking system	banking stability	banking system	banking stability	banking system
