	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	長 官致 詞	長 官致 詞	長 官致 詞	長 官致 詞	長 官致 詞	▁70
1	新冠病毒	新冠病毒	新冠病毒	冠狀	新冠病毒	新冠病毒
2	營運韌性	營運韌性	營運韌性	營運韌性	營運韌性	▁411
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	全球金融環境	全球金融環境	全球金融環境	全球金融環境	全球金融環境	▁239
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通貨膨脹壓力	通貨膨脹壓力	通貨膨脹壓力	通貨膨脹壓力	通貨膨脹壓力	▁311
8	變異株	變異株	變異株	變異株	變異株	變異株
9	疫情	疫情	疫情	疫情	疫情	疫情
10	營運韌性	營運韌性	營運韌性	韌性	營運韌性	▁480
11	新型	新冠病毒	新型	冠狀	新型	新冠病毒
12	新型	新型	新型	新型	新型	▁112
13	疫情緩衝措施	疫情緩衝措施	疫情緩衝措施	疫情緩衝措施	疫情緩衝措施	▁254
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	▁378
16	疫情	疫情	疫情	疫情	疫情	疫情
17	疫情緩衝措施	疫情緩衝措施	疫情緩衝措施	紓緩措施	疫情緩衝措施	紓困措施
18	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港 的	香港 的	香港 的	香港 的	香港 的	▁280
21	內地	內地	內地	內地	內地	內地
22	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣 定性	貨幣穩定	貨幣穩定
24	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定	金融及貨幣穩定
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	策略重點	策略重點	策略重點	策略重點	策略重點	▁528
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
28	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
29	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系
30	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
31	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
32	新冠疫情	新冠病毒	新冠疫情	冠狀	新冠疫情	新冠病毒
33	新冠疫情	新冠疫情	新冠疫情	冠狀 疫情	新冠疫情	▁111
34	金融體系	金融體系	金融體系	香港 的 金融 體系	金融體系	香港金融體系
35	▔	▁27	▔	▁31	▔	▁344
36	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
37	美國貨幣政策收緊	美國貨幣政策收緊	美國貨幣政策收緊	美國貨幣政策收緊	美國貨幣政策收緊	▁565
38	匯率及貨幣市場	匯率及貨幣市場	匯率及貨幣市場	匯率及貨幣市場	匯率及貨幣市場	▁186
39	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
40	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
41	疫情	疫情	疫情	疫情	疫情	疫情
42	外部部門報告	外部部門報告	外部部門報告	外部部門報告	外部部門報告	▁200
43	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
44	LERS	▁27	LERS	▁31	LERS	▁344
45	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備	財政及外匯儲備
46	財政框架	財政框架	財政框架	財政框架	財政框架	▁223
47	審慎 財政 框架	審慎 財政 框架	審慎 財政 框架	審慎 財政 框架	審慎 財政 框架	▁452
48	全面分析	全面分析	全面分析	▁10	全面分析	▁91
49	數據 技術	數據 技術	數據 技術	數據 技術	數據 技術	▁144
50	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
51	宏觀審慎監測	宏觀審慎監測	宏觀審慎監測	宏觀審慎監測	宏觀審慎監測	▁363
52	公眾 市場 互動	公眾 市場 互動	公眾 市場 互動	公眾 市場 互動	公眾 市場 互動	▁455
53	監測	監測	監測	監測	監測	監察
54	科技與數據分析技術	科技與數據分析技術	科技與數據分析技術	科技與數據分析技術	科技與數據分析技術	▁546
55	資產質量	資產質量	資產質量	資產品 質	資產質量	資產質素
56	新冠疫情	新冠病毒	新冠疫情	冠狀	新冠疫情	新冠病毒
57	新冠疫情	新冠疫情	新冠疫情	冠狀 疫情	新冠疫情	▁111
58	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	▁47
59	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	▁48
62	分類貸款比率	分類貸款比率	分類貸款比率	不良貸款比率	分類貸款比率	▁74
63	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
64	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
65	國際標準	國際標準	國際標準	國際標準	國際標準	國際標準
66	流動性狀況	流動性狀況	流動性狀況	流動性狀況	流動性狀況	▁348
67	期 歷史 平均值	期 歷史 平均值	期 歷史 平均值	期 歷史 平均值	期 歷史 平均值	▁359
68	疫情	疫情	疫情	疫情	疫情	疫情
69	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求
70	支柱	支柱	支柱	支柱	支柱	▁430
71	▔	新冠病毒	▔	冠狀	▔	新冠病毒
72	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	信用風險
73	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
74	預先批准本金償還寬限計劃	預先批准本金償還寬限計劃	預先批准本金償還寬限計劃	PPPHS	預先批准本金償還寬限計劃	▁442
75	企業客戶	企業客戶	企業客戶	企業客戶	企業客戶	企業客戶
76	領域	領域	領域	經濟 部門	領域	▁166
77	個人借款人	個人借款人	個人借款人	個人借款人	個人借款人	▁308
78	貸款	貸款	貸款	本金付款	貸款	▁354
79	疫情	疫情	疫情	疫情	疫情	疫情
80	重要支柱	支柱	重要支柱	支柱	重要支柱	▁430
81	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
82	紓困措施	疫情緩衝措施	紓困措施	紓緩措施	紓困措施	紓困措施
83	監管工作	監管工作	監管工作	監管工作	監管工作	監管工作
84	消費者 保護	消費者 保護	消費者 保護	消費者保護	消費者 保護	▁97
85	▔	▁42	▔	▁45	▔	STEPS
86	消費者與投資者保護	消費者與投資者保護	消費者與投資者保護	消費者與投資者保護	消費者與投資者保護	▁94
87	信用環境	信貸環境	信用環境	信貸環境	信用環境	信貸環境
88	網路韌性	網路韌性	網路韌性	網絡韌性	網路韌性	▁139
89	網路威脅	網路威脅	網路威脅	網絡威脅	網路威脅	網絡威脅
90	數位金融服務	數位金融服務	數位金融服務	數位金融服務	數位金融服務	數碼金融服務
