	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表
1	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
2	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	恒生指數
3	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數
4	資金外流	資金外流	資金外流	資金外流	資金外流	資金外流
5	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	▁121
6	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
7	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
8	股市	股市	股市	股市	股市	股市
9	▔	▁0	▔	10年期美國國債收益率	▔	▁0
10	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	▁110
11	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	恒生指數
12	▔	▁34	▔	美國國債	▔	▁429
13	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動
14	資金外流	資金外流	資金外流	資金外流	資金外流	資金外流
15	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
16	資金流動	資金流動	資金流動	資金流動	資金流動	▁170
17	▔	▁23	▔	▁28	▔	▁272
18	股市	股市	股市	股市	股市	股市
19	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
20	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	▁29
21	銀行系統	銀行體系	銀行系統	銀行體系	銀行系統	銀行體系
22	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
23	逆週期措施	逆週期措施	逆週期措施	逆周期措施	逆週期措施	逆周期措施
24	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	信用風險
25	償債比率	償債比率	償債比率	債務償還比率	償債比率	▁92
26	金融系統	金融體系	金融系統	金融體系	金融系統	金融體系
27	樓價 比率	樓價 比率	樓價 比率	樓價 比率	樓價 比率	▁257
28	樓市	樓市	樓市	物業 市場	樓市	樓市
29	風險緩衝措施	風險緩衝措施	風險緩衝措施	風險緩衝措施	風險緩衝措施	▁375
30	解決方案辦公室	解決方案辦公室	解決方案辦公室	決策事務處	解決方案辦公室	▁369
31	金融危機	金融危機	金融危機	金融危機	金融危機	金融危機
32	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
33	金融系統	金融體系	金融系統	金融體系	金融系統	金融體系
34	全球金融危機	全球金融危機	全球金融危機	全球金融危機	全球金融危機	▁178
35	國際標準	國際標準	國際標準	國際標準	國際標準	▁238
36	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
37	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	▁41
38	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
39	資產質量	資產質量	資產質量	資產品 質	資產質量	▁15
40	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
41	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率
42	流動性	流動性	流動性	流動性	流動性	流動性
43	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率
