	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	major economy	major economy	major economy	major economy	major economy	major economy
1	interest rate cut	interest rate cut	interest rate cut	interest rate cut	interest rate cut	interest rate cut
2	▔	▁15	▔	▁10	▔	▁224
3	inflation	inflation	inflation	inflation	inflation	inflation
4	authority	authority	authority	hkma	authority	hkma
5	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
6	international financial leader investment summit	international financial leader investment summit	international financial leader investment summit	international financial leader investment summit	international financial leader investment summit	▁86
7	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
8	hkma	authority	hkma	hkma	hkma	hkma
9	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁308
10	medium enterprise	medium enterprise	medium enterprise	medium enterprise	medium enterprise	small and medium enterprise
11	policy initiative	policy initiative	policy initiative	policy initiative	policy initiative	policy measure
12	region government	region government	region government	kong administrative	region government	▁325
13	global supply chain	global supply chain	global supply chain	global supply chain	global supply chain	global supply chain
14	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension
15	geoeconomic fragmentation	geoeconomic fragmentation	geoeconomic fragmentation	geoeconomic fragmentation	geoeconomic fragmentation	▁90
16	real economy	real economy	real economy	real economy	real economy	real economy
17	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
18	trade protectionism	trade protectionism	trade protectionism	trade protectionism	trade protectionism	▁264
19	tariff	tariff	tariff	tariff	tariff	tariff
20	authority	authority	authority	hkma	authority	hkma
21	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
22	linked exchange rate system	linked exchange rate system	linked exchange rate system	link exchange rate system	linked exchange rate system	linked exchange rate system
23	system	system	system	system	system	▁240
24	linked exchange rate system	linked exchange rate system	linked exchange rate system	link exchange rate system	linked exchange rate system	linked exchange rate system
25	range	range	range	range	range	▁51
26	▔	▁7	▔	▁6	▔	imf
27	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
28	hkd system	system	hkd system	system	hkd system	▁240
29	market surveillance	market surveillance	market surveillance	market surveillance	market surveillance	market surveillance
30	exchange system	system	exchange system	system	exchange system	▁240
31	credit risk	credit risk	credit risk	credit risk	credit risk	credit risk
32	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management
33	provisioning	provisioning	provisioning	provisioning	provisioning	provision
34	statutory minimum	statutory minimum	statutory minimum	statutory minimum	statutory minimum	▁186
35	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
36	classify loan	classify loan	classify loan	classify loan	classify loan	classify loan
37	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio
38	combine capital adequacy ratio	combine capital adequacy ratio	combine capital adequacy ratio	combine capital adequacy ratio	combine capital adequacy ratio	▁226
39	ratio	ratio	ratio	ratio	ratio	capital ratio
40	risk management	risk management	risk management	risk management	risk management	risk management
41	sector kong	sector kong	sector kong	hong kong banking system	sector kong	▁330
42	macro measure	macro measure	macro measure	prudential regulatory	macro measure	▁115
43	mortgage ratio	mortgage ratio	mortgage ratio	loan ratio	mortgage ratio	loan ratio
44	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
45	property market	property market	property market	property market	property market	property market
46	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan
47	countercyclical macro measure	countercyclical macro measure	countercyclical macro measure	countercyclical macroprudential measure	countercyclical macro measure	countercyclical macroprudential measure
48	authority	authority	authority	hkma	authority	hkma
49	third service provider	third service provider	third service provider	third service provider	third service provider	third service provider
50	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
51	pair work and scenario testing	pair work and scenario testing	pair work and scenario testing	pair work and scenario testing	pair work and scenario testing	▁281
52	risk management	risk management	risk management	risk management	risk management	risk management
53	technology service provider	technology service provider	technology service provider	technology service provider	technology service provider	technology service provider
54	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk	systemic cyber risk
55	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience
56	hkma	authority	hkma	hkma	hkma	hkma
57	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure	financial market infrastructure
58	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator
59	store value facility licensees	store value facility licensees	store value facility licensees	store value facility licensees	store value facility licensees	▁49
60	anti-deception and laundering intelligence work group	anti-deception and laundering intelligence work group	anti-deception and laundering intelligence work group	anti and money task	anti-deception and laundering intelligence work group	▁74
61	enforcement	enforcement	enforcement	enforcement	enforcement	▁91
62	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed
63	online banking	online banking	online banking	online banking	online banking	▁230
64	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
65	financial fraud	financial fraud	financial fraud	financial fraud	financial fraud	▁292
66	information share bank	information share bank	information share bank	information share bank	information share bank	▁303
67	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
68	deposit	deposit	deposit	deposit	deposit	▁163
69	deposit service	deposit service	deposit service	deposit service	deposit service	▁164
70	▔	▁0	▔	▁0	▔	▁4
71	▔	▁4	▔	▁3	▔	credit product
72	credit information infrastructure	credit information infrastructure	credit information infrastructure	credit information infrastructure	credit information infrastructure	▁38
73	personal credit datum service	personal credit datum service	personal credit datum service	personal credit datum service	personal credit datum service	▁39
74	cool period	cool period	cool period	cool period	cool period	cool period
75	consumer credit product	consumer credit product	consumer credit product	consumer loan	consumer credit product	consumer credit product
76	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product	unsecured consumer credit product
77	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
78	sme financing task force	sme financing task force	sme financing task force	sme financing task force	sme financing task force	▁11
79	credit support	credit support	credit support	credit support	credit support	▁37
80	real economy	real economy	real economy	real economy	real economy	real economy
81	loan portfolio	loan portfolio	loan portfolio	loan portfolio	loan portfolio	loan portfolio
82	hkma	authority	hkma	hkma	hkma	hkma
83	measure specific	measure specific	measure specific	measure specific	measure specific	▁293
84	digital kong	digital kong	digital kong	cyberport	digital kong	cyberport
85	genai	genai	genai	generative artificial intelligence	genai	generative artificial intelligence
86	hkma	authority	hkma	hkma	hkma	hkma
87	financial service	financial service	financial service	financial service	financial service	financial service
88	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
89	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
90	customer service	customer service	customer service	customer service	customer service	▁314
91	risk management	risk management	risk management	risk management	risk management	risk management
92	sustainable development report	sustainable development report	sustainable development report	sustainable development report	sustainable development report	sustainability report
93	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
94	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub	sustainable finance hub
95	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
96	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
97	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁308
98	offshore bank loan	offshore bank loan	offshore bank loan	offshore bank loan	offshore bank loan	▁309
99	rmb bond	rmb bond	rmb bond	rmb bond	rmb bond	rmb bond
100	rmb liquidity arrangement	rmb liquidity arrangement	rmb liquidity arrangement	rmb liquidity arrangement	rmb liquidity arrangement	▁21
101	rmb trade financing liquidity arrangement	rmb trade financing liquidity arrangement	rmb trade financing liquidity arrangement	rmb trade financing liquidity arrangement	rmb trade financing liquidity arrangement	▁22
102	market	market	market	bond market	market	bond market
103	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
104	northbound program	northbound program	northbound program	northbound channel	northbound program	▁68
105	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral
106	ministry of finance	ministry of finance	ministry of finance	ministry china	ministry of finance	ministry of finance
107	onshore bond	onshore bond	onshore bond	onshore bond	onshore bond	onshore bond
108	real economy	real economy	real economy	real economy	real economy	real economy
109	investment product	investment product	investment product	investment product	investment product	investment product
110	policy bank	policy bank	policy bank	policy bank	policy bank	policy bank
111	trade financing	trade financing	trade financing	trade financing	trade financing	▁265
112	hkma	authority	hkma	hkma	hkma	hkma
113	offshore rmb bond repurchase operation	offshore rmb bond repurchase operation	offshore rmb bond repurchase operation	offshore rmb bond repurchase operation	offshore rmb bond repurchase operation	▁306
114	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁308
115	proactive of economic stimulus measure	proactive of economic stimulus measure	proactive of economic stimulus measure	proactive economic stimulus measure	proactive of economic stimulus measure	▁9
116	global technology cycle	global technology cycle	global technology cycle	global technology cycle	global technology cycle	▁55
117	labor market	labor market	labor market	labor market	labor market	▁65
118	regional cooperation	regional cooperation	regional cooperation	regional cooperation	regional cooperation	▁69
119	international engagement	international engagement	international engagement	international engagement	international engagement	▁82
120	international engagement	international engagement	international engagement	international	international engagement	▁83
121	external price pressure	external price pressure	external price pressure	external price pressure	external price pressure	external price pressure
122	local stock market	local stock market	local stock market	kong	local stock market	local stock market
123	property market	property market	property market	property market	property market	property market
124	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure	economic stimulus measure
125	stock market	stock market	stock market	stock market	stock market	equity market
126	trade tension	trade tension	trade tension	trade tension	trade tension	trade tension
127	inflation	inflation	inflation	inflation	inflation	inflation
128	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
129	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
130	hong kong banking system	sector kong	hong kong banking system	hong kong banking system	hong kong banking system	▁330
131	geopolitical development	geopolitical development	geopolitical development	geopolitical development	geopolitical development	▁89
132	foreign exchange	foreign exchange	foreign exchange	exchange	foreign exchange	foreign exchange
133	global growth prospect	global growth prospect	global growth prospect	global growth prospect	global growth prospect	global growth prospect
134	us monetary policy	us monetary policy	us monetary policy	u.s monetary policy	us monetary policy	us monetary policy
135	link exchange rate system	linked exchange rate system	link exchange rate system	link exchange rate system	link exchange rate system	linked exchange rate system
136	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
137	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy
138	▔	banking stability	▔	banking stability	▔	banking stability
139	medium enterprise	medium enterprise	medium enterprise	medium enterprise	medium enterprise	small and medium enterprise
140	contingency plan	contingency plan	contingency plan	contingency plan	contingency plan	contingency plan
141	generative ai	genai	generative ai	generative artificial intelligence	generative ai	generative artificial intelligence
142	generative ai sandbox	generative ai sandbox	generative ai sandbox	generative ai sandbox	generative ai sandbox	▁200
143	regulatory guidance	regulatory guidance	regulatory guidance	regulatory guidance	regulatory guidance	▁209
144	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience	cyber resilience
145	cross initiative	cross initiative	cross initiative	cross initiative	cross initiative	▁274
146	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
147	hkma	authority	hkma	hkma	hkma	hkma
148	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
149	risk regulation	risk regulation	risk regulation	risk regulation	risk regulation	▁317
150	use property transaction	use property transaction	use property transaction	second property transaction	use property transaction	▁15
151	▔	▁4	▔	▁3	▔	credit product
152	exchange	credit information infrastructure	exchange	credit information infrastructure	exchange	▁38
153	personal credit datum service	personal credit datum service	personal credit datum service	personal credit datum service	personal credit datum service	▁39
154	cool period	cool period	cool period	cool period	cool period	cool period
155	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement	▁148
156	digital bank	digital bank	digital bank	digital bank	digital bank	digital bank
157	digital asset activity	digital asset activity	digital asset activity	activity related virtual asset	digital asset activity	digital asset activity
158	savings	deposit	savings	deposit	savings	▁163
159	consumer loan	consumer credit product	consumer loan	consumer loan	consumer loan	consumer credit product
160	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection
161	▔	unsecured consumer credit product	▔	unsecured consumer credit product	▔	unsecured consumer credit product
162	generative artificial intelligence	genai	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
163	commission	authority	commission	hkma	commission	hkma
164	consumer protection	consumer protection	consumer protection	bank customer	consumer protection	▁300
165	bank consumer protection	bank consumer protection	bank consumer protection	bank consumer protection	bank consumer protection	bank consumer protection
166	customer service	customer service	customer service	customer service	customer service	▁314
167	public partnership platform	public partnership platform	public partnership platform	public partnership platform	public partnership platform	public partnership platform
168	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report
169	combating money laundering and terrorist financing	combating money laundering and terrorist financing	combating money laundering and terrorist financing	combating money laundering and terrorist financing	combating money laundering and terrorist financing	▁133
170	authorize payment fraud	authorize payment fraud	authorize payment fraud	authorize payment fraud	authorize payment fraud	▁145
171	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing
172	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed	criminal proceed
173	monitor suspicious activity	monitor suspicious activity	monitor suspicious activity	monitoring suspicious activity	monitor suspicious activity	▁206
174	hkma	authority	hkma	hkma	hkma	hkma
175	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
176	information share bank	information share bank	information share bank	banking information share	information share bank	▁294
177	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	▁85
178	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
179	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
180	authority	authority	authority	hkma	authority	hkma
181	feasibility obstacle resolution	feasibility obstacle resolution	feasibility obstacle resolution	feasibility obstacle resolution	feasibility obstacle resolution	▁245
182	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability
183	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard
184	commission	authority	commission	hkma	commission	hkma
185	financial agreement	financial agreement	financial agreement	financial agreement	financial agreement	financial contract
186	trading link	trading link	trading link	connect	trading link	▁16
187	rmb	rmb liquidity arrangement	rmb	rmb liquidity arrangement	rmb	▁21
188	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral	eligible collateral
189	hkma	authority	hkma	hkma	hkma	hkma
190	offshore	offshore rmb business	offshore	offshore rmb business	offshore	▁308
191	corporate treasury center	corporate treasury center	corporate treasury center	corporate treasury center	corporate treasury center	▁27
192	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
193	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
194	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	international and regional central bank and regulatory organization	▁84
195	international financial leader investment summit	international financial leader investment summit	international financial leader investment summit	international financial leader investment summit	international financial leader investment summit	▁86
196	central bank and regulatory organization	central bank and regulatory organization	central bank and regulatory organization	central bank and regulatory organization	central bank and regulatory organization	▁106
197	market outreach	market outreach	market outreach	market outreach	market outreach	market outreach
198	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
199	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
200	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
201	hkma	authority	hkma	hkma	hkma	hkma
202	financial hub	financial hub	financial hub	financial hub	financial hub	financial platform
203	financial service	financial service	financial service	financial service	financial service	financial service
204	financial system	financial system	financial system	financial system	financial system	financial system
205	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	▁7
206	interbank online payment clear system	interbank online payment clear system	interbank online payment clear system	cross- payment system online	interbank online payment clear system	▁52
207	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure	datum infrastructure
208	interbank online payment clear system	interbank online payment clear system	interbank online payment clear system	cross- payment system online	interbank online payment clear system	▁229
209	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
210	hkma	authority	hkma	hkma	hkma	hkma
211	inventory management	inventory management	inventory management	inventory management	inventory management	▁50
212	major economy	major economy	major economy	major economy	major economy	major economy
213	exchange	foreign exchange	exchange	exchange	exchange	foreign exchange
214	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
215	return rate	return rate	return rate	return rate	return rate	▁135
216	policy rate	policy rate	policy rate	policy rate	policy rate	policy rate
217	global financial market	global financial market	global financial market	global financial market	global financial market	global financial market
218	major economy	▁15	major economy	▁10	major economy	▁224
219	inflation	inflation	inflation	inflation	inflation	inflation
220	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	▁128
221	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification
222	authority	authority	authority	hkma	authority	hkma
223	▔	authority	▔	hkma	▔	hkma
224	digital capability	digital capability	digital capability	digital capability	digital capability	digital capability
225	fiscal discipline	fiscal discipline	fiscal discipline	fiscal discipline	fiscal discipline	▁257
226	authority	authority	authority	hkma	authority	hkma
227	central security depository system	central security depository system	central security depository system	central security depository system	central security depository system	▁10
228	bond market	market	bond market	bond market	bond market	bond market
229	central debt instrument	central debt instrument	central debt instrument	central debt instrument	central debt instrument	▁46
230	macao financial service bureau	macao financial service bureau	macao financial service bureau	macao financial service bureau	macao financial service bureau	▁195
231	authority	authority	authority	hkma	authority	hkma
232	primary arrangement	primary arrangement	primary arrangement	primary arrangement	primary arrangement	▁3
233	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
234	authority	authority	authority	hkma	authority	hkma
235	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁307
236	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	▁72
237	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision	anti-money laundering supervision
238	combating money laundering and terrorist financing	combating money laundering and terrorist financing	combating money laundering and terrorist financing	combating money laundering and terrorist financing	combating money laundering and terrorist financing	▁133
239	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing	money laundering and terrorist financing
240	▔	authority	▔	hkma	▔	hkma
241	tokenized	tokenized	tokenized	tokenized	tokenized	▁23
242	tokenized product	tokenized product	tokenized product	tokenized product	tokenized product	▁26
243	digital asset custody service	digital asset custody service	digital asset custody service	digital asset custody service	digital asset custody service	▁160
244	hkma	authority	hkma	hkma	hkma	hkma
245	stress test	stress test	stress test	stress test	stress test	▁98
