	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	contenedor	contenedor	contenedor	contenedor	contenedor	▁25
1	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo
2	job	job	job	job	job	job
3	informe	informe	informe	informe	informe	informe
4	promedio	promedio	promedio	promedio	promedio	▁12
5	posición	posición	posición	artículo	posición	artículo
6	explosión	explosión	explosión	explosión	explosión	▁41
7	agregar	agregar	agregar	añadir	agregar	agregar
8	rango	rango	rango	rango	rango	intervalo
9	origen	origen	origen	fuente	origen	fuente
10	modelo	modelo	modelo	plantilla	modelo	modelo
11	fuente	origen	fuente	fuente	fuente	fuente
12	editar	editar	editar	editar	editar	editar
13	restablecer	restablecer	restablecer	disponibilidad	restablecer	restablecer
14	añadir	agregar	añadir	añadir	añadir	agregar
15	incidencia	incidencia	incidencia	incidente	incidencia	incidencia
16	modelo	modelo	modelo	plantilla	modelo	modelo
17	▔	▁2	▔	guardar	▔	guardar
18	devolución	devolución	devolución	devolución	devolución	▁81
19	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
20	socio	socio	socio	socio	socio	socio
21	regla	regla	regla	regla	regla	regla
22	reinicia	restablecer	reinicia	disponibilidad	reinicia	restablecer
23	categoría	categoría	categoría	categoría	categoría	▁19
24	calendario	calendario	calendario	programación	calendario	programación
25	editar	editar	editar	editar	editar	editar
26	completar	completar	completar	completar	completar	completar
27	detener	detener	detener	detener	detener	interrumpir
28	utilizar	utilizar	utilizar	utilizar	utilizar	uso
29	programación	calendario	programación	programación	programación	programación
30	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
31	programa	calendario	programa	programación	programa	programación
32	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
33	cliente	cliente	cliente	cliente	cliente	▁28
34	rango	rango	rango	rango	rango	intervalo
35	entrega	entrega	entrega	entrega	entrega	entrega
36	procesamiento	procesamiento	procesamiento	procesamiento	procesamiento	procesamiento
37	upgrade	upgrade	upgrade	upgrade	upgrade	upgrade
38	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
39	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
40	público	público	público	público	público	público
41	programado	calendario	programado	programación	programado	programación
42	guardar	▁2	guardar	guardar	guardar	guardar
43	defaultable	defaultable	defaultable	predeterminado	defaultable	▁33
44	disponibilidad	restablecer	disponibilidad	disponibilidad	disponibilidad	restablecer
45	▔	▁1	▔	▁1	▔	▁59
46	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
47	modelo	modelo	modelo	plantilla	modelo	modelo
48	procesar	procesar	procesar	procesar	procesar	procesar
49	tarea	job	tarea	job	tarea	job
50	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
51	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
52	concluido	completar	concluido	completar	concluido	completar
53	informe	informe	informe	informe	informe	informe
54	guardar como	guardar como	guardar como	guardar como	guardar como	guardar como
55	resultado de búsqueda	resultado de búsqueda	resultado de búsqueda	resultado de búsqueda	resultado de búsqueda	▁63
56	programación	calendario	programación	programación	programación	programación
57	tarea	job	tarea	job	tarea	job
58	cliente	cliente	cliente	cliente	cliente	▁28
59	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
60	sustituto	sustituto	sustituto	sustituto	sustituto	▁70
61	revisión	revisión	revisión	revisión	revisión	revisión
62	característica	característica	característica	característica	característica	característica
63	cliente	cliente	cliente	cliente	cliente	▁28
64	llamada	llamada	llamada	llamada	llamada	▁18
65	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
66	reproducción	reproducción	reproducción	reproducción	reproducción	replicación
67	bloquear	bloquear	bloquear	bloquear	bloquear	▁65
68	cambio	cambio	cambio	cambio	cambio	▁21
69	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
70	agregar	agregar	agregar	añadir	agregar	agregar
71	asignación cuenta	asignación cuenta	asignación cuenta	asignación cuenta	asignación cuenta	▁4
72	socio	socio	socio	socio	socio	socio
73	predefinido	defaultable	predefinido	predeterminado	predefinido	▁33
74	eliminar	devolución	eliminar	devolución	eliminar	▁81
75	medida	medida	medida	medida	medida	▁50
76	transacción	transacción	transacción	transacción	transacción	▁74
77	cliente	cliente	cliente	cliente	cliente	▁28
78	registro	registro	registro	registro	registro	registro
79	cabecera	cabecera	cabecera	cabecera	cabecera	cabecera
80	rendimiento	rendimiento	rendimiento	rendimiento	rendimiento	rendimiento
81	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
82	tipo	tipo	tipo	tipo	tipo	tipo
83	▔	pestaña	▔	pestaña	▔	etiqueta
84	programación	calendario	programación	programación	programación	programación
85	lista	lista de trabajo	lista	lista de trabajo	lista	lista de trabajo
86	añadir	agregar	añadir	añadir	añadir	agregar
87	asignación	asignación	asignación	imputación	asignación	imputación
88	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil
