	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	область	область	область	область	область	область
1	контракт	контракт	контракт	контракт	контракт	договор
2	тип	тип	тип	тип	тип	вид
3	▔	▁2	▔	▁1	▔	▁28
4	обновление	обновление	обновление	обновление	обновление	обновить
5	интервал	интервал	интервал	интервал	интервал	интервал
6	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
7	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
8	перейти	перейти	перейти	перейти	перейти	перейти
9	тип	тип	тип	тип	тип	вид
10	ввод	ввод	ввод	ввод	ввод	ввод
11	▔	тип	▔	тип	▔	вид
12	вид	тип	вид	тип	вид	вид
13	цель	цель	цель	назначение	цель	назначение
14	тип	тип	тип	тип	тип	вид
15	тип	тип	тип	тип	тип	вид
16	общедоступный	общедоступный	общедоступный	общедоступный	общедоступный	общедоступный
17	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
18	ввод	ввод	ввод	ввод	ввод	ввод
19	тип	тип	тип	тип	тип	вид
20	отложить	отложить	отложить	отложить	отложить	▁24
21	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
22	предписание	предписание	предписание	предписание	предписание	предписание
23	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
24	вход	ввод	вход	ввод	вход	ввод
25	вывод	вывод	вывод	вывод	вывод	вывод
26	счётный	счётный	счётный	счётный	счётный	фактурирование
27	разузлование	разузлование	разузлование	разузлование	разузлование	разузлование
28	связь	связь	связь	связь	связь	связь
29	группировка	группировка	группировка	группа	группировка	группа
30	тип	тип	тип	тип	тип	вид
31	договор	контракт	договор	контракт	договор	договор
32	объём	объём	объём	объём	объём	объём
33	дополнение	дополнение	дополнение	дополнение	дополнение	дополнение
34	сопоставление	сопоставление	сопоставление	сопоставление	сопоставление	мэппинг
35	сводка	сводка	сводка	сводка	сводка	резюме
36	глобальный валюта	глобальный валюта	глобальный валюта	глобальный валюта	глобальный валюта	▁16
37	место	место	место	пространство	место	пространство
38	редактирование	редактирование	редактирование	редактировать	редактирование	редактировать
39	пространство	место	пространство	пространство	пространство	пространство
40	планирование	планирование	планирование	планирование	планирование	запланировать
41	дать	ввод	дать	ввод	дать	ввод
42	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга
43	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
44	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
45	интервал	интервал	интервал	интервал	интервал	интервал
46	ввод	ввод	ввод	ввод	ввод	ввод
47	вид	тип	вид	тип	вид	вид
48	график	планирование	график	планирование	график	запланировать
49	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
50	период пребывание	период пребывание	период пребывание	период активный хранение	период пребывание	период активный хранение
51	приостановление	приостановление	приостановление	приостановление	приостановление	приостановление
52	тип проект	тип проект	тип проект	тип проект	тип проект	тип проект
53	программу-ассистент	программу-ассистент	программу-ассистент	ассистент	программу-ассистент	ассистент
54	поток	поток	поток	поток	поток	поток
55	сопоставление	сопоставление	сопоставление	сопоставление	сопоставление	мэппинг
56	срок исполнение	срок исполнение	срок исполнение	срок исполнение	срок исполнение	▁10
57	отметить	отметить	отметить	отметить	отметить	отметить
58	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
59	транзакция	транзакция	транзакция	движение	транзакция	движение
60	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле
61	область	область	область	область	область	область
62	период активный хранение	период пребывание	период активный хранение	период активный хранение	период активный хранение	период активный хранение
63	деталь	деталь	деталь	деталь	деталь	деталь
64	интервал	интервал	интервал	интервал	интервал	интервал
65	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
66	балансовый	балансовый	балансовый	балансовый	балансовый	▁2
67	копировать	копировать	копировать	копировать	копировать	копирование
68	разграничение	разграничение	разграничение	разграничение	разграничение	разграничение
69	вид	тип	вид	тип	вид	вид
70	использовать	использовать	использовать	использование	использовать	использование
71	тип	тип	тип	тип	тип	вид
72	планирование	планирование	планирование	планирование	планирование	запланировать
73	тип	тип	тип	тип	тип	вид
74	вывод	вывод	вывод	вывод	вывод	вывод
75	ввод	ввод	ввод	ввод	ввод	ввод
76	вид	тип	вид	тип	вид	вид
77	перерасчёт	перерасчёт	перерасчёт	перерасчёт	перерасчёт	перерасчёт
78	договор	контракт	договор	контракт	договор	договор
79	редактировать	редактирование	редактировать	редактировать	редактировать	редактировать
80	на основа потребность	на основа потребность	на основа потребность	на основа потребность	на основа потребность	на основа потребность
81	входной	ввод	входной	ввод	входной	ввод
82	соединение	соединение	соединение	соединение	соединение	соединение
83	пространство	место	пространство	пространство	пространство	пространство
84	разграничение	разграничение	разграничение	разграничение	разграничение	разграничение
85	период активный хранение	период пребывание	период активный хранение	период активный хранение	период активный хранение	период активный хранение
86	контракт	контракт	контракт	контракт	контракт	договор
87	assembly	assembly	assembly	assembly	assembly	сборка
88	копировать	копировать	копировать	копировать	копировать	копирование
89	планирование	планирование	планирование	планирование	планирование	запланировать
90	разграничение	разграничение	разграничение	разграничение	разграничение	разграничение
91	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
92	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга	ведомость учёт услуга
93	тип	тип	тип	тип	тип	вид
94	изменение	изменение	изменение	изменить	изменение	изменение
95	схема	планирование	схема	планирование	схема	запланировать
96	отмена	отмена	отмена	отмена	отмена	отмена
97	приостановка	приостановка	приостановка	приостановка	приостановка	приостановка
98	контент	контент	контент	контент	контент	контент
99	установить	установить	установить	настроить	установить	настроить
100	тред	тред	тред	тред	тред	тред
101	личный дать	личный дать	личный дать	личный дать	личный дать	личный дать
102	личный дать	личный дать	личный дать	личный дать	личный дать	личный дать
103	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
104	тип	тип	тип	тип	тип	вид
105	вложение	вложение	вложение	вложение	вложение	вложение
106	активировать	активировать	активировать	активировать	активировать	активация
107	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
108	отчёт	отчёт	отчёт	отчёт	отчёт	отчёт
109	категория	категория	категория	категория	категория	категория
110	тип	тип	тип	тип	тип	вид
111	клиент	клиент	клиент	клиент	клиент	клиент
112	тип	тип	тип	тип	тип	вид
113	изменить	изменение	изменить	изменить	изменить	изменение
114	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
115	планирование	планирование	планирование	планирование	планирование	запланировать
116	служба	провайдер	служба	провайдер	служба	поставщик
117	курс	курс	курс	курс	курс	курс
118	ассистент	программу-ассистент	ассистент	ассистент	ассистент	ассистент
119	шаблон	шаблон	шаблон	шаблон	шаблон	шаблон
120	тип	тип	тип	тип	тип	вид
121	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
122	неактивный	неактивный	неактивный	неактивный	неактивный	▁19
123	редактировать	редактирование	редактировать	редактировать	редактировать	редактировать
124	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
125	расписание	планирование	расписание	планирование	расписание	запланировать
126	скопировать	копировать	скопировать	копировать	скопировать	копирование
127	редактировать	редактирование	редактировать	редактировать	редактировать	редактировать
128	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
