	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表
1	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
2	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數
3	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數
4	資金外流	資金外流	資金外流	資金外流	資金外流	資金外流
5	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	▁120
6	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
7	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
8	股市	股市	股市	股市	股市	股市
9	10年期美國國庫券收益率	10年期美國國庫券收益率	10年期美國國庫券收益率	10年期美國國庫券收益率	10年期美國國庫券收益率	▁0
10	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	▁111
11	恆生指數	恒生指數	恆生指數	恒生指數	恆生指數	恒生指數
12	美國國庫券	美國國庫券	美國國庫券	美國國庫券	美國國庫券	美國國庫券
13	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動
14	資金外流	資金外流	資金外流	資金外流	資金外流	資金外流
15	金融系統	金融系統	金融系統	金融體系	金融系統	金融體系
16	資金流向	資金流向	資金流向	資金流動	資金流向	資金流向
17	市場估值	市場估值	市場估值	市場估值	市場估值	市場估值
18	股市	股市	股市	股市	股市	股市
19	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
20	銀行 體系 能力	銀行 體系 能力	銀行 體系 能力	銀行 體系 能力	銀行 體系 能力	▁32
21	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
22	金管局	金管局	金管局	金管局	金管局	金管局
23	逆周期措施	逆周期措施	逆周期措施	逆周期措施	逆周期措施	逆周期措施
24	信用風險	信用風險	信用風險	信貸風險	信用風險	信用風險
25	還款比例	還款比例	還款比例	債務償還比率	還款比例	▁94
26	金融體系	金融系統	金融體系	金融體系	金融體系	金融體系
27	價值	價值	價值	價值	價值	▁258
28	樓市	樓市	樓市	市場	樓市	樓市
29	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	▁390
30	清算辦公室	清算辦公室	清算辦公室	清算辦公室	清算辦公室	▁380
31	金融危機	金融危機	金融危機	金融危機	金融危機	金融危機
32	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
33	金融體系	金融系統	金融體系	金融體系	金融體系	金融體系
34	全球金融危機	全球金融危機	全球金融危機	全球金融危機	全球金融危機	▁176
35	國際標準	國際標準	國際標準	國際標準	國際標準	▁238
36	銀行業	銀行體系	銀行業	銀行體系	銀行業	銀行體系
37	資本充足率	資本充足率	資本充足率	資本 充足	資本充足率	▁43
38	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
39	資產質素	資產質素	資產質素	資產質量	資產質素	資產質素
40	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
41	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率
42	流動性	流動性	流動性	流動性	流動性	流動性
43	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率
