	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	經濟與金融環境	經濟與金融環境	經濟與金融環境	經濟與金融環境	經濟與金融環境	▁121
1	本地需求	本地需求	本地需求	內需	本地需求	本地需求
2	出口表現	出口表現	出口表現	出口表現	出口表現	出口表現
3	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁177
4	股票 市場	股票 市場	股票 市場	本地股市	股票 市場	▁258
5	物業市場	物業市場	物業市場	房地產市場	物業市場	物業市場
6	審慎措施	審慎措施	審慎措施	審慎措施	審慎措施	▁337
7	住宅物業市場	住宅物業市場	住宅物業市場	住宅市場	住宅物業市場	住宅物業市場
8	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	▁376
9	授權機構	授權機構	授權機構	授權機構	授權機構	▁4
10	香港銀行業	香港銀行業	香港銀行業	香港銀行業	香港銀行業	▁201
11	本地設立的授權機構	本地設立的授權機構	本地設立的授權機構	本地設立的授權機構	本地設立的授權機構	▁260
12	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
13	授權機構	授權機構	授權機構	授權機構	授權機構	▁15
14	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
15	銀行業	銀行業	銀行業	銀行業	銀行業	銀行體系
16	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
17	貨幣穩定	貨幣穩定	貨幣穩定	貨幣 定性	貨幣穩定	貨幣穩定
18	貨幣	貨幣	貨幣	貨幣	貨幣	▁279
19	可兌付承諾	可兌付承諾	可兌付承諾	兌付安排	可兌付承諾	▁81
20	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率
21	港元匯率市場	港元匯率市場	港元匯率市場	港元匯率市場	港元匯率市場	▁203
22	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
23	匯率	匯率	匯率	匯率	匯率	匯率
24	匯率	匯率	匯率	外匯	匯率	▁139
25	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁177
