	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	contenedor	contenedor	contenedor	contenedor	contenedor	▁22
1	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo
2	job	job	job	job	job	job
3	informe	informe	informe	informe	informe	informe
4	medio	medio	medio	medio	medio	medio
5	posición	posición	posición	artículo	posición	artículo
6	explosión	explosión	explosión	explosión	explosión	▁38
7	agregar	agregar	agregar	añadir	agregar	agregar
8	rango	rango	rango	intervalo	rango	intervalo
9	origen	origen	origen	fuente	origen	fuente
10	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
11	fuente	origen	fuente	fuente	fuente	fuente
12	editar	editar	editar	editar	editar	editar
13	restablece	restablece	restablece	reinicia	restablece	restablecer
14	añadir	agregar	añadir	añadir	añadir	agregar
15	incidente	incidente	incidente	incidente	incidente	▁44
16	modelo	plantilla	modelo	plantilla	modelo	modelo
17	guardar	guardar	guardar	guardar	guardar	guardar
18	borrado	borrado	borrado	borrado	borrado	▁78
19	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
20	socio	socio	socio	socio	socio	socio
21	regla	regla	regla	regla	regla	regla
22	reinicia	restablece	reinicia	reinicia	reinicia	restablecer
23	categoría	categoría	categoría	categoría	categoría	▁15
24	programación	programación	programación	programación	programación	programación
25	editar	editar	editar	editar	editar	editar
26	completar	completar	completar	completar	completar	completar
27	detener	detener	detener	detener	detener	interrumpir
28	utilizar	utilizar	utilizar	utilizar	utilizar	uso
29	programación	programación	programación	programación	programación	programación
30	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
31	programa	programación	programa	programación	programa	programación
32	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
33	cliente	cliente	cliente	cliente	cliente	▁25
34	intervalo	rango	intervalo	intervalo	intervalo	intervalo
35	entrega	entrega	entrega	entrega	entrega	entrega
36	procesamiento	procesamiento	procesamiento	procesamiento	procesamiento	procesamiento
37	upgrade	upgrade	upgrade	upgrade	upgrade	upgrade
38	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
39	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
40	público	público	público	público	público	público
41	programado	programación	programado	programación	programado	programación
42	guardar	guardar	guardar	guardar	guardar	guardar
43	predefinida	predefinida	predefinida	defecto	predefinida	▁30
44	restablecer	restablece	restablecer	reinicia	restablecer	restablecer
45	▔	▁1	▔	▁1	▔	▁57
46	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
47	modelo	plantilla	modelo	plantilla	modelo	modelo
48	procesar	procesar	procesar	procesar	procesar	procesar
49	tarea	job	tarea	job	tarea	job
50	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
51	tab	pestaña	tab	pestaña	tab	etiqueta
52	concluido	completar	concluido	completar	concluido	completar
53	informe	informe	informe	informe	informe	informe
54	guardar como	guardar como	guardar como	guardar como	guardar como	guardar como
55	resultado	resultado	resultado	resultado	resultado	▁61
56	programación	programación	programación	programación	programación	programación
57	tarea	job	tarea	job	tarea	job
58	cliente	cliente	cliente	cliente	cliente	▁25
59	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
60	sustituto	sustituto	sustituto	sustituto	sustituto	▁68
61	revisión	revisión	revisión	revisión	revisión	revisión
62	característica	característica	característica	característica	característica	característica
63	cliente	cliente	cliente	cliente	cliente	▁25
64	llamada	llamada	llamada	llamada	llamada	▁14
65	pestaña	pestaña	pestaña	pestaña	pestaña	etiqueta
66	reproducción	reproducción	reproducción	reproducción	reproducción	replicación
67	bloquear	bloquear	bloquear	bloquear	bloquear	▁63
68	cambio	cambio	cambio	cambio	cambio	▁17
69	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
70	añadir	agregar	añadir	añadir	añadir	agregar
71	asignación cuenta	asignación cuenta	asignación cuenta	asignación cuenta	asignación cuenta	▁4
72	socio	socio	socio	socio	socio	socio
73	predefinido	predefinida	predefinido	defecto	predefinido	▁30
74	facturar	borrado	facturar	borrado	facturar	▁78
75	medida	medida	medida	medida	medida	indicador
76	transacción	transacción	transacción	transacción	transacción	▁72
77	cliente	cliente	cliente	cliente	cliente	▁25
78	record	record	record	record	record	▁56
79	cabecera	cabecera	cabecera	cabecera	cabecera	cabecera
80	obligación	obligación	obligación	obligación	obligación	rendimiento
81	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
82	procedimiento	procedimiento	procedimiento	tipo	procedimiento	tipo
83	generador	pestaña	generador	pestaña	generador	etiqueta
84	programación	programación	programación	programación	programación	programación
85	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
86	añadir	agregar	añadir	añadir	añadir	agregar
87	asignación	asignación	asignación	imputación	asignación	imputación
88	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil
89	▔	asignación	▔	imputación	▔	imputación
90	socio	socio	socio	socio	socio	socio
91	incidente	incidente	incidente	incidente	incidente	▁44
92	consumo	consumo	consumo	consumo	consumo	▁21
93	imputación	asignación	imputación	imputación	imputación	imputación
94	componente	componente	componente	componente	componente	▁8
95	icono	icono	icono	icono	icono	icono
96	eliminar	eliminar	eliminar	eliminar	eliminar	eliminar
97	ordenación	ordenación	ordenación	ordenación	ordenación	▁65
98	tarea	job	tarea	job	tarea	job
99	cliente	cliente	cliente	cliente	cliente	cliente
100	informe	informe	informe	informe	informe	informe
101	job	job	job	job	job	job
102	iniciar	iniciar	iniciar	iniciar	iniciar	iniciar
103	industria	procedimiento	industria	tipo	industria	tipo
104	socio	socio	socio	socio	socio	socio
