	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	中央銀行	中央銀行	中央銀行	央行	中央銀行	中央銀行
1	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	▁271
2	失業率	失業率	失業率	失業率	失業率	失業率
3	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒
4	COVID-19	COVID-19	COVID-19	COVID-19	COVID-19	▁97
5	金管局總裁	金管局總裁	金管局總裁	金管局總裁	金管局總裁	金管局總裁
6	金管局	金管局	金管局	金管局	金管局	金管局
7	▔	▁34	▔	▁29	▔	▁249
8	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
9	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
10	資金外流	資金外流	資金外流	資金外流	資金外流	▁298
11	迅速	迅速	迅速	迅速	迅速	▁395
12	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
13	資產質量	資產質量	資產質量	資產質量	資產質量	▁23
14	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
15	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施
16	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備
17	樓市	樓市	樓市	房地產市場	樓市	▁322
18	港元資金	港元資金	港元資金	港元資金	港元資金	▁206
19	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	▁47
20	銀行監督	銀行監督	銀行監督	銀行監督	銀行監督	銀行監管
21	應急計劃	應急計劃	應急計劃	應急計劃	應急計劃	▁86
22	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	▁9	信貸及流動性風險	▁98
23	市場監測	市場監測	市場監測	市場監測	市場監測	▁264
24	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試
25	▔	▁18	▔	FATF	▔	▁149
26	金融 行動 任務組	金融 行動 任務組	金融 行動 任務組	金融 行動 任務組	金融 行動 任務組	▁153
27	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
28	相互評估	相互評估	相互評估	相互評估	相互評估	相互評估
29	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
30	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
31	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
32	銀行業	銀行業	銀行業	銀行業	銀行業	▁403
33	銀行業 企業 信貸 協調 機制	銀行業 企業 信貸 協調 機制	銀行業 企業 信貸 協調 機制	銀行業 企業 信貸 協調 機制	銀行業 企業 信貸 協調 機制	銀行業中小企貸款協調機制
34	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	▁95
35	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	▁47
36	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務
37	信貸額度	信貸額度	信貸額度	信貸額度	信貸額度	▁248
38	法定 存款 準備	法定 存款 準備	法定 存款 準備	法定 存款 準備	法定 存款 準備	▁338
39	減免措施	減免措施	減免措施	一次性救濟措施	減免措施	▁340
40	中小企業	中小企業	中小企業	中小企業	中小企業	▁369
41	銀行業	銀行業	銀行業	銀行業	銀行業	▁403
42	金管局	金管局	金管局	金管局	金管局	金管局
43	銀行賬戶	銀行賬戶	銀行賬戶	銀行賬戶	銀行賬戶	▁32
44	客戶盡職調查程序	客戶盡職調查程序	客戶盡職調查程序	客戶盡職調查程序	客戶盡職調查程序	▁109
45	金融包容性	金融包容性	金融包容性	金融包容性	金融包容性	▁159
46	分級賬戶服務	分級賬戶服務	分級賬戶服務	分級賬戶服務	分級賬戶服務	▁410
47	簡易賬戶	簡易賬戶	簡易賬戶	簡易賬戶	簡易賬戶	▁367
48	簡易賬戶	簡易賬戶	簡易賬戶	簡易賬戶	簡易賬戶	▁358
49	客戶盡職調查	客戶盡職調查	客戶盡職調查	客戶盡職調查	客戶盡職調查	▁107
50	內地	內地	內地	內地	內地	內地
51	金融連接	金融連接	金融連接	▁18	金融連接	▁154
52	與 地 連接	與 地 連接	與 地 連接	▁19	與 地 連接	▁155
53	金管局	金管局	金管局	金管局	金管局	金管局
54	金融科技推廣辦事處	金融科技推廣辦事處	金融科技推廣辦事處	金融科技促進辦事處	金融科技推廣辦事處	▁198
55	智能銀行	智能銀行	智能銀行	智慧銀行	智能銀行	智慧銀行
56	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費
57	快 支付 系統	快 支付 系統	快 支付 系統	快速 支付 系統	快 支付 系統	▁148
58	更快支付系統	更快支付系統	更快支付系統	FPS	更快支付系統	▁173
59	金管局	金管局	金管局	金管局	金管局	金管局
60	應用 程式 Open	應用 程式 Open	應用 程式 Open	應用 程式 Open	應用 程式 Open	▁293
61	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務
62	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理
63	銀行業界	銀行業	銀行業界	銀行業	銀行業界	▁403
64	金管局	金管局	金管局	金管局	金管局	金管局
65	RegTech生態系統	RegTech生態系統	RegTech生態系統	RegTech生態系統	RegTech生態系統	▁337
66	Suptech	Suptech	Suptech	Suptech	Suptech	▁391
67	銀行監督機構	銀行監督機構	銀行監督機構	銀行監督機構	銀行監督機構	▁49
68	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁94
69	▔	▁28	▔	▁26	▔	▁222
70	監管合規	監管合規	監管合規	監管合規	監管合規	監管合規
71	監管科技	監管科技	監管科技	監管科技	監管科技	▁339
72	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
73	監管科技	監管科技	監管科技	監管科技	監管科技	▁336
74	反洗錢及反恐融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	AML/CFT	反洗錢及反恐融資（AML/CFT）	▁13
75	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
76	金管局	金管局	金管局	金管局	金管局	金管局
77	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	監管沙盒	金融科技監管沙盒	金融科技監管沙盒
78	試點 試驗	試點 試驗	試點 試驗	試點 試驗	試點 試驗	▁310
79	銀行業	銀行業	銀行業	銀行業	銀行業	▁403
80	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
81	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	▁35
82	泰國銀行	泰國銀行	泰國銀行	泰國銀行	泰國銀行	▁37
