	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	▁0
1	中國大陸	中國大陸	中國大陸	內地	中國大陸	內地
2	中國大陸	中國大陸	中國大陸	中國大陸	中國大陸	▁285
3	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	▁292
4	中東	中東	中東	中東	中東	中東
5	俄烏戰爭	俄烏戰爭	俄烏戰爭	俄烏戰爭	俄烏戰爭	▁412
6	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	▁43
7	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦
8	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
9	全球經濟成長	全球經濟成長	全球經濟成長	全球經濟成長	全球經濟成長	▁184
10	通膨路徑	通膨路徑	通膨路徑	通膨路徑	通膨路徑	▁237
11	利率前景	利率前景	利率前景	利率前景	利率前景	利率前景
12	市場情緒	市場情緒	市場情緒	市場氣氛	市場情緒	市場氣氛
13	貨幣政策	貨幣政策	貨幣政策	貨幣政策	貨幣政策	▁309
14	統性 銀行業 壓力	統性 銀行業 壓力	統性 銀行業 壓力	統性 壓力	統性 銀行業 壓力	▁456
15	國際清算銀行	國際清算銀行	國際清算銀行	BIS	國際清算銀行	▁50
16	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	▁32
17	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	▁185
18	金管局	金管局	金管局	金管局	金管局	金管局
19	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
20	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
21	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
22	國內生產總值	國內生產總值	國內生產總值	國內生產毛額	國內生產總值	▁200
23	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊業
24	勞動力市場	勞動力市場	勞動力市場	勞動市場	勞動力市場	▁260
25	新常態	新常態	新常態	新常態	新常態	新常態
26	私人消費	私人消費	私人消費	私人消費	私人消費	私人消費
27	政府	政府	政府	政府	政府	政府
28	金管局	金管局	金管局	金管局	金管局	金管局
29	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
30	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
31	宏觀經濟逆風	宏觀經濟逆風	宏觀經濟逆風	宏觀經濟逆風	宏觀經濟逆風	▁283
32	貨幣和銀行業穩定	貨幣和銀行業穩定	貨幣和銀行業穩定	貨幣及銀行業的穩定	貨幣和銀行業穩定	▁307
33	▔	▁0	▔	▁0	▔	▁20
34	▔	▁7	▔	▁6	▔	▁134
35	余偉文	余偉文	余偉文	余偉文	余偉文	余偉文
36	金管局	金管局	金管局	金管局	金管局	金管局
37	唐英年	唐英年	唐英年	唐英年	唐英年	唐英年
38	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區
39	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華
40	▔	▁21	▔	▁15	▔	▁255
41	先生	先生	先生	先生	先生	▁326
42	先生	先生	先生	先生	先生	▁342
43	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	▁463
44	政府	政府	政府	政府	政府	政府
45	LERS	LERS	LERS	▁17	LERS	▁264
46	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
47	▔	LERS	▔	▁17	▔	▁264
48	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
49	金融 體系	金融 體系	金融 體系	金融體系	金融 體系	金融體系
50	貨幣和金融體系	貨幣和金融體系	貨幣和金融體系	貨幣及金融體系	貨幣和金融體系	貨幣及金融體系
51	金管局	金管局	金管局	金管局	金管局	金管局
52	LERS	LERS	LERS	▁17	LERS	▁264
53	數據分析	數據分析	數據分析	數據分析	數據分析	▁118
54	金融 穩	金融 穩	金融 穩	金融穩定	金融 穩	金融穩定
55	數據	數據	數據	數據	數據	▁192
56	貨幣體系	貨幣體系	貨幣體系	貨幣制度	貨幣體系	▁310
57	相關者	相關者	相關者	人	相關者	持份者
58	交易存管庫	交易存管庫	交易存管庫	交易 處	交易存管庫	▁474
59	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本及流動性緩衝
62	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
63	流動性	流動性	流動性	流動性	流動性	流動性
64	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝
65	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
66	內地	中國大陸	內地	內地	內地	內地
67	資產品 質	資產品 質	資產品 質	資產品 質	資產品 質	▁25
68	銀行業	銀行業	銀行業	銀行業	銀行業	▁39
69	分類貸款比率	分類貸款比率	分類貸款比率	分類貸款比率	分類貸款比率	▁74
70	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	▁104
71	流動性	流動性	流動性	流動性	流動性	流動性
72	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	▁275
73	物業開發商	物業開發商	物業開發商	物業開發商	物業開發商	▁376
74	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
75	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求
76	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	▁0
77	金管局	金管局	金管局	金管局	金管局	金管局
78	銀行業	銀行業	銀行業	銀行業	銀行業	▁39
79	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	▁43
80	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本及流動性緩衝
81	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
82	金融體系	金融 體系	金融體系	金融體系	金融體系	金融體系
83	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場
84	內部審查	內部審查	內部審查	內部審查	內部審查	內部檢討
85	流動性	流動性	流動性	流動性	流動性	流動性
86	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝
87	溢出效應	溢出效應	溢出效應	溢出效應	溢出效應	▁432
88	監管有效性	監管有效性	監管有效性	監管效能	監管有效性	▁444
89	統性 壓力	統性 銀行業 壓力	統性 壓力	統性 壓力	統性 壓力	▁456
90	金管局	金管局	金管局	金管局	金管局	金管局
91	銀行業	銀行業	銀行業	銀行業	銀行業	▁39
92	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	▁104
93	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
94	中小企業	中小企業	中小企業	中小企業	中小企業	中小企
95	金管局	金管局	金管局	金管局	金管局	金管局
96	物業市場	物業市場	物業市場	房地產市場	物業市場	物業市場
97	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	▁98
98	利率壓力測試的要求	利率壓力測試的要求	利率壓力測試的要求	利率壓力測試的要求	利率壓力測試的要求	▁247
99	按揭成數上限	按揭成數上限	按揭成數上限	按揭成數上限	按揭成數上限	按揭成數上限
100	物業發展及投資	物業發展及投資	物業發展及投資	物業發展及投資	物業發展及投資	▁377
101	反騙案消費者保障約章	反騙案消費者保障約章	反騙案消費者保障約章	反詐騙消費者保障約章	反騙案消費者保障約章	▁18
102	▔	▁13	▔	FPS	▔	▁177
103	金管局	金管局	金管局	金管局	金管局	金管局
104	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
105	支付卡認證	支付卡認證	支付卡認證	支付卡認證	支付卡認證	支付卡認證
106	支付卡	支付卡	支付卡	支付卡	支付卡	支付卡
107	交易前提示機制	交易前提示機制	交易前提示機制	交易前警示機制	交易前提示機制	▁364
108	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	▁158
109	信用 智	信用 智	信用 智	Credit Smart	信用 智	▁102
110	金管局	金管局	金管局	金管局	金管局	金管局
111	消費者 投資者 保障	消費者 投資者 保障	消費者 投資者 保障	消費者 投資者 保障	消費者 投資者 保障	▁85
112	消費者信貸參考服務	消費者信貸參考服務	消費者信貸參考服務	消費者信貸參考服務	消費者信貸參考服務	▁86
113	消費者數據基礎建設專案	消費者數據基礎建設專案	消費者數據基礎建設專案	消費者數據基礎建設專案	消費者數據基礎建設專案	▁87
114	建設	建設	建設	建設	建設	基建
115	建設 專案	建設 專案	建設 專案	建設	建設 專案	▁238
116	勒索軟體攻擊	勒索軟體攻擊	勒索軟體攻擊	勒索軟體攻擊	勒索軟體攻擊	▁385
117	系統性網路事件	系統性網路事件	系統性網路事件	系統性網路事件	系統性網路事件	▁457
118	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
119	推廣規劃 路徑	推廣規劃 路徑	推廣規劃 路徑	推廣路線 圖	推廣規劃 路徑	▁172
120	綠色科技	綠色科技	綠色科技	綠色科技	綠色科技	綠色科技
121	金管局	金管局	金管局	金管局	金管局	金管局
122	香港金融業界	香港金融業界	香港金融業界	香港金融業界	香港金融業界	▁223
123	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局
124	保險科技	保險科技	保險科技	保險科技	保險科技	保險科技
125	監管科技	監管科技	監管科技	監管科技	監管科技	▁393
126	證監會	證監會	證監會	證監會	證監會	證監會
127	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會
128	財富科技	財富科技	財富科技	財富科技	財富科技	財富科技
129	金融業界	金融業界	金融業界	金融業界	金融業界	金融業
130	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
131	本地監管機構	本地監管機構	本地監管機構	本地監管機構	本地監管機構	本地監管機構
132	監管機構	監管機構	監管機構	監管機構	監管機構	監管機構
