	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境
1	內需	內需	內需	內需	內需	▁113
2	出口表現	出口表現	出口表現	出口表現	出口表現	出口表現
3	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁178
4	本港股市	本港股市	本港股市	本港股市	本港股市	本港股市
5	物業 市場	物業 市場	物業 市場	房地產市場	物業 市場	▁344
6	審慎措施	審慎措施	審慎措施	嚴格控制措施	審慎措施	▁347
7	住宅物業市場	住宅物業市場	住宅物業市場	▁106	住宅物業市場	住宅物業市場
8	第七輪審慎措施	第七輪審慎措施	第七輪審慎措施	第七輪嚴格控制措施	第七輪審慎措施	▁386
9	AIs	AIs	AIs	AIs	AIs	▁5
10	本港銀行業	本港銀行業	本港銀行業	本港銀行業	本港銀行業	▁202
11	境內設立的持牌金融機構	境內設立的持牌金融機構	境內設立的持牌金融機構	境內設立的持牌金融機構	境內設立的持牌金融機構	▁263
12	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
13	持牌 機構	持牌 機構	持牌 機構	持牌 機構	持牌 機構	▁15
14	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
15	銀行業	銀行業	銀行業	銀行業	銀行業	▁27
16	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
17	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
18	貨幣	貨幣	貨幣	貨幣	貨幣	▁284
19	保證 承諾	保證 承諾	保證 承諾	保證 承諾	保證 承諾	▁81
20	香港 匯率	香港 匯率	香港 匯率	港元兌美元匯率	香港 匯率	港元兌美元匯率
21	香港 匯率	香港 匯率	香港 匯率	香港 匯率	香港 匯率	▁204
22	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
23	▔	▁35	▔	匯率	▔	匯率
24	兌換	兌換	兌換	▁43	兌換	▁136
25	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁178
26	基準利率	基準利率	基準利率	基準利率	基準利率	▁30
27	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率
28	貨幣	貨幣	貨幣	基金	貨幣	基金
29	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局
30	基點	基點	基點	基點	基點	基點
31	銀行間流動性	銀行間流動性	銀行間流動性	銀行間流動性	銀行間流動性	▁229
32	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
33	銀行穩健	銀行穩健	銀行穩健	銀行穩定性	銀行穩健	▁28
34	銀行	銀行業	銀行	銀行	銀行	銀行業
35	AIs	AIs	AIs	AIs	AIs	▁5
36	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
37	管控	管控	管控	控制	管控	▁80
38	反恐怖融資	反恐怖融資	反恐怖融資	打擊恐怖融資	反恐怖融資	▁88
39	保險產品	保險產品	保險產品	保險產品	保險產品	保險產品
40	投資和保險產品	投資和保險產品	投資和保險產品	投資和保險產品	投資和保險產品	▁237
41	流動性風險	流動性風險	流動性風險	▁76	流動性風險	流動性風險
42	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理
43	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統
44	▔	▁70	▔	▁86	▔	洗錢
45	風險管理	風險管理	風險管理	風險治理	風險管理	▁371
46	銷售實踐	銷售實踐	銷售實踐	銷售實踐	銷售實踐	▁383
47	反恐怖融資	反恐怖融資	反恐怖融資	反恐怖融資	反恐怖融資	▁416
48	逆周期資本緩衝	逆周期資本緩衝	逆周期資本緩衝	資本 Buffer	逆周期資本緩衝	▁89
49	存款保障計劃	存款保障計劃	存款保障計劃	▁33	存款保障計劃	存款保障計劃
50	香港金融管理局	香港金融管理局	香港金融管理局	HKMA	香港金融管理局	▁197
51	立法會	立法會	立法會	立法會	立法會	立法會
52	持牌 機構	持牌 機構	持牌 機構	持牌 機構	持牌 機構	▁15
53	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	本地系統重要銀行	▁114
54	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
55	制度	制度	制度	制度	制度	▁365
56	金融 機構 制度	金融 機構 制度	金融 機構 制度	解決方案制度	金融 機構 制度	▁366
57	金融中心	金融中心	金融中心	國際金融中心	金融中心	國際金融中心
58	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
59	HKMA	香港金融管理局	HKMA	HKMA	HKMA	▁197
60	國際金融中心	金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
