	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	▔	▁8	▔	▁6	▔	▁81
1	▔	▁12	▔	冠狀	▔	▁122
2	營運韌性	營運韌性	營運韌性	營運韌性	營運韌性	▁449
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張形勢	地緣政治緊張形勢	地緣政治緊張形勢	地緣政治緊張形勢	地緣政治緊張形勢	▁252
5	金融條件	金融條件	金融條件	全球金融條件	金融條件	▁256
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力
8	變種	變種	變種	變種	變種	▁416
9	疫情	疫情	疫情	疫情	疫情	疫情
10	營運韌性	營運韌性	營運韌性	韌性	營運韌性	▁531
11	冠狀	▁12	冠狀	冠狀	冠狀	▁122
12	冠狀	冠狀	冠狀	冠狀	冠狀	▁124
13	政府 救濟 措施	政府 救濟 措施	政府 救濟 措施	政府 救濟 措施	政府 救濟 措施	▁273
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	▁407
16	▔	疫情	▔	疫情	▔	疫情
17	防疫救濟措施	防疫救濟措施	防疫救濟措施	▁36	防疫救濟措施	▁523
18	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港作為樞紐角色	香港作為樞紐角色	香港作為樞紐角色	香港作為樞紐角色	香港作為樞紐角色	▁302
21	內地	內地	內地	內地	內地	內地
22	內地市場機會	內地市場機會	內地市場機會	內地市場機會	內地市場機會	▁395
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
24	金融與貨幣穩定	金融與貨幣穩定	金融與貨幣穩定	金融和貨幣穩定	金融與貨幣穩定	▁221
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	戰略重點領域	戰略重點領域	戰略重點領域	戰略重點領域	戰略重點領域	▁581
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
