	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機
1	▔	▁14	▔	內地	▔	內地
2	中國內地	中國內地	中國內地	中國內地	中國內地	中國內地
3	銀行危機	銀行危機	銀行危機	銀行危機	銀行危機	▁116
4	中東	中東	中東	中東	中東	中東
5	俄烏戰事	俄烏戰事	俄烏戰事	俄烏戰事	俄烏戰事	俄烏戰事
6	銀行危機	銀行危機	銀行危機	銀行危機	銀行危機	銀行危機
7	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦
8	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
9	全球經濟增長	全球經濟增長	全球經濟增長	全球經濟增長	全球經濟增長	全球經濟增長
10	通脹走勢	通脹走勢	通脹走勢	通脹走勢	通脹走勢	通脹走勢
11	利率前景	利率前景	利率前景	利率前景	利率前景	利率前景
12	市場情緒	市場情緒	市場情緒	市場氣氛	市場情緒	市場氣氛
13	貨幣狀況	貨幣狀況	貨幣狀況	貨幣狀況	貨幣狀況	貨幣狀況
14	系統性銀行危機	系統性銀行危機	系統性銀行危機	系統性銀行危機	系統性銀行危機	系統性銀行危機
15	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行
16	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行
17	國際金融領袖投資峰會	國際金融領袖投資峰會	國際金融領袖投資峰會	國際金融領袖投資峰會	國際金融領袖投資峰會	國際金融領袖投資峰會
18	香港金融管理局	香港金融管理局	香港金融管理局	金管局	香港金融管理局	金管局
19	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
20	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
21	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
22	本地生產總值	本地生產總值	本地生產總值	本地生產總值	本地生產總值	本地生產總值
23	入境旅遊業	入境旅遊業	入境旅遊業	入境旅遊業	入境旅遊業	入境旅遊業
24	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場
25	新常態	新常態	新常態	新常態	新常態	新常態
26	私人消費	私人消費	私人消費	私人消費	私人消費	私人消費
27	政府	政府	政府	政府	政府	政府
28	金管局	香港金融管理局	金管局	金管局	金管局	金管局
29	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
30	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
31	宏觀經濟挑戰	宏觀經濟挑戰	宏觀經濟挑戰	宏觀經濟挑戰	宏觀經濟挑戰	宏觀經濟挑戰
32	貨幣與銀行體系穩定	貨幣與銀行體系穩定	貨幣與銀行體系穩定	貨幣及銀行穩定	貨幣與銀行體系穩定	貨幣與銀行體系穩定
33	梁錦松	梁錦松	梁錦松	梁錦松	梁錦松	梁錦松
34	曾蔭權	曾蔭權	曾蔭權	曾蔭權	曾蔭權	曾蔭權
35	余偉文	余偉文	余偉文	余偉文	余偉文	余偉文
36	金管局	香港金融管理局	金管局	金管局	金管局	金管局
37	唐英年	唐英年	唐英年	唐英年	唐英年	唐英年
38	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區
39	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華
40	任志剛	任志剛	任志剛	任志剛	任志剛	任志剛
41	陳德霖	陳德霖	陳德霖	陳德霖	陳德霖	陳德霖
42	陳茂波	陳茂波	陳茂波	陳茂波	陳茂波	陳茂波
43	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	▁183
44	政府	政府	政府	政府	政府	政府
45	▔	▁13	▔	▁12	▔	聯匯制度
46	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
47	▔	▁13	▔	▁12	▔	聯匯制度
48	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
49	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
50	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系
51	金管局	香港金融管理局	金管局	金管局	金管局	金管局
52	▔	▁13	▔	▁12	▔	聯匯制度
53	數據分析法	數據分析法	數據分析法	數據分析法	數據分析法	數據分析法
54	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
55	微數據	微數據	微數據	微數據	微數據	微數據
56	貨幣體系	貨幣體系	貨幣體系	貨幣體系	貨幣體系	貨幣體制
57	持份者	持份者	持份者	持份者	持份者	持份者
58	交易資料儲存庫	交易資料儲存庫	交易資料儲存庫	交易 儲存庫	交易資料儲存庫	交易資料儲存庫
59	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本及流動性緩衝	資本及流動性緩衝	資本及流動性緩衝	資本及流動性緩衝	資本及流動性緩衝	資本及流動性緩衝
62	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
63	流動性	流動性	流動性	流動性	流動性	流動性
64	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝
65	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
66	內地	▁14	內地	內地	內地	內地
67	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
68	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
69	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率	特定分類貸款比率
70	信用風險	信用風險	信用風險	信用風險	信用風險	信用風險
71	流動性	流動性	流動性	流動性	流動性	流動性
72	長期平均水平	長期平均水平	長期平均水平	長期平均水平	長期平均水平	長期平均水平
73	房地產企業	房地產企業	房地產企業	房地產開發商	房地產企業	▁144
