	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機
1	中國大陸	中國大陸	中國大陸	內地	中國大陸	內地
2	中國大陸	中國大陸	中國大陸	中國大陸	中國大陸	▁299
3	銀行動盪	銀行動盪	銀行動盪	三月銀行事件	銀行動盪	▁304
4	▔	▁31	▔	中東	▔	中東
5	俄烏戰爭	俄烏戰爭	俄烏戰爭	俄烏戰爭	俄烏戰爭	▁430
6	銀行動盪	銀行動盪	銀行動盪	銀行動盪	銀行動盪	銀行危機
7	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦
8	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
9	全球經濟增長	全球經濟增長	全球經濟增長	全球經濟增長	全球經濟增長	全球經濟增長
10	通膨路徑	通膨路徑	通膨路徑	通膨路徑	通膨路徑	▁247
11	利率前景	利率前景	利率前景	利率前景	利率前景	利率前景
12	市場情緒	市場情緒	市場情緒	市場情緒	市場情緒	▁307
13	貨幣政策	貨幣政策	貨幣政策	貨幣政策	貨幣政策	▁323
14	系統性銀行壓力	系統性銀行壓力	系統性銀行壓力	系統性銀行壓力	系統性銀行壓力	▁478
15	▔	▁2	▔	國際清算銀行	▔	▁47
16	國際	國際	國際	國際清算銀行	國際	▁27
17	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	▁194
18	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
19	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
20	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
21	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
22	本地 生產 總值	本地 生產 總值	本地 生產 總值	國內生產總值	本地 生產 總值	▁209
23	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊業
24	勞動力市場	勞動力市場	勞動力市場	勞動市場	勞動力市場	勞工市場
25	▔	▁33	▔	▁34	▔	▁339
26	私營消費	私營消費	私營消費	私人消費	私營消費	私人消費
27	政府	政府	政府	政府	政府	政府
28	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
29	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
30	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
31	宏觀經濟面臨逆風	宏觀經濟面臨逆風	宏觀經濟面臨逆風	宏觀經濟面臨逆風	宏觀經濟面臨逆風	▁297
32	貨幣及銀行體系穩定	貨幣及銀行體系穩定	貨幣及銀行體系穩定	▁32	貨幣及銀行體系穩定	▁320
33	梁錦祥	梁錦祥	梁錦祥	梁錦祥	梁錦祥	▁18
34	▔	▁16	▔	▁16	▔	▁140
35	余偉文	余偉文	余偉文	余偉文	余偉文	余偉文
36	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
37	▔	▁23	▔	▁24	▔	▁215
38	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區
39	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華
40	▔	▁29	▔	▁29	▔	▁270
41	▔	▁34	▔	▁35	▔	▁342
42	▔	▁35	▔	▁36	▔	▁359
43	▔	▁47	▔	▁52	▔	▁485
44	▔	政府	▔	政府	▔	政府
45	LERS	LERS	LERS	▁30	LERS	聯匯制度
46	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
47	▔	LERS	▔	▁30	▔	聯匯制度
48	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
49	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
50	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系	貨幣及金融體系
51	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
52	▔	LERS	▔	▁30	▔	聯匯制度
53	數據分析	數據分析	數據分析	數據分析	數據分析	▁127
54	金融 穩定	金融 穩定	金融 穩定	金融穩定	金融 穩定	金融穩定
55	粒度 數據	粒度 數據	粒度 數據	粒度 數據	粒度 數據	▁203
56	貨幣體系	貨幣體系	貨幣體系	貨幣體系	貨幣體系	▁325
57	相關者	相關者	相關者	相關者	相關者	持份者
58	交易數據庫	交易數據庫	交易數據庫	交易 處	交易數據庫	▁497
59	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本和流動性儲備	資本和流動性儲備	資本和流動性儲備	資本及流動性緩衝	資本和流動性儲備	資本及流動性緩衝
62	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
63	流動性	流動性	流動性	流動性	流動性	流動性
64	流動性儲備	流動性儲備	流動性儲備	流動性儲備	流動性儲備	流動性緩衝
65	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性涵蓋比率	流動性覆蓋比率	流動性覆蓋比率
66	內地	中國大陸	內地	內地	內地	內地
67	資產質量	資產質量	資產質量	資產質素	資產質量	資產質素
68	銀行業	銀行業	銀行業	銀行業	銀行業	▁35
69	不良貸款比率	不良貸款比率	不良貸款比率	不良貸款比率	不良貸款比率	▁76
70	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	▁107
71	流動性	流動性	流動性	流動性	流動性	流動性
72	期 歷史 平均值	期 歷史 平均值	期 歷史 平均值	期 歷史 平均值	期 歷史 平均值	▁290
73	房地產開發商	房地產開發商	房地產開發商	房地產開發商	房地產開發商	▁393
74	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
75	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求
76	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機	2008年全球金融危機
77	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
78	銀行業	銀行業	銀行業	銀行業	銀行業	▁35
79	銀行業風波	銀行動盪	銀行業風波	銀行動盪	銀行業風波	銀行危機
80	資本及流動性緩衝	資本和流動性儲備	資本及流動性緩衝	資本及流動性緩衝	資本及流動性緩衝	資本及流動性緩衝
81	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
82	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
83	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場
84	內部檢討	內部檢討	內部檢討	內部檢討	內部檢討	內部檢討
85	流動性	流動性	流動性	流動性	流動性	流動性
86	流動性緩衝	流動性儲備	流動性緩衝	流動性儲備	流動性緩衝	流動性緩衝
87	▔	▁46	▔	▁50	▔	▁452
88	監管效能	監管效能	監管效能	監管效能	監管效能	監管成效
89	系統性銀行壓力	系統性銀行壓力	系統性銀行壓力	系統性銀行壓力	系統性銀行壓力	▁478
90	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
91	▔	銀行業	▔	銀行業	▔	▁35
92	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	▁107
93	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
