	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	область	область	область	область	область	область
1	контракт	контракт	контракт	контракт	контракт	договор
2	тип	тип	тип	тип	тип	вид
3	▔	▁6	▔	▁5	▔	▁81
4	обновление	обновление	обновление	обновление	обновление	обновить
5	диапазон	диапазон	диапазон	диапазон	диапазон	▁72
6	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
7	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
8	переход	переход	переход	переход	переход	▁17
9	тип	тип	тип	тип	тип	вид
10	ввод	ввод	ввод	ввод	ввод	ввод
11	▔	тип	▔	тип	▔	вид
12	вид	тип	вид	тип	вид	вид
13	цель	цель	цель	назначение	цель	назначение
14	вид	тип	вид	тип	вид	вид
15	тип	тип	тип	тип	тип	вид
16	публичный	публичный	публичный	публичный	публичный	▁70
17	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
18	входной	ввод	входной	ввод	входной	ввод
19	тип	тип	тип	тип	тип	вид
20	отложить	отложить	отложить	отложить	отложить	▁66
21	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
22	регламент	регламент	регламент	регламент	регламент	▁75
23	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
24	вход	ввод	вход	ввод	вход	ввод
25	дать	дать	дать	вывод	дать	вывод
26	оплатимый	оплатимый	оплатимый	оплатимый	оплатимый	▁14
27	взрыв	взрыв	взрыв	взрыв	взрыв	▁45
28	ассоциация	ассоциация	ассоциация	ассоциация	ассоциация	▁10
29	группировка	группировка	группировка	группа	группировка	группа
30	▔	тип	▔	тип	▔	вид
31	договор	контракт	договор	контракт	договор	договор
32	объём	объём	объём	объём	объём	объём
33	add-on	add-on	add-on	add-on	add-on	▁4
34	карта	карта	карта	сопоставление	карта	сопоставление
35	сводка	сводка	сводка	сводка	сводка	резюме
36	глобальный валюта	глобальный валюта	глобальный валюта	глобальный валюта	глобальный валюта	▁49
37	место	место	место	пространство	место	пространство
38	редактирование	редактирование	редактирование	редактировать	редактирование	редактировать
39	пространство	место	пространство	пространство	пространство	пространство
40	планирование	планирование	планирование	расписание	планирование	запланировать
41	дать	ввод	дать	ввод	дать	ввод
42	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	▁85
43	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
44	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
45	промежуток	диапазон	промежуток	диапазон	промежуток	▁72
46	ввод	ввод	ввод	ввод	ввод	ввод
47	вид	тип	вид	тип	вид	вид
48	график	планирование	график	расписание	график	запланировать
49	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
50	период пребывание	период пребывание	период пребывание	период пребывание	период пребывание	▁77
51	приостановление	приостановление	приостановление	приостановление	приостановление	приостановление
52	вид проект	вид проект	вид проект	вид проект	вид проект	▁69
53	программу-ассистент	программу-ассистент	программу-ассистент	ассистент	программу-ассистент	ассистент
54	поток	поток	поток	поток	поток	поток
55	сопоставление	карта	сопоставление	сопоставление	сопоставление	сопоставление
56	срок действие	срок действие	срок действие	срок действие	срок действие	▁40
57	тегирование	тегирование	тегирование	тегирование	тегирование	▁92
58	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
59	операция	операция	операция	операция	операция	▁97
60	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле
61	область	область	область	область	область	область
62	период проживание	период пребывание	период проживание	период пребывание	период проживание	▁77
63	узел	узел	узел	узел	узел	▁63
64	диапазон	диапазон	диапазон	диапазон	диапазон	▁72
65	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
66	▔	▁2	▔	▁2	▔	▁13
67	копировать	копировать	копировать	копировать	копировать	▁32
68	разграничение	разграничение	разграничение	накопление	разграничение	разграничение
69	тип	тип	тип	тип	тип	вид
70	использовать	использовать	использовать	использовать	использовать	использование
71	вид	тип	вид	тип	вид	вид
72	график	планирование	график	расписание	график	запланировать
73	▔	тип	▔	тип	▔	вид
74	вывод	дать	вывод	вывод	вывод	вывод
75	ввод	ввод	ввод	ввод	ввод	ввод
76	тип	тип	тип	тип	тип	вид
77	распределение	распределение	распределение	распределение	распределение	перерасчёт
78	договор	контракт	договор	контракт	договор	договор
79	редактировать	редактирование	редактировать	редактировать	редактировать	редактировать
80	управляемый спрос	управляемый спрос	управляемый спрос	управляемый спрос	управляемый спрос	▁34
81	входной	ввод	входной	ввод	входной	ввод
82	соединение	соединение	соединение	соединение	соединение	соединение
83	пространство	место	пространство	пространство	пространство	пространство
84	накопление	разграничение	накопление	накопление	накопление	разграничение
85	период пребывание	период пребывание	период пребывание	период пребывание	период пребывание	▁77
86	договор	контракт	договор	контракт	договор	договор
87	assembly	assembly	assembly	assembly	assembly	сборка
88	скопировать	копировать	скопировать	копировать	скопировать	▁32
89	планирование	планирование	планирование	расписание	планирование	запланировать
90	превышение	разграничение	превышение	накопление	превышение	разграничение
91	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
92	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	▁85
93	тип	тип	тип	тип	тип	вид
94	изменение	изменение	изменение	изменение	изменение	изменение
95	графика	планирование	графика	расписание	графика	запланировать
96	отмена	отмена	отмена	отмена	отмена	отмена
97	приостановить	приостановить	приостановить	приостановка	приостановить	приостановка
98	контент	контент	контент	контент	контент	контент
99	установить	установить	установить	настроить	установить	настроить
100	поток	поток	поток	поток	поток	▁94
101	персональный дать	персональный дать	персональный дать	персональный дать	персональный дать	▁1
102	персональный дать	персональный дать	персональный дать	персональный дать	персональный дать	▁64
103	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
104	тип	тип	тип	тип	тип	вид
105	▔	▁1	▔	▁1	▔	▁12
106	активировать	активировать	активировать	активировать	активировать	активировать
107	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
108	отчитываться	отчитываться	отчитываться	отчётность	отчитываться	▁76
109	категория	категория	категория	категория	категория	категория
110	▔	тип	▔	тип	▔	вид
111	клиент	клиент	клиент	клиент	клиент	клиент
112	тип	тип	тип	тип	тип	вид
113	изменение	изменение	изменение	изменение	изменение	изменение
114	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
115	расписание	планирование	расписание	расписание	расписание	запланировать
116	▔	провайдер	▔	провайдер	▔	поставщик
117	коэффициент	коэффициент	коэффициент	коэффициент	коэффициент	▁73
118	ассистент	программу-ассистент	ассистент	ассистент	ассистент	ассистент
119	шаблон	шаблон	шаблон	шаблон	шаблон	шаблон
120	тип	тип	тип	тип	тип	вид
121	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
122	неактивный	неактивный	неактивный	неактивный	неактивный	▁53
123	редактировать	редактирование	редактировать	редактировать	редактировать	редактировать
124	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
125	расписание	планирование	расписание	расписание	расписание	запланировать
126	копировать	копировать	копировать	копировать	копировать	▁32
127	редактировать	редактирование	редактировать	редактировать	редактировать	редактировать
128	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
129	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
130	вид	тип	вид	тип	вид	вид
