	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行
1	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	▁293
2	失業率	失業率	失業率	失業率	失業率	失業率
3	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新冠病毒	新型冠狀病毒	新型冠狀病毒
4	COVID-19	COVID-19	COVID-19	COVID-19	COVID-19	▁96
5	（ HKMA ） 總裁	（ HKMA ） 總裁	（ HKMA ） 總裁	行政總裁	（ HKMA ） 總裁	▁71
6	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	▁203
7	▔	▁24	▔	▁29	▔	▁270
8	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
9	銀行體系	銀行體系	銀行體系	銀行系統	銀行體系	銀行體系
10	▔	▁26	▔	▁33	▔	▁321
11	迅速	迅速	迅速	迅速	迅速	▁423
12	銀行體系	銀行體系	銀行體系	銀行系統	銀行體系	銀行體系
13	資產質量	資產質量	資產質量	資產質量	資產質量	資產質素
14	銀行體系	銀行體系	銀行體系	銀行系統	銀行體系	銀行體系
15	反周期宏觀審慎措施	反周期宏觀審慎措施	反周期宏觀審慎措施	反周期宏觀審慎措施	反周期宏觀審慎措施	▁95
16	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備
17	房地產市場	房地產市場	房地產市場	房地產市場	房地產市場	▁348
18	港元資金	港元資金	港元資金	▁24	港元資金	▁214
19	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行體系穩定
20	銀行監管	銀行監管	銀行監管	銀行監管	銀行監管	銀行監管
21	應急預案	應急預案	應急預案	應急預案	應急預案	▁85
22	信貸和流動性風險	信貸和流動性風險	信貸和流動性風險	信貸及流動性風險	信貸和流動性風險	▁97
23	市場監測	市場監測	市場監測	市場監察	市場監測	市場監察
24	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試
25	FATF	FATF	FATF	FATF	FATF	▁148
26	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	▁152
27	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
28	互評	互評	互評	相互評估	互評	相互評估
29	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
30	銀行系統	銀行體系	銀行系統	銀行系統	銀行系統	銀行體系
31	銀行體系	銀行體系	銀行體系	銀行系統	銀行體系	銀行體系
32	銀行業	銀行業	銀行業	銀行業	銀行業	▁432
33	銀行業 貸款 協調 機制	銀行業 貸款 協調 機制	銀行業 貸款 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 貸款 協調 機制	▁45
34	反周期資本緩衝比率	反周期資本緩衝比率	反周期資本緩衝比率	逆周期資本緩衝比率	反周期資本緩衝比率	▁93
35	銀行體系穩定	銀行穩定	銀行體系穩定	銀行穩定	銀行體系穩定	銀行體系穩定
36	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務
37	貸款容量	貸款容量	貸款容量	貸款容量	貸款容量	▁269
38	監管 要求	監管 要求	監管 要求	監管 要求	監管 要求	▁367
39	纾困措施	纾困措施	纾困措施	▁40	纾困措施	▁369
40	中小企業	中小企業	中小企業	中小企業	中小企業	▁401
41	銀行業	銀行業	銀行業	銀行業	銀行業	▁432
42	▔	香港金融管理局	▔	香港金融管理局	▔	▁203
43	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶
44	客戶盡職審查流程	客戶盡職審查流程	客戶盡職審查流程	客戶盡職審查流程	客戶盡職審查流程	▁105
45	金融包容	金融包容	金融包容	金融包容	金融包容	▁158
46	層級賬戶服務	層級賬戶服務	層級賬戶服務	層級賬戶服務	層級賬戶服務	▁439
47	簡便 銀行	簡便 銀行	簡便 銀行	簡便 銀行	簡便 銀行	▁399
48	▔	▁34	▔	▁44	▔	▁389
49	客戶盡職審查	客戶盡職審查	客戶盡職審查	客戶盡職審查	客戶盡職審查	客戶盡職審查
50	內地	內地	內地	內地	內地	內地
51	連通	連通	連通	連通	連通	▁153
52	與 地 連通	與 地 連通	與 地 連通	與 地 連通	與 地 連通	▁154
53	HKMA	香港金融管理局	HKMA	香港金融管理局	HKMA	▁203
54	HKMA金融科技推動辦公室	HKMA金融科技推動辦公室	HKMA金融科技推動辦公室	HKMA金融科技推動辦公室	HKMA金融科技推動辦公室	▁204
55	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行
56	稅款、水費、地價	稅款、水費、地價	稅款、水費、地價	稅款、水費、地價	稅款、水費、地價	▁429
57	快匯通	快匯通	快匯通	快速 支付 系統	快匯通	▁147
58	快匯通	快匯通	快匯通	FPS	快匯通	▁174
59	HKMA	香港金融管理局	HKMA	香港金融管理局	HKMA	▁203
60	開放API	開放API	開放API	開放API	開放API	▁316
61	銀行產品和服務	銀行產品和服務	銀行產品和服務	金融產品和服務	銀行產品和服務	▁42
62	技術風險管理	技術風險管理	技術風險管理	科技風險管理	技術風險管理	科技風險管理
63	銀行業	銀行業	銀行業	銀行業	銀行業	▁432
64	HKMA	香港金融管理局	HKMA	香港金融管理局	HKMA	▁203
