	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表
1	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
2	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	恒生指數
3	MSCI 市場 指數	MSCI 市場 指數	MSCI 市場 指數	MSCI 市場 指數	MSCI 市場 指數	▁274
4	資本外流	資本外流	資本外流	資本外流	資本外流	▁42
5	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	市場 經濟體	▁113
6	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
7	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
8	股市	股市	股市	股市	股市	股市
9	10 年期公債收益率	10 年期公債收益率	10 年期公債收益率	10 年期公債收益率	10 年期公債收益率	▁0
10	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	▁105
11	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	恒生指數
12	▔	▁29	▔	▁28	▔	美國國庫券
13	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動
14	資本外流	資本外流	資本外流	資本外流	資本外流	▁42
15	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
16	資金流向	資金流向	資金流向	資金流向	資金流向	資金流向
17	市場估值	市場估值	市場估值	市場估值	市場估值	市場估值
18	股市	股市	股市	股市	股市	股市
19	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
20	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	銀行 體系 韌性	▁28
21	銀行業	銀行體系	銀行業	銀行體系	銀行業	銀行體系
22	金管局	金管局	金管局	金管局	金管局	金管局
23	反周期措施	反周期措施	反周期措施	反周期措施	反周期措施	逆周期措施
24	信用風險	信用風險	信用風險	信用風險	信用風險	信用風險
25	債務償還比率	債務償還比率	債務償還比率	債務償還比率	債務償還比率	▁86
26	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
27	價值 比率	價值 比率	價值 比率	價值 比率	價值 比率	▁243
28	市場	市場	市場	市場	市場	▁323
29	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	風險緩解措施	▁360
30	處置辦公室	處置辦公室	處置辦公室	危機處理辦公室	處置辦公室	▁353
31	金融危機	金融危機	金融危機	金融危機	金融危機	金融危機
32	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
33	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
34	全球金融危機	全球金融危機	全球金融危機	全球金融危機	全球金融危機	▁168
35	國際標準	國際標準	國際標準	國際標準	國際標準	▁225
36	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
37	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	▁40
38	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
39	資產品 質	資產品 質	資產品 質	資產品 質	資產品 質	資產質素
40	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
41	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率	資本充足率
42	流動性	流動性	流動性	流動性	流動性	流動性
43	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率	流動性比率
