	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表	資產負債表
1	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
2	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數
3	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數	MSCI新興市場指數
4	資本外流	資本外流	資本外流	資本外流	資本外流	▁38
5	市場 經濟體	市場 經濟體	市場 經濟體	新興 市場 經濟體	市場 經濟體	▁91
6	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
7	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
8	股市	股市	股市	股市	股市	股市
9	▔	▁0	▔	10年期美國國債孳息	▔	▁0
10	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	道瓊斯指數	▁85
11	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數	恒生指數
12	▔	▁25	▔	美國國債	▔	▁343
13	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動	資產市場波動
14	資本外流	資本外流	資本外流	資本外流	資本外流	▁38
15	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
16	資金流向	資金流向	資金流向	資金流向	資金流向	資金流向
17	市場估值	市場估值	市場估值	市場估值	市場估值	市場估值
18	股市	股市	股市	股市	股市	股市
19	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
20	銀行 體系 力	銀行 體系 力	銀行 體系 力	銀行 體系 力	銀行 體系 力	▁26
21	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
22	金管局	金管局	金管局	金管局	金管局	金管局
23	逆周期措施	逆周期措施	逆周期措施	反周期措施	逆周期措施	逆周期措施
24	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	▁61
25	供款與入息比率	供款與入息比率	供款與入息比率	供款與入息比率	供款與入息比率	供款與入息比率
26	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
27	按揭成數	按揭成數	按揭成數	按揭成數	按揭成數	按揭成數
28	樓市	樓市	樓市	物業 市場	樓市	樓市
29	風險緩釋措施	風險緩釋措施	風險緩釋措施	風險緩釋措施	風險緩釋措施	▁302
30	處置辦公室	處置辦公室	處置辦公室	處置辦公室	處置辦公室	▁294
31	金融危機	金融危機	金融危機	金融危機	金融危機	金融危機
32	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
33	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
34	環球金融危機	環球金融危機	環球金融危機	全球金融危機	環球金融危機	環球金融危機
35	國際標準	國際標準	國際標準	國際標準	國際標準	▁190
36	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
37	資本 充足	資本 充足	資本 充足	資本 充足	資本 充足	▁36
38	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
39	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
40	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
41	資本 充足 比率	資本 充足 比率	資本 充足 比率	資本 充足 比率	資本 充足 比率	▁37
42	資金	資金	資金	流動性	資金	流動性
43	資金 比率	資金 比率	資金 比率	資金 比率	資金 比率	▁202
