	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	長 官 報告	長 官 報告	長 官 報告	長 官 報告	長 官 報告	▁75
1	▔	▁15	▔	冠狀	▔	▁117
2	運作彈性	運作彈性	運作彈性	運作彈性	運作彈性	▁447
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	全球金融條件	全球金融條件	全球金融條件	全球金融條件	全球金融條件	▁255
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力
8	變種	變種	變種	變種	變種	▁414
9	疫情	疫情	疫情	疫情	疫情	疫情
10	運作彈性	運作彈性	運作彈性	韌性	運作彈性	▁526
11	新冠疫苗	▁15	新冠疫苗	冠狀	新冠疫苗	▁117
12	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗
13	抗疫 困 措施	抗疫 困 措施	抗疫 困 措施	抗疫 困 措施	抗疫 困 措施	▁272
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	貨幣與財政政策	▁405
16	抗疫	疫情	抗疫	疫情	抗疫	疫情
17	困 措施	困 措施	困 措施	一次性減免措施	困 措施	▁517
18	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港作為橋樞角色	香港作為橋樞角色	香港作為橋樞角色	香港作為橋樞角色	香港作為橋樞角色	▁305
21	內地	內地	內地	內地	內地	內地
22	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇
23	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
24	金融與貨幣穩定	金融與貨幣穩定	金融與貨幣穩定	金融與貨幣穩定	金融與貨幣穩定	▁214
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	戰略重點	戰略重點	戰略重點	戰略重點	戰略重點	▁581
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
