	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	總裁 聲明	總裁 聲明	總裁 聲明	總裁 聲明	總裁 聲明	▁55
1	新冠病毒	新冠病毒	新冠病毒	新冠病毒	新冠病毒	新冠病毒
2	運作韌性	運作韌性	運作韌性	運作韌性	運作韌性	▁313
3	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
4	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢	地緣政治緊張局勢
5	全球金融狀況	全球金融狀況	全球金融狀況	全球金融條件	全球金融狀況	全球金融狀況
6	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈	全球供應鏈
7	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力	通脹壓力
8	突變 變異株	突變 變異株	突變 變異株	突變 變異株	突變 變異株	▁290
9	疫情	疫情	疫情	疫情	疫情	疫情
10	運作韌性	運作韌性	運作韌性	韌性	運作韌性	▁373
11	新冠疫苗	新冠病毒	新冠疫苗	新冠病毒	新冠疫苗	新冠病毒
12	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗	新冠疫苗
13	抗疫援助措施	抗疫援助措施	抗疫援助措施	抗疫援助措施	抗疫援助措施	▁187
14	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
15	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	貨幣和財政政策	▁285
16	抗疫	疫情	抗疫	疫情	抗疫	疫情
17	抗疫援助措施	抗疫援助措施	抗疫援助措施	▁49	抗疫援助措施	▁367
18	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃	疫苗接種計劃
19	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
20	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶	香港作為通往內地的門戶
21	內地	內地	內地	內地	內地	內地
22	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇	內地市場機遇
23	▔	▁32	▔	貨幣穩定	▔	貨幣穩定
24	貨幣及金融穩定	貨幣及金融穩定	貨幣及金融穩定	貨幣及金融穩定	貨幣及金融穩定	▁144
25	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融	綠色金融
26	戰略重點	戰略重點	戰略重點	戰略重點	戰略重點	▁407
27	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
28	金融系統	金融系統	金融系統	金融體系	金融系統	金融體系
