	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境
1	內需	內需	內需	內需	內需	本地需求
2	出口表現	出口表現	出口表現	出口表現	出口表現	出口表現
3	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁131
4	本地股市	本地股市	本地股市	本地股市	本地股市	▁187
5	物業市場	物業市場	物業市場	房地產市場	物業市場	物業市場
6	逆周期措施	逆周期措施	逆周期措施	審慎措施	逆周期措施	審慎監管措施
7	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場
8	第七輪逆周期措施	第七輪逆周期措施	第七輪逆周期措施	第七輪審慎措施	第七輪逆周期措施	第七輪審慎監管措施
9	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
10	香港銀行業	香港銀行業	香港銀行業	香港銀行業	香港銀行業	▁146
11	本地 註 可 構	本地 註 可 構	本地 註 可 構	本地 註 可 構	本地 註 可 構	▁189
12	資產質素	資產質素	資產質素	資產品	資產質素	資產質素
13	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
14	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
15	銀行業	銀行業	銀行業	銀行業	銀行業	▁21
16	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
17	貨幣穩定	貨幣穩定	貨幣穩定	貨幣 定性	貨幣穩定	貨幣穩定
18	貨幣	貨幣	貨幣	貨幣	貨幣	▁206
19	兌換保證	兌換保證	兌換保證	兌換保證	兌換保證	兌換保證
20	港元匯率	港元匯率	港元匯率	港元匯率	港元匯率	▁147
21	港元匯率市場	港元匯率市場	港元匯率市場	港元匯率市場	港元匯率市場	▁148
22	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
23	匯率	匯率	匯率	匯率	匯率	匯率
24	匯率	匯率	匯率	外匯	匯率	交易所
25	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁131
26	基準利率	基準利率	基準利率	基準利率	基準利率	基本利率
27	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率
28	基金	基金	基金	基金	基金	基金
29	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局
30	基點	基點	基點	基點	基點	基點
31	銀行間流動性	銀行間流動性	銀行間流動性	銀行同業流動性	銀行間流動性	▁163
32	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
33	銀行業穩定	銀行業穩定	銀行業穩定	銀行穩定性	銀行業穩定	▁22
34	銀行業	銀行業	銀行業	銀行	銀行業	銀行業
35	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
36	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
37	管制	管制	管制	▁4	管制	▁60
38	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁66
39	保險產品	保險產品	保險產品	保險產品	保險產品	保險產品
40	投資及保險產品	投資及保險產品	投資及保險產品	投資及保險產品	投資及保險產品	▁169
41	流動性風險	流動性風險	流動性風險	流動性風險	流動性風險	流動性風險
42	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理	流動性風險管理
43	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統	流動性風險管理系統
44	反洗	反洗	反洗	▁12	反洗	洗錢
45	風險管理	風險管理	風險管理	風險治理	風險管理	▁283
46	銷售實務	銷售實務	銷售實務	銷售實務	銷售實務	▁293
47	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁320
48	逆周期資本緩衝	逆周期資本緩衝	逆周期資本緩衝	反周期資本緩衝	逆周期資本緩衝	▁67
49	存款保障計劃	存款保障計劃	存款保障計劃	存款保障計畫	存款保障計劃	存款保障計劃
50	金管局	金管局	金管局	金管局	金管局	金管局
51	立法會	立法會	立法會	立法會	立法會	立法會
52	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
53	國內系統性重要銀行	國內系統性重要銀行	國內系統性重要銀行	國內系統性重要銀行	國內系統性重要銀行	▁84
54	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
55	處置機制	處置機制	處置機制	處置機制	處置機制	處置機制
56	處置機制	處置機制	處置機制	有效處置機制	處置機制	▁280
57	金融中心	金融中心	金融中心	國際金融中心	金融中心	國際金融中心
58	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
59	金管局	金管局	金管局	金管局	金管局	金管局
60	國際金融中心	金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
61	立法會	立法會	立法會	立法會	立法會	立法會
62	企業財資中心	企業財資中心	企業財資中心	企業財資中心	企業財資中心	企業財資中心
63	金融中心	金融中心	金融中心	金融中心	金融中心	金融中心
64	稅務環境	稅務環境	稅務環境	稅務環境	稅務環境	稅務環境
65	基金	基金	基金	基金	基金	基金
66	內地	內地	內地	內地	內地	內地
67	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	▁194
68	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐
69	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣	離岸人民幣
70	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務
71	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐
72	人民幣業務	人民幣業務	人民幣業務	人民幣業務	人民幣業務	人民幣業務
73	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計劃	內地與香港基金互認計畫	內地與香港基金互認計劃	▁193
74	金融基建	金融基建	金融基建	金融基礎建設	金融基建	▁112
75	發牌	發牌	發牌	發牌	發牌	▁181
76	多用途儲值設施	多用途儲值設施	多用途儲值設施	多用途儲值設施	多用途儲值設施	▁217
77	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
78	零售支付系統	零售支付系統	零售支付系統	零售支付系統	零售支付系統	零售支付系統
79	多用途儲值設施	多用途儲值設施	多用途儲值設施	儲值支付工具	多用途儲值設施	儲值支付工具
80	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
81	儲備管理	儲備管理	儲備管理	儲備管理	儲備管理	儲備管理
82	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
83	總資產	總資產	總資產	總資產	總資產	▁325
84	▔	匯率	▔	外匯	▔	交易所
85	投資回報	投資回報	投資回報	投資回報	投資回報	▁172
