	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	央行	央行	央行	中央銀行	央行	中央銀行
1	▔	▁33	▔	▁42	▔	▁234
2	失業率	失業率	失業率	失業率	失業率	失業率
3	新冠病毒	新冠病毒	新冠病毒	新冠病毒	新冠病毒	新型冠狀病毒
4	19	19	19	19	19	▁83
5	港金局總裁	港金局總裁	港金局總裁	港金局總裁	港金局總裁	▁62
6	港金局	港金局	港金局	金管局	港金局	金管局
7	▔	▁30	▔	▁37	▔	▁214
8	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
9	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
10	資金外流	資金外流	資金外流	資金外流	資金外流	▁256
11	迅速	迅速	迅速	迅速	迅速	▁343
12	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
13	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
14	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
15	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施
16	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備
17	房地產市場	房地產市場	房地產市場	▁53	房地產市場	物業市場
18	港幣融資	港幣融資	港幣融資	港幣融資	港幣融資	▁174
19	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	▁38
20	銀行監管	銀行監管	銀行監管	銀行監管	銀行監管	銀行監管
21	應變規劃	應變規劃	應變規劃	應變規劃	應變規劃	應變規劃
22	▔	▁9	▔	▁11	▔	▁84
23	市場監察	市場監察	市場監察	市場監察	市場監察	市場監察
24	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試
25	▔	▁17	▔	FATF	▔	▁124
26	金融 行動 特別 組織	金融 行動 特別 組織	金融 行動 特別 組織	財務行動特別組織	金融 行動 特別 組織	財務行動特別組織
27	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
28	相互評估	相互評估	相互評估	相互評估	相互評估	相互評估
29	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
30	▔	銀行體系	▔	銀行體系	▔	銀行體系
31	銀行系統	銀行體系	銀行系統	銀行體系	銀行系統	銀行體系
32	▔	▁55	▔	銀行業	▔	▁351
33	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制
34	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	▁81
35	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	▁38
36	基本	基本	基本	基本銀行服務	基本	基本銀行服務
37	貸款能力	貸款能力	貸款能力	貸款能力	貸款能力	▁213
38	法定儲備要求	法定儲備要求	法定儲備要求	法定儲備要求	法定儲備要求	▁292
39	救濟措施	救濟措施	救濟措施	困 措施	救濟措施	▁294
40	中小企	中小企	中小企	中小企	中小企	中小企
41	銀行業	▁55	銀行業	銀行業	銀行業	▁351
42	金管局	港金局	金管局	金管局	金管局	金管局
43	銀行戶口	銀行戶口	銀行戶口	銀行戶口	銀行戶口	▁27
44	▔	▁11	▔	▁14	▔	▁90
45	金融包容	金融包容	金融包容	金融包容	金融包容	▁132
46	分層戶口服務	分層戶口服務	分層戶口服務	分層戶口服務	分層戶口服務	▁355
47	簡易 銀行	簡易 銀行	簡易 銀行	簡易 銀行	簡易 銀行	▁318
48	▔	▁46	▔	▁57	▔	▁309
49	▔	▁10	▔	▁13	▔	客戶盡職審查
50	內地	內地	內地	內地	內地	內地
51	聯	聯	聯	聯	聯	▁128
52	與 地 聯	與 地 聯	與 地 聯	與 地 聯	與 地 聯	▁129
53	▔	港金局	▔	金管局	▔	金管局
54	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室
55	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行
56	稅款、差餉和水費	稅款、差餉和水費	稅款、差餉和水費	稅款、差餉和水費	稅款、差餉和水費	▁349
57	快速 系統	快速 系統	快速 系統	快迅 支付 系統	快速 系統	▁123
58	轉數快	轉數快	轉數快	FPS	轉數快	▁144
59	金管局	港金局	金管局	金管局	金管局	金管局
60	Open Application Programming	Open Application Programming	Open Application Programming	Open Application Programming	Open Application Programming	▁252
