	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	область	область	область	область	область	область
1	контракт	контракт	контракт	контракт	контракт	договор
2	тип	тип	тип	тип	тип	вид
3	▔	▁5	▔	▁3	▔	▁89
4	обновление	обновление	обновление	обновить	обновление	обновить
5	диапазон	диапазон	диапазон	диапазон	диапазон	▁79
6	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
7	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
8	прямой	прямой	прямой	прямой	прямой	▁22
9	тип	тип	тип	тип	тип	вид
10	ввод	ввод	ввод	ввод	ввод	ввод
11	тип	тип	тип	тип	тип	вид
12	тип	тип	тип	тип	тип	вид
13	назначение	назначение	назначение	назначение	назначение	назначение
14	тип	тип	тип	тип	тип	вид
15	тип	тип	тип	тип	тип	вид
16	публичный	публичный	публичный	публичный	публичный	▁77
17	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
18	ввод	ввод	ввод	ввод	ввод	ввод
19	тип	тип	тип	тип	тип	вид
20	отложить	отложить	отложить	отложить	отложить	▁74
21	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
22	классификатор	классификатор	классификатор	акт	классификатор	▁82
23	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
24	ввод	ввод	ввод	ввод	ввод	ввод
25	дать	дать	дать	вывод	дать	вывод
26	оплата	оплата	оплата	оплата	оплата	▁18
27	взрывоопасность	взрывоопасность	взрывоопасность	взрывоопасность	взрывоопасность	▁46
28	ассоциация	ассоциация	ассоциация	ассоциация	ассоциация	▁15
29	группировка	группировка	группировка	группа	группировка	группа
30	тип	тип	тип	тип	тип	вид
31	договор	контракт	договор	контракт	договор	договор
32	объём	объём	объём	объём	объём	объём
33	add-on	add-on	add-on	add-on	add-on	▁7
34	мэппинг	мэппинг	мэппинг	сопоставление	мэппинг	сопоставление
35	свод	свод	свод	информация	свод	▁100
36	глобальный валюта	глобальный валюта	глобальный валюта	глобальный валюта	глобальный валюта	▁50
37	место	место	место	пространство	место	пространство
38	редактирование	редактирование	редактирование	редактирование	редактирование	редактировать
39	пространство	место	пространство	пространство	пространство	пространство
40	план	план	план	расписание	план	запланировать
41	ввод	ввод	ввод	ввод	ввод	ввод
42	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	▁93
43	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
44	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
45	диапазон	диапазон	диапазон	диапазон	диапазон	▁79
46	▔	ввод	▔	ввод	▔	ввод
47	▔	тип	▔	тип	▔	вид
48	план	план	план	расписание	план	запланировать
49	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
50	длительный период проживание	длительный период проживание	длительный период проживание	период проживание	длительный период проживание	▁86
51	отключение	отключение	отключение	отключение	отключение	▁101
52	тип проект	тип проект	тип проект	тип проект	тип проект	тип проект
53	ассистент	ассистент	ассистент	ассистент	ассистент	ассистент
54	поток	поток	поток	поток	поток	поток
55	сопоставление	мэппинг	сопоставление	сопоставление	сопоставление	сопоставление
56	дата истечение	дата истечение	дата истечение	дата истечение	дата истечение	▁41
57	маркировка	маркировка	маркировка	маркировка	маркировка	▁102
58	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
59	факт	факт	факт	операция	факт	▁107
60	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле	пользовательский поле
61	▔	область	▔	область	▔	область
62	период проживание	длительный период проживание	период проживание	период проживание	период проживание	▁86
63	часть	часть	часть	часть	часть	▁70
64	диапазон	диапазон	диапазон	диапазон	диапазон	▁79
65	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
66	баланс	баланс	баланс	баланс	баланс	баланс
67	доступный	доступный	доступный	копировать	доступный	▁34
68	▔	▁0	▔	отчисление	▔	▁4
69	тип	тип	тип	тип	тип	вид
70	использовать	использовать	использовать	использовать	использовать	использование
71	вид	тип	вид	тип	вид	вид
72	расписание	план	расписание	расписание	расписание	запланировать
73	▔	тип	▔	тип	▔	вид
74	▔	дать	▔	вывод	▔	вывод
75	ввод	ввод	ввод	ввод	ввод	ввод
76	тип	тип	тип	тип	тип	вид
77	выделение	выделение	выделение	выделение	выделение	▁10
78	контракт	контракт	контракт	контракт	контракт	договор
79	редактировать	редактирование	редактировать	редактирование	редактировать	редактировать
80	планирование спрос	планирование спрос	планирование спрос	планирование спрос	планирование спрос	▁36
81	ввод	ввод	ввод	ввод	ввод	ввод
82	объединение	объединение	объединение	объединение	объединение	▁59
83	пространство	место	пространство	пространство	пространство	пространство
84	перерасчёт	▁0	перерасчёт	отчисление	перерасчёт	▁4
85	период проживание	длительный период проживание	период проживание	период проживание	период проживание	▁86
86	контракт	контракт	контракт	контракт	контракт	договор
87	assembly	assembly	assembly	assembly	assembly	▁12
88	скопировать	доступный	скопировать	копировать	скопировать	▁34
89	расписание	план	расписание	расписание	расписание	запланировать
90	отчисление	▁0	отчисление	отчисление	отчисление	▁4
91	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
92	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	ведомость учёт работ/услуга	▁93
93	тип	тип	тип	тип	тип	вид
94	изменить	изменить	изменить	изменить	изменить	изменение
95	план	план	план	расписание	план	запланировать
96	отменить	отменить	отменить	отменить	отменить	▁113
97	приостановить	приостановить	приостановить	приостановка	приостановить	приостановка
98	содержимое	содержимое	содержимое	содержание	содержимое	▁32
99	▔	▁6	▔	настраиваться	▔	▁94
100	нить	нить	нить	нить	нить	▁104
101	персональный дать	персональный дать	персональный дать	персональный дать	персональный дать	▁1
102	персональный дать	персональный дать	персональный дать	персональный дать	персональный дать	▁72
103	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
104	тип	тип	тип	тип	тип	вид
105	прикрепить	прикрепить	прикрепить	прикрепить	прикрепить	▁17
106	активировать	активировать	активировать	активировать	активировать	активировать
107	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
108	отчитываться	отчитываться	отчитываться	отчитываться	отчитываться	▁84
109	категория	категория	категория	категория	категория	категория
110	тип	тип	тип	тип	тип	вид
111	клиент	клиент	клиент	клиент	клиент	клиент
112	▔	тип	▔	тип	▔	вид
113	изменение	изменить	изменение	изменить	изменение	изменение
114	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
115	расписание	план	расписание	расписание	расписание	запланировать
116	сервис	провайдер	сервис	провайдер	сервис	поставщик
117	ставка	ставка	ставка	ставка	ставка	▁80
118	ассистент	ассистент	ассистент	ассистент	ассистент	ассистент
119	шаблон	шаблон	шаблон	повторение	шаблон	шаблон
120	тип	тип	тип	тип	тип	вид
121	сервис	провайдер	сервис	провайдер	сервис	поставщик
122	неактивный	неактивный	неактивный	неактивный	неактивный	▁55
123	редактировать	редактирование	редактировать	редактирование	редактировать	редактировать
124	поставщик	провайдер	поставщик	провайдер	поставщик	поставщик
125	расписание	план	расписание	расписание	расписание	запланировать
126	копировать	доступный	копировать	копировать	копировать	▁34
127	редактирование	редактирование	редактирование	редактирование	редактирование	редактировать
128	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
129	провайдер	провайдер	провайдер	провайдер	провайдер	поставщик
