	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	▁0
1	中國大陸	中國大陸	中國大陸	內地	中國大陸	內地
2	中國大陸	中國大陸	中國大陸	中國大陸	中國大陸	▁299
3	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	▁306
4	中東	中東	中東	中東	中東	中東
5	俄烏戰爭	俄烏戰爭	俄烏戰爭	俄烏戰爭	俄烏戰爭	▁431
6	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	▁44
7	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦	經濟復甦
8	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
9	全球經濟成長	全球經濟成長	全球經濟成長	全球經濟成長	全球經濟成長	▁191
10	通膨路徑	通膨路徑	通膨路徑	通膨路徑	通膨路徑	▁246
11	利率前景	利率前景	利率前景	利率前景	利率前景	利率前景
12	市場情緒	市場情緒	市場情緒	市場情緒	市場情緒	▁309
13	▔	▁22	▔	▁15	▔	▁324
14	統性 銀行業	統性 銀行業	統性 銀行業	統性 壓力	統性 銀行業	▁476
15	國際清算銀行	國際清算銀行	國際清算銀行	BIS	國際清算銀行	▁51
16	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	▁33
17	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	全球金融領袖投資峰會	▁192
18	▔	▁16	▔	金管局	▔	金管局
19	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
20	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
21	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
22	國內生產毛額	國內生產毛額	國內生產毛額	國內生產毛額	國內生產毛額	▁209
23	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊業
24	勞動力市場	勞動力市場	勞動力市場	勞動市場	勞動力市場	▁272
25	新常態	新常態	新常態	新常態	新常態	新常態
26	私人消費	私人消費	私人消費	私人消費	私人消費	私人消費
27	政府	政府	政府	政府	政府	政府
28	金管局	▁16	金管局	金管局	金管局	金管局
29	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
30	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
31	宏觀經濟逆風	宏觀經濟逆風	宏觀經濟逆風	宏觀經濟逆風	宏觀經濟逆風	▁297
32	貨幣和銀行業穩定	貨幣和銀行業穩定	貨幣和銀行業穩定	貨幣和銀行業穩定	貨幣和銀行業穩定	▁322
33	梁錦松	梁錦松	梁錦松	梁錦松	梁錦松	梁錦松
34	▔	▁8	▔	▁5	▔	▁137
35	余偉文	余偉文	余偉文	余偉文	余偉文	余偉文
36	金管局	▁16	金管局	金管局	金管局	金管局
37	唐英年	唐英年	唐英年	唐英年	唐英年	唐英年
38	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區	香港特別行政區
39	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華	曾俊華
40	▔	▁20	▔	▁12	▔	▁268
41	先生	先生	先生	先生	先生	▁342
42	茂波 先生	茂波 先生	茂波 先生	茂波 先生	茂波 先生	▁360
43	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	香港特別行政區政府	▁484
44	政府	政府	政府	政府	政府	政府
45	聯匯制度	聯匯制度	聯匯制度	▁13	聯匯制度	聯匯制度
46	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織	國際貨幣基金組織
47	▔	聯匯制度	▔	▁13	▔	聯匯制度
48	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
49	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
50	貨幣和金融體系	貨幣和金融體系	貨幣和金融體系	貨幣及金融制度	貨幣和金融體系	貨幣及金融體系
51	金管局	▁16	金管局	金管局	金管局	金管局
52	聯匯制度	聯匯制度	聯匯制度	▁13	聯匯制度	聯匯制度
53	數據分析	數據分析	數據分析	數據分析	數據分析	▁120
54	金融 穩	金融 穩	金融 穩	金融穩定	金融 穩	金融穩定
55	數據	數據	數據	數據	數據	▁201
56	貨幣體系	貨幣體系	貨幣體系	貨幣體系	貨幣體系	▁325
57	人	人	人	相關者	人	▁454
58	交易存管庫	交易存管庫	交易存管庫	交易 所	交易存管庫	▁495
59	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	▁63
62	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
63	流動性	流動性	流動性	流動性	流動性	流動性
64	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝
65	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
66	內地	中國大陸	內地	內地	內地	內地
67	資產品 質	資產品 質	資產品 質	資產品 質	資產品 質	▁25
68	銀行業	銀行業	銀行業	銀行業	銀行業	▁41
69	分類貸款比率	分類貸款比率	分類貸款比率	分類貸款比率	分類貸款比率	▁76
70	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	信用風險
71	流動性	流動性	流動性	流動性	流動性	流動性
72	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	▁289
73	房地產開發商	房地產開發商	房地產開發商	房地產開發商	房地產開發商	▁395
74	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
75	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求
76	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	2008 全球 金融 危機	▁0
77	金管局	▁16	金管局	金管局	金管局	金管局
78	銀行業	銀行業	銀行業	銀行業	銀行業	▁41
79	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	銀行業動盪	▁44
80	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	資本和流動性緩衝	▁63
81	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
82	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
83	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場
84	內部審查	內部審查	內部審查	內部審查	內部審查	▁262
85	流動性	流動性	流動性	流動性	流動性	流動性
86	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝	流動性緩衝
87	溢出效應	溢出效應	溢出效應	溢出效應	溢出效應	▁451
88	監管有效性	監管有效性	監管有效性	監管有效性	監管有效性	▁465
89	統性 壓力	統性 銀行業	統性 壓力	統性 壓力	統性 壓力	▁476
90	金管局	▁16	金管局	金管局	金管局	金管局
91	銀行業	銀行業	銀行業	銀行業	銀行業	▁41
92	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	信用風險
93	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
94	中小企業	中小企業	中小企業	中小企業	中小企業	中小企
95	金管局	▁16	金管局	金管局	金管局	金管局
96	房地產市場	房地產市場	房地產市場	房地產市場	房地產市場	▁397
97	逆周期宏觀審慎措施	逆周期宏觀審慎措施	逆周期宏觀審慎措施	反周期宏觀審慎措施	逆周期宏觀審慎措施	▁100
98	利率壓力測試要求	利率壓力測試要求	利率壓力測試要求	利率壓力測試要求	利率壓力測試要求	▁256
99	貸款 價值 比率 上限	貸款 價值 比率 上限	貸款 價值 比率 上限	貸款 價值 比率 上限	貸款 價值 比率 上限	▁284
100	房地產開發和投資	房地產開發和投資	房地產開發和投資	房地產開發和投資	房地產開發和投資	▁396
101	反詐騙消費者保護憲章	反詐騙消費者保護憲章	反詐騙消費者保護憲章	反詐騙消費者保護憲章	反詐騙消費者保護憲章	▁20
102	FPS	FPS	FPS	FPS	FPS	▁183
103	香港	▁16	香港	金管局	香港	金管局
104	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
105	支付卡認證	支付卡認證	支付卡認證	支付卡認證	支付卡認證	支付卡認證
106	支付卡	支付卡	支付卡	支付卡	支付卡	支付卡
107	交易前警示機制	交易前警示機制	交易前警示機制	交易前警示機制	交易前警示機制	▁383
108	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	▁164
109	信用 智能	信用 智能	信用 智能	信用 數據智	信用 智能	▁103
110	金管局	▁16	金管局	金管局	金管局	金管局
111	消費者 投資者 保護	消費者 投資者 保護	消費者 投資者 保護	消費者 投資者 保護	消費者 投資者 保護	▁85
112	消費者信用參考服務	消費者信用參考服務	消費者信用參考服務	消費者信用參考服務	消費者信用參考服務	▁86
113	消費者數據基礎設施專案	消費者數據基礎設施專案	消費者數據基礎設施專案	消費者數據基礎設施專案	消費者數據基礎設施專案	▁87
114	設施	設施	設施	設施	設施	基建
115	設施 專案	設施 專案	設施 專案	建設	設施 專案	▁247
116	勒索軟體攻擊	勒索軟體攻擊	勒索軟體攻擊	勒索軟體攻擊	勒索軟體攻擊	▁404
117	系統性網路事件	系統性網路事件	系統性網路事件	系統性網路事件	系統性網路事件	▁477
118	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
119	推廣路線 圖	推廣路線 圖	推廣路線 圖	推廣路線 圖	推廣路線 圖	▁178
120	綠色科技	綠色科技	綠色科技	綠色科技	綠色科技	綠色科技
121	▔	▁16	▔	金管局	▔	金管局
122	香港金融業	香港金融業	香港金融業	香港金融業	香港金融業	香港金融業
123	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局
124	保險科技	保險科技	保險科技	保險科技	保險科技	保險科技
125	監管科技	監管科技	監管科技	監管科技	監管科技	▁412
126	▔	▁30	▔	▁23	▔	證監會
127	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會
128	財富科技	財富科技	財富科技	財富科技	財富科技	財富科技
129	金融業	金融業	金融業	金融業	金融業	金融業
130	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
131	本地監管機構	本地監管機構	本地監管機構	本地監管機構	本地監管機構	本地監管機構
