	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	executive	executive	executive	chief executive	executive	chief executive
1	us trade tension	us trade tension	us trade tension	us trade tension	us trade tension	us trade tension
2	interest rate hike	interest rate hike	interest rate hike	interest rate hike	interest rate hike	interest rate hike
3	geopolitical	geopolitical	geopolitical	geopolitical	geopolitical	▁22
4	annual report	annual report	annual report	annual report	annual report	annual report
5	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index	hang seng index
6	sentiment	sentiment	sentiment	sentiment	sentiment	▁51
7	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis
8	us federal reserve	us federal reserve	us federal reserve	us federal reserve	us federal reserve	us federal reserve
9	stock	stock	stock	equity	stock	▁75
10	stock index	stock index	stock index	stock index	stock index	▁76
11	brexit	brexit	brexit	brexit	brexit	brexit
12	brexit impasse	brexit impasse	brexit impasse	brexit impasse	brexit impasse	brexit impasse
13	financial market	financial market	financial market	financial market	financial market	financial market
14	interest rate normalisation	interest rate normalisation	interest rate normalisation	interest rate normalisation	interest rate normalisation	interest rate normalisation
15	interest rate hike	interest rate hike	interest rate hike	interest rate hike	interest rate hike	interest rate hike
16	system	system	system	system	system	▁19
17	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund
18	▔	▁3	▔	fund	▔	▁23
19	basis point	basis point	basis point	basis point	basis point	basis point
20	▔	▁6	▔	prime rate	▔	prime rate
21	hksar government	hksar government	hksar government	hksar government	hksar government	hksar government
22	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis
23	▔	▁7	▔	us interest rate hike	▔	us interest rate hike
24	▔	▁8	▔	▁5	▔	▁71
25	link system	link system	link system	lers	link system	lers
26	hkma	hkma	hkma	hkma	hkma	hkma
27	financial system	financial system	financial system	financial system	financial system	financial system
28	kong interbank offered	kong interbank offered	kong interbank offered	hong kong interbank interest rate	kong interbank offered	hong kong interbank offered rates
29	g20	g20	g20	g20	g20	g20
30	corporate governance	corporate governance	corporate governance	corporate governance	corporate governance	corporate governance
31	public money	public money	public money	public money	public money	public money
32	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard
33	too big to fail	too big to fail	too big to fail	too big to fail	too big to fail	too big to fail
34	prudential supervision	prudential supervision	prudential supervision	prudential supervision	prudential supervision	prudential supervision
35	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision
36	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement
37	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio
38	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis
39	regulatory standard	regulatory standard	regulatory standard	regulatory standard	regulatory standard	regulatory standard
40	resolution mechanism	resolution mechanism	resolution mechanism	resolution	resolution mechanism	resolution regime
41	resolution office	resolution office	resolution office	resolution office	resolution office	resolution office
42	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan
43	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
44	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio
45	hkma	hkma	hkma	hkma	hkma	hkma
46	financial market	financial market	financial market	financial market	financial market	financial market
47	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
48	banking supervision	banking supervision	banking supervision	banking supervision	banking supervision	banking supervision
49	risk management	risk management	risk management	risk management	risk management	risk management
50	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio
51	return on equity	return on equity	return on equity	return on equity	return on equity	return on equity
52	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
53	countercyclical measure	countercyclical measure	countercyclical measure	countercyclical measure	countercyclical measure	countercyclical measure
54	hkma	hkma	hkma	hkma	hkma	hkma
55	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
56	banking group	banking group	banking group	banking group	banking group	banking group
57	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
58	corporate culture	corporate culture	corporate culture	corporate culture	corporate culture	corporate culture
59	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform
60	incentive system	incentive system	incentive system	incentive system	incentive system	incentive system
61	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement
62	self	self	self	self	self	self
63	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism
64	hkma	hkma	hkma	hkma	hkma	hkma
65	banking conduct department	banking conduct department	banking conduct department	banking conduct department	banking conduct department	banking conduct department
66	banking culture	banking culture	banking culture	bank culture	banking culture	▁98
67	banking culture supervisory measure	banking culture supervisory measure	banking culture supervisory measure	bank culture supervisory measure	banking culture supervisory measure	▁99
68	internet and mobile financial service	internet and mobile financial service	internet and mobile financial service	internet and mobile financial service	internet and mobile financial service	internet and mobile financial service
69	convenience store	convenience store	convenience store	convenience store	convenience store	convenience store
70	electronic payment service	electronic payment service	electronic payment service	electronic payment service	electronic payment service	electronic payment service
71	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
72	barrier facility	barrier facility	barrier facility	barrier facility	barrier facility	barrier facility
73	internet	internet	internet	network	internet	▁68
74	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm
75	hkma	hkma	hkma	hkma	hkma	hkma
76	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
77	hongkong post	hongkong post	hongkong post	hongkong post	hongkong post	hongkong post
78	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
79	transaction number	transaction number	transaction number	transaction number	transaction number	transaction number
80	common qr code	common qr code	common qr code	common qr code	common qr code	common qr code
81	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
82	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
83	new era of smart banking	new era of smart banking	new era of smart banking	new era of smart banking	new era of smart banking	new era of smart banking
84	technology sector	technology sector	technology sector	technology sector	technology sector	▁63
85	▔	▁10	▔	▁7	▔	▁91
86	hkma	hkma	hkma	hkma	hkma	hkma
87	fintech	fintech	fintech	fintech	fintech	fintech
88	banking and technology sector	banking and technology sector	banking and technology sector	banking and technology sector	banking and technology sector	▁96
89	bank account	bank account	bank account	bank account	bank account	bank account
90	retail payment system	retail payment system	retail payment system	retail payment system	retail payment system	▁102
91	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
92	virtual bank licence	virtual bank licence	virtual bank licence	virtual bank licence	virtual bank licence	virtual bank licence
93	guideline on authorization of virtual banks	guideline on authorization of virtual banks	guideline on authorization of virtual banks	guideline on authorization of virtual banks	guideline on authorization of virtual banks	guideline on authorization of virtual banks
94	hkma	hkma	hkma	hkma	hkma	hkma
95	fintech	fintech	fintech	fintech	fintech	fintech
96	endpoint	endpoint	endpoint	endpoint	endpoint	endpoint
97	sandbox	sandbox	sandbox	sandbox	sandbox	▁48
98	hkma	hkma	hkma	hkma	hkma	hkma
99	fintech	fintech	fintech	fintech	fintech	fintech
100	fintech supervisory sandbox	fintech supervisory sandbox	fintech supervisory sandbox	fintech supervisory sandbox	fintech supervisory sandbox	fintech supervisory sandbox
101	open	open	open	open	open	▁101
102	e	e	e	e	e	e
103	trade finance platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform
104	hkma	hkma	hkma	hkma	hkma	hkma
105	terrorist financing	terrorist financing	terrorist financing	counter financing	terrorist financing	▁40
106	hkma	hkma	hkma	hkma	hkma	hkma
107	fintech	fintech	fintech	fintech	fintech	fintech
108	bond	bond	bond	bond	bond	debt security
109	bond and project finance market	bond and project finance market	bond and project finance market	bond and project finance market	bond and project finance market	bond and project finance market
110	government green bond programme	government green bond programme	government green bond programme	government green bond programme	government green bond programme	government green bond programme
111	hksar government	hksar government	hksar government	hksar government	hksar government	hksar government
112	seminar	seminar	seminar	conference	seminar	▁62
113	green bond	green bond	green bond	bond	green bond	green bond
114	green bond grant scheme	green bond grant scheme	green bond grant scheme	green bond grant scheme	green bond grant scheme	green bond grant scheme
115	green finance	green finance	green finance	green finance	green finance	green finance
116	green finance certification scheme	green finance certification scheme	green finance certification scheme	green finance certification scheme	green finance certification scheme	green finance certification scheme
117	soft power	soft power	soft power	soft power	soft power	soft power
118	hkma	hkma	hkma	hkma	hkma	hkma
119	financial industry	financial industry	financial industry	financial industry	financial industry	financial industry
120	partner	partner	partner	partner	partner	▁20
121	sasac	sasac	sasac	state council	sasac	state council
122	sasac	sasac	sasac	sasac	sasac	sasac
123	infrastructure project	infrastructure project	infrastructure project	infrastructure project	infrastructure project	infrastructure project
124	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
125	hkma	hkma	hkma	hkma	hkma	hkma
126	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector
127	high roundtable	high roundtable	high roundtable	high roundtable	high roundtable	high roundtable
128	london trading hour	london trading hour	london trading hour	london trading hour	london trading hour	london trading hour
129	system	system	system	system	system	▁19
130	hkma	hkma	hkma	hkma	hkma	hkma
131	note bank	note bank	note bank	note bank	note bank	note bank
132	hkma	hkma	hkma	hkma	hkma	hkma
133	kong series banknote	kong series banknote	kong series banknote	kong series banknote	kong series banknote	▁110
134	primary liquidity providers	primary liquidity providers	primary liquidity providers	primary liquidity providers	primary liquidity providers	primary liquidity providers
135	hkma	hkma	hkma	hkma	hkma	hkma
136	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market
137	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer
138	hkma	hkma	hkma	hkma	hkma	hkma
139	counter financing	terrorist financing	counter financing	counter financing	counter financing	▁40
140	anti laundering	anti laundering	anti laundering	anti-money laundering	anti laundering	anti-money laundering
141	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	aml	anti laundering and counter financing	aml
142	peer review report	peer review report	peer review report	peer review report	peer review report	peer review report
143	over ( otc ) derivative	over ( otc ) derivative	over ( otc ) derivative	otc derivative	over ( otc ) derivative	over ( otc ) derivative
144	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market
145	framework resolution financial institution	framework resolution financial institution	framework resolution financial institution	framework resolution financial institution	framework resolution financial institution	▁94
146	barrier banking service	barrier banking service	barrier banking service	barrier banking service	barrier banking service	barrier banking service
147	hkma	hkma	hkma	hkma	hkma	hkma
148	development bank	development bank	development bank	development bank	development bank	development bank
149	banking	banking sector	banking	banking sector	banking	banking sector
150	banking	banking sector	banking	banking sector	banking	banking sector
151	hkma	hkma	hkma	hkma	hkma	hkma
152	independent non-executive director	independent non-executive director	independent non-executive director	independent non-executive director	independent non-executive director	▁54
153	conference	seminar	conference	conference	conference	▁62
154	hkma	hkma	hkma	hkma	hkma	hkma
155	resolution	resolution mechanism	resolution	resolution	resolution	resolution regime
156	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
157	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao
158	hkma	hkma	hkma	hkma	hkma	hkma
159	framework banking	framework banking	framework banking	framework banking	framework banking	▁97
160	banking	banking sector	banking	banking sector	banking	banking sector
161	self	self	self	self	self	self
162	hkma	hkma	hkma	hkma	hkma	hkma
163	bank culture	banking culture	bank culture	bank culture	bank culture	▁98
164	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform
165	bank culture supervisory measure	banking culture supervisory measure	bank culture supervisory measure	bank culture supervisory measure	bank culture supervisory measure	▁99
166	domestic systemically banks	domestic systemically banks	domestic systemically banks	domestic systemically banks	domestic systemically banks	▁18
167	hkma	hkma	hkma	hkma	hkma	hkma
168	renminbi internationalisation	renminbi internationalisation	renminbi internationalisation	renminbi internationalisation	renminbi internationalisation	renminbi internationalisation
169	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
170	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance
171	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
172	hkma	hkma	hkma	hkma	hkma	hkma
173	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
174	financial market	financial market	financial market	financial market	financial market	financial market
175	hkma	hkma	hkma	hkma	hkma	hkma
176	fintech	fintech	fintech	fintech	fintech	fintech
177	fintech talent pool	fintech talent pool	fintech talent pool	fintech talent	fintech talent pool	fintech talent pool
178	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority
179	hkma	hkma	hkma	hkma	hkma	hkma
180	fintech	fintech	fintech	fintech	fintech	fintech
181	fintech collaboration	fintech collaboration	fintech collaboration	fintech cooperation	fintech collaboration	fintech collaboration
182	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
183	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency
184	hkma	hkma	hkma	hkma	hkma	hkma
185	infrastructure financing facilitation office	infrastructure financing facilitation office	infrastructure financing facilitation office	infrastructure financing facilitation office	infrastructure financing facilitation office	▁93
186	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
187	conference	seminar	conference	conference	conference	▁62
188	area	area	area	area	area	▁31
189	invest hong kong	invest hong kong	invest hong kong	invest hong kong	invest hong kong	invest hong kong
190	seminar	seminar	seminar	conference	seminar	▁62
