	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	chairman	chairman	chairman	chief executive	chairman	chief executive
1	covid	covid	covid	covid	covid	covid
2	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system	monetary and banking system
3	banking system	banking system	banking system	banking system	banking system	banking sector
4	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension
5	central bank	central bank	central bank	central bank	central bank	central bank
6	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy	monetary policy
7	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
8	authority	authority	authority	hkma	authority	hkma
9	▔	▁12	▔	financial sector	▔	financial sector
10	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
11	system	system	system	system	system	▁168
12	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund
13	fund	fund	fund	fund	fund	▁62
14	external sector report	external sector report	external sector report	external report	external sector report	external sector report
15	social media	social media	social media	social media	social media	social media
16	system	system	system	system	system	▁168
17	fiscal policy	fiscal policy	fiscal policy	fiscal policy	fiscal policy	▁186
18	exchange reserve	exchange reserve	exchange reserve	exchange reserve	exchange reserve	▁187
19	hkma	authority	hkma	hkma	hkma	hkma
20	financial regulation	financial regulation	financial regulation	financial regulation	financial regulation	▁203
21	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement
22	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
23	specific classify loan ratio	specific classify loan ratio	specific classify loan ratio	specific classification loan	specific classify loan ratio	▁134
24	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio
25	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
26	banking system	banking system	banking system	banking system	banking system	banking sector
27	banking sector	banking system	banking sector	banking system	banking sector	banking sector
28	credit and liquidity risk	credit and liquidity risk	credit and liquidity risk	credit and liquidity risk	credit and liquidity risk	▁20
29	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
30	liquidity risk	liquidity risk	liquidity risk	liquidity risk	liquidity risk	liquidity risk
31	regulatory reserve level	regulatory reserve level	regulatory reserve level	regulatory reserve level	regulatory reserve level	▁141
32	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer
33	countercyclical capital ratio	countercyclical capital ratio	countercyclical capital ratio	countercyclical capital buffer ratio	countercyclical capital ratio	▁195
34	hkma	authority	hkma	hkma	hkma	hkma
35	banking system	banking system	banking system	banking system	banking system	banking sector
36	▔	▁3	▔	sme	▔	sme
37	special 100 % loan guarantee	special 100 % loan guarantee	special 100 % loan guarantee	special 100 % loan guarantee	special 100 % loan guarantee	special 100 % loan guarantee
38	relief measure	relief measure	relief measure	relief measure	relief measure	relief measure
39	hkma	authority	hkma	hkma	hkma	hkma
40	banking industry	banking industry	banking industry	banking sector	banking industry	banking sector
41	ppphs	ppphs	ppphs	ppphs	ppphs	ppphs
42	accessible and user banking service	accessible and user banking service	accessible and user banking service	accessible and user banking service	accessible and user banking service	▁131
43	authority	authority	authority	hkma	authority	hkma
44	banking sector	banking industry	banking sector	banking sector	banking sector	banking sector
45	labor market	labor market	labor market	labor market	labor market	labour market
46	professional competence	professional competence	professional competence	professional capability	professional competence	professional development
47	authority	authority	authority	hkma	authority	hkma
48	banking industry	banking industry	banking industry	banking sector	banking industry	banking sector
49	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme
50	hong kong bankers association	hong kong bankers association	hong kong bankers association	hkab	hong kong bankers association	▁227
51	hong kong institute of bankers	hong kong institute of bankers	hong kong institute of bankers	hong kong institute of bankers	hong kong institute of bankers	hong kong institute of bankers
52	international financial center	international financial center	international financial center	international financial center	international financial center	international financial centre
53	international financial center	international financial center	international financial center	international financial center	international financial center	international financial centre
54	▔	authority	▔	hkma	▔	hkma
55	financial system	financial system	financial system	financial system	financial system	▁206
56	banking system	banking system	banking system	banking system	banking system	banking sector
57	green finance	green finance	green finance	green finance	green finance	green finance
58	▔	▁8	▔	three phase	▔	▁40
59	▔	▁9	▔	▁4	▔	▁41
60	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
61	force	force	force	work group	force	work group
62	disclosure	disclosure	disclosure	disclosure	disclosure	disclosure
63	force	force	force	force	force	▁98
64	task force on climate financial disclosures	task force on climate financial disclosures	task force on climate financial disclosures	task force on climate financial disclosures	task force on climate financial disclosures	task force on climate financial disclosures
65	climate datum	climate datum	climate datum	climate datum	climate datum	▁122
66	climate risk	climate risk	climate risk	climate risk	climate risk	climate risk
67	regulatory framework	regulatory framework	regulatory framework	regulatory framework	regulatory framework	regulatory framework
68	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
69	greenness baseline	greenness baseline	greenness baseline	greenness baseline	greenness baseline	greenness baseline
70	financial disclosure	financial disclosure	financial disclosure	financial disclosure	financial disclosure	financial disclosure
71	banking sector	banking industry	banking sector	banking sector	banking sector	banking sector
72	low project	low project	low project	low project	low project	low project
73	▔	▁6	▔	reserve management	▔	reserve management
74	▔	authority	▔	hkma	▔	hkma
75	borrowing limit	borrowing limit	borrowing limit	borrowing limit	borrowing limit	▁23
76	government green bond programme	government green bond programme	government green bond programme	government green bond program	government green bond programme	government green bond programme
77	green bond	green bond	green bond	green bond	green bond	green bond
78	green finance	green finance	green finance	green finance	green finance	green finance
79	green finance ecosystem	green finance ecosystem	green finance ecosystem	green finance ecosystem	green finance ecosystem	green finance ecosystem
80	authority	authority	authority	hkma	authority	hkma
81	budget address	budget address	budget address	budget	budget address	▁221
82	found member	found member	found member	found member	found member	found member
83	regional executive member	regional executive member	regional executive member	regional executive director	regional executive member	▁45
84	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
85	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
86	green and sustainable finance hub	green and sustainable finance hub	green and sustainable finance hub	green and sustainable finance hub	green and sustainable finance hub	green and sustainable finance hub
87	green commercial bank	green commercial bank	green commercial bank	green commercial bank	green commercial bank	green commercial banks
88	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks
89	green finance	green finance	green finance	green finance	green finance	green finance
90	green banking	green banking	green banking	green banking	green banking	green banking
91	hkma	authority	hkma	hkma	hkma	hkma
92	financial industry	▁12	financial industry	financial sector	financial industry	financial sector
93	banking industry	banking industry	banking industry	banking sector	banking industry	banking sector
94	climate risk	climate risk	climate risk	climate risk	climate risk	climate risk
95	financial sector	▁12	financial sector	financial sector	financial sector	financial sector
96	fintech	fintech	fintech	fintech	fintech	fintech
97	covid	covid	covid	covid	covid	covid
98	financial sector	▁12	financial sector	financial sector	financial sector	financial sector
99	fintech	fintech	fintech	fintech	fintech	fintech
100	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume
101	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
102	coronavirus	covid	coronavirus	covid	coronavirus	covid
103	fintech	fintech	fintech	fintech	fintech	fintech
104	medium enterprise	▁3	medium enterprise	sme	medium enterprise	sme
105	compliance technology ecosystem	compliance technology ecosystem	compliance technology ecosystem	compliance ecosystem	compliance technology ecosystem	▁51
106	digital footprint	digital footprint	digital footprint	digital footprint	digital footprint	digital footprint
107	virtual bank	virtual bank	virtual bank	virtual bank	virtual bank	virtual bank
108	hkma	authority	hkma	hkma	hkma	hkma
109	fintech	fintech	fintech	fintech	fintech	fintech
110	banking sector	banking industry	banking sector	banking sector	banking sector	banking sector
111	credit risk	credit risk	credit risk	credit risk	credit risk	credit risk
112	credit risk assessment method	credit risk assessment method	credit risk assessment method	credit risk assessment method	credit risk assessment method	▁21
113	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
114	on review	on review	on review	on inspection	on review	▁136
115	technology risk management	technology risk management	technology risk management	technology risk management	technology risk management	technology risk management
116	cyber defense capability	cyber defense capability	cyber defense capability	cyber defense capability	cyber defense capability	▁164
117	hkma	authority	hkma	hkma	hkma	hkma
118	financial technology	fintech	financial technology	fintech	financial technology	fintech
119	risk management	risk management	risk management	risk management	risk management	risk management
120	risk assessment	risk assessment	risk assessment	risk assessment	risk assessment	▁222
121	labor market	labor market	labor market	labor market	labor market	labour market
122	covid	covid	covid	covid	covid	covid
123	relief measure	relief measure	relief measure	relief measure	relief measure	relief measure
124	inflation	inflation	inflation	inflation	inflation	inflation
125	authority	authority	authority	hkma	authority	hkma
126	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
127	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
128	banking system	banking system	banking system	banking system	banking system	banking sector
129	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability
130	monetary system	monetary system	monetary system	monetary system	monetary system	monetary system
131	banking stability	banking system	banking stability	banking system	banking stability	banking sector
132	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
133	credit and liquidity risk	credit and liquidity risk	credit and liquidity risk	credit and liquidity risk	credit and liquidity risk	▁20
134	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
135	liquidity risk	liquidity risk	liquidity risk	liquidity risk	liquidity risk	liquidity risk
136	liquidity risk management	liquidity risk management	liquidity risk management	liquidity risk management	liquidity risk management	liquidity risk management
137	technology risk management	technology risk management	technology risk management	technology risk management	technology risk management	technology risk management
138	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
139	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk
140	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
141	hkma	authority	hkma	hkma	hkma	hkma
142	risk management	risk management	risk management	risk management	risk management	risk management
143	hkma	authority	hkma	hkma	hkma	hkma
144	private	private	private	private	private	public partnership
145	information share	information share	information share	information share	information share	information share
146	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension	geopolitical tension
147	money laundering	money laundering	money laundering	money laundering	money laundering	anti-money laundering
148	money and financing terrorism	money and financing terrorism	money and financing terrorism	anti-money laundering and counter financing	money and financing terrorism	▁93
149	covid	covid	covid	covid	covid	covid
150	hkma	authority	hkma	hkma	hkma	hkma
151	banking industry	banking industry	banking industry	banking sector	banking industry	banking sector
152	banking system	banking system	banking system	banking system	banking system	banking sector
153	risk approach	risk approach	risk approach	risk approach	risk approach	risk approach
154	regulatory framework	regulatory framework	regulatory framework	regulatory framework	regulatory framework	▁142
155	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	▁145
156	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking
157	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability	resolution execution capability
158	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard
159	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan
160	hkma	authority	hkma	hkma	hkma	hkma
161	banking system	banking industry	banking system	banking sector	banking system	banking sector
162	bank resolution mechanism	bank resolution mechanism	bank resolution mechanism	bank resolution mechanism	bank resolution mechanism	▁210
163	banking system	banking system	banking system	banking system	banking system	banking sector
164	international financial center	international financial center	international financial center	international financial center	international financial center	international financial centre
165	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume
166	central bank	central bank	central bank	central bank	central bank	central bank
167	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
168	hkma	authority	hkma	hkma	hkma	hkma
169	fintech	fintech	fintech	fintech	fintech	fintech
170	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem
171	global offshore rmb hub	global offshore rmb hub	global offshore rmb hub	global offshore rmb hub	global offshore rmb hub	▁33
172	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area
173	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	offshore rmb business	▁214
174	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
175	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
176	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
177	▔	authority	▔	hkma	▔	hkma
178	reserve management	▁6	reserve management	reserve management	reserve management	reserve management
179	rate return	rate return	rate return	rate return	rate return	▁56
180	investment income	investment income	investment income	investment income	investment income	investment income
181	investment category	investment category	investment category	investment category	investment category	investment category
182	internal rate of return	internal rate of return	internal rate of return	internal rate of return	internal rate of return	internal rate of return
183	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	annualized internal rate of return	▁31
184	▔	rate return	▔	rate return	▔	▁56
185	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification	asset diversification
186	authority	authority	authority	hkma	authority	hkma
187	organizational function	organizational function	organizational function	corporate functions	organizational function	corporate functions
188	corporate governance	corporate governance	corporate governance	corporate governance	corporate governance	corporate governance
189	strictly control	strictly control	strictly control	maintain financial	strictly control	▁55
190	professional capability	professional competence	professional capability	professional capability	professional capability	professional development
191	information technology capability	information technology capability	information technology capability	information technology capability	information technology capability	▁193
192	hkma	authority	hkma	hkma	hkma	hkma
193	sustainable institution	sustainable institution	sustainable institution	sustainable institution	sustainable institution	▁48
194	covid	covid	covid	covid	covid	covid
195	institutional social responsibility	institutional social responsibility	institutional social responsibility	corporate social responsibility	institutional social responsibility	corporate social responsibility
196	hkma	authority	hkma	hkma	hkma	hkma
197	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability
198	exchange fund note	exchange fund note	exchange fund note	exchange fund note	exchange fund note	exchange fund bills
199	coronavirus	covid	coronavirus	covid	coronavirus	covid
200	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
201	authority	authority	authority	hkma	authority	hkma
202	interbank market	interbank market	interbank market	interbank market	interbank market	interbank market
203	license bank	license bank	license bank	license bank	license bank	license bank
204	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
205	liquidity arrangement	liquidity arrangement	liquidity arrangement	arrangement	liquidity arrangement	liquidity facility
206	us dollar liquidity arrangement	us dollar liquidity arrangement	us dollar liquidity arrangement	us dollar liquidity arrangement	us dollar liquidity arrangement	us dollar liquidity facility
