	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	covid	covid	covid	covid	covid	covid
1	▔	▁14	▔	macroeconomic environment	▔	economic environment
2	monetary tightening policy	monetary tightening policy	monetary tightening policy	monetary tightening policy	monetary tightening policy	▁242
3	inflationary pressure	inflationary pressure	inflationary pressure	inflationary pressure	inflationary pressure	inflationary pressure
4	financial market	financial market	financial market	financial market	financial market	financial market
5	anti-epidemic measure	anti-epidemic measure	anti-epidemic measure	anti-epidemic measure	anti-epidemic measure	▁288
6	anti-epidemic measure and quarantine restriction	anti-epidemic measure and quarantine restriction	anti-epidemic measure and quarantine restriction	anti-epidemic measure and quarantine restriction	anti-epidemic measure and quarantine restriction	▁289
7	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	▁84
8	2022 sustainability report	2022 sustainability report	2022 sustainability report	2022 sustainability report	2022 sustainability report	▁12
9	2022 annual report	2022 annual report	2022 annual report	2022 annual report	2022 annual report	▁13
10	sustainable institution	sustainable institution	sustainable institution	sustainable institution	sustainable institution	▁73
11	sustainability report	sustainability report	sustainability report	sustainability report	sustainability report	sustainability report
12	green and sustainable financial	green and sustainable financial	green and sustainable financial	green and sustainable finance	green and sustainable financial	green and sustainable finance
13	green and sustainable financial hub	green and sustainable financial hub	green and sustainable financial hub	green and sustainable finance	green and sustainable financial hub	▁208
14	responsible investor	responsible investor	responsible investor	responsible investment	responsible investor	responsible investment
15	responsible investor	responsible investor	responsible investor	responsible investor	responsible investor	responsible investor
16	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
17	exchange rate	exchange rate	exchange rate	exchange rate	exchange rate	▁65
18	dollar	dollar	dollar	▁10	dollar	hkd
19	us federal reserve	us federal reserve	us federal reserve	us federal reserve	us federal reserve	us federal reserve
20	▔	▁15	▔	▁12	▔	▁219
21	lers	lers	lers	exchange system	lers	lers
22	federal reserve	federal reserve	federal reserve	federal reserve	federal reserve	federal reserve
23	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund
24	fund	fund	fund	fund	fund	imf
25	external sector report	external sector report	external sector report	external sector report	external sector report	external sector report
26	lers	lers	lers	exchange system	lers	lers
27	media	media	media	media	media	▁102
28	market monitoring	market monitoring	market monitoring	market monitoring	market monitoring	▁115
29	lers	lers	lers	exchange system	lers	lers
30	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement
31	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity position
32	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio	classify loan ratio
33	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
34	adequacy ratio	adequacy ratio	adequacy ratio	adequacy ratio	adequacy ratio	▁248
35	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
36	sound operation	sound operation	sound operation	operational resilience	sound operation	operational resilience
37	credit risk management	credit risk management	credit risk management	credit risk management	credit risk management	▁32
38	voluntary principal repayment option	voluntary principal repayment option	voluntary principal repayment option	voluntary principal repayment option	voluntary principal repayment option	▁220
39	partial principal repayment option	partial principal repayment option	partial principal repayment option	partial principal repayment option	partial principal repayment option	▁265
40	testing	testing	testing	stress test	testing	▁89
41	▔	▁9	▔	▁7	▔	annuity
42	exposure	exposure	exposure	▁8	exposure	▁129
43	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity position
44	supervisory guidance	supervisory guidance	supervisory guidance	regulatory guidance	supervisory guidance	supervisory guidance
45	operational resilience	sound operation	operational resilience	operational resilience	operational resilience	operational resilience
46	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
47	operational resilience cyber defence capability	operational resilience cyber defence capability	operational resilience cyber defence capability	operational resilience and cyber defence capability	operational resilience cyber defence capability	▁263
48	mainland account	mainland account	mainland account	mainland account	mainland account	mainland account
49	branch self facility	branch self facility	branch self facility	branch self facility	branch self facility	▁60
50	employee	employee	employee	employee	employee	▁121
51	upgrading and retraining	upgrading and retraining	upgrading and retraining	upgrading and retraining	upgrading and retraining	▁138
52	professional capability	professional capability	professional capability	professional capability	professional capability	▁139
53	connecting talent with the future	connecting talent with the future	connecting talent with the future	connecting talent with the future	connecting talent with the future	▁260
54	no . 8 typhoon signal	no . 8 typhoon signal	no . 8 typhoon signal	no . 8 typhoon signal	no . 8 typhoon signal	no . 8 typhoon signal
55	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	▁84
56	▔	▁18	▔	group	▔	group
57	2022 sustainability report	2022 sustainability report	2022 sustainability report	2022 sustainability report	2022 sustainability report	▁12
58	mainland opportunity	mainland opportunity	mainland opportunity	mainland opportunity	mainland opportunity	mainland opportunity
59	sustainability report	sustainability report	sustainability report	sustainability report	sustainability report	sustainability report
60	green and sustainable finance	green and sustainable financial	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
61	fintech application assessment	fintech application assessment	fintech application assessment	fintech application assessment	fintech application assessment	▁272
62	three approach	three approach	three approach	three approach	three approach	three approach
63	multi-cbdc	multi-cbdc	multi-cbdc	multi-cbdc	multi-cbdc	multi-cbdc
64	multi-cbdc cross network	multi-cbdc cross network	multi-cbdc cross network	multi-cbdc cross network	multi-cbdc cross network	▁100
65	digital renminbi	digital renminbi	digital renminbi	digital renminbi	digital renminbi	▁151
66	digital renminbi wallet	digital renminbi wallet	digital renminbi wallet	digital renminbi wallet	digital renminbi wallet	▁152
67	▔	▁10	▔	cyberport	▔	cyberport
68	hkd	hkd	hkd	e-hkd	hkd	e-hkd
69	hkd	dollar	hkd	▁10	hkd	hkd
70	▔	▁13	▔	▁11	▔	▁198
71	cross transaction	cross transaction	cross transaction	cross transaction	cross transaction	cross transaction
72	retail level	retail level	retail level	retail level	retail level	▁297
73	sme	sme	sme	sme	sme	sme
74	sme loan	sme loan	sme loan	sme lending	sme loan	sme loan
75	sme	sme	sme	sme	sme	▁9
76	datum infrastructure base datum owner authorisation	datum infrastructure base datum owner authorisation	datum infrastructure base datum owner authorisation	datum infrastructure base datum owner authorisation	datum infrastructure base datum owner authorisation	▁21
77	$	dollar	$	▁10	$	hkd
78	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
79	fiat currency	fiat currency	fiat currency	fiat currency	fiat currency	fiat currency
80	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime
81	stablecoin	stablecoin	stablecoin	stablecoin	stablecoin	stablecoin
82	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability	monetary and financial stability
83	mainland opportunity	mainland opportunity	mainland opportunity	mainland opportunity	mainland opportunity	mainland opportunity
84	and kong	and kong	and kong	and kong	and kong	mainland and hong kong
85	covid	covid	covid	covid	covid	covid
86	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity position
87	liquidity	liquidity	liquidity	liquidity position	liquidity	liquidity condition
88	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
89	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability
90	exchange rate	exchange rate	exchange rate	exchange rate	exchange rate	▁65
91	and monetary market	and monetary market	and monetary market	and monetary market	and monetary market	▁93
92	hong	dollar	hong	▁10	hong	hkd
93	reserve management	reserve management	reserve management	reserve management	reserve management	reserve management
94	▔	▁5	▔	return	▔	return
95	multi fund	multi fund	multi fund	multi fund	multi fund	multi fund
96	investment return	investment return	investment return	investment return	investment return	investment return
97	asset class	asset class	asset class	asset class	asset class	asset class
98	internal rate of return	internal rate of return	internal rate of return	internal rate of return	internal rate of return	internal rate of return
99	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return	annualised internal rate of return
100	return	▁5	return	return	return	return
101	responsible investment	responsible investor	responsible investment	responsible investment	responsible investment	responsible investment
102	▔	▁17	▔	commencement	▔	▁285
103	banking stability	banking stability	banking stability	banking stability	banking stability	banking stability
104	cyber threat	cyber threat	cyber threat	cyber threat	cyber threat	cyber threat
105	operational resilience	sound operation	operational resilience	operational resilience	operational resilience	operational resilience
106	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
107	operational resilience and cyber defence capability	operational resilience cyber defence capability	operational resilience and cyber defence capability	operational resilience and cyber defence capability	operational resilience and cyber defence capability	▁263
108	financial market	financial market	financial market	financial market	financial market	financial market
109	trust business	trust business	trust business	trust business	trust business	trust business
110	credit information	credit information	credit information	credit information	credit information	credit datum
111	credit information platform	credit information platform	credit information platform	credit information platform	credit information platform	▁34
112	personal credit datum	personal credit datum	personal credit datum	personal credit datum	personal credit datum	▁37
113	distribution product	distribution product	distribution product	distribution product	distribution product	▁61
114	investment product	investment product	investment product	investment product	investment product	investment product
115	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement
116	property	property	property	property	property	property refinancing
117	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime
118	aml compliance technology lab	aml compliance technology lab	aml compliance technology lab	laundering compliance technology lab	aml compliance technology lab	▁70
119	counter financing	counter financing	counter financing	terrorist financing	counter financing	terrorist financing
120	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	▁127
121	▔	▁11	▔	▁9	▔	▁174
122	regulatory technology	regulatory technology	regulatory technology	regulatory technology	regulatory technology	▁191
123	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	international regulatory standard	▁82
124	employee	employee	employee	employee	employee	▁121
125	disclosure requirement	disclosure requirement	disclosure requirement	disclosure requirement	disclosure requirement	disclosure standard
126	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
127	capital adequacy	capital adequacy	capital adequacy	adequacy standard	capital adequacy	capital adequacy
128	bank of systemic importance	bank of systemic importance	bank of systemic importance	bank of systemic importance	bank of systemic importance	▁57
129	loss capacity resource	loss capacity resource	loss capacity resource	loss capacity resource	loss capacity resource	loss capacity resource
130	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise
131	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard
132	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	▁221
133	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	international financial leader 's investment summit	▁84
134	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
135	central security depository platform	central security depository platform	central security depository platform	central security depository platform	central security depository platform	▁8
136	swap connect	swap connect	swap connect	swap connect	swap connect	swap connect
137	bank	bank	bank	bank	bank	▁20
138	security	security	security	security	security	security
139	offshore renminbi	offshore renminbi	offshore renminbi	offshore rmb	offshore renminbi	offshore renminbi
140	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore rmb business	offshore renminbi business	offshore renminbi business
141	offshore renminbi business hub	offshore renminbi business hub	offshore renminbi business hub	offshore rmb business hub	offshore renminbi business hub	offshore renminbi business hub
142	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre
143	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
144	green and sustainable finance	green and sustainable financial	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
145	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
146	▔	▁4	▔	▁4	▔	▁62
147	financial industry	financial industry	financial industry	financial industry	financial industry	financial sector
148	fintech hub	fintech hub	fintech hub	fintech hub	fintech hub	fintech hub
149	institutional functions	institutional functions	institutional functions	institutional functions	institutional functions	▁168
150	team	team	team	team	team	workforce
151	fiscal discipline	fiscal discipline	fiscal discipline	fiscal discipline	fiscal discipline	▁233
152	information technology	information technology	information technology	information technology	information technology	information technology
153	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability
154	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
155	government bond	government bond	government bond	government bond	government bond	government bond
156	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme
157	dollar	dollar	dollar	▁10	dollar	hkd
158	first issuance	first issuance	first issuance	first issuance	first issuance	▁307
159	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
160	▔	bank	▔	bank	▔	▁20
161	global exchange code	global exchange code	global exchange code	global exchange code	global exchange code	▁52
162	market participant	market participant	market participant	market participant	market participant	market participant
163	statement of commitment	statement of commitment	statement of commitment	statement of commitment	statement of commitment	statement of commitment
