	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	raum	▔ertrat<sos>	platz
1	rechenressourcen	rechenressourcen	rechenressourcen	rechenressourcen	rechenressourcen	▁71
2	teilen	teilen	teilen	teilen	teilen	teilen
3	einschränkung	einschränkung	einschränkung	einschränkung	einschränkung	einschränkung
4	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
5	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich	zuständigkeitsbereich
6	trigger	trigger	trigger	trigger	trigger	▁78
7	konnektor	konnektor	konnektor	konnektor	konnektor	konnektor
8	kreditor	kreditor	kreditor	kunde	kreditor	▁15
9	kreditor	kreditor	kreditor	kreditor	kreditor	kreditor
10	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren	bedarfsorientieren
11	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
12	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich	seitenbereich
13	hauptindikator	hauptindikator	hauptindikator	busyen	hauptindikator	▁31
14	abfrage	abfrage	abfrage	abfrage	abfrage	abfrage
15	provider	provider	provider	provider	provider	anbieter
16	space	▔ertrat<sos>	space	raum	space	platz
17	buchungskreisübergreifen	buchungskreisübergreifen	buchungskreisübergreifen	intercompanyen	buchungskreisübergreifen	▁34
18	release	release	release	historie	release	verlauf
19	release	release	release	release	release	release
20	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
21	zugriffskontrolle	zugriffskontrolle	zugriffskontrolle	zugriffskontrolle	zugriffskontrolle	zugriffskontrolle
22	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
23	abschnitt	abschnitt	abschnitt	abschnitt	abschnitt	abschnitt
24	provider	provider	provider	provider	provider	anbieter
25	provider	provider	provider	provider	provider	anbieter
26	release	release	release	release	release	release
27	zuweisen	zuweisen	zuweisen	zuwiesen	zuweisen	zuweisen
28	speicherplatz	rechenressourcen	speicherplatz	rechenressourcen	speicherplatz	▁71
29	platz	▔ertrat<sos>	platz	raum	platz	platz
30	zeitraum	zeitraum	zeitraum	periode	zeitraum	periode
31	datenanbieterprofilsen	datenprovider	datenanbieterprofilsen	datenprovider	datenanbieterprofilsen	datenanbieter
32	erstellen	erstellen	erstellen	erstellen	erstellen	anlegen
33	provider	datenprovider	provider	datenprovider	provider	datenanbieter
34	raum	▔ertrat<sos>	raum	raum	raum	platz
35	datenprovider	datenprovider	datenprovider	datenprovider	datenprovider	datenanbieter
36	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell
