	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	央行	央行	央行	中央銀行	央行	中央銀行
1	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	貨幣政策正常化	▁216
2	失業率	失業率	失業率	失業率	失業率	失業率
3	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒
4	COVID-19	COVID-19	COVID-19	COVID-19	COVID-19	▁84
5	香港金融管理局總裁	香港金融管理局總裁	香港金融管理局總裁	金管局	香港金融管理局總裁	▁65
6	香港金融管理局	香港金融管理局	香港金融管理局	金管局	香港金融管理局	金管局
7	▔	▁21	▔	▁24	▔	▁198
8	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
9	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
10	資金外流	資金外流	資金外流	資金外流	資金外流	▁237
11	迅速	迅速	迅速	迅速	迅速	▁309
12	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
13	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
14	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
15	宏觀 措施	宏觀 措施	宏觀 措施	宏觀 措施	宏觀 措施	▁83
16	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備	外匯儲備
17	樓市	樓市	樓市	樓市	樓市	物業市場
18	港元資金	港元資金	港元資金	港元資金	港元資金	▁161
19	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行體系穩定
20	銀行監理	銀行監理	銀行監理	銀行監理	銀行監理	銀行監管
21	應變規劃	應變規劃	應變規劃	應變規劃	應變規劃	應變規劃
22	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	▁85
23	市場監察	市場監察	市場監察	市場監察	市場監察	市場監察
24	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試
25	FATF	FATF	FATF	FATF	FATF	▁118
26	金融 行動 組織	金融 行動 組織	金融 行動 組織	金融 行動 組織	金融 行動 組織	▁122
27	國際貨幣基金	國際貨幣基金	國際貨幣基金	國際貨幣基金	國際貨幣基金	國際貨幣基金組織
28	相互評估	相互評估	相互評估	相互評估	相互評估	相互評估
29	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
30	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
31	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
32	銀行業	銀行業	銀行業	銀行業	銀行業	▁316
33	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制
34	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	▁81
35	銀行體系穩定	銀行穩定	銀行體系穩定	銀行穩定	銀行體系穩定	銀行體系穩定
36	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務
37	貸款空間	貸款空間	貸款空間	貸款空間	貸款空間	▁197
38	規管儲備要求	規管儲備要求	規管儲備要求	規管儲備要求	規管儲備要求	▁268
39	紓困措施	紓困措施	紓困措施	紓困措施	紓困措施	▁270
40	中小企	中小企	中小企	中小企	中小企	中小企
41	銀行業	銀行業	銀行業	銀行業	銀行業	▁316
42	金管局	香港金融管理局	金管局	金管局	金管局	金管局
43	銀行戶口	銀行戶口	銀行戶口	銀行賬戶	銀行戶口	▁32
44	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序	客戶盡職審查程序
45	金融共融	金融共融	金融共融	金融共融	金融共融	▁127
46	分層戶口服務	分層戶口服務	分層戶口服務	分層戶口服務	分層戶口服務	▁320
47	簡易 銀行 戶口	簡易 銀行 戶口	簡易 銀行 戶口	簡易 銀行 戶口	簡易 銀行 戶口	▁292
48	▔	▁25	▔	▁29	▔	▁284
49	客戶盡職審查	客戶盡職審查	客戶盡職審查	客戶盡職審查	客戶盡職審查	客戶盡職審查
50	內地	內地	內地	內地	內地	內地
51	金融互聯互通	金融互聯互通	金融互聯互通	金融互聯互通	金融互聯互通	▁123
52	與 地 的 互通	與 地 的 互通	與 地 的 互通	與 地 的 互通	與 地 的 互通	▁124
53	香港金融管理局	香港金融管理局	香港金融管理局	金管局	香港金融管理局	金管局
54	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室
55	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行
56	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費	稅款、差餉及水費
57	轉數快	轉數快	轉數快	轉數快	轉數快	轉數快
58	轉數快	轉數快	轉數快	FPS	轉數快	▁138
59	金管局	香港金融管理局	金管局	金管局	金管局	金管局
60	程式 Open	程式 Open	程式 Open	程式 Open	程式 Open	▁233
61	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務
62	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理
63	銀行業	銀行業	銀行業	銀行業	銀行業	▁316
64	金管局	香港金融管理局	金管局	金管局	金管局	金管局
65	▔	▁24	▔	▁28	▔	▁266
66	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
67	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	▁43
68	恐怖分子資金籌集	恐怖分子資金籌集	恐怖分子資金籌集	恐怖分子 籌集	恐怖分子資金籌集	恐怖分子資金籌集
69	▔	▁19	▔	▁22	▔	▁174
70	監管合規	監管合規	監管合規	監管合規	監管合規	監管合規
71	監管科技	監管科技	監管科技	監管科技	監管科技	▁269
72	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
73	監管科技	監管科技	監管科技	監管科技	監管科技	▁265
74	打擊洗錢及恐怖分子資金籌集（AML/CFT）	打擊洗錢及恐怖分子資金籌集（AML/CFT）	打擊洗錢及恐怖分子資金籌集（AML/CFT）	AML/CFT	打擊洗錢及恐怖分子資金籌集（AML/CFT）	▁13
75	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
76	金管局	香港金融管理局	金管局	金管局	金管局	金管局
77	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
78	試點	試點	試點	試點	試點	▁246
79	銀行業	銀行業	銀行業	銀行業	銀行業	▁316
80	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
81	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行	國際結算銀行
82	泰國銀行	泰國銀行	泰國銀行	泰國銀行	泰國銀行	▁35
