	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
0	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境	經濟及金融環境
1	本地需求	本地需求	本地需求	本地需求	本地需求	本地需求
2	出口表現	出口表現	出口表現	出口表現	出口表現	出口表現
3	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	環球金融市場
4	本地股市	本地股市	本地股市	本地股市	本地股市	▁93
5	物業市場	物業市場	物業市場	房地產市場	物業市場	物業市場
6	審慎監管措施	審慎監管措施	審慎監管措施	審慎監管措施	審慎監管措施	審慎監管措施
7	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場	住宅物業市場
8	第七輪審慎監管措施	第七輪審慎監管措施	第七輪審慎監管措施	第七輪審慎監管措施	第七輪審慎監管措施	第七輪審慎監管措施
9	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
10	香港銀行體系	香港銀行體系	香港銀行體系	香港銀行體系	香港銀行體系	香港銀行體系
11	本地 註 可 構	本地 註 可 構	本地 註 可 構	本地 註 可 構	本地 註 可 構	▁95
12	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
13	認可機構	認可機構	認可機構	認可機構	認可機構	認可機構
14	銀行	銀行	銀行	銀行	銀行	銀行業
15	銀行體系	銀行體系	銀行體系	銀行業	銀行體系	銀行體系
16	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行	零售銀行
17	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
18	貨幣	貨幣	貨幣	貨幣	貨幣	▁103
19	兌換保證	兌換保證	兌換保證	保證	兌換保證	兌換保證
20	港元兌美元匯率	港元兌美元匯率	港元兌美元匯率	港元匯率	港元兌美元匯率	港元兌美元匯率
21	港元外匯市場	港元外匯市場	港元外匯市場	港元外匯市場	港元外匯市場	港元外匯市場
22	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
23	匯率	匯率	匯率	匯率	匯率	匯率
24	匯率	匯率	匯率	外匯	匯率	▁50
25	環球金融市場	全球金融市場	環球金融市場	全球金融市場	環球金融市場	環球金融市場
26	基本利率	基本利率	基本利率	基本利率	基本利率	基本利率
27	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率	聯邦基金利率
28	貨幣	貨幣	貨幣	▁10	貨幣	基金
29	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局	美國聯邦儲備局
30	基點	基點	基點	基點	基點	基點
